# cross spectrum of phi(z1) and phi(z2)
# redshift z=-0.000147
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   5.607386e-11   4.792454e-03   1.545019e-11   18
  6.745391e-02   2.556566e-11   1.159167e-02   2.568110e-12   152
  1.090113e-01   8.715466e-12   1.224347e-02   4.405139e-13   416
  1.497134e-01   3.738780e-12   1.165022e-02   1.551945e-13   770
  1.923472e-01   1.851716e-12   1.247860e-02   5.849802e-14   1364
  2.350444e-01   9.892075e-13   1.221820e-02   2.659362e-14   1976
  2.775930e-01   5.683241e-13   1.245022e-02   1.429295e-14   2792
  3.193857e-01   3.619839e-13   1.188722e-02   8.389705e-15   3578
  3.615292e-01   2.143626e-13   1.219808e-02   5.252628e-15   4724
  4.045273e-01   1.380569e-13   1.253838e-02   3.395935e-15   6032
  4.469941e-01   8.147945e-14   1.206640e-02   2.339577e-15   7072
  4.890810e-01   5.839915e-14   1.222555e-02   1.721382e-15   8634
  5.318886e-01   3.747929e-14   1.238102e-02   1.255061e-15   10336
  5.746708e-01   2.058622e-14   1.232804e-02   9.385882e-16   11940
  6.167490e-01   1.240337e-14   1.208586e-02   7.692310e-16   13490
  6.588740e-01   8.145221e-15   1.221778e-02   6.137887e-16   15656
  7.016595e-01   6.680327e-15   1.241043e-02   4.848396e-16   18008
  7.443680e-01   4.323245e-15   1.227786e-02   3.898256e-16   19964
  7.867827e-01   3.214160e-15   1.226437e-02   3.260447e-16   22354
  8.291404e-01   1.752465e-15   1.212327e-02   2.779418e-16   24648
  8.716536e-01   1.236687e-15   1.233244e-02   2.331833e-16   27592
  9.142068e-01   5.160821e-16   1.230127e-02   2.011591e-16   30152
  9.566749e-01   2.270279e-16   1.227622e-02   1.712542e-16   33046
  9.991233e-01   -5.325708e-17   1.221538e-02   1.496872e-16   35992
  1.041693e+00   -2.065647e-16   1.229906e-02   1.300136e-16   39304
  1.084289e+00   2.217922e-16   1.232858e-02   1.117547e-16   42608
  1.126820e+00   3.008864e-18   1.223307e-02   9.987851e-17   45758
  1.169340e+00   4.097816e-17   1.228914e-02   8.697483e-17   49536
  1.211695e+00   -1.950646e-17   1.215683e-02   7.840025e-17   52488
  1.254054e+00   -5.817366e-17   1.233851e-02   6.957778e-17   57034
  1.296605e+00   -2.092341e-17   1.224458e-02   6.263673e-17   60648
  1.339187e+00   1.358162e-17   1.230532e-02   5.574292e-17   65044
  1.381689e+00   -1.771079e-17   1.223104e-02   5.071171e-17   68720
  1.424202e+00   -2.669463e-17   1.231312e-02   4.551776e-17   73538
  1.466870e+00   5.403628e-17   1.230776e-02   4.092609e-17   78080
  1.509304e+00   -5.262837e-18   1.215944e-02   3.744347e-17   81572
  1.551677e+00   1.660040e-16   1.232495e-02   3.379720e-17   87248
  1.594353e+00   -3.515141e-18   1.233837e-02   3.113923e-17   92266
  1.636929e+00   -2.980419e-18   1.225268e-02   2.845492e-17   96696
  1.679216e+00   -7.174054e-17   1.215041e-02   2.632140e-17   100904
  1.721516e+00   -4.946167e-17   1.226207e-02   2.400465e-17   107036
  1.764192e+00   -5.153039e-17   1.235795e-02   2.180800e-17   113362
  1.806923e+00   -8.567935e-18   1.228837e-02   2.038869e-17   118176
  1.849351e+00   -4.997609e-17   1.221864e-02   1.874547e-17   122944
  1.891857e+00   -3.165736e-17   1.233203e-02   1.725126e-17   129902
  1.934420e+00   -1.243963e-17   1.224691e-02   1.589735e-17   134944
  1.976863e+00   1.113440e-17   1.225992e-02   1.490524e-17   140952
  2.019285e+00   -6.149044e-18   1.225865e-02   1.375780e-17   147072
  2.061737e+00   1.680293e-17   1.224320e-02   1.290373e-17   153382
  2.104357e+00   -1.634756e-17   1.233049e-02   1.192355e-17   160952
