# cross spectrum of phi(z1) and phi(z2)
# redshift z=-0.000147
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   5.388293e-11   4.792454e-03   1.484918e-11   18
  6.745391e-02   2.453521e-11   1.159167e-02   2.456754e-12   152
  1.090113e-01   8.521790e-12   1.224347e-02   4.271498e-13   416
  1.497134e-01   3.865829e-12   1.165022e-02   1.535745e-13   770
  1.923472e-01   2.044466e-12   1.247860e-02   5.966226e-14   1364
  2.350444e-01   1.214944e-12   1.221820e-02   2.893045e-14   1976
  2.775930e-01   7.713277e-13   1.245022e-02   1.646963e-14   2792
  3.193857e-01   5.416116e-13   1.188722e-02   9.937595e-15   3578
  3.615292e-01   3.810184e-13   1.219808e-02   6.536682e-15   4724
  4.045273e-01   2.739469e-13   1.253838e-02   4.140121e-15   6032
  4.469941e-01   1.985658e-13   1.206640e-02   2.972624e-15   7072
  4.890810e-01   1.587541e-13   1.222555e-02   2.244889e-15   8634
  5.318886e-01   1.220507e-13   1.238102e-02   1.622866e-15   10336
  5.746708e-01   9.136718e-14   1.232804e-02   1.236620e-15   11940
  6.167490e-01   7.283017e-14   1.208586e-02   9.808199e-16   13490
  6.588740e-01   5.587411e-14   1.221778e-02   7.905576e-16   15656
  7.016595e-01   4.495476e-14   1.241043e-02   6.473905e-16   18008
  7.443680e-01   3.551437e-14   1.227786e-02   5.221998e-16   19964
  7.867827e-01   2.845581e-14   1.226437e-02   4.258385e-16   22354
  8.291404e-01   2.345425e-14   1.212327e-02   3.706932e-16   24648
  8.716536e-01   1.835625e-14   1.233244e-02   3.078725e-16   27592
  9.142068e-01   1.454291e-14   1.230127e-02   2.667710e-16   30152
  9.566749e-01   1.181328e-14   1.227622e-02   2.272945e-16   33046
  9.991233e-01   8.852807e-15   1.221538e-02   1.985649e-16   35992
  1.041693e+00   7.348897e-15   1.229906e-02   1.778172e-16   39304
  1.084289e+00   5.776104e-15   1.232858e-02   1.515784e-16   42608
  1.126820e+00   4.418312e-15   1.223307e-02   1.403088e-16   45758
  1.169340e+00   4.202630e-15   1.228914e-02   1.232077e-16   49536
  1.211695e+00   2.780872e-15   1.215683e-02   1.112282e-16   52488
  1.254054e+00   2.379108e-15   1.233851e-02   9.794135e-17   57034
  1.296605e+00   1.595011e-15   1.224458e-02   8.797348e-17   60648
  1.339187e+00   1.557955e-15   1.230532e-02   8.028646e-17   65044
  1.381689e+00   1.302016e-15   1.223104e-02   7.291712e-17   68720
  1.424202e+00   9.545146e-16   1.231312e-02   6.520083e-17   73538
  1.466870e+00   6.170005e-16   1.230776e-02   6.028561e-17   78080
  1.509304e+00   5.551921e-16   1.215944e-02   5.479719e-17   81572
  1.551677e+00   4.178423e-16   1.232495e-02   4.995583e-17   87248
  1.594353e+00   3.395637e-16   1.233837e-02   4.590993e-17   92266
  1.636929e+00   3.252604e-16   1.225268e-02   4.243026e-17   96696
  1.679216e+00   3.074563e-16   1.215041e-02   3.942845e-17   100904
  1.721516e+00   1.785197e-16   1.226207e-02   3.585382e-17   107036
  1.764192e+00   1.369360e-16   1.235795e-02   3.294686e-17   113362
  1.806923e+00   1.698679e-16   1.228837e-02   3.059002e-17   118176
  1.849351e+00   1.994969e-16   1.221864e-02   2.816040e-17   122944
  1.891857e+00   1.500150e-16   1.233203e-02   2.616717e-17   129902
  1.934420e+00   1.329000e-16   1.224691e-02   2.434372e-17   134944
  1.976863e+00   1.774174e-16   1.225992e-02   2.268871e-17   140952
  2.019285e+00   1.357204e-16   1.225865e-02   2.105890e-17   147072
  2.061737e+00   1.249804e-16   1.224320e-02   1.960991e-17   153382
  2.104357e+00   9.327955e-17   1.233049e-02   1.829615e-17   160952
  2.147003e+00   8.486831e-17   1.228118e-02   1.696944e-17   166640
  2.189431e+00   7.811358e-17   1.222861e-02   1.593512e-17   172448
  2.231915e+00   5.523450e-17   1.231031e-02   1.487979e-17   180594
  2.274471e+00   1.748593e-17   1.224284e-02   1.405859e-17   186556
  2.316888e+00   3.435899e-17   1.225358e-02   1.307637e-17   193528
  2.359297e+00   5.095218e-17   1.224273e-02   1.241499e-17   200626
  2.401844e+00   2.247510e-18   1.230642e-02   1.158728e-17   209256
  2.444460e+00   2.004013e-17   1.227865e-02   1.090821e-17   216020
  2.487004e+00   -4.625747e-18   1.230299e-02   1.021133e-17   223768
  2.529444e+00   3.343823e-17   1.222313e-02   9.662608e-18   230234
  2.571955e+00   -6.562040e-18   1.229969e-02   9.036523e-18   239800
  2.614499e+00   -5.621440e-18   1.225221e-02   8.581536e-18   246568
  2.656957e+00   7.387921e-18   1.227331e-02   8.064311e-18   254828
  2.699414e+00   -2.298150e-18   1.225769e-02   7.650672e-18   263074
  2.741981e+00   -2.277041e-18   1.228604e-02   7.255280e-18   272312
  2.784554e+00   -5.261360e-18   1.228079e-02   6.826894e-18   280376
  2.827093e+00   6.808369e-18   1.228600e-02   6.490680e-18   288884
  2.869605e+00   1.748933e-17   1.227401e-02   6.126970e-18   297602
  2.912071e+00   -8.907093e-18   1.223046e-02   5.800226e-18   305520
  2.954561e+00   -2.289202e-18   1.230079e-02   5.490431e-18   315976
  2.996984e+00   2.185189e-18   1.221089e-02   5.236971e-18   322778
  3.039488e+00   -1.588623e-17   1.232008e-02   4.950716e-18   335372
  3.082114e+00   -1.595326e-18   1.227327e-02   4.721620e-18   343464
  3.124654e+00   8.238991e-18   1.228282e-02   4.489901e-18   352912
  3.167174e+00   -4.212142e-18   1.228199e-02   4.252478e-18   362666
  3.209689e+00   -9.540835e-18   1.225476e-02   4.044296e-18   371884
  3.252186e+00   -2.999514e-18   1.227971e-02   3.862160e-18   382280
  3.294633e+00   -2.015407e-17   1.224302e-02   3.698506e-18   390888
  3.337059e+00   -9.132869e-18   1.226867e-02   3.513448e-18   402234
  3.379565e+00   -6.150687e-18   1.225933e-02   3.338668e-18   412576
  3.422105e+00   -3.538787e-18   1.228715e-02   3.172682e-18   423732
  3.464636e+00   -1.374708e-17   1.227257e-02   3.035124e-18   433624
  3.507180e+00   -9.271452e-18   1.228881e-02   2.901453e-18   445154
  3.549739e+00   -1.095503e-17   1.227656e-02   2.767279e-18   455584
  3.592238e+00   -1.235784e-17   1.225887e-02   2.636925e-18   465588
  3.634685e+00   -1.135558e-17   1.226065e-02   2.519076e-18   476762
  3.677219e+00   -3.030767e-18   1.229242e-02   2.408337e-18   489552
  3.719789e+00   -1.259664e-17   1.227853e-02   2.303924e-18   500328
  3.762251e+00   -1.053310e-17   1.223705e-02   2.213852e-18   509852
  3.804741e+00   -2.740237e-18   1.229735e-02   2.103794e-18   524234
  3.847275e+00   -4.509605e-18   1.224781e-02   2.024049e-18   534104
  3.889779e+00   -2.956767e-18   1.228211e-02   1.935365e-18   547048
