# cross spectrum of phi(z1) and phi(z2)
# redshift z=-0.000147
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   5.613051e-11   4.792454e-03   1.546584e-11   18
  6.745391e-02   2.558984e-11   1.159167e-02   2.571139e-12   152
  1.090113e-01   8.711185e-12   1.224347e-02   4.406159e-13   416
  1.497134e-01   3.722604e-12   1.165022e-02   1.550104e-13   770
  1.923472e-01   1.835366e-12   1.247860e-02   5.833191e-14   1364
  2.350444e-01   9.729625e-13   1.221820e-02   2.640831e-14   1976
  2.775930e-01   5.551110e-13   1.245022e-02   1.415662e-14   2792
  3.193857e-01   3.511543e-13   1.188722e-02   8.301398e-15   3578
  3.615292e-01   2.053153e-13   1.219808e-02   5.190642e-15   4724
  4.045273e-01   1.312035e-13   1.253838e-02   3.360957e-15   6032
  4.469941e-01   7.617977e-14   1.206640e-02   2.315889e-15   7072
  4.890810e-01   5.425612e-14   1.222555e-02   1.700759e-15   8634
  5.318886e-01   3.432782e-14   1.238102e-02   1.242167e-15   10336
  5.746708e-01   1.829309e-14   1.232804e-02   9.279857e-16   11940
  6.167490e-01   1.068987e-14   1.208586e-02   7.609785e-16   13490
  6.588740e-01   7.059095e-15   1.221778e-02   6.070565e-16   15656
  7.016595e-01   5.908703e-15   1.241043e-02   4.781926e-16   18008
  7.443680e-01   3.782262e-15   1.227786e-02   3.845931e-16   19964
  7.867827e-01   2.854995e-15   1.226437e-02   3.218004e-16   22354
  8.291404e-01   1.435378e-15   1.212327e-02   2.736445e-16   24648
  8.716536e-01   1.026774e-15   1.233244e-02   2.293005e-16   27592
  9.142068e-01   3.532118e-16   1.230127e-02   1.977655e-16   30152
  9.566749e-01   1.017016e-16   1.227622e-02   1.681288e-16   33046
  9.991233e-01   -1.134920e-16   1.221538e-02   1.468238e-16   35992
  1.041693e+00   -2.380298e-16   1.229906e-02   1.274764e-16   39304
  1.084289e+00   2.057179e-16   1.232858e-02   1.096683e-16   42608
  1.126820e+00   1.140872e-18   1.223307e-02   9.781152e-17   45758
  1.169340e+00   2.361110e-17   1.228914e-02   8.515814e-17   49536
  1.211695e+00   -2.242011e-17   1.215683e-02   7.654045e-17   52488
  1.254054e+00   -5.279303e-17   1.233851e-02   6.807260e-17   57034
  1.296605e+00   -1.548913e-17   1.224458e-02   6.115921e-17   60648
  1.339187e+00   2.174006e-17   1.230532e-02   5.440062e-17   65044
  1.381689e+00   -9.022827e-18   1.223104e-02   4.940747e-17   68720
  1.424202e+00   -2.008108e-17   1.231312e-02   4.431633e-17   73538
  1.466870e+00   7.348698e-17   1.230776e-02   3.977144e-17   78080
  1.509304e+00   -8.372029e-18   1.215944e-02   3.641275e-17   81572
  1.551677e+00   1.506786e-16   1.232495e-02   3.285595e-17   87248
  1.594353e+00   -8.457414e-18   1.233837e-02   3.021247e-17   92266
  1.636929e+00   -1.305117e-17   1.225268e-02   2.767076e-17   96696
  1.679216e+00   -7.576354e-17   1.215041e-02   2.554788e-17   100904
  1.721516e+00   -4.492136e-17   1.226207e-02   2.328249e-17   107036
  1.764192e+00   -4.784090e-17   1.235795e-02   2.112416e-17   113362
  1.806923e+00   1.360255e-19   1.228837e-02   1.975357e-17   118176
  1.849351e+00   -3.830491e-17   1.221864e-02   1.813795e-17   122944
  1.891857e+00   -1.891263e-17   1.233203e-02   1.670383e-17   129902
  1.934420e+00   -1.209252e-17   1.224691e-02   1.537495e-17   134944
  1.976863e+00   1.522225e-17   1.225992e-02   1.441226e-17   140952
  2.019285e+00   -4.408861e-18   1.225865e-02   1.328318e-17   147072
  2.061737e+00   1.552647e-17   1.224320e-02   1.243203e-17   153382
  2.104357e+00   -1.694587e-17   1.233049e-02   1.150168e-17   160952
  2.147003e+00   -5.968126e-18   1.228118e-02   1.080315e-17   166640
  2.189431e+00   -1.254107e-17   1.222861e-02   9.993489e-18   172448
  2.231915e+00   -1.379521e-17   1.231031e-02   9.352978e-18   180594
  2.274471e+00   -2.060283e-18   1.224284e-02   8.754695e-18   186556
  2.316888e+00   -2.076259e-19   1.225358e-02   8.201401e-18   193528
  2.359297e+00   3.361580e-19   1.224273e-02   7.722477e-18   200626
  2.401844e+00   4.378214e-18   1.230642e-02   7.247942e-18   209256
  2.444460e+00   -8.994119e-18   1.227865e-02   6.803803e-18   216020
  2.487004e+00   7.955527e-18   1.230299e-02   6.409821e-18   223768
  2.529444e+00   -7.431318e-18   1.222313e-02   6.020665e-18   230234
  2.571955e+00   -6.755030e-18   1.229969e-02   5.664011e-18   239800
  2.614499e+00   -1.243326e-17   1.225221e-02   5.357737e-18   246568
  2.656957e+00   -1.593619e-17   1.227331e-02   5.096139e-18   254828
  2.699414e+00   1.186260e-18   1.225769e-02   4.787423e-18   263074
  2.741981e+00   -4.562642e-18   1.228604e-02   4.502731e-18   272312
  2.784554e+00   -6.103828e-18   1.228079e-02   4.289368e-18   280376
  2.827093e+00   -9.900094e-18   1.228600e-02   4.052696e-18   288884
  2.869605e+00   2.426835e-18   1.227401e-02   3.862675e-18   297602
  2.912071e+00   -8.869780e-19   1.223046e-02   3.663492e-18   305520
  2.954561e+00   -3.521523e-18   1.230079e-02   3.462494e-18   315976
  2.996984e+00   2.158512e-18   1.221089e-02   3.302602e-18   322778
  3.039488e+00   6.022042e-19   1.232008e-02   3.112460e-18   335372
  3.082114e+00   -9.824367e-18   1.227327e-02   2.976725e-18   343464
  3.124654e+00   2.403561e-18   1.228282e-02   2.829793e-18   352912
  3.167174e+00   1.693758e-18   1.228199e-02   2.682373e-18   362666
  3.209689e+00   -2.399419e-18   1.225476e-02   2.558169e-18   371884
  3.252186e+00   2.710431e-18   1.227971e-02   2.457358e-18   382280
  3.294633e+00   4.199393e-18   1.224302e-02   2.345899e-18   390888
  3.337059e+00   1.068474e-17   1.226867e-02   2.232346e-18   402234
  3.379565e+00   2.523008e-18   1.225933e-02   2.143902e-18   412576
  3.422105e+00   8.975435e-18   1.228715e-02   2.039548e-18   423732
  3.464636e+00   3.819845e-18   1.227257e-02   1.952532e-18   433624
  3.507180e+00   5.812972e-18   1.228881e-02   1.864571e-18   445154
  3.549739e+00   7.458403e-18   1.227656e-02   1.780730e-18   455584
  3.592238e+00   2.446569e-18   1.225887e-02   1.707158e-18   465588
  3.634685e+00   3.423381e-18   1.226065e-02   1.632429e-18   476762
  3.677219e+00   1.321964e-19   1.229242e-02   1.562584e-18   489552
  3.719789e+00   1.940016e-19   1.227853e-02   1.502967e-18   500328
  3.762251e+00   2.350215e-18   1.223705e-02   1.445774e-18   509852
  3.804741e+00   5.189003e-19   1.229735e-02   1.379874e-18   524234
  3.847275e+00   -1.540274e-18   1.224781e-02   1.331846e-18   534104
  3.889779e+00   -3.878037e-18   1.228211e-02   1.278581e-18   547048
  3.932320e+00   -1.204339e-18   1.229545e-02   1.225731e-18   559328
  3.974872e+00   1.162641e-18   1.228346e-02   1.184140e-18   571326
  4.017355e+00   -1.698998e-18   1.224147e-02   1.136405e-18   581920
  4.059804e+00   3.912307e-18   1.225835e-02   1.094243e-18   594832
  4.102282e+00   1.638763e-18   1.227222e-02   1.049306e-18   608048
  4.144825e+00   -4.070140e-19   1.228101e-02   1.011187e-18   621526
  4.187356e+00   2.598111e-18   1.226445e-02   9.715999e-19   633240
  4.229822e+00   1.716360e-18   1.225981e-02   9.396050e-19   645472
  4.272346e+00   2.112296e-18   1.230137e-02   9.029090e-19   660906
  4.314903e+00   1.947178e-18   1.227030e-02   8.710038e-19   672856
  4.357425e+00   7.874400e-20   1.226838e-02   8.374857e-19   685980
  4.399921e+00   1.833167e-18   1.227191e-02   8.088721e-19   699256
  4.442476e+00   1.897598e-18   1.229990e-02   7.783251e-19   714730
  4.484986e+00   -1.962027e-18   1.223739e-02   7.530496e-19   725152
  4.527452e+00   3.385163e-18   1.227054e-02   7.252016e-19   740420
  4.569941e+00   2.235708e-19   1.227636e-02   6.994757e-19   754312
  4.612456e+00   -1.104371e-18   1.227959e-02   6.761224e-19   769114
  4.654996e+00   7.034471e-19   1.227684e-02   6.527011e-19   783488
  4.697459e+00   -6.683815e-19   1.223560e-02   6.318492e-19   794968
  4.739925e+00   2.769987e-19   1.228043e-02   6.089960e-19   812366
  4.782438e+00   6.227227e-20   1.226054e-02   5.899685e-19   825976
  4.825000e+00   -1.134521e-18   1.230088e-02   5.691613e-19   843352
  4.867591e+00   -9.173652e-19   1.229290e-02   5.515023e-19   857280
  4.910094e+00   -3.575535e-19   1.225276e-02   5.344022e-19   869542
  4.952587e+00   5.084991e-19   1.228301e-02   5.168905e-19   887128
  4.995087e+00   3.201318e-19   1.225266e-02   5.010676e-19   900032
  5.037553e+00   6.065692e-19   1.226951e-02   4.834698e-19   916560
  5.080018e+00   -5.853668e-19   1.224713e-02   4.694512e-19   930922
  5.122540e+00   9.001546e-19   1.228718e-02   4.542736e-19   949844
  5.165149e+00   4.304733e-20   1.230776e-02   4.391281e-19   966736
  5.207698e+00   3.764557e-19   1.226328e-02   4.265023e-19   978776
  5.250149e+00   1.058797e-18   1.225655e-02   4.130918e-19   994522
  5.292642e+00   4.492710e-19   1.227563e-02   3.995235e-19   1012420
  5.335176e+00   2.646519e-19   1.228639e-02   3.876432e-19   1029408
  5.377640e+00   1.888999e-18   1.223362e-02   3.766986e-19   1041658
  5.420127e+00   1.275484e-18   1.228953e-02   3.647447e-19   1063520
  5.462635e+00   -6.606955e-21   1.224276e-02   3.545514e-19   1075808
  5.505175e+00   1.196265e-18   1.232008e-02   3.411612e-19   1098956
  5.547712e+00   1.426703e-18   1.224668e-02   3.345758e-19   1109810
  5.590179e+00   1.886064e-19   1.226115e-02   3.230634e-19   1128608
  5.632713e+00   7.933669e-19   1.229436e-02   3.142340e-19   1148264
  5.675250e+00   7.495846e-19   1.227167e-02   3.045557e-19   1163252
  5.717744e+00   7.273810e-19   1.226828e-02   2.970081e-19   1181042
  5.760239e+00   3.942821e-19   1.225730e-02   2.871798e-19   1197848
  5.802769e+00   2.361661e-19   1.229495e-02   2.785233e-19   1218848
  5.845291e+00   1.875099e-19   1.225944e-02   2.719869e-19   1232916
  5.887780e+00   7.357899e-20   1.227538e-02   2.634539e-19   1253002
  5.930266e+00   -1.225167e-19   1.224914e-02   2.568274e-19   1268576
  5.972763e+00   5.078681e-19   1.228621e-02   2.491442e-19   1290128
  6.015287e+00   1.850197e-19   1.227337e-02   2.424233e-19   1307402
  6.057820e+00   8.749214e-21   1.227649e-02   2.353029e-19   1327028
  6.100333e+00   4.480912e-19   1.225988e-02   2.291360e-19   1343648
  6.142842e+00   -1.181223e-19   1.228087e-02   2.230130e-19   1364096
  6.185363e+00   -1.657019e-19   1.227580e-02   2.168598e-19   1382730
  6.227896e+00   1.255632e-19   1.227503e-02   2.107216e-19   1402164
  6.270416e+00   -2.880431e-19   1.227264e-02   2.053341e-19   1420464
  6.312883e+00   -1.775680e-19   1.225519e-02   2.000104e-19   1437368
  6.355387e+00   -1.954409e-19   1.228857e-02   1.942887e-19   1461530
  6.397919e+00   -7.427155e-19   1.226028e-02   1.895636e-19   1478264
  6.440432e+00   -3.618221e-20   1.227561e-02   1.843494e-19   1499356
  6.482926e+00   -7.931631e-19   1.226095e-02   1.796801e-19   1517016
  6.525439e+00   -3.555703e-20   1.228340e-02   1.746666e-19   1540090
  6.567953e+00   -1.711944e-19   1.226146e-02   1.700733e-19   1557360
  6.610434e+00   -9.212930e-20   1.226770e-02   1.656652e-19   1577780
  6.652969e+00   -1.366140e-19   1.230043e-02   1.612586e-19   1602578
  6.695499e+00   4.169455e-21   1.225417e-02   1.574451e-19   1617672
  6.737992e+00   -1.017520e-19   1.227613e-02   1.531593e-19   1641016
  6.780486e+00   -4.043208e-19   1.226032e-02   1.497246e-19   1659416
  6.822983e+00   -1.300219e-19   1.227372e-02   1.453206e-19   1682670
  6.865529e+00   -2.588268e-19   1.228276e-02   1.417392e-19   1705256
  6.908096e+00   -1.285348e-19   1.228756e-02   1.379361e-19   1726312
  6.950582e+00   -2.750618e-19   1.225056e-02   1.349523e-19   1741880
  6.993044e+00   1.302157e-20   1.226862e-02   1.314812e-19   1766454
  7.035588e+00   1.146822e-19   1.229242e-02   1.280224e-19   1791784
  7.078111e+00   -1.681007e-19   1.225558e-02   1.252735e-19   1807712
  7.120554e+00   5.985290e-20   1.225110e-02   1.222966e-19   1829002
  7.163037e+00   -3.750106e-19   1.226905e-02   1.188380e-19   1854216
  7.205602e+00   -5.691856e-19   1.229852e-02   1.159498e-19   1880156
  7.248150e+00   -4.205379e-19   1.227340e-02   1.131555e-19   1897568
  7.290651e+00   -1.813955e-20   1.227390e-02   1.106272e-19   1920458
  7.333153e+00   2.018014e-20   1.226399e-02   1.078428e-19   1942208
  7.375659e+00   -1.197814e-19   1.227125e-02   1.054205e-19   1965612
  7.418175e+00   -3.401250e-19   1.227855e-02   1.025953e-19   1989000
  7.460671e+00   4.834494e-20   1.225786e-02   1.002210e-19   2009114
  7.503166e+00   -1.593741e-19   1.226960e-02   9.790946e-20   2034464
  7.545695e+00   -1.694545e-19   1.228070e-02   9.539017e-20   2058476
  7.588207e+00   -1.490973e-19   1.227216e-02   9.341327e-20   2079648
  7.630693e+00   -2.923725e-20   1.226356e-02   9.129541e-20   2102578
  7.673222e+00   1.113857e-19   1.228297e-02   8.912392e-20   2129928
  7.715766e+00   1.458371e-19   1.227893e-02   8.694217e-20   2152096
  7.758252e+00   1.228388e-19   1.225143e-02   8.506430e-20   2171142
  7.800741e+00   2.091369e-19   1.227660e-02   8.306110e-20   2200248
  7.843296e+00   -3.440937e-20   1.228407e-02   8.103341e-20   2225216
  7.885842e+00   -1.517291e-19   1.228377e-02   7.925305e-20   2248448
  7.928336e+00   2.991805e-20   1.225709e-02   7.755344e-20   2267942
  7.970840e+00   8.811712e-20   1.228420e-02   7.562464e-20   2298072
  8.013348e+00   -9.154702e-20   1.225627e-02   7.407626e-20   2317272
  8.055842e+00   1.186001e-19   1.227899e-02   7.236994e-20   2345808
  8.098322e+00   -4.602290e-20   1.224988e-02   7.065443e-20   2365650
  8.140823e+00   6.623193e-20   1.227972e-02   6.898884e-20   2396940
  8.183368e+00   -9.549614e-20   1.227975e-02   6.757941e-20   2421272
  8.225892e+00   -5.475405e-20   1.227360e-02   6.608949e-20   2444576
  8.268407e+00   -1.066628e-19   1.227899e-02   6.465590e-20   2471490
  8.310912e+00   -1.616449e-19   1.225942e-02   6.320496e-20   2493180
  8.353397e+00   -3.019657e-20   1.227208e-02   6.181922e-20   2520952
  8.395888e+00   9.482714e-21   1.226128e-02   6.040754e-20   2544946
  8.438392e+00   -1.012955e-19   1.227324e-02   5.908187e-20   2573856
  8.480922e+00   -4.836298e-20   1.227611e-02   5.779834e-20   2600016
  8.523447e+00   -7.248710e-20   1.227641e-02   5.649818e-20   2625484
  8.565959e+00   3.194085e-20   1.227232e-02   5.524423e-20   2651122
  8.608519e+00   7.149965e-20   1.229739e-02   5.411212e-20   2683488
  8.651014e+00   -3.221386e-20   1.223786e-02   5.296093e-20   2696352
  8.693483e+00   -1.182149e-19   1.228468e-02   5.173409e-20   2733020
  8.736008e+00   7.651007e-20   1.227012e-02   5.060492e-20   2757378
  8.778525e+00   6.370165e-20   1.227177e-02   4.954024e-20   2784864
  8.821036e+00   4.830477e-21   1.227124e-02   4.842953e-20   2811168
  8.863496e+00   -7.181410e-21   1.224424e-02   4.750284e-20   2832274
  8.906020e+00   -8.631536e-20   1.230244e-02   4.641180e-20   2873636
  8.948567e+00   3.719660e-20   1.225951e-02   4.552589e-20   2890496
