# power spectrum of delta
# redshift z=1.494108
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   3.365175e-03   4.792454e-03   6.265017e-04   18
  6.745391e-02   3.804274e-02   1.159167e-02   3.790530e-03   152
  1.090113e-01   8.851229e-02   1.224347e-02   4.107748e-03   416
  1.497134e-01   1.459605e-01   1.165022e-02   5.456140e-03   770
  1.923472e-01   2.083960e-01   1.247860e-02   5.857858e-03   1364
  2.350444e-01   2.711338e-01   1.221820e-02   6.049716e-03   1976
  2.775930e-01   3.414892e-01   1.245022e-02   6.620058e-03   2792
  3.193857e-01   4.212740e-01   1.188722e-02   6.962846e-03   3578
  3.615292e-01   4.839776e-01   1.219808e-02   7.062920e-03   4724
  4.045273e-01   5.692521e-01   1.253838e-02   7.291692e-03   6032
  4.469941e-01   6.318110e-01   1.206640e-02   7.750999e-03   7072
  4.890810e-01   7.398439e-01   1.222555e-02   8.133896e-03   8634
  5.318886e-01   8.549863e-01   1.238102e-02   8.479373e-03   10336
  5.746708e-01   9.477627e-01   1.232804e-02   8.591043e-03   11940
  6.167490e-01   1.046245e+00   1.208586e-02   9.020985e-03   13490
  6.588740e-01   1.188251e+00   1.221778e-02   9.545695e-03   15656
  7.016595e-01   1.308855e+00   1.241043e-02   9.546219e-03   18008
  7.443680e-01   1.423372e+00   1.227786e-02   1.019468e-02   19964
  7.867827e-01   1.542860e+00   1.226437e-02   1.035830e-02   22354
  8.291404e-01   1.680656e+00   1.212327e-02   1.073166e-02   24648
  8.716536e-01   1.830935e+00   1.233244e-02   1.095899e-02   27592
  9.142068e-01   1.992229e+00   1.230127e-02   1.129252e-02   30152
  9.566749e-01   2.138455e+00   1.227622e-02   1.183415e-02   33046
  9.991233e-01   2.294960e+00   1.221538e-02   1.210776e-02   35992
  1.041693e+00   2.514621e+00   1.229906e-02   1.266138e-02   39304
  1.084289e+00   2.662648e+00   1.232858e-02   1.292761e-02   42608
  1.126820e+00   2.862115e+00   1.223307e-02   1.337914e-02   45758
  1.169340e+00   3.014963e+00   1.228914e-02   1.373164e-02   49536
  1.211695e+00   3.259155e+00   1.215683e-02   1.428693e-02   52488
  1.254054e+00   3.437096e+00   1.233851e-02   1.436480e-02   57034
  1.296605e+00   3.625502e+00   1.224458e-02   1.481998e-02   60648
  1.339187e+00   3.834368e+00   1.230532e-02   1.496352e-02   65044
  1.381689e+00   4.046643e+00   1.223104e-02   1.536951e-02   68720
  1.424202e+00   4.288212e+00   1.231312e-02   1.582710e-02   73538
  1.466870e+00   4.575725e+00   1.230776e-02   1.635646e-02   78080
  1.509304e+00   4.734540e+00   1.215944e-02   1.648916e-02   81572
  1.551677e+00   5.029853e+00   1.232495e-02   1.704001e-02   87248
  1.594353e+00   5.296148e+00   1.233837e-02   1.740063e-02   92266
  1.636929e+00   5.506340e+00   1.225268e-02   1.769273e-02   96696
  1.679216e+00   5.767394e+00   1.215041e-02   1.823522e-02   100904
  1.721516e+00   6.080097e+00   1.226207e-02   1.864768e-02   107036
  1.764192e+00   6.311082e+00   1.235795e-02   1.865241e-02   113362
  1.806923e+00   6.600669e+00   1.228837e-02   1.920362e-02   118176
  1.849351e+00   6.847256e+00   1.221864e-02   1.952869e-02   122944
  1.891857e+00   7.162285e+00   1.233203e-02   1.995618e-02   129902
  1.934420e+00   7.504333e+00   1.224691e-02   2.058651e-02   134944
  1.976863e+00   7.722582e+00   1.225992e-02   2.057441e-02   140952
