# power spectrum of delta
# redshift z=0.794787
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   6.027062e-03   4.792454e-03   1.124474e-03   18
  6.745391e-02   6.755341e-02   1.159167e-02   6.667673e-03   152
  1.090113e-01   1.582902e-01   1.224347e-02   7.444306e-03   416
  1.497134e-01   2.632049e-01   1.165022e-02   9.800032e-03   770
  1.923472e-01   3.813158e-01   1.247860e-02   1.057244e-02   1364
  2.350444e-01   5.181761e-01   1.221820e-02   1.147867e-02   1976
  2.775930e-01   6.607306e-01   1.245022e-02   1.280480e-02   2792
  3.193857e-01   8.388694e-01   1.188722e-02   1.389095e-02   3578
  3.615292e-01   9.923310e-01   1.219808e-02   1.461426e-02   4724
  4.045273e-01   1.177511e+00   1.253838e-02   1.513385e-02   6032
  4.469941e-01   1.345058e+00   1.206640e-02   1.620736e-02   7072
  4.890810e-01   1.606196e+00   1.222555e-02   1.758570e-02   8634
  5.318886e-01   1.887486e+00   1.238102e-02   1.850122e-02   10336
  5.746708e-01   2.106825e+00   1.232804e-02   1.941233e-02   11940
  6.167490e-01   2.388869e+00   1.208586e-02   2.026509e-02   13490
  6.588740e-01   2.697100e+00   1.221778e-02   2.196605e-02   15656
  7.016595e-01   3.049633e+00   1.241043e-02   2.279701e-02   18008
  7.443680e-01   3.417386e+00   1.227786e-02   2.428482e-02   19964
  7.867827e-01   3.732483e+00   1.226437e-02   2.493960e-02   22354
  8.291404e-01   4.175515e+00   1.212327e-02   2.640604e-02   24648
  8.716536e-01   4.552448e+00   1.233244e-02   2.749811e-02   27592
  9.142068e-01   4.969703e+00   1.230127e-02   2.851673e-02   30152
  9.566749e-01   5.420689e+00   1.227622e-02   2.970252e-02   33046
  9.991233e-01   5.799449e+00   1.221538e-02   3.049762e-02   35992
  1.041693e+00   6.443489e+00   1.229906e-02   3.249811e-02   39304
  1.084289e+00   6.757175e+00   1.232858e-02   3.277266e-02   42608
  1.126820e+00   7.394489e+00   1.223307e-02   3.472202e-02   45758
  1.169340e+00   7.989743e+00   1.228914e-02   3.568968e-02   49536
  1.211695e+00   8.478558e+00   1.215683e-02   3.693152e-02   52488
  1.254054e+00   9.119206e+00   1.233851e-02   3.803297e-02   57034
  1.296605e+00   9.636396e+00   1.224458e-02   3.923039e-02   60648
  1.339187e+00   1.029415e+01   1.230532e-02   4.059204e-02   65044
  1.381689e+00   1.083701e+01   1.223104e-02   4.139214e-02   68720
  1.424202e+00   1.140770e+01   1.231312e-02   4.199745e-02   73538
  1.466870e+00   1.220519e+01   1.230776e-02   4.364331e-02   78080
  1.509304e+00   1.279862e+01   1.215944e-02   4.487789e-02   81572
  1.551677e+00   1.348220e+01   1.232495e-02   4.581797e-02   87248
  1.594353e+00   1.417694e+01   1.233837e-02   4.659794e-02   92266
  1.636929e+00   1.481569e+01   1.225268e-02   4.745238e-02   96696
  1.679216e+00   1.557332e+01   1.215041e-02   4.892877e-02   100904
  1.721516e+00   1.625340e+01   1.226207e-02   4.973416e-02   107036
  1.764192e+00   1.704201e+01   1.235795e-02   5.082578e-02   113362
