# power spectrum of delta_N
# redshift z=9.982066
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   1.838189e-04   4.792454e-03   3.405627e-05   18
  6.745391e-02   2.093841e-03   1.159167e-02   2.120340e-04   152
  1.090113e-01   4.763719e-03   1.224347e-02   2.158311e-04   416
  1.497134e-01   7.802188e-03   1.165022e-02   2.926744e-04   770
  1.923472e-01   1.098562e-02   1.247860e-02   3.100467e-04   1364
  2.350444e-01   1.304994e-02   1.221820e-02   2.965980e-04   1976
  2.775930e-01   1.625449e-02   1.245022e-02   3.113645e-04   2792
  3.193857e-01   1.884082e-02   1.188722e-02   3.219377e-04   3578
  3.615292e-01   2.143242e-02   1.219808e-02   3.153747e-04   4724
  4.045273e-01   2.419024e-02   1.253838e-02   3.157923e-04   6032
  4.469941e-01   2.625841e-02   1.206640e-02   3.212849e-04   7072
  4.890810e-01   2.880766e-02   1.222555e-02   3.180217e-04   8634
  5.318886e-01   3.164162e-02   1.238102e-02   3.147851e-04   10336
  5.746708e-01   3.360972e-02   1.232804e-02   3.024855e-04   11940
  6.167490e-01   3.575425e-02   1.208586e-02   3.111762e-04   13490
  6.588740e-01   3.813013e-02   1.221778e-02   3.015312e-04   15656
  7.016595e-01   3.982318e-02   1.241043e-02   2.974361e-04   18008
  7.443680e-01   4.191000e-02   1.227786e-02   2.958985e-04   19964
  7.867827e-01   4.385001e-02   1.226437e-02   2.943721e-04   22354
  8.291404e-01   4.525705e-02   1.212327e-02   2.892700e-04   24648
  8.716536e-01   4.719211e-02   1.233244e-02   2.823461e-04   27592
  9.142068e-01   4.927109e-02   1.230127e-02   2.819076e-04   30152
  9.566749e-01   5.112212e-02   1.227622e-02   2.801294e-04   33046
  9.991233e-01   5.333673e-02   1.221538e-02   2.841922e-04   35992
  1.041693e+00   5.503170e-02   1.229906e-02   2.785004e-04   39304
  1.084289e+00   5.758161e-02   1.232858e-02   2.779629e-04   42608
  1.126820e+00   5.864390e-02   1.223307e-02   2.762960e-04   45758
  1.169340e+00   6.004840e-02   1.228914e-02   2.728266e-04   49536
  1.211695e+00   6.164910e-02   1.215683e-02   2.694089e-04   52488
  1.254054e+00   6.392283e-02   1.233851e-02   2.703956e-04   57034
  1.296605e+00   6.408198e-02   1.224458e-02   2.593393e-04   60648
  1.339187e+00   6.638891e-02   1.230532e-02   2.606394e-04   65044
  1.381689e+00   6.882385e-02   1.223104e-02   2.604000e-04   68720
  1.424202e+00   6.966049e-02   1.231312e-02   2.572025e-04   73538
  1.466870e+00   7.113449e-02   1.230776e-02   2.550118e-04   78080
  1.509304e+00   7.314320e-02   1.215944e-02   2.557157e-04   81572
  1.551677e+00   7.457821e-02   1.232495e-02   2.508749e-04   87248
  1.594353e+00   7.581632e-02   1.233837e-02   2.489956e-04   92266
  1.636929e+00   7.759998e-02   1.225268e-02   2.508949e-04   96696
  1.679216e+00   7.885844e-02   1.215041e-02   2.475617e-04   100904
  1.721516e+00   8.040464e-02   1.226207e-02   2.482838e-04   107036
  1.764192e+00   8.188124e-02   1.235795e-02   2.430488e-04   113362
  1.806923e+00   8.265850e-02   1.228837e-02   2.406730e-04   118176
  1.849351e+00   8.492387e-02   1.221864e-02   2.435185e-04   122944
  1.891857e+00   8.620741e-02   1.233203e-02   2.395032e-04   129902
  1.934420e+00   8.695233e-02   1.224691e-02   2.360033e-04   134944
  1.976863e+00   8.875806e-02   1.225992e-02   2.375545e-04   140952
  2.019285e+00   8.948773e-02   1.225865e-02   2.332338e-04   147072
  2.061737e+00   9.100005e-02   1.224320e-02   2.321667e-04   153382
  2.104357e+00   9.274335e-02   1.233049e-02   2.304961e-04   160952
  2.147003e+00   9.361170e-02   1.228118e-02   2.288311e-04   166640
  2.189431e+00   9.523879e-02   1.222861e-02   2.308817e-04   172448
  2.231915e+00   9.630247e-02   1.231031e-02   2.272518e-04   180594
  2.274471e+00   9.775108e-02   1.224284e-02   2.256175e-04   186556
  2.316888e+00   9.899694e-02   1.225358e-02   2.260465e-04   193528
  2.359297e+00   1.005555e-01   1.224273e-02   2.246261e-04   200626
  2.401844e+00   1.013535e-01   1.230642e-02   2.226998e-04   209256
  2.444460e+00   1.032368e-01   1.227865e-02   2.231286e-04   216020
  2.487004e+00   1.044121e-01   1.230299e-02   2.201212e-04   223768
  2.529444e+00   1.051650e-01   1.222313e-02   2.186923e-04   230234
  2.571955e+00   1.066854e-01   1.229969e-02   2.192452e-04   239800
  2.614499e+00   1.073380e-01   1.225221e-02   2.160250e-04   246568
  2.656957e+00   1.091239e-01   1.227331e-02   2.160568e-04   254828
  2.699414e+00   1.101447e-01   1.225769e-02   2.153762e-04   263074
  2.741981e+00   1.113454e-01   1.228604e-02   2.138949e-04   272312
  2.784554e+00   1.125836e-01   1.228079e-02   2.133526e-04   280376
  2.827093e+00   1.137867e-01   1.228600e-02   2.122545e-04   288884
  2.869605e+00   1.136613e-01   1.227401e-02   2.089486e-04   297602
