# power spectrum of phi
# redshift z=1.093858
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   6.649424e-11   4.792454e-03   1.830067e-11   18
  6.745391e-02   3.070468e-11   1.159167e-02   3.067367e-12   152
  1.090113e-01   1.080947e-11   1.224347e-02   5.335178e-13   416
  1.497134e-01   4.894894e-12   1.165022e-02   1.922102e-13   770
  1.923472e-01   2.598392e-12   1.247860e-02   7.526873e-14   1364
  2.350444e-01   1.519981e-12   1.221820e-02   3.485697e-14   1976
  2.775930e-01   9.885659e-13   1.245022e-02   1.954063e-14   2792
  3.193857e-01   7.013712e-13   1.188722e-02   1.160775e-14   3578
  3.615292e-01   4.982318e-13   1.219808e-02   7.359774e-15   4724
  4.045273e-01   3.742695e-13   1.253838e-02   4.811856e-15   6032
  4.469941e-01   2.833084e-13   1.206640e-02   3.460069e-15   7072
  4.890810e-01   2.336148e-13   1.222555e-02   2.575215e-15   8634
  5.318886e-01   1.950174e-13   1.238102e-02   1.929084e-15   10336
  5.746708e-01   1.586551e-13   1.232804e-02   1.453898e-15   11940
  6.167490e-01   1.337583e-13   1.208586e-02   1.152063e-15   13490
  6.588740e-01   1.166710e-13   1.221778e-02   9.489697e-16   15656
  7.016595e-01   1.016006e-13   1.241043e-02   7.526901e-16   18008
  7.443680e-01   8.883121e-14   1.227786e-02   6.359661e-16   19964
  7.867827e-01   7.668018e-14   1.226437e-02   5.111846e-16   22354
  8.291404e-01   6.891902e-14   1.212327e-02   4.386202e-16   24648
  8.716536e-01   6.164022e-14   1.233244e-02   3.730447e-16   27592
  9.142068e-01   5.562417e-14   1.230127e-02   3.179242e-16   30152
  9.566749e-01   4.998324e-14   1.227622e-02   2.750338e-16   33046
  9.991233e-01   4.504582e-14   1.221538e-02   2.375379e-16   35992
  1.041693e+00   4.232879e-14   1.229906e-02   2.145954e-16   39304
  1.084289e+00   3.797494e-14   1.232858e-02   1.836248e-16   42608
  1.126820e+00   3.557894e-14   1.223307e-02   1.664832e-16   45758
  1.169340e+00   3.268440e-14   1.228914e-02   1.477697e-16   49536
  1.211695e+00   3.040519e-14   1.215683e-02   1.327342e-16   52488
  1.254054e+00   2.829171e-14   1.233851e-02   1.187378e-16   57034
  1.296605e+00   2.608024e-14   1.224458e-02   1.064046e-16   60648
  1.339187e+00   2.450142e-14   1.230532e-02   9.578493e-17   65044
  1.381689e+00   2.263716e-14   1.223104e-02   8.647947e-17   68720
  1.424202e+00   2.121372e-14   1.231312e-02   7.868884e-17   73538
  1.466870e+00   2.025077e-14   1.230776e-02   7.264230e-17   78080
  1.509304e+00   1.878944e-14   1.215944e-02   6.559289e-17   81572
  1.551677e+00   1.782477e-14   1.232495e-02   6.060112e-17   87248
  1.594353e+00   1.680385e-14   1.233837e-02   5.482626e-17   92266
  1.636929e+00   1.584362e-14   1.225268e-02   5.097390e-17   96696
  1.679216e+00   1.507497e-14   1.215041e-02   4.773517e-17   100904
  1.721516e+00   1.429689e-14   1.226207e-02   4.382807e-17   107036
  1.764192e+00   1.353507e-14   1.235795e-02   4.031602e-17   113362
  1.806923e+00   1.287081e-14   1.228837e-02   3.755577e-17   118176
  1.849351e+00   1.221676e-14   1.221864e-02   3.496646e-17   122944
  1.891857e+00   1.158233e-14   1.233203e-02   3.196036e-17   129902
  1.934420e+00   1.109569e-14   1.224691e-02   3.038852e-17   134944
  1.976863e+00   1.047855e-14   1.225992e-02   2.791242e-17   140952
  2.019285e+00   1.006499e-14   1.225865e-02   2.623227e-17   147072
  2.061737e+00   9.519425e-15   1.224320e-02   2.431986e-17   153382
  2.104357e+00   9.169012e-15   1.233049e-02   2.281888e-17   160952
  2.147003e+00   8.689542e-15   1.228118e-02   2.124349e-17   166640
  2.189431e+00   8.354890e-15   1.222861e-02   2.022317e-17   172448
  2.231915e+00   7.981180e-15   1.231031e-02   1.881487e-17   180594
  2.274471e+00   7.692787e-15   1.224284e-02   1.787579e-17   186556
  2.316888e+00   7.343645e-15   1.225358e-02   1.670011e-17   193528
  2.359297e+00   7.080440e-15   1.224273e-02   1.579921e-17   200626
  2.401844e+00   6.751589e-15   1.230642e-02   1.477720e-17   209256
  2.444460e+00   6.473768e-15   1.227865e-02   1.398001e-17   216020
  2.487004e+00   6.218897e-15   1.230299e-02   1.322423e-17   223768
  2.529444e+00   5.980375e-15   1.222313e-02   1.242373e-17   230234
  2.571955e+00   5.731432e-15   1.229969e-02   1.168993e-17   239800
  2.614499e+00   5.528520e-15   1.225221e-02   1.113914e-17   246568
  2.656957e+00   5.302312e-15   1.227331e-02   1.051436e-17   254828
  2.699414e+00   5.110878e-15   1.225769e-02   1.000427e-17   263074
  2.741981e+00   4.933492e-15   1.228604e-02   9.475401e-18   272312
  2.784554e+00   4.743978e-15   1.228079e-02   8.974236e-18   280376
  2.827093e+00   4.568574e-15   1.228600e-02   8.493921e-18   288884
  2.869605e+00   4.398072e-15   1.227401e-02   8.100560e-18   297602
  2.912071e+00   4.212032e-15   1.223046e-02   7.630628e-18   305520
  2.954561e+00   4.112610e-15   1.230079e-02   7.320482e-18   315976
  2.996984e+00   3.969924e-15   1.221089e-02   6.966521e-18   322778
  3.039488e+00   3.815252e-15   1.232008e-02   6.570041e-18   335372
  3.082114e+00   3.681361e-15   1.227327e-02   6.273237e-18   343464
  3.124654e+00   3.569683e-15   1.228282e-02   6.013125e-18   352912
  3.167174e+00   3.422594e-15   1.228199e-02   5.678928e-18   362666
  3.209689e+00   3.322335e-15   1.225476e-02   5.425186e-18   371884
  3.252186e+00   3.213134e-15   1.227971e-02   5.192805e-18   382280
  3.294633e+00   3.102007e-15   1.224302e-02   4.961820e-18   390888
  3.337059e+00   2.999587e-15   1.226867e-02   4.722991e-18   402234
  3.379565e+00   2.896027e-15   1.225933e-02   4.528742e-18   412576
  3.422105e+00   2.788956e-15   1.228715e-02   4.283164e-18   423732
  3.464636e+00   2.710449e-15   1.227257e-02   4.117433e-18   433624
  3.507180e+00   2.616351e-15   1.228881e-02   3.927060e-18   445154
  3.549739e+00   2.542496e-15   1.227656e-02   3.768149e-18   455584
  3.592238e+00   2.456037e-15   1.225887e-02   3.609349e-18   465588
  3.634685e+00   2.379274e-15   1.226065e-02   3.455496e-18   476762
  3.677219e+00   2.305616e-15   1.229242e-02   3.281548e-18   489552
  3.719789e+00   2.229738e-15   1.227853e-02   3.151726e-18   500328
  3.762251e+00   2.157886e-15   1.223705e-02   3.018508e-18   509852
  3.804741e+00   2.103080e-15   1.229735e-02   2.891582e-18   524234
  3.847275e+00   2.036252e-15   1.224781e-02   2.796673e-18   534104
  3.889779e+00   1.969346e-15   1.228211e-02   2.671454e-18   547048
  3.932320e+00   1.907426e-15   1.229545e-02   2.548799e-18   559328
  3.974872e+00   1.854477e-15   1.228346e-02   2.446032e-18   571326
  4.017355e+00   1.802566e-15   1.224147e-02   2.356877e-18   581920
  4.059804e+00   1.750281e-15   1.225835e-02   2.272158e-18   594832
  4.102282e+00   1.696963e-15   1.227222e-02   2.168997e-18   608048
  4.144825e+00   1.650007e-15   1.228101e-02   2.093664e-18   621526
  4.187356e+00   1.597913e-15   1.226445e-02   2.016237e-18   633240
  4.229822e+00   1.551140e-15   1.225981e-02   1.929629e-18   645472
  4.272346e+00   1.508825e-15   1.230137e-02   1.862634e-18   660906
  4.314903e+00   1.468141e-15   1.227030e-02   1.789486e-18   672856
  4.357425e+00   1.427104e-15   1.226838e-02   1.722265e-18   685980
  4.399921e+00   1.385395e-15   1.227191e-02   1.659470e-18   699256
  4.442476e+00   1.346000e-15   1.229990e-02   1.590577e-18   714730
  4.484986e+00   1.305493e-15   1.223739e-02   1.532146e-18   725152
  4.527452e+00   1.272789e-15   1.227054e-02   1.477402e-18   740420
  4.569941e+00   1.242878e-15   1.227636e-02   1.432539e-18   754312
  4.612456e+00   1.205370e-15   1.227959e-02   1.372122e-18   769114
  4.654996e+00   1.174429e-15   1.227684e-02   1.331789e-18   783488
  4.697459e+00   1.144279e-15   1.223560e-02   1.282609e-18   794968
  4.739925e+00   1.111516e-15   1.228043e-02   1.232914e-18   812366
  4.782438e+00   1.085261e-15   1.226054e-02   1.194540e-18   825976
  4.825000e+00   1.054121e-15   1.230088e-02   1.148988e-18   843352
  4.867591e+00   1.025229e-15   1.229290e-02   1.105841e-18   857280
  4.910094e+00   9.983089e-16   1.225276e-02   1.072101e-18   869542
  4.952587e+00   9.743477e-16   1.228301e-02   1.033616e-18   887128
  4.995087e+00   9.433158e-16   1.225266e-02   9.949528e-19   900032
  5.037553e+00   9.251840e-16   1.226951e-02   9.663317e-19   916560
  5.080018e+00   8.990538e-16   1.224713e-02   9.307636e-19   930922
  5.122540e+00   8.752008e-16   1.228718e-02   8.977605e-19   949844
  5.165149e+00   8.549689e-16   1.230776e-02   8.707263e-19   966736
  5.207698e+00   8.343402e-16   1.226328e-02   8.445512e-19   978776
  5.250149e+00   8.156330e-16   1.225655e-02   8.151467e-19   994522
  5.292642e+00   7.913772e-16   1.227563e-02   7.884576e-19   1012420
  5.335176e+00   7.729216e-16   1.228639e-02   7.630169e-19   1029408
  5.377640e+00   7.537622e-16   1.223362e-02   7.365950e-19   1041658
  5.420127e+00   7.331359e-16   1.228953e-02   7.124701e-19   1063520
  5.462635e+00   7.171419e-16   1.224276e-02   6.916270e-19   1075808
  5.505175e+00   6.987847e-16   1.232008e-02   6.674293e-19   1098956
  5.547712e+00   6.821612e-16   1.224668e-02   6.479770e-19   1109810
  5.590179e+00   6.674630e-16   1.226115e-02   6.298094e-19   1128608
  5.632713e+00   6.506914e-16   1.229436e-02   6.068642e-19   1148264
  5.675250e+00   6.350683e-16   1.227167e-02   5.886594e-19   1163252
  5.717744e+00   6.210470e-16   1.226828e-02   5.714655e-19   1181042
  5.760239e+00   6.057377e-16   1.225730e-02   5.543305e-19   1197848
  5.802769e+00   5.894462e-16   1.229495e-02   5.356135e-19   1218848
  5.845291e+00   5.766202e-16   1.225944e-02   5.196412e-19   1232916
  5.887780e+00   5.640341e-16   1.227538e-02   5.051113e-19   1253002
  5.930266e+00   5.510059e-16   1.224914e-02   4.893329e-19   1268576
  5.972763e+00   5.374886e-16   1.228621e-02   4.737463e-19   1290128
