# power spectrum of delta_N
# redshift z=0.897999
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   5.487853e-03   4.792454e-03   1.023437e-03   18
  6.745391e-02   6.158606e-02   1.159167e-02   6.089738e-03   152
  1.090113e-01   1.441400e-01   1.224347e-02   6.762185e-03   416
  1.497134e-01   2.392444e-01   1.165022e-02   8.914745e-03   770
  1.923472e-01   3.456434e-01   1.247860e-02   9.608329e-03   1364
  2.350444e-01   4.661312e-01   1.221820e-02   1.033713e-02   1976
  2.775930e-01   5.929284e-01   1.245022e-02   1.148788e-02   2792
  3.193857e-01   7.491146e-01   1.188722e-02   1.239363e-02   3578
  3.615292e-01   8.805422e-01   1.219808e-02   1.294019e-02   4724
  4.045273e-01   1.042972e+00   1.253838e-02   1.340822e-02   6032
  4.469941e-01   1.185111e+00   1.206640e-02   1.430998e-02   7072
  4.890810e-01   1.409942e+00   1.222555e-02   1.543787e-02   8634
  5.318886e-01   1.655383e+00   1.238102e-02   1.624964e-02   10336
  5.746708e-01   1.843180e+00   1.232804e-02   1.696172e-02   11940
  6.167490e-01   2.079604e+00   1.208586e-02   1.773145e-02   13490
  6.588740e-01   2.353436e+00   1.221778e-02   1.915550e-02   15656
  7.016595e-01   2.654688e+00   1.241043e-02   1.978432e-02   18008
  7.443680e-01   2.964734e+00   1.227786e-02   2.109801e-02   19964
  7.867827e-01   3.217767e+00   1.226437e-02   2.150249e-02   22354
  8.291404e-01   3.589351e+00   1.212327e-02   2.274325e-02   24648
  8.716536e-01   3.911361e+00   1.233244e-02   2.366061e-02   27592
  9.142068e-01   4.276114e+00   1.230127e-02   2.452227e-02   30152
  9.566749e-01   4.634200e+00   1.227622e-02   2.541876e-02   33046
  9.991233e-01   4.963377e+00   1.221538e-02   2.612515e-02   35992
  1.041693e+00   5.521573e+00   1.229906e-02   2.791705e-02   39304
  1.084289e+00   5.791944e+00   1.232858e-02   2.803082e-02   42608
  1.126820e+00   6.345155e+00   1.223307e-02   2.976935e-02   45758
  1.169340e+00   6.818257e+00   1.228914e-02   3.051097e-02   49536
  1.211695e+00   7.272701e+00   1.215683e-02   3.172564e-02   52488
  1.254054e+00   7.803598e+00   1.233851e-02   3.264119e-02   57034
  1.296605e+00   8.235759e+00   1.224458e-02   3.356849e-02   60648
  1.339187e+00   8.807206e+00   1.230532e-02   3.461779e-02   65044
  1.381689e+00   9.235280e+00   1.223104e-02   3.520355e-02   68720
  1.424202e+00   9.746469e+00   1.231312e-02   3.595581e-02   73538
  1.466870e+00   1.044805e+01   1.230776e-02   3.738122e-02   78080
  1.509304e+00   1.092154e+01   1.215944e-02   3.827403e-02   81572
  1.551677e+00   1.152898e+01   1.232495e-02   3.924106e-02   87248
  1.594353e+00   1.211139e+01   1.233837e-02   3.965908e-02   92266
  1.636929e+00   1.267406e+01   1.225268e-02   4.062697e-02   96696
