# power spectrum of phi
# redshift z=2.093687
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   7.032457e-11   4.792454e-03   1.934119e-11   18
  6.745391e-02   3.270331e-11   1.159167e-02   3.265148e-12   152
  1.090113e-01   1.150472e-11   1.224347e-02   5.647070e-13   416
  1.497134e-01   5.133311e-12   1.165022e-02   2.013077e-13   770
  1.923472e-01   2.684485e-12   1.247860e-02   7.932003e-14   1364
  2.350444e-01   1.501465e-12   1.221820e-02   3.468712e-14   1976
  2.775930e-01   9.663047e-13   1.245022e-02   1.895146e-14   2792
  3.193857e-01   6.637964e-13   1.188722e-02   1.101051e-14   3578
  3.615292e-01   4.598577e-13   1.219808e-02   6.732702e-15   4724
  4.045273e-01   3.425062e-13   1.253838e-02   4.402670e-15   6032
  4.469941e-01   2.519354e-13   1.206640e-02   3.147511e-15   7072
  4.890810e-01   2.032852e-13   1.222555e-02   2.250202e-15   8634
  5.318886e-01   1.649651e-13   1.238102e-02   1.661195e-15   10336
  5.746708e-01   1.338013e-13   1.232804e-02   1.202987e-15   11940
  6.167490e-01   1.099155e-13   1.208586e-02   9.494422e-16   13490
  6.588740e-01   9.484339e-14   1.221778e-02   7.577355e-16   15656
  7.016595e-01   7.965534e-14   1.241043e-02   5.769727e-16   18008
  7.443680e-01   6.741467e-14   1.227786e-02   4.893891e-16   19964
  7.867827e-01   5.891501e-14   1.226437e-02   3.997017e-16   22354
  8.291404e-01   5.088411e-14   1.212327e-02   3.255730e-16   24648
  8.716536e-01   4.483605e-14   1.233244e-02   2.656114e-16   27592
  9.142068e-01   4.027316e-14   1.230127e-02   2.299965e-16   30152
  9.566749e-01   3.555928e-14   1.227622e-02   1.970868e-16   33046
  9.991233e-01   3.214181e-14   1.221538e-02   1.688556e-16   35992
  1.041693e+00   2.920410e-14   1.229906e-02   1.457277e-16   39304
  1.084289e+00   2.622658e-14   1.232858e-02   1.280035e-16   42608
  1.126820e+00   2.386958e-14   1.223307e-02   1.122449e-16   45758
  1.169340e+00   2.150345e-14   1.228914e-02   9.693755e-17   49536
  1.211695e+00   2.001403e-14   1.215683e-02   8.774902e-17   52488
  1.254054e+00   1.833083e-14   1.233851e-02   7.662177e-17   57034
  1.296605e+00   1.695015e-14   1.224458e-02   6.849222e-17   60648
  1.339187e+00   1.558120e-14   1.230532e-02   6.053155e-17   65044
  1.381689e+00   1.452245e-14   1.223104e-02   5.516988e-17   68720
  1.424202e+00   1.361143e-14   1.231312e-02   5.026909e-17   73538
  1.466870e+00   1.269310e-14   1.230776e-02   4.547824e-17   78080
  1.509304e+00   1.180511e-14   1.215944e-02   4.128952e-17   81572
  1.551677e+00   1.111988e-14   1.232495e-02   3.790214e-17   87248
  1.594353e+00   1.047079e-14   1.233837e-02   3.452559e-17   92266
  1.636929e+00   9.712587e-15   1.225268e-02   3.112550e-17   96696
  1.679216e+00   9.236717e-15   1.215041e-02   2.894563e-17   100904
  1.721516e+00   8.730446e-15   1.226207e-02   2.695957e-17   107036
  1.764192e+00   8.261866e-15   1.235795e-02   2.448838e-17   113362
  1.806923e+00   7.836442e-15   1.228837e-02   2.274850e-17   118176
  1.849351e+00   7.452458e-15   1.221864e-02   2.116111e-17   122944
  1.891857e+00   7.059539e-15   1.233203e-02   1.962094e-17   129902
  1.934420e+00   6.726367e-15   1.224691e-02   1.833695e-17   134944
  1.976863e+00   6.365621e-15   1.225992e-02   1.702707e-17   140952
  2.019285e+00   6.083255e-15   1.225865e-02   1.587567e-17   147072
  2.061737e+00   5.830848e-15   1.224320e-02   1.488651e-17   153382
  2.104357e+00   5.567538e-15   1.233049e-02   1.381104e-17   160952
  2.147003e+00   5.297791e-15   1.228118e-02   1.289476e-17   166640
  2.189431e+00   5.033653e-15   1.222861e-02   1.215121e-17   172448
  2.231915e+00   4.854614e-15   1.231031e-02   1.139459e-17   180594
  2.274471e+00   4.622177e-15   1.224284e-02   1.073837e-17   186556
  2.316888e+00   4.458225e-15   1.225358e-02   1.018720e-17   193528
  2.359297e+00   4.272995e-15   1.224273e-02   9.653035e-18   200626
  2.401844e+00   4.133376e-15   1.230642e-02   9.082626e-18   209256
  2.444460e+00   3.962861e-15   1.227865e-02   8.541596e-18   216020
  2.487004e+00   3.808205e-15   1.230299e-02   8.069600e-18   223768
  2.529444e+00   3.685577e-15   1.222313e-02   7.678386e-18   230234
  2.571955e+00   3.523572e-15   1.229969e-02   7.179550e-18   239800
  2.614499e+00   3.403201e-15   1.225221e-02   6.835827e-18   246568
  2.656957e+00   3.308648e-15   1.227331e-02   6.532162e-18   254828
  2.699414e+00   3.158313e-15   1.225769e-02   6.164916e-18   263074
  2.741981e+00   3.039097e-15   1.228604e-02   5.832721e-18   272312
  2.784554e+00   2.954171e-15   1.228079e-02   5.574016e-18   280376
  2.827093e+00   2.851536e-15   1.228600e-02   5.312823e-18   288884
  2.869605e+00   2.745564e-15   1.227401e-02   5.014456e-18   297602
  2.912071e+00   2.670308e-15   1.223046e-02   4.807898e-18   305520
  2.954561e+00   2.570326e-15   1.230079e-02   4.563175e-18   315976
  2.996984e+00   2.485959e-15   1.221089e-02   4.365287e-18   322778
  3.039488e+00   2.415428e-15   1.232008e-02   4.171614e-18   335372
  3.082114e+00   2.341873e-15   1.227327e-02   4.005374e-18   343464
  3.124654e+00   2.263138e-15   1.228282e-02   3.812615e-18   352912
  3.167174e+00   2.195498e-15   1.228199e-02   3.648067e-18   362666
  3.209689e+00   2.122991e-15   1.225476e-02   3.483626e-18   371884
  3.252186e+00   2.064601e-15   1.227971e-02   3.334050e-18   382280
  3.294633e+00   1.995117e-15   1.224302e-02   3.190074e-18   390888
  3.337059e+00   1.933966e-15   1.226867e-02   3.043576e-18   402234
  3.379565e+00   1.884942e-15   1.225933e-02   2.935478e-18   412576
  3.422105e+00   1.827616e-15   1.228715e-02   2.804171e-18   423732
  3.464636e+00   1.777479e-15   1.227257e-02   2.698847e-18   433624
  3.507180e+00   1.725117e-15   1.228881e-02   2.583627e-18   445154
  3.549739e+00   1.677067e-15   1.227656e-02   2.488830e-18   455584
  3.592238e+00   1.628225e-15   1.225887e-02   2.396906e-18   465588
  3.634685e+00   1.580512e-15   1.226065e-02   2.287837e-18   476762
  3.677219e+00   1.539024e-15   1.229242e-02   2.193483e-18   489552
  3.719789e+00   1.495569e-15   1.227853e-02   2.114740e-18   500328
  3.762251e+00   1.454912e-15   1.223705e-02   2.038489e-18   509852
  3.804741e+00   1.419117e-15   1.229735e-02   1.955054e-18   524234
  3.847275e+00   1.387836e-15   1.224781e-02   1.899791e-18   534104
  3.889779e+00   1.341616e-15   1.228211e-02   1.815022e-18   547048
  3.932320e+00   1.314253e-15   1.229545e-02   1.758013e-18   559328
  3.974872e+00   1.276019e-15   1.228346e-02   1.687605e-18   571326
  4.017355e+00   1.245727e-15   1.224147e-02   1.632439e-18   581920
  4.059804e+00   1.212790e-15   1.225835e-02   1.572292e-18   594832
  4.102282e+00   1.178958e-15   1.227222e-02   1.507731e-18   608048
  4.144825e+00   1.148571e-15   1.228101e-02   1.457534e-18   621526
  4.187356e+00   1.119180e-15   1.226445e-02   1.404902e-18   633240
  4.229822e+00   1.091696e-15   1.225981e-02   1.357086e-18   645472
  4.272346e+00   1.067395e-15   1.230137e-02   1.312363e-18   660906
  4.314903e+00   1.042787e-15   1.227030e-02   1.272653e-18   672856
  4.357425e+00   1.017097e-15   1.226838e-02   1.232335e-18   685980
  4.399921e+00   9.924052e-16   1.227191e-02   1.189482e-18   699256
  4.442476e+00   9.647873e-16   1.229990e-02   1.141205e-18   714730
  4.484986e+00   9.397301e-16   1.223739e-02   1.103923e-18   725152
  4.527452e+00   9.200626e-16   1.227054e-02   1.069992e-18   740420
  4.569941e+00   8.997499e-16   1.227636e-02   1.034243e-18   754312
  4.612456e+00   8.754793e-16   1.227959e-02   9.983507e-19   769114
  4.654996e+00   8.587675e-16   1.227684e-02   9.729129e-19   783488
  4.697459e+00   8.360893e-16   1.223560e-02   9.412311e-19   794968
  4.739925e+00   8.180817e-16   1.228043e-02   9.066380e-19   812366
  4.782438e+00   7.991893e-16   1.226054e-02   8.799095e-19   825976
  4.825000e+00   7.802382e-16   1.230088e-02   8.491674e-19   843352
  4.867591e+00   7.611710e-16   1.229290e-02   8.228245e-19   857280
  4.910094e+00   7.434630e-16   1.225276e-02   7.955503e-19   869542
  4.952587e+00   7.269562e-16   1.228301e-02   7.727272e-19   887128
  4.995087e+00   7.100996e-16   1.225266e-02   7.463327e-19   900032
  5.037553e+00   6.975530e-16   1.226951e-02   7.314497e-19   916560
  5.080018e+00   6.808160e-16   1.224713e-02   7.051317e-19   930922
  5.122540e+00   6.644064e-16   1.228718e-02   6.826705e-19   949844
  5.165149e+00   6.499288e-16   1.230776e-02   6.622307e-19   966736
  5.207698e+00   6.358641e-16   1.226328e-02   6.442544e-19   978776
  5.250149e+00   6.213052e-16   1.225655e-02   6.234356e-19   994522
  5.292642e+00   6.077049e-16   1.227563e-02   6.053795e-19   1012420
  5.335176e+00   5.957025e-16   1.228639e-02   5.860086e-19   1029408
  5.377640e+00   5.833452e-16   1.223362e-02   5.715480e-19   1041658
  5.420127e+00   5.701580e-16   1.228953e-02   5.522452e-19   1063520
  5.462635e+00   5.589295e-16   1.224276e-02   5.380336e-19   1075808
  5.505175e+00   5.450098e-16   1.232008e-02   5.200607e-19   1098956
  5.547712e+00   5.341890e-16   1.224668e-02   5.071256e-19   1109810
  5.590179e+00   5.228007e-16   1.226115e-02   4.933553e-19   1128608
  5.632713e+00   5.118552e-16   1.229436e-02   4.785320e-19   1148264
  5.675250e+00   5.007549e-16   1.227167e-02   4.636602e-19   1163252
  5.717744e+00   4.900660e-16   1.226828e-02   4.518851e-19   1181042
  5.760239e+00   4.814729e-16   1.225730e-02   4.407587e-19   1197848
  5.802769e+00   4.709585e-16   1.229495e-02   4.267464e-19   1218848
  5.845291e+00   4.606940e-16   1.225944e-02   4.140189e-19   1232916
  5.887780e+00   4.509458e-16   1.227538e-02   4.036733e-19   1253002
  5.930266e+00   4.415583e-16   1.224914e-02   3.921167e-19   1268576
  5.972763e+00   4.321645e-16   1.228621e-02   3.797134e-19   1290128
  6.015287e+00   4.243091e-16   1.227337e-02   3.715573e-19   1307402
  6.057820e+00   4.145083e-16   1.227649e-02   3.605509e-19   1327028
  6.100333e+00   4.079518e-16   1.225988e-02   3.522149e-19   1343648
  6.142842e+00   3.991533e-16   1.228087e-02   3.424204e-19   1364096
  6.185363e+00   3.916322e-16   1.227580e-02   3.332987e-19   1382730
  6.227896e+00   3.842804e-16   1.227503e-02   3.245394e-19   1402164
  6.270416e+00   3.756364e-16   1.227264e-02   3.154843e-19   1420464
  6.312883e+00   3.684462e-16   1.225519e-02   3.077573e-19   1437368
  6.355387e+00   3.614748e-16   1.228857e-02   2.986992e-19   1461530
  6.397919e+00   3.542320e-16   1.226028e-02   2.919123e-19   1478264
  6.440432e+00   3.480294e-16   1.227561e-02   2.842087e-19   1499356
  6.482926e+00   3.407378e-16   1.226095e-02   2.772876e-19   1517016
  6.525439e+00   3.342723e-16   1.228340e-02   2.694997e-19   1540090
  6.567953e+00   3.283978e-16   1.226146e-02   2.637227e-19   1557360
  6.610434e+00   3.219324e-16   1.226770e-02   2.560868e-19   1577780
  6.652969e+00   3.149735e-16   1.230043e-02   2.489065e-19   1602578
  6.695499e+00   3.097513e-16   1.225417e-02   2.433000e-19   1617672
  6.737992e+00   3.035535e-16   1.227613e-02   2.368499e-19   1641016
  6.780486e+00   2.976981e-16   1.226032e-02   2.312892e-19   1659416
  6.822983e+00   2.922030e-16   1.227372e-02   2.252728e-19   1682670
  6.865529e+00   2.868826e-16   1.228276e-02   2.199909e-19   1705256
  6.908096e+00   2.810718e-16   1.228756e-02   2.138303e-19   1726312
  6.950582e+00   2.757336e-16   1.225056e-02   2.092527e-19   1741880
  6.993044e+00   2.709054e-16   1.226862e-02   2.038516e-19   1766454
  7.035588e+00   2.652141e-16   1.229242e-02   1.983731e-19   1791784
  7.078111e+00   2.609049e-16   1.225558e-02   1.938240e-19   1807712
  7.120554e+00   2.563714e-16   1.225110e-02   1.898198e-19   1829002
  7.163037e+00   2.514176e-16   1.226905e-02   1.849148e-19   1854216
  7.205602e+00   2.471578e-16   1.229852e-02   1.803373e-19   1880156
  7.248150e+00   2.419981e-16   1.227340e-02   1.756711e-19   1897568
  7.290651e+00   2.376891e-16   1.227390e-02   1.715975e-19   1920458
  7.333153e+00   2.336603e-16   1.226399e-02   1.674975e-19   1942208
  7.375659e+00   2.288735e-16   1.227125e-02   1.633209e-19   1965612
  7.418175e+00   2.251270e-16   1.227855e-02   1.598465e-19   1989000
  7.460671e+00   2.211508e-16   1.225786e-02   1.562723e-19   2009114
  7.503166e+00   2.171263e-16   1.226960e-02   1.525243e-19   2034464
  7.545695e+00   2.133850e-16   1.228070e-02   1.490530e-19   2058476
  7.588207e+00   2.093046e-16   1.227216e-02   1.453764e-19   2079648
  7.630693e+00   2.054746e-16   1.226356e-02   1.420555e-19   2102578
  7.673222e+00   2.019856e-16   1.228297e-02   1.383986e-19   2129928
  7.715766e+00   1.984275e-16   1.227893e-02   1.353320e-19   2152096
  7.758252e+00   1.950479e-16   1.225143e-02   1.324452e-19   2171142
  7.800741e+00   1.913507e-16   1.227660e-02   1.290092e-19   2200248
  7.843296e+00   1.884420e-16   1.228407e-02   1.264961e-19   2225216
  7.885842e+00   1.850388e-16   1.228377e-02   1.235639e-19   2248448
  7.928336e+00   1.817829e-16   1.225709e-02   1.207937e-19   2267942
  7.970840e+00   1.786286e-16   1.228420e-02   1.180594e-19   2298072
  8.013348e+00   1.754828e-16   1.225627e-02   1.153191e-19   2317272
  8.055842e+00   1.722669e-16   1.227899e-02   1.127530e-19   2345808
  8.098322e+00   1.696095e-16   1.224988e-02   1.104598e-19   2365650
  8.140823e+00   1.668193e-16   1.227972e-02   1.077442e-19   2396940
  8.183368e+00   1.638871e-16   1.227975e-02   1.053582e-19   2421272
  8.225892e+00   1.612017e-16   1.227360e-02   1.033528e-19   2444576
  8.268407e+00   1.583317e-16   1.227899e-02   1.007689e-19   2471490
  8.310912e+00   1.554041e-16   1.225942e-02   9.845821e-20   2493180
  8.353397e+00   1.529166e-16   1.227208e-02   9.640934e-20   2520952
  8.395888e+00   1.504545e-16   1.226128e-02   9.447656e-20   2544946
  8.438392e+00   1.478786e-16   1.227324e-02   9.237043e-20   2573856
  8.480922e+00   1.453878e-16   1.227611e-02   9.024503e-20   2600016
  8.523447e+00   1.429331e-16   1.227641e-02   8.835761e-20   2625484
  8.565959e+00   1.405654e-16   1.227232e-02   8.652818e-20   2651122
  8.608519e+00   1.382884e-16   1.229739e-02   8.447158e-20   2683488
  8.651014e+00   1.359517e-16   1.223786e-02   8.299760e-20   2696352
