# cross spectrum of phi(z1) and phi(z2)
# redshift z=0.496948
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   6.474319e-11   4.792454e-03   1.782271e-11   18
  6.745391e-02   2.981451e-11   1.159167e-02   2.984377e-12   152
  1.090113e-01   1.036988e-11   1.224347e-02   5.155822e-13   416
  1.497134e-01   4.576643e-12   1.165022e-02   1.837006e-13   770
  1.923472e-01   2.353269e-12   1.247860e-02   7.079358e-14   1364
  2.350444e-01   1.310671e-12   1.221820e-02   3.194806e-14   1976
  2.775930e-01   8.096540e-13   1.245022e-02   1.739862e-14   2792
  3.193857e-01   5.453139e-13   1.188722e-02   1.018989e-14   3578
  3.615292e-01   3.560964e-13   1.219808e-02   6.267589e-15   4724
  4.045273e-01   2.505158e-13   1.253838e-02   4.035150e-15   6032
  4.469941e-01   1.708627e-13   1.206640e-02   2.791116e-15   7072
  4.890810e-01   1.314490e-13   1.222555e-02   2.023749e-15   8634
  5.318886e-01   9.780562e-14   1.238102e-02   1.468598e-15   10336
  5.746708e-01   7.075523e-14   1.232804e-02   1.062075e-15   11940
  6.167490e-01   5.181991e-14   1.208586e-02   8.461677e-16   13490
  6.588740e-01   4.111588e-14   1.221778e-02   6.743281e-16   15656
  7.016595e-01   3.260529e-14   1.241043e-02   5.166358e-16   18008
  7.443680e-01   2.460235e-14   1.227786e-02   4.250411e-16   19964
  7.867827e-01   1.831826e-14   1.226437e-02   3.429522e-16   22354
  8.291404e-01   1.390129e-14   1.212327e-02   2.898633e-16   24648
  8.716536e-01   1.048301e-14   1.233244e-02   2.427361e-16   27592
  9.142068e-01   7.672338e-15   1.230127e-02   2.041076e-16   30152
  9.566749e-01   5.824823e-15   1.227622e-02   1.769625e-16   33046
  9.991233e-01   4.079666e-15   1.221538e-02   1.526491e-16   35992
  1.041693e+00   3.289353e-15   1.229906e-02   1.333961e-16   39304
  1.084289e+00   2.486259e-15   1.232858e-02   1.150295e-16   42608
  1.126820e+00   1.986117e-15   1.223307e-02   1.031935e-16   45758
  1.169340e+00   1.445860e-15   1.228914e-02   8.967509e-17   49536
  1.211695e+00   1.098000e-15   1.215683e-02   7.983448e-17   52488
  1.254054e+00   7.376391e-16   1.233851e-02   7.167530e-17   57034
  1.296605e+00   4.717453e-16   1.224458e-02   6.443685e-17   60648
  1.339187e+00   3.619137e-16   1.230532e-02   5.766033e-17   65044
  1.381689e+00   2.331503e-16   1.223104e-02   5.238060e-17   68720
  1.424202e+00   1.526110e-16   1.231312e-02   4.706568e-17   73538
  1.466870e+00   2.093537e-16   1.230776e-02   4.228950e-17   78080
  1.509304e+00   9.777732e-17   1.215944e-02   3.882992e-17   81572
  1.551677e+00   1.015957e-16   1.232495e-02   3.534773e-17   87248
  1.594353e+00   1.813857e-17   1.233837e-02   3.230681e-17   92266
  1.636929e+00   7.306574e-17   1.225268e-02   2.960436e-17   96696
  1.679216e+00   1.468671e-17   1.215041e-02   2.741919e-17   100904
  1.721516e+00   1.617509e-18   1.226207e-02   2.516210e-17   107036
  1.764192e+00   9.047891e-18   1.235795e-02   2.317688e-17   113362
  1.806923e+00   -4.212437e-17   1.228837e-02   2.150167e-17   118176
  1.849351e+00   -2.866332e-17   1.221864e-02   2.001320e-17   122944
  1.891857e+00   -8.733989e-18   1.233203e-02   1.826393e-17   129902
  1.934420e+00   -7.592985e-18   1.224691e-02   1.699886e-17   134944
  1.976863e+00   -4.440583e-19   1.225992e-02   1.588674e-17   140952
  2.019285e+00   -2.676292e-18   1.225865e-02   1.469106e-17   147072
  2.061737e+00   3.199413e-17   1.224320e-02   1.365729e-17   153382
  2.104357e+00   -1.827736e-18   1.233049e-02   1.270943e-17   160952
