# cross spectrum of phi(z1) and phi(z2)
# redshift z=0.897999
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   6.789103e-11   4.792454e-03   1.868072e-11   18
  6.745391e-02   3.141675e-11   1.159167e-02   3.140887e-12   152
  1.090113e-01   1.099037e-11   1.224347e-02   5.429799e-13   416
  1.497134e-01   4.874391e-12   1.165022e-02   1.936169e-13   770
  1.923472e-01   2.525983e-12   1.247860e-02   7.537139e-14   1364
  2.350444e-01   1.408563e-12   1.221820e-02   3.345509e-14   1976
  2.775930e-01   8.872663e-13   1.245022e-02   1.824677e-14   2792
  3.193857e-01   6.028321e-13   1.188722e-02   1.062558e-14   3578
  3.615292e-01   4.039539e-13   1.219808e-02   6.478952e-15   4724
  4.045273e-01   2.917523e-13   1.253838e-02   4.191357e-15   6032
  4.469941e-01   2.063093e-13   1.206640e-02   2.937742e-15   7072
  4.890810e-01   1.620656e-13   1.222555e-02   2.104704e-15   8634
  5.318886e-01   1.256685e-13   1.238102e-02   1.538756e-15   10336
  5.746708e-01   9.660666e-14   1.232804e-02   1.103059e-15   11940
  6.167490e-01   7.463978e-14   1.208586e-02   8.660416e-16   13490
  6.588740e-01   6.193040e-14   1.221778e-02   6.890348e-16   15656
  7.016595e-01   4.980729e-14   1.241043e-02   5.227947e-16   18008
  7.443680e-01   3.973772e-14   1.227786e-02   4.327628e-16   19964
  7.867827e-01   3.184844e-14   1.226437e-02   3.451551e-16   22354
  8.291404e-01   2.555774e-14   1.212327e-02   2.869533e-16   24648
  8.716536e-01   2.089813e-14   1.233244e-02   2.351337e-16   27592
  9.142068e-01   1.700906e-14   1.230127e-02   1.970216e-16   30152
  9.566749e-01   1.384952e-14   1.227622e-02   1.694847e-16   33046
  9.991233e-01   1.137273e-14   1.221538e-02   1.433397e-16   35992
  1.041693e+00   9.466023e-15   1.229906e-02   1.250400e-16   39304
  1.084289e+00   7.774677e-15   1.232858e-02   1.066011e-16   42608
  1.126820e+00   6.468345e-15   1.223307e-02   9.470043e-17   45758
  1.169340e+00   5.110763e-15   1.228914e-02   8.260598e-17   49536
  1.211695e+00   4.369477e-15   1.215683e-02   7.372176e-17   52488
  1.254054e+00   3.546078e-15   1.233851e-02   6.497736e-17   57034
  1.296605e+00   2.764098e-15   1.224458e-02   5.802212e-17   60648
  1.339187e+00   2.403458e-15   1.230532e-02   5.211186e-17   65044
  1.381689e+00   1.935847e-15   1.223104e-02   4.664208e-17   68720
  1.424202e+00   1.626555e-15   1.231312e-02   4.188338e-17   73538
  1.466870e+00   1.403370e-15   1.230776e-02   3.812881e-17   78080
  1.509304e+00   1.003378e-15   1.215944e-02   3.474719e-17   81572
  1.551677e+00   9.407708e-16   1.232495e-02   3.157930e-17   87248
  1.594353e+00   7.232086e-16   1.233837e-02   2.863012e-17   92266
  1.636929e+00   6.219679e-16   1.225268e-02   2.646322e-17   96696
  1.679216e+00   4.840499e-16   1.215041e-02   2.448893e-17   100904
  1.721516e+00   3.338790e-16   1.226207e-02   2.247056e-17   107036
  1.764192e+00   2.782436e-16   1.235795e-02   2.076796e-17   113362
  1.806923e+00   2.703622e-16   1.228837e-02   1.913964e-17   118176
  1.849351e+00   1.902467e-16   1.221864e-02   1.787693e-17   122944
  1.891857e+00   1.458852e-16   1.233203e-02   1.630309e-17   129902
  1.934420e+00   1.287078e-16   1.224691e-02   1.521115e-17   134944
  1.976863e+00   9.104748e-17   1.225992e-02   1.421110e-17   140952
  2.019285e+00   9.744402e-17   1.225865e-02   1.316636e-17   147072
  2.061737e+00   7.661500e-17   1.224320e-02   1.230362e-17   153382
  2.104357e+00   6.488913e-17   1.233049e-02   1.148002e-17   160952
  2.147003e+00   4.420521e-17   1.228118e-02   1.074769e-17   166640
  2.189431e+00   5.093527e-17   1.222861e-02   1.005490e-17   172448
  2.231915e+00   2.154001e-17   1.231031e-02   9.393346e-18   180594
  2.274471e+00   2.608589e-17   1.224284e-02   8.840327e-18   186556
  2.316888e+00   3.157907e-17   1.225358e-02   8.301601e-18   193528
  2.359297e+00   1.980567e-17   1.224273e-02   7.859867e-18   200626
  2.401844e+00   4.310627e-17   1.230642e-02   7.364694e-18   209256
  2.444460e+00   1.709668e-17   1.227865e-02   6.939451e-18   216020
  2.487004e+00   2.184600e-17   1.230299e-02   6.521790e-18   223768
  2.529444e+00   2.115933e-17   1.222313e-02   6.195296e-18   230234
  2.571955e+00   1.382671e-17   1.229969e-02   5.819344e-18   239800
  2.614499e+00   2.474685e-17   1.225221e-02   5.495712e-18   246568
  2.656957e+00   5.409020e-18   1.227331e-02   5.203788e-18   254828
  2.699414e+00   1.527155e-17   1.225769e-02   4.913782e-18   263074
  2.741981e+00   8.505211e-18   1.228604e-02   4.649049e-18   272312
  2.784554e+00   3.494535e-18   1.228079e-02   4.428877e-18   280376
  2.827093e+00   1.110860e-17   1.228600e-02   4.233075e-18   288884
  2.869605e+00   1.059840e-17   1.227401e-02   4.023719e-18   297602
  2.912071e+00   1.114354e-17   1.223046e-02   3.813439e-18   305520
  2.954561e+00   5.583902e-18   1.230079e-02   3.605335e-18   315976
  2.996984e+00   5.368109e-18   1.221089e-02   3.457218e-18   322778
  3.039488e+00   1.327319e-17   1.232008e-02   3.274310e-18   335372
  3.082114e+00   -3.938900e-19   1.227327e-02   3.130766e-18   343464
  3.124654e+00   5.058706e-18   1.228282e-02   2.990510e-18   352912
  3.167174e+00   8.392115e-18   1.228199e-02   2.840562e-18   362666
  3.209689e+00   7.099161e-18   1.225476e-02   2.718360e-18   371884
  3.252186e+00   3.770155e-18   1.227971e-02   2.591479e-18   382280
  3.294633e+00   7.819375e-18   1.224302e-02   2.473799e-18   390888
  3.337059e+00   3.180241e-18   1.226867e-02   2.371858e-18   402234
