# power spectrum of delta_N
# redshift z=1.293448
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   3.928691e-03   4.792454e-03   7.317546e-04   18
  6.745391e-02   4.430586e-02   1.159167e-02   4.405216e-03   152
  1.090113e-01   1.032717e-01   1.224347e-02   4.807556e-03   416
  1.497134e-01   1.705774e-01   1.165022e-02   6.370883e-03   770
  1.923472e-01   2.443310e-01   1.247860e-02   6.847387e-03   1364
  2.350444e-01   3.212811e-01   1.221820e-02   7.154330e-03   1976
  2.775930e-01   4.057423e-01   1.245022e-02   7.863235e-03   2792
  3.193857e-01   5.041166e-01   1.188722e-02   8.330892e-03   3578
  3.615292e-01   5.823981e-01   1.219808e-02   8.509903e-03   4724
  4.045273e-01   6.864376e-01   1.253838e-02   8.806180e-03   6032
  4.469941e-01   7.670403e-01   1.206640e-02   9.360643e-03   7072
  4.890810e-01   9.022202e-01   1.222555e-02   9.903411e-03   8634
  5.318886e-01   1.049352e+00   1.238102e-02   1.037099e-02   10336
  5.746708e-01   1.163851e+00   1.232804e-02   1.061516e-02   11940
  6.167490e-01   1.292487e+00   1.208586e-02   1.113643e-02   13490
  6.588740e-01   1.469201e+00   1.221778e-02   1.184253e-02   15656
  7.016595e-01   1.632638e+00   1.241043e-02   1.199736e-02   18008
  7.443680e-01   1.790125e+00   1.227786e-02   1.278420e-02   19964
  7.867827e-01   1.933335e+00   1.226437e-02   1.293213e-02   22354
  8.291404e-01   2.125256e+00   1.212327e-02   1.356489e-02   24648
  8.716536e-01   2.319419e+00   1.233244e-02   1.394597e-02   27592
  9.142068e-01   2.528005e+00   1.230127e-02   1.436442e-02   30152
  9.566749e-01   2.720132e+00   1.227622e-02   1.501892e-02   33046
  9.991233e-01   2.917997e+00   1.221538e-02   1.540926e-02   35992
  1.041693e+00   3.220529e+00   1.229906e-02   1.627516e-02   39304
  1.084289e+00   3.404673e+00   1.232858e-02   1.650301e-02   42608
  1.126820e+00   3.690496e+00   1.223307e-02   1.723823e-02   45758
  1.169340e+00   3.902418e+00   1.228914e-02   1.772842e-02   49536
  1.211695e+00   4.212302e+00   1.215683e-02   1.842377e-02   52488
  1.254054e+00   4.466766e+00   1.233851e-02   1.872869e-02   57034
  1.296605e+00   4.706166e+00   1.224458e-02   1.923650e-02   60648
