# power spectrum of delta_N
# redshift z=2.190379
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   2.113313e-03   4.792454e-03   3.929109e-04   18
  6.745391e-02   2.397252e-02   1.159167e-02   2.400819e-03   152
  1.090113e-01   5.546932e-02   1.224347e-02   2.554635e-03   416
  1.497134e-01   9.114992e-02   1.165022e-02   3.413264e-03   770
  1.923472e-01   1.291910e-01   1.247860e-02   3.653294e-03   1364
  2.350444e-01   1.634655e-01   1.221820e-02   3.668336e-03   1976
  2.775930e-01   2.046295e-01   1.245022e-02   3.966349e-03   2792
  3.193857e-01   2.477367e-01   1.188722e-02   4.104904e-03   3578
  3.615292e-01   2.818530e-01   1.219808e-02   4.113826e-03   4724
  4.045273e-01   3.288796e-01   1.253838e-02   4.202745e-03   6032
  4.469941e-01   3.595849e-01   1.206640e-02   4.461844e-03   7072
  4.890810e-01   4.158801e-01   1.222555e-02   4.582799e-03   8634
  5.318886e-01   4.713471e-01   1.238102e-02   4.726285e-03   10336
  5.746708e-01   5.202715e-01   1.232804e-02   4.660047e-03   11940
  6.167490e-01   5.666856e-01   1.208586e-02   4.893256e-03   13490
  6.588740e-01   6.358982e-01   1.221778e-02   5.063212e-03   15656
  7.016595e-01   6.845243e-01   1.241043e-02   4.936082e-03   18008
  7.443680e-01   7.334486e-01   1.227786e-02   5.307938e-03   19964
  7.867827e-01   8.016727e-01   1.226437e-02   5.463762e-03   22354
  8.291404e-01   8.506206e-01   1.212327e-02   5.425628e-03   24648
  8.716536e-01   9.129853e-01   1.233244e-02   5.387148e-03   27592
  9.142068e-01   9.928394e-01   1.230127e-02   5.673219e-03   30152
  9.566749e-01   1.049932e+00   1.227622e-02   5.811576e-03   33046
  9.991233e-01   1.129415e+00   1.221538e-02   5.936681e-03   35992
  1.041693e+00   1.208815e+00   1.229906e-02   6.020485e-03   39304
  1.084289e+00   1.272567e+00   1.232858e-02   6.203195e-03   42608
  1.126820e+00   1.350840e+00   1.223307e-02   6.352465e-03   45758
  1.169340e+00   1.408118e+00   1.228914e-02   6.332057e-03   49536
  1.211695e+00   1.509615e+00   1.215683e-02   6.612664e-03   52488
  1.254054e+00   1.587190e+00   1.233851e-02   6.637672e-03   57034
  1.296605e+00   1.675131e+00   1.224458e-02   6.760724e-03   60648
  1.339187e+00   1.751356e+00   1.230532e-02   6.800322e-03   65044
  1.381689e+00   1.847833e+00   1.223104e-02   7.015973e-03   68720
  1.424202e+00   1.953625e+00   1.231312e-02   7.212429e-03   73538
  1.466870e+00   2.046598e+00   1.230776e-02   7.323206e-03   78080
  1.509304e+00   2.136488e+00   1.215944e-02   7.491334e-03   81572
  1.551677e+00   2.244217e+00   1.232495e-02   7.643039e-03   87248
  1.594353e+00   2.351916e+00   1.233837e-02   7.759652e-03   92266
  1.636929e+00   2.425931e+00   1.225268e-02   7.785598e-03   96696
  1.679216e+00   2.553062e+00   1.215041e-02   7.999397e-03   100904
  1.721516e+00   2.662181e+00   1.226207e-02   8.214793e-03   107036
  1.764192e+00   2.781435e+00   1.235795e-02   8.252300e-03   113362
  1.806923e+00   2.899260e+00   1.228837e-02   8.425288e-03   118176
  1.849351e+00   3.027116e+00   1.221864e-02   8.608894e-03   122944
  1.891857e+00   3.134198e+00   1.233203e-02   8.703025e-03   129902
  1.934420e+00   3.258216e+00   1.224691e-02   8.887692e-03   134944
  1.976863e+00   3.366972e+00   1.225992e-02   8.993022e-03   140952
  2.019285e+00   3.499476e+00   1.225865e-02   9.146367e-03   147072
  2.061737e+00   3.642336e+00   1.224320e-02   9.304152e-03   153382
  2.104357e+00   3.772555e+00   1.233049e-02   9.348080e-03   160952
  2.147003e+00   3.889961e+00   1.228118e-02   9.459243e-03   166640
  2.189431e+00   3.996569e+00   1.222861e-02   9.649056e-03   172448
  2.231915e+00   4.164600e+00   1.231031e-02   9.774141e-03   180594
  2.274471e+00   4.268856e+00   1.224284e-02   9.908578e-03   186556
  2.316888e+00   4.436593e+00   1.225358e-02   1.013823e-02   193528
  2.359297e+00   4.575332e+00   1.224273e-02   1.032374e-02   200626
  2.401844e+00   4.748304e+00   1.230642e-02   1.042833e-02   209256
  2.444460e+00   4.879176e+00   1.227865e-02   1.050647e-02   216020
  2.487004e+00   5.024360e+00   1.230299e-02   1.062427e-02   223768
  2.529444e+00   5.201682e+00   1.222313e-02   1.085004e-02   230234
  2.571955e+00   5.310553e+00   1.229969e-02   1.081333e-02   239800
  2.614499e+00   5.478044e+00   1.225221e-02   1.100991e-02   246568
  2.656957e+00   5.676180e+00   1.227331e-02   1.121502e-02   254828
  2.699414e+00   5.767564e+00   1.225769e-02   1.126363e-02   263074
  2.741981e+00   5.916043e+00   1.228604e-02   1.134917e-02   272312
  2.784554e+00   6.110544e+00   1.228079e-02   1.151883e-02   280376
  2.827093e+00   6.270385e+00   1.228600e-02   1.168259e-02   288884
  2.869605e+00   6.413188e+00   1.227401e-02   1.171115e-02   297602
  2.912071e+00   6.615218e+00   1.223046e-02   1.189592e-02   305520
  2.954561e+00   6.746282e+00   1.230079e-02   1.199160e-02   315976
  2.996984e+00   6.913088e+00   1.221089e-02   1.215245e-02   322778
  3.039488e+00   7.096948e+00   1.232008e-02   1.226211e-02   335372
  3.082114e+00   7.274559e+00   1.227327e-02   1.242777e-02   343464
  3.124654e+00   7.430978e+00   1.228282e-02   1.251482e-02   352912
  3.167174e+00   7.598889e+00   1.228199e-02   1.261969e-02   362666
  3.209689e+00   7.755577e+00   1.225476e-02   1.271192e-02   371884
  3.252186e+00   7.942911e+00   1.227971e-02   1.283720e-02   382280
  3.294633e+00   8.090167e+00   1.224302e-02   1.293063e-02   390888
  3.337059e+00   8.262620e+00   1.226867e-02   1.300143e-02   402234
  3.379565e+00   8.464357e+00   1.225933e-02   1.317130e-02   412576
  3.422105e+00   8.631688e+00   1.228715e-02   1.325525e-02   423732
  3.464636e+00   8.817039e+00   1.227257e-02   1.339503e-02   433624
  3.507180e+00   8.988068e+00   1.228881e-02   1.344991e-02   445154
  3.549739e+00   9.163873e+00   1.227656e-02   1.357336e-02   455584
  3.592238e+00   9.341934e+00   1.225887e-02   1.376098e-02   465588
  3.634685e+00   9.514753e+00   1.226065e-02   1.377352e-02   476762
  3.677219e+00   9.690064e+00   1.229242e-02   1.381309e-02   489552
  3.719789e+00   9.883435e+00   1.227853e-02   1.397782e-02   500328
  3.762251e+00   1.006227e+01   1.223705e-02   1.408469e-02   509852
  3.804741e+00   1.026166e+01   1.229735e-02   1.416224e-02   524234
  3.847275e+00   1.048279e+01   1.224781e-02   1.433661e-02   534104
  3.889779e+00   1.058347e+01   1.228211e-02   1.431859e-02   547048
  3.932320e+00   1.083418e+01   1.229545e-02   1.450211e-02   559328
  3.974872e+00   1.099611e+01   1.228346e-02   1.454039e-02   571326
  4.017355e+00   1.118243e+01   1.224147e-02   1.464713e-02   581920
  4.059804e+00   1.136858e+01   1.225835e-02   1.473885e-02   594832
