# cross spectrum of phi(z1) and phi(z2)
# redshift z=-0.000147
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   5.705264e-11   4.792454e-03   1.572388e-11   18
  6.745391e-02   2.591371e-11   1.159167e-02   2.617953e-12   152
  1.090113e-01   8.519077e-12   1.224347e-02   4.392686e-13   416
  1.497134e-01   3.335444e-12   1.165022e-02   1.499088e-13   770
  1.923472e-01   1.484540e-12   1.247860e-02   5.502974e-14   1364
  2.350444e-01   6.520515e-13   1.221820e-02   2.308148e-14   1976
  2.775930e-01   3.190878e-13   1.245022e-02   1.223319e-14   2792
  3.193857e-01   1.731310e-13   1.188722e-02   7.155581e-15   3578
  3.615292e-01   7.254593e-14   1.219808e-02   4.544809e-15   4724
  4.045273e-01   3.995434e-14   1.253838e-02   3.000758e-15   6032
  4.469941e-01   1.361628e-14   1.206640e-02   2.112724e-15   7072
  4.890810e-01   1.003166e-14   1.222555e-02   1.521875e-15   8634
  5.318886e-01   4.052241e-15   1.238102e-02   1.123639e-15   10336
  5.746708e-01   1.255141e-16   1.232804e-02   8.407936e-16   11940
  6.167490e-01   -1.092598e-15   1.208586e-02   6.687507e-16   13490
  6.588740e-01   6.140558e-16   1.221778e-02   5.356240e-16   15656
  7.016595e-01   6.167418e-16   1.241043e-02   4.156897e-16   18008
  7.443680e-01   -1.268850e-16   1.227786e-02   3.363182e-16   19964
  7.867827e-01   4.184898e-16   1.226437e-02   2.793020e-16   22354
  8.291404e-01   -1.827659e-16   1.212327e-02   2.329594e-16   24648
  8.716536e-01   6.804748e-17   1.233244e-02   1.914191e-16   27592
  9.142068e-01   4.033274e-18   1.230127e-02   1.622589e-16   30152
  9.566749e-01   -1.068284e-16   1.227622e-02   1.367315e-16   33046
  9.991233e-01   -6.047895e-17   1.221538e-02   1.156419e-16   35992
  1.041693e+00   -4.485132e-17   1.229906e-02   1.000017e-16   39304
  1.084289e+00   -6.382471e-18   1.232858e-02   8.666063e-17   42608
  1.126820e+00   -1.159589e-16   1.223307e-02   7.567341e-17   45758
  1.169340e+00   9.515139e-17   1.228914e-02   6.544791e-17   49536
  1.211695e+00   -3.099069e-17   1.215683e-02   5.745570e-17   52488
  1.254054e+00   -2.076061e-17   1.233851e-02   5.046839e-17   57034
  1.296605e+00   1.262596e-18   1.224458e-02   4.417500e-17   60648
  1.339187e+00   3.756912e-19   1.230532e-02   3.937270e-17   65044
  1.381689e+00   -1.694080e-17   1.223104e-02   3.571676e-17   68720
  1.424202e+00   -4.670320e-17   1.231312e-02   3.134286e-17   73538
  1.466870e+00   -3.667013e-17   1.230776e-02   2.789307e-17   78080
  1.509304e+00   -2.202557e-17   1.215944e-02   2.533558e-17   81572
  1.551677e+00   1.398822e-17   1.232495e-02   2.270757e-17   87248
  1.594353e+00   -2.661774e-17   1.233837e-02   2.028962e-17   92266
  1.636929e+00   -3.322110e-18   1.225268e-02   1.856588e-17   96696
  1.679216e+00   2.449048e-17   1.215041e-02   1.690394e-17   100904
  1.721516e+00   1.223814e-17   1.226207e-02   1.517039e-17   107036
  1.764192e+00   -1.915148e-17   1.235795e-02   1.380566e-17   113362
  1.806923e+00   -1.937645e-17   1.228837e-02   1.255400e-17   118176
  1.849351e+00   2.643542e-18   1.221864e-02   1.154144e-17   122944
  1.891857e+00   -8.618725e-18   1.233203e-02   1.042850e-17   129902
  1.934420e+00   -1.970650e-17   1.224691e-02   9.610764e-18   134944
  1.976863e+00   -3.668744e-18   1.225992e-02   8.863889e-18   140952
  2.019285e+00   -9.717308e-18   1.225865e-02   8.109082e-18   147072
  2.061737e+00   2.086880e-17   1.224320e-02   7.463200e-18   153382
  2.104357e+00   9.830772e-18   1.233049e-02   6.818519e-18   160952
  2.147003e+00   -6.070058e-18   1.228118e-02   6.382096e-18   166640
  2.189431e+00   -1.530791e-18   1.222861e-02   5.843314e-18   172448
  2.231915e+00   6.650672e-18   1.231031e-02   5.444299e-18   180594
  2.274471e+00   1.570661e-18   1.224284e-02   5.047988e-18   186556
  2.316888e+00   1.319702e-18   1.225358e-02   4.677642e-18   193528
  2.359297e+00   -4.043996e-18   1.224273e-02   4.363002e-18   200626
  2.401844e+00   -7.059977e-18   1.230642e-02   4.035433e-18   209256
  2.444460e+00   5.226861e-18   1.227865e-02   3.765713e-18   216020
  2.487004e+00   4.121039e-18   1.230299e-02   3.529781e-18   223768
