# power spectrum of delta
# redshift z=1.598923
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   3.116860e-03   4.792454e-03   5.801356e-04   18
  6.745391e-02   3.526483e-02   1.159167e-02   3.517137e-03   152
  1.090113e-01   8.197289e-02   1.224347e-02   3.798831e-03   416
  1.497134e-01   1.350798e-01   1.165022e-02   5.051276e-03   770
  1.923472e-01   1.925824e-01   1.247860e-02   5.420344e-03   1364
  2.350444e-01   2.493011e-01   1.221820e-02   5.568050e-03   1976
  2.775930e-01   3.136108e-01   1.245022e-02   6.080294e-03   2792
  3.193857e-01   3.855709e-01   1.188722e-02   6.374051e-03   3578
  3.615292e-01   4.419564e-01   1.219808e-02   6.447605e-03   4724
  4.045273e-01   5.192431e-01   1.253838e-02   6.646370e-03   6032
  4.469941e-01   5.745507e-01   1.206640e-02   7.065645e-03   7072
  4.890810e-01   6.713615e-01   1.222555e-02   7.385959e-03   8634
  5.318886e-01   7.732909e-01   1.238102e-02   7.682847e-03   10336
  5.746708e-01   8.569164e-01   1.232804e-02   7.744826e-03   11940
  6.167490e-01   9.434306e-01   1.208586e-02   8.134846e-03   13490
  6.588740e-01   1.070214e+00   1.221778e-02   8.585617e-03   15656
  7.016595e-01   1.173789e+00   1.241043e-02   8.533208e-03   18008
  7.443680e-01   1.272041e+00   1.227786e-02   9.127251e-03   19964
  7.867827e-01   1.381662e+00   1.226437e-02   9.300509e-03   22354
  8.291404e-01   1.498058e+00   1.212327e-02   9.565326e-03   24648
  8.716536e-01   1.629257e+00   1.233244e-02   9.724011e-03   27592
  9.142068e-01   1.771953e+00   1.230127e-02   1.004264e-02   30152
  9.566749e-01   1.898460e+00   1.227622e-02   1.051281e-02   33046
  9.991233e-01   2.038490e+00   1.221538e-02   1.074763e-02   35992
  1.041693e+00   2.224798e+00   1.229906e-02   1.118251e-02   39304
  1.084289e+00   2.356059e+00   1.232858e-02   1.144474e-02   42608
  1.126820e+00   2.523142e+00   1.223307e-02   1.180613e-02   45758
  1.169340e+00   2.653632e+00   1.228914e-02   1.207492e-02   49536
  1.211695e+00   2.866940e+00   1.215683e-02   1.257857e-02   52488
  1.254054e+00   3.018124e+00   1.233851e-02   1.260421e-02   57034
  1.296605e+00   3.185984e+00   1.224458e-02   1.300021e-02   60648
  1.339187e+00   3.361394e+00   1.230532e-02   1.311006e-02   65044
  1.381689e+00   3.552189e+00   1.223104e-02   1.347033e-02   68720
  1.424202e+00   3.764837e+00   1.231312e-02   1.388518e-02   73538
  1.466870e+00   4.005101e+00   1.230776e-02   1.432504e-02   78080
  1.509304e+00   4.147140e+00   1.215944e-02   1.445069e-02   81572
  1.551677e+00   4.400062e+00   1.232495e-02   1.492982e-02   87248
  1.594353e+00   4.634899e+00   1.233837e-02   1.524372e-02   92266
  1.636929e+00   4.803850e+00   1.225268e-02   1.542115e-02   96696
  1.679216e+00   5.035353e+00   1.215041e-02   1.585566e-02   100904
  1.721516e+00   5.306857e+00   1.226207e-02   1.630684e-02   107036
  1.764192e+00   5.507725e+00   1.235795e-02   1.626449e-02   113362
  1.806923e+00   5.762415e+00   1.228837e-02   1.672835e-02   118176
  1.849351e+00   5.977769e+00   1.221864e-02   1.698639e-02   122944
  1.891857e+00   6.260957e+00   1.233203e-02   1.742188e-02   129902
  1.934420e+00   6.550505e+00   1.224691e-02   1.793835e-02   134944
  1.976863e+00   6.743950e+00   1.225992e-02   1.796213e-02   140952
  2.019285e+00   7.037592e+00   1.225865e-02   1.837789e-02   147072
  2.061737e+00   7.332838e+00   1.224320e-02   1.877214e-02   153382
  2.104357e+00   7.627442e+00   1.233049e-02   1.904122e-02   160952
  2.147003e+00   7.895529e+00   1.228118e-02   1.929801e-02   166640
  2.189431e+00   8.136303e+00   1.222861e-02   1.964236e-02   172448
  2.231915e+00   8.458982e+00   1.231031e-02   1.986901e-02   180594
  2.274471e+00   8.717787e+00   1.224284e-02   2.016980e-02   186556
  2.316888e+00   8.991914e+00   1.225358e-02   2.047931e-02   193528
  2.359297e+00   9.275041e+00   1.224273e-02   2.075129e-02   200626
  2.401844e+00   9.569328e+00   1.230642e-02   2.099246e-02   209256
  2.444460e+00   9.902884e+00   1.227865e-02   2.126554e-02   216020
  2.487004e+00   1.021701e+01   1.230299e-02   2.164868e-02   223768
  2.529444e+00   1.046986e+01   1.222313e-02   2.178792e-02   230234
  2.571955e+00   1.081096e+01   1.229969e-02   2.211462e-02   239800
  2.614499e+00   1.110156e+01   1.225221e-02   2.229825e-02   246568
  2.656957e+00   1.149437e+01   1.227331e-02   2.279180e-02   254828
  2.699414e+00   1.173942e+01   1.225769e-02   2.300585e-02   263074
  2.741981e+00   1.205159e+01   1.228604e-02   2.315708e-02   272312
  2.784554e+00   1.243532e+01   1.228079e-02   2.338637e-02   280376
  2.827093e+00   1.276164e+01   1.228600e-02   2.365312e-02   288884
  2.869605e+00   1.303692e+01   1.227401e-02   2.385396e-02   297602
  2.912071e+00   1.334936e+01   1.223046e-02   2.407237e-02   305520
  2.954561e+00   1.374160e+01   1.230079e-02   2.435684e-02   315976
  2.996984e+00   1.401833e+01   1.221089e-02   2.467049e-02   322778
  3.039488e+00   1.432086e+01   1.232008e-02   2.478625e-02   335372
  3.082114e+00   1.464935e+01   1.227327e-02   2.494935e-02   343464
  3.124654e+00   1.495970e+01   1.228282e-02   2.520307e-02   352912
  3.167174e+00   1.532824e+01   1.228199e-02   2.543851e-02   362666
  3.209689e+00   1.564627e+01   1.225476e-02   2.576899e-02   371884
  3.252186e+00   1.599251e+01   1.227971e-02   2.586037e-02   382280
