# power spectrum of delta
# redshift z=9.982066
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   1.831701e-04   4.792454e-03   3.394089e-05   18
  6.745391e-02   2.092315e-03   1.159167e-02   2.118988e-04   152
  1.090113e-01   4.762283e-03   1.224347e-02   2.157694e-04   416
  1.497134e-01   7.800931e-03   1.165022e-02   2.926292e-04   770
  1.923472e-01   1.098445e-02   1.247860e-02   3.100135e-04   1364
  2.350444e-01   1.304900e-02   1.221820e-02   2.965754e-04   1976
  2.775930e-01   1.625362e-02   1.245022e-02   3.113473e-04   2792
  3.193857e-01   1.884000e-02   1.188722e-02   3.219247e-04   3578
  3.615292e-01   2.143168e-02   1.219808e-02   3.153637e-04   4724
  4.045273e-01   2.418955e-02   1.253838e-02   3.157831e-04   6032
  4.469941e-01   2.625769e-02   1.206640e-02   3.212754e-04   7072
  4.890810e-01   2.880695e-02   1.222555e-02   3.180136e-04   8634
  5.318886e-01   3.164092e-02   1.238102e-02   3.147775e-04   10336
  5.746708e-01   3.360902e-02   1.232804e-02   3.024790e-04   11940
  6.167490e-01   3.575355e-02   1.208586e-02   3.111702e-04   13490
  6.588740e-01   3.812945e-02   1.221778e-02   3.015256e-04   15656
  7.016595e-01   3.982248e-02   1.241043e-02   2.974310e-04   18008
  7.443680e-01   4.190933e-02   1.227786e-02   2.958938e-04   19964
  7.867827e-01   4.384932e-02   1.226437e-02   2.943676e-04   22354
  8.291404e-01   4.525631e-02   1.212327e-02   2.892654e-04   24648
  8.716536e-01   4.719143e-02   1.233244e-02   2.823419e-04   27592
  9.142068e-01   4.927034e-02   1.230127e-02   2.819032e-04   30152
  9.566749e-01   5.112137e-02   1.227622e-02   2.801255e-04   33046
  9.991233e-01   5.333600e-02   1.221538e-02   2.841883e-04   35992
  1.041693e+00   5.503094e-02   1.229906e-02   2.784966e-04   39304
  1.084289e+00   5.758085e-02   1.232858e-02   2.779592e-04   42608
  1.126820e+00   5.864312e-02   1.223307e-02   2.762924e-04   45758
  1.169340e+00   6.004765e-02   1.228914e-02   2.728232e-04   49536
  1.211695e+00   6.164830e-02   1.215683e-02   2.694058e-04   52488
  1.254054e+00   6.392204e-02   1.233851e-02   2.703922e-04   57034
  1.296605e+00   6.408118e-02   1.224458e-02   2.593359e-04   60648
  1.339187e+00   6.638807e-02   1.230532e-02   2.606361e-04   65044
  1.381689e+00   6.882303e-02   1.223104e-02   2.603968e-04   68720
  1.424202e+00   6.965965e-02   1.231312e-02   2.571994e-04   73538
  1.466870e+00   7.113360e-02   1.230776e-02   2.550085e-04   78080
  1.509304e+00   7.314228e-02   1.215944e-02   2.557124e-04   81572
  1.551677e+00   7.457729e-02   1.232495e-02   2.508718e-04   87248
  1.594353e+00   7.581539e-02   1.233837e-02   2.489926e-04   92266
  1.636929e+00   7.759903e-02   1.225268e-02   2.508918e-04   96696
  1.679216e+00   7.885751e-02   1.215041e-02   2.475588e-04   100904
  1.721516e+00   8.040366e-02   1.226207e-02   2.482807e-04   107036
  1.764192e+00   8.188023e-02   1.235795e-02   2.430457e-04   113362
  1.806923e+00   8.265752e-02   1.228837e-02   2.406702e-04   118176
  1.849351e+00   8.492286e-02   1.221864e-02   2.435157e-04   122944
  1.891857e+00   8.620640e-02   1.233203e-02   2.395004e-04   129902
  1.934420e+00   8.695131e-02   1.224691e-02   2.360005e-04   134944
  1.976863e+00   8.875701e-02   1.225992e-02   2.375517e-04   140952
  2.019285e+00   8.948665e-02   1.225865e-02   2.332311e-04   147072
  2.061737e+00   9.099898e-02   1.224320e-02   2.321640e-04   153382
  2.104357e+00   9.274224e-02   1.233049e-02   2.304934e-04   160952
  2.147003e+00   9.361058e-02   1.228118e-02   2.288283e-04   166640
  2.189431e+00   9.523771e-02   1.222861e-02   2.308791e-04   172448
  2.231915e+00   9.630132e-02   1.231031e-02   2.272490e-04   180594
  2.274471e+00   9.774994e-02   1.224284e-02   2.256148e-04   186556
  2.316888e+00   9.899579e-02   1.225358e-02   2.260439e-04   193528
  2.359297e+00   1.005543e-01   1.224273e-02   2.246235e-04   200626
  2.401844e+00   1.013523e-01   1.230642e-02   2.226972e-04   209256
  2.444460e+00   1.032356e-01   1.227865e-02   2.231261e-04   216020
  2.487004e+00   1.044109e-01   1.230299e-02   2.201185e-04   223768
  2.529444e+00   1.051638e-01   1.222313e-02   2.186898e-04   230234
  2.571955e+00   1.066842e-01   1.229969e-02   2.192427e-04   239800
  2.614499e+00   1.073367e-01   1.225221e-02   2.160225e-04   246568
  2.656957e+00   1.091227e-01   1.227331e-02   2.160543e-04   254828
