# power spectrum of delta
# redshift z=1.990984
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   2.389410e-03   4.792454e-03   4.444039e-04   18
  6.745391e-02   2.710047e-02   1.159167e-02   2.710885e-03   152
  1.090113e-01   6.280024e-02   1.224347e-02   2.897481e-03   416
  1.497134e-01   1.032762e-01   1.165022e-02   3.865971e-03   770
  1.923472e-01   1.466156e-01   1.247860e-02   4.141166e-03   1364
  2.350444e-01   1.867701e-01   1.221820e-02   4.185226e-03   1976
  2.775930e-01   2.341160e-01   1.245022e-02   4.538960e-03   2792
  3.193857e-01   2.847228e-01   1.188722e-02   4.713286e-03   3578
  3.615292e-01   3.245037e-01   1.219808e-02   4.734323e-03   4724
  4.045273e-01   3.795408e-01   1.253838e-02   4.850672e-03   6032
  4.469941e-01   4.162778e-01   1.206640e-02   5.154326e-03   7072
  4.890810e-01   4.830114e-01   1.222555e-02   5.321341e-03   8634
  5.318886e-01   5.500677e-01   1.238102e-02   5.499956e-03   10336
  5.746708e-01   6.082344e-01   1.232804e-02   5.456990e-03   11940
  6.167490e-01   6.643869e-01   1.208586e-02   5.732374e-03   13490
  6.588740e-01   7.485259e-01   1.221778e-02   5.975463e-03   15656
  7.016595e-01   8.100497e-01   1.241043e-02   5.846813e-03   18008
  7.443680e-01   8.701700e-01   1.227786e-02   6.284072e-03   19964
  7.867827e-01   9.504066e-01   1.226437e-02   6.457134e-03   22354
  8.291404e-01   1.014533e+00   1.212327e-02   6.474488e-03   24648
  8.716536e-01   1.094091e+00   1.233244e-02   6.469807e-03   27592
  9.142068e-01   1.189658e+00   1.230127e-02   6.771788e-03   30152
  9.566749e-01   1.263534e+00   1.227622e-02   6.997416e-03   33046
  9.991233e-01   1.359427e+00   1.221538e-02   7.153403e-03   35992
  1.041693e+00   1.462918e+00   1.229906e-02   7.304471e-03   39304
  1.084289e+00   1.544743e+00   1.232858e-02   7.521385e-03   42608
  1.126820e+00   1.640456e+00   1.223307e-02   7.707908e-03   45758
  1.169340e+00   1.715691e+00   1.228914e-02   7.739874e-03   49536
  1.211695e+00   1.844785e+00   1.215683e-02   8.093168e-03   52488
  1.254054e+00   1.938313e+00   1.233851e-02   8.102286e-03   57034
  1.296605e+00   2.048399e+00   1.224458e-02   8.285603e-03   60648
  1.339187e+00   2.145688e+00   1.230532e-02   8.338131e-03   65044
  1.381689e+00   2.267697e+00   1.223104e-02   8.601616e-03   68720
  1.424202e+00   2.400880e+00   1.231312e-02   8.862408e-03   73538
  1.466870e+00   2.525471e+00   1.230776e-02   9.044797e-03   78080
  1.509304e+00   2.630191e+00   1.215944e-02   9.197211e-03   81572
  1.551677e+00   2.771144e+00   1.232495e-02   9.441442e-03   87248
  1.594353e+00   2.911884e+00   1.233837e-02   9.593661e-03   92266
  1.636929e+00   3.001478e+00   1.225268e-02   9.622228e-03   96696
  1.679216e+00   3.159080e+00   1.215041e-02   9.886744e-03   100904
  1.721516e+00   3.305470e+00   1.226207e-02   1.020670e-02   107036
  1.764192e+00   3.444681e+00   1.235795e-02   1.019621e-02   113362
  1.806923e+00   3.599573e+00   1.228837e-02   1.043869e-02   118176
  1.849351e+00   3.752031e+00   1.221864e-02   1.063391e-02   122944
  1.891857e+00   3.902646e+00   1.233203e-02   1.085902e-02   129902
  1.934420e+00   4.067690e+00   1.224691e-02   1.107569e-02   134944
  1.976863e+00   4.193702e+00   1.225992e-02   1.121359e-02   140952
  2.019285e+00   4.369079e+00   1.225865e-02   1.138811e-02   147072
  2.061737e+00   4.554359e+00   1.224320e-02   1.162566e-02   153382
  2.104357e+00   4.720023e+00   1.233049e-02   1.171790e-02   160952
  2.147003e+00   4.867917e+00   1.228118e-02   1.185648e-02   166640
  2.189431e+00   5.003718e+00   1.222861e-02   1.207485e-02   172448
  2.231915e+00   5.204797e+00   1.231031e-02   1.221596e-02   180594
  2.274471e+00   5.353810e+00   1.224284e-02   1.244055e-02   186556
  2.316888e+00   5.553088e+00   1.225358e-02   1.268001e-02   193528
  2.359297e+00   5.718966e+00   1.224273e-02   1.291638e-02   200626
  2.401844e+00   5.945101e+00   1.230642e-02   1.306688e-02   209256
  2.444460e+00   6.121760e+00   1.227865e-02   1.319547e-02   216020
  2.487004e+00   6.300951e+00   1.230299e-02   1.338090e-02   223768
  2.529444e+00   6.521383e+00   1.222313e-02   1.358669e-02   230234
  2.571955e+00   6.673792e+00   1.229969e-02   1.359166e-02   239800
  2.614499e+00   6.879855e+00   1.225221e-02   1.381463e-02   246568
  2.656957e+00   7.140387e+00   1.227331e-02   1.409160e-02   254828
  2.699414e+00   7.267843e+00   1.225769e-02   1.417369e-02   263074
  2.741981e+00   7.438272e+00   1.228604e-02   1.428027e-02   272312
  2.784554e+00   7.696809e+00   1.228079e-02   1.454582e-02   280376
  2.827093e+00   7.891453e+00   1.228600e-02   1.468683e-02   288884
  2.869605e+00   8.057391e+00   1.227401e-02   1.471868e-02   297602
  2.912071e+00   8.304179e+00   1.223046e-02   1.497834e-02   305520
  2.954561e+00   8.476053e+00   1.230079e-02   1.503288e-02   315976
  2.996984e+00   8.668349e+00   1.221089e-02   1.521407e-02   322778
  3.039488e+00   8.919174e+00   1.232008e-02   1.538831e-02   335372
  3.082114e+00   9.137115e+00   1.227327e-02   1.563973e-02   343464
  3.124654e+00   9.323704e+00   1.228282e-02   1.571311e-02   352912
  3.167174e+00   9.560819e+00   1.228199e-02   1.588124e-02   362666
  3.209689e+00   9.742591e+00   1.225476e-02   1.600891e-02   371884
  3.252186e+00   9.993544e+00   1.227971e-02   1.611852e-02   382280
  3.294633e+00   1.016340e+01   1.224302e-02   1.626332e-02   390888
  3.337059e+00   1.035737e+01   1.226867e-02   1.629649e-02   402234
  3.379565e+00   1.062346e+01   1.225933e-02   1.655663e-02   412576
  3.422105e+00   1.081432e+01   1.228715e-02   1.658530e-02   423732
  3.464636e+00   1.107165e+01   1.227257e-02   1.681914e-02   433624
  3.507180e+00   1.126858e+01   1.228881e-02   1.690581e-02   445154
  3.549739e+00   1.150512e+01   1.227656e-02   1.707199e-02   455584
  3.592238e+00   1.169720e+01   1.225887e-02   1.719959e-02   465588
  3.634685e+00   1.189197e+01   1.226065e-02   1.721523e-02   476762
  3.677219e+00   1.214440e+01   1.229242e-02   1.729948e-02   489552
  3.719789e+00   1.232373e+01   1.227853e-02   1.743129e-02   500328
  3.762251e+00   1.254333e+01   1.223705e-02   1.757550e-02   509852
  3.804741e+00   1.279109e+01   1.229735e-02   1.761659e-02   524234
  3.847275e+00   1.307732e+01   1.224781e-02   1.791934e-02   534104
  3.889779e+00   1.322954e+01   1.228211e-02   1.789864e-02   547048
  3.932320e+00   1.352188e+01   1.229545e-02   1.807517e-02   559328
  3.974872e+00   1.369923e+01   1.228346e-02   1.812492e-02   571326
  4.017355e+00   1.396044e+01   1.224147e-02   1.831344e-02   581920
  4.059804e+00   1.416316e+01   1.225835e-02   1.836020e-02   594832
  4.102282e+00   1.435112e+01   1.227222e-02   1.835109e-02   608048
  4.144825e+00   1.454905e+01   1.228101e-02   1.844603e-02   621526
