# power spectrum of phi
# redshift z=0.398845
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   5.704287e-11   4.792454e-03   1.571674e-11   18
  6.745391e-02   2.603687e-11   1.159167e-02   2.602622e-12   152
  1.090113e-01   9.137878e-12   1.224347e-02   4.550085e-13   416
  1.497134e-01   4.231343e-12   1.165022e-02   1.650322e-13   770
  1.923472e-01   2.296013e-12   1.247860e-02   6.499741e-14   1364
  2.350444e-01   1.414448e-12   1.221820e-02   3.207678e-14   1976
  2.775930e-01   9.374302e-13   1.245022e-02   1.869396e-14   2792
  3.193857e-01   6.869385e-13   1.188722e-02   1.147763e-14   3578
  3.615292e-01   5.139785e-13   1.219808e-02   7.734527e-15   4724
  4.045273e-01   3.906181e-13   1.253838e-02   4.979164e-15   6032
  4.469941e-01   3.070921e-13   1.206640e-02   3.707667e-15   7072
  4.890810e-01   2.602996e-13   1.222555e-02   2.859002e-15   8634
  5.318886e-01   2.176874e-13   1.238102e-02   2.129791e-15   10336
  5.746708e-01   1.807636e-13   1.232804e-02   1.674428e-15   11940
  6.167490e-01   1.571841e-13   1.208586e-02   1.321424e-15   13490
  6.588740e-01   1.354373e-13   1.221778e-02   1.092318e-15   15656
  7.016595e-01   1.192828e-13   1.241043e-02   8.999048e-16   18008
  7.443680e-01   1.051617e-13   1.227786e-02   7.466429e-16   19964
  7.867827e-01   9.456978e-14   1.226437e-02   6.310985e-16   22354
  8.291404e-01   8.628708e-14   1.212327e-02   5.486249e-16   24648
  8.716536e-01   7.759211e-14   1.233244e-02   4.589897e-16   27592
  9.142068e-01   6.949121e-14   1.230127e-02   4.029495e-16   30152
  9.566749e-01   6.503725e-14   1.227622e-02   3.542014e-16   33046
  9.991233e-01   5.821384e-14   1.221538e-02   3.090171e-16   35992
  1.041693e+00   5.427342e-14   1.229906e-02   2.751103e-16   39304
  1.084289e+00   4.923638e-14   1.232858e-02   2.382706e-16   42608
  1.126820e+00   4.612991e-14   1.223307e-02   2.161737e-16   45758
  1.169340e+00   4.317809e-14   1.228914e-02   1.951522e-16   49536
  1.211695e+00   3.911015e-14   1.215683e-02   1.717845e-16   52488
  1.254054e+00   3.702759e-14   1.233851e-02   1.547696e-16   57034
  1.296605e+00   3.454875e-14   1.224458e-02   1.405028e-16   60648
  1.339187e+00   3.213885e-14   1.230532e-02   1.260920e-16   65044
  1.381689e+00   3.024086e-14   1.223104e-02   1.156420e-16   68720
  1.424202e+00   2.820145e-14   1.231312e-02   1.042262e-16   73538
  1.466870e+00   2.606649e-14   1.230776e-02   9.345837e-17   78080
  1.509304e+00   2.466760e-14   1.215944e-02   8.603602e-17   81572
  1.551677e+00   2.337557e-14   1.232495e-02   7.889629e-17   87248
  1.594353e+00   2.210281e-14   1.233837e-02   7.255109e-17   92266
  1.636929e+00   2.069322e-14   1.225268e-02   6.685388e-17   96696
  1.679216e+00   1.953287e-14   1.215041e-02   6.124794e-17   100904
  1.721516e+00   1.848267e-14   1.226207e-02   5.649991e-17   107036
  1.764192e+00   1.733100e-14   1.235795e-02   5.134372e-17   113362
  1.806923e+00   1.660576e-14   1.228837e-02   4.813736e-17   118176
  1.849351e+00   1.558045e-14   1.221864e-02   4.446045e-17   122944
  1.891857e+00   1.485705e-14   1.233203e-02   4.132711e-17   129902
  1.934420e+00   1.407840e-14   1.224691e-02   3.847938e-17   134944
