# power spectrum of delta
# redshift z=0.996075
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   5.027826e-03   4.792454e-03   9.373521e-04   18
  6.745391e-02   5.653122e-02   1.159167e-02   5.598722e-03   152
  1.090113e-01   1.321801e-01   1.224347e-02   6.187740e-03   416
  1.497134e-01   2.190758e-01   1.165022e-02   8.168710e-03   770
  1.923472e-01   3.157398e-01   1.247860e-02   8.797244e-03   1364
  2.350444e-01   4.229001e-01   1.221820e-02   9.388246e-03   1976
  2.775930e-01   5.368315e-01   1.245022e-02   1.040041e-02   2792
  3.193857e-01   6.752036e-01   1.188722e-02   1.116445e-02   3578
  3.615292e-01   7.895037e-01   1.219808e-02   1.158121e-02   4724
  4.045273e-01   9.337703e-01   1.253838e-02   1.200209e-02   6032
  4.469941e-01   1.056134e+00   1.206640e-02   1.278258e-02   7072
  4.890810e-01   1.252424e+00   1.222555e-02   1.371802e-02   8634
  5.318886e-01   1.468163e+00   1.238102e-02   1.443445e-02   10336
  5.746708e-01   1.631903e+00   1.232804e-02   1.499497e-02   11940
  6.167490e-01   1.832978e+00   1.208586e-02   1.569378e-02   13490
  6.588740e-01   2.078059e+00   1.221778e-02   1.688044e-02   15656
  7.016595e-01   2.337022e+00   1.241043e-02   1.736279e-02   18008
  7.443680e-01   2.599046e+00   1.227786e-02   1.851409e-02   19964
  7.867827e-01   2.809817e+00   1.226437e-02   1.877396e-02   22354
  8.291404e-01   3.124755e+00   1.212327e-02   1.984916e-02   24648
  8.716536e-01   3.406801e+00   1.233244e-02   2.059329e-02   27592
  9.142068e-01   3.724749e+00   1.230127e-02   2.132364e-02   30152
  9.566749e-01   4.021939e+00   1.227622e-02   2.209028e-02   33046
  9.991233e-01   4.311527e+00   1.221538e-02   2.273078e-02   35992
  1.041693e+00   4.795221e+00   1.229906e-02   2.428723e-02   39304
  1.084289e+00   5.038274e+00   1.232858e-02   2.435877e-02   42608
  1.126820e+00   5.515805e+00   1.223307e-02   2.583742e-02   45758
  1.169340e+00   5.898246e+00   1.228914e-02   2.649555e-02   49536
  1.211695e+00   6.312999e+00   1.215683e-02   2.756210e-02   52488
  1.254054e+00   6.759251e+00   1.233851e-02   2.834868e-02   57034
  1.296605e+00   7.123926e+00   1.224458e-02   2.904935e-02   60648
  1.339187e+00   7.620650e+00   1.230532e-02   2.984271e-02   65044
  1.381689e+00   7.977733e+00   1.223104e-02   3.043479e-02   68720
  1.424202e+00   8.430195e+00   1.231312e-02   3.119974e-02   73538
  1.466870e+00   9.049094e+00   1.230776e-02   3.242169e-02   78080
  1.509304e+00   9.434444e+00   1.215944e-02   3.303417e-02   81572
  1.551677e+00   9.977066e+00   1.232495e-02   3.396080e-02   87248
  1.594353e+00   1.048102e+01   1.233837e-02   3.421870e-02   92266
  1.636929e+00   1.097516e+01   1.225268e-02   3.522823e-02   96696
  1.679216e+00   1.158075e+01   1.215041e-02   3.659578e-02   100904
  1.721516e+00   1.209622e+01   1.226207e-02   3.712181e-02   107036
  1.764192e+00   1.266427e+01   1.235795e-02   3.776733e-02   113362
  1.806923e+00   1.323979e+01   1.228837e-02   3.857150e-02   118176
  1.849351e+00   1.378409e+01   1.221864e-02   3.935653e-02   122944
  1.891857e+00   1.434116e+01   1.233203e-02   3.953895e-02   129902
  1.934420e+00   1.498586e+01   1.224691e-02   4.108292e-02   134944
  1.976863e+00   1.545280e+01   1.225992e-02   4.105962e-02   140952
  2.019285e+00   1.612035e+01   1.225865e-02   4.207561e-02   147072
  2.061737e+00   1.654393e+01   1.224320e-02   4.238420e-02   153382
  2.104357e+00   1.729605e+01   1.233049e-02   4.297101e-02   160952
  2.147003e+00   1.770403e+01   1.228118e-02   4.334886e-02   166640
  2.189431e+00   1.843702e+01   1.222861e-02   4.457838e-02   172448
  2.231915e+00   1.899022e+01   1.231031e-02   4.481366e-02   180594
  2.274471e+00   1.971461e+01   1.224284e-02   4.576747e-02   186556
  2.316888e+00   2.024024e+01   1.225358e-02   4.594751e-02   193528
  2.359297e+00   2.099293e+01   1.224273e-02   4.670368e-02   200626
  2.401844e+00   2.150161e+01   1.230642e-02   4.716238e-02   209256
  2.444460e+00   2.213346e+01   1.227865e-02   4.808028e-02   216020
  2.487004e+00   2.273273e+01   1.230299e-02   4.830633e-02   223768
  2.529444e+00   2.334428e+01   1.222313e-02   4.847179e-02   230234
  2.571955e+00   2.392735e+01   1.229969e-02   4.879108e-02   239800
  2.614499e+00   2.459427e+01   1.225221e-02   4.957608e-02   246568
  2.656957e+00   2.508048e+01   1.227331e-02   4.977206e-02   254828
  2.699414e+00   2.581122e+01   1.225769e-02   5.056122e-02   263074
  2.741981e+00   2.644905e+01   1.228604e-02   5.069472e-02   272312
  2.784554e+00   2.708520e+01   1.228079e-02   5.114169e-02   280376
  2.827093e+00   2.775007e+01   1.228600e-02   5.162148e-02   288884
  2.869605e+00   2.828372e+01   1.227401e-02   5.202832e-02   297602
  2.912071e+00   2.870631e+01   1.223046e-02   5.208907e-02   305520
  2.954561e+00   2.951862e+01   1.230079e-02   5.235906e-02   315976
  2.996984e+00   3.020393e+01   1.221089e-02   5.325957e-02   322778
  3.039488e+00   3.080619e+01   1.232008e-02   5.321180e-02   335372
  3.082114e+00   3.136917e+01   1.227327e-02   5.342701e-02   343464
  3.124654e+00   3.213632e+01   1.228282e-02   5.416006e-02   352912
  3.167174e+00   3.251624e+01   1.228199e-02   5.400533e-02   362666
  3.209689e+00   3.320012e+01   1.225476e-02   5.428418e-02   371884
  3.252186e+00   3.382352e+01   1.227971e-02   5.466462e-02   382280
  3.294633e+00   3.444574e+01   1.224302e-02   5.511134e-02   390888
  3.337059e+00   3.506387e+01   1.226867e-02   5.526624e-02   402234
  3.379565e+00   3.548805e+01   1.225933e-02   5.539212e-02   412576
  3.422105e+00   3.599167e+01   1.228715e-02   5.510352e-02   423732
  3.464636e+00   3.664991e+01   1.227257e-02   5.558926e-02   433624
  3.507180e+00   3.706335e+01   1.228881e-02   5.550227e-02   445154
  3.549739e+00   3.791809e+01   1.227656e-02   5.628031e-02   455584
  3.592238e+00   3.829330e+01   1.225887e-02   5.614784e-02   465588
  3.634685e+00   3.885962e+01   1.226065e-02   5.638465e-02   476762
  3.677219e+00   3.948099e+01   1.229242e-02   5.620351e-02   489552
  3.719789e+00   3.990163e+01   1.227853e-02   5.631102e-02   500328
  3.762251e+00   4.039047e+01   1.223705e-02   5.650472e-02   509852
  3.804741e+00   4.114333e+01   1.229735e-02   5.650139e-02   524234
  3.847275e+00   4.166429e+01   1.224781e-02   5.713373e-02   534104
  3.889779e+00   4.205758e+01   1.228211e-02   5.714997e-02   547048
  3.932320e+00   4.246295e+01   1.229545e-02   5.668356e-02   559328
  3.974872e+00   4.311779e+01   1.228346e-02   5.686087e-02   571326
  4.017355e+00   4.356021e+01   1.224147e-02   5.698521e-02   581920
  4.059804e+00   4.418378e+01   1.225835e-02   5.741700e-02   594832
  4.102282e+00   4.461862e+01   1.227222e-02   5.717765e-02   608048
  4.144825e+00   4.525460e+01   1.228101e-02   5.739296e-02   621526
  4.187356e+00   4.562776e+01   1.226445e-02   5.743862e-02   633240
  4.229822e+00   4.599986e+01   1.225981e-02   5.717025e-02   645472
  4.272346e+00   4.661540e+01   1.230137e-02   5.752921e-02   660906
  4.314903e+00   4.718151e+01   1.227030e-02   5.763121e-02   672856
  4.357425e+00   4.779736e+01   1.226838e-02   5.762521e-02   685980
  4.399921e+00   4.824419e+01   1.227191e-02   5.760837e-02   699256
  4.442476e+00   4.861139e+01   1.229990e-02   5.733525e-02   714730
  4.484986e+00   4.900962e+01   1.223739e-02   5.761717e-02   725152
  4.527452e+00   4.957276e+01   1.227054e-02   5.767496e-02   740420
  4.569941e+00   5.011937e+01   1.227636e-02   5.768889e-02   754312
  4.612456e+00   5.047984e+01   1.227959e-02   5.745213e-02   769114
  4.654996e+00   5.094362e+01   1.227684e-02   5.774327e-02   783488
  4.697459e+00   5.141283e+01   1.223560e-02   5.766235e-02   794968
  4.739925e+00   5.185916e+01   1.228043e-02   5.755758e-02   812366
  4.782438e+00   5.240798e+01   1.226054e-02   5.788687e-02   825976
  4.825000e+00   5.280740e+01   1.230088e-02   5.752554e-02   843352
  4.867591e+00   5.331472e+01   1.229290e-02   5.751280e-02   857280
  4.910094e+00   5.359117e+01   1.225276e-02   5.743143e-02   869542
  4.952587e+00   5.408128e+01   1.228301e-02   5.748904e-02   887128
  4.995087e+00   5.426766e+01   1.225266e-02   5.721150e-02   900032
  5.037553e+00   5.495348e+01   1.226951e-02   5.728829e-02   916560
  5.080018e+00   5.517616e+01   1.224713e-02   5.720149e-02   930922
  5.122540e+00   5.554907e+01   1.228718e-02   5.689371e-02   949844
  5.165149e+00   5.607511e+01   1.230776e-02   5.715554e-02   966736
  5.207698e+00   5.645306e+01   1.226328e-02   5.718348e-02   978776
  5.250149e+00   5.702527e+01   1.225655e-02   5.710315e-02   994522
  5.292642e+00   5.720805e+01   1.227563e-02   5.693137e-02   1012420
  5.335176e+00   5.759937e+01   1.228639e-02   5.682482e-02   1029408
  5.377640e+00   5.805152e+01   1.223362e-02   5.673928e-02   1041658
  5.420127e+00   5.828183e+01   1.228953e-02   5.652053e-02   1063520
  5.462635e+00   5.864741e+01   1.224276e-02   5.644124e-02   1075808
  5.505175e+00   5.901316e+01   1.232008e-02   5.628171e-02   1098956
  5.547712e+00   5.937070e+01   1.224668e-02   5.642047e-02   1109810
