# power spectrum of delta_N
# redshift z=0.596562
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   7.287908e-03   4.792454e-03   1.360836e-03   18
  6.745391e-02   8.134095e-02   1.159167e-02   7.996091e-03   152
  1.090113e-01   1.909803e-01   1.224347e-02   9.029570e-03   416
  1.497134e-01   3.188935e-01   1.165022e-02   1.185334e-02   770
  1.923472e-01   4.648081e-01   1.247860e-02   1.281792e-02   1364
  2.350444e-01   6.416231e-01   1.221820e-02   1.418253e-02   1976
  2.775930e-01   8.227065e-01   1.245022e-02   1.596532e-02   2792
  3.193857e-01   1.054775e+00   1.188722e-02   1.751360e-02   3578
  3.615292e-01   1.266139e+00   1.219808e-02   1.872546e-02   4724
  4.045273e-01   1.508819e+00   1.253838e-02   1.934596e-02   6032
  4.469941e-01   1.743745e+00   1.206640e-02   2.095447e-02   7072
  4.890810e-01   2.099342e+00   1.222555e-02   2.300599e-02   8634
  5.318886e-01   2.464970e+00   1.238102e-02   2.412112e-02   10336
  5.746708e-01   2.769883e+00   1.232804e-02   2.559786e-02   11940
  6.167490e-01   3.171623e+00   1.208586e-02   2.666483e-02   13490
  6.588740e-01   3.563389e+00   1.221778e-02   2.889619e-02   15656
  7.016595e-01   4.039596e+00   1.241043e-02   3.037111e-02   18008
  7.443680e-01   4.533815e+00   1.227786e-02   3.211888e-02   19964
  7.867827e-01   5.029891e+00   1.226437e-02   3.354893e-02   22354
  8.291404e-01   5.653985e+00   1.212327e-02   3.578346e-02   24648
  8.716536e-01   6.187960e+00   1.233244e-02   3.696610e-02   27592
  9.142068e-01   6.725694e+00   1.230127e-02   3.864325e-02   30152
  9.566749e-01   7.468569e+00   1.227622e-02   4.072985e-02   33046
  9.991233e-01   7.969997e+00   1.221538e-02   4.207815e-02   35992
  1.041693e+00   8.819062e+00   1.229906e-02   4.451196e-02   39304
  1.084289e+00   9.310057e+00   1.232858e-02   4.519664e-02   42608
  1.126820e+00   1.015851e+01   1.223307e-02   4.759325e-02   45758
  1.169340e+00   1.105147e+01   1.228914e-02   4.962995e-02   49536
  1.211695e+00   1.160465e+01   1.215683e-02   5.062316e-02   52488
  1.254054e+00   1.255082e+01   1.233851e-02   5.221634e-02   57034
  1.296605e+00   1.325990e+01   1.224458e-02   5.372841e-02   60648
  1.339187e+00   1.411990e+01   1.230532e-02   5.564847e-02   65044
  1.381689e+00   1.499157e+01   1.223104e-02   5.727120e-02   68720
  1.424202e+00   1.574606e+01   1.231312e-02   5.819935e-02   73538
  1.466870e+00   1.667361e+01   1.230776e-02   5.985668e-02   78080
  1.509304e+00   1.762700e+01   1.215944e-02   6.184938e-02   81572
  1.551677e+00   1.854288e+01   1.232495e-02   6.280376e-02   87248
