# cross spectrum of phi(z1) and phi(z2)
# redshift z=-0.000147
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   4.775177e-11   4.792454e-03   1.316694e-11   18
  6.745391e-02   2.161700e-11   1.159167e-02   2.161495e-12   152
  1.090113e-01   7.550953e-12   1.224347e-02   3.784456e-13   416
  1.497134e-01   3.546859e-12   1.165022e-02   1.375169e-13   770
  1.923472e-01   1.949451e-12   1.247860e-02   5.484880e-14   1364
  2.350444e-01   1.227844e-12   1.221820e-02   2.773349e-14   1976
  2.775930e-01   8.248829e-13   1.245022e-02   1.657330e-14   2792
  3.193857e-01   6.079188e-13   1.188722e-02   1.026156e-14   3578
  3.615292e-01   4.700150e-13   1.219808e-02   7.158719e-15   4724
  4.045273e-01   3.578495e-13   1.253838e-02   4.522985e-15   6032
  4.469941e-01   2.872953e-13   1.206640e-02   3.479830e-15   7072
  4.890810e-01   2.455272e-13   1.222555e-02   2.708314e-15   8634
  5.318886e-01   2.040981e-13   1.238102e-02   2.032165e-15   10336
  5.746708e-01   1.725358e-13   1.232804e-02   1.617304e-15   11940
  6.167490e-01   1.497574e-13   1.208586e-02   1.306174e-15   13490
  6.588740e-01   1.302624e-13   1.221778e-02   1.067943e-15   15656
  7.016595e-01   1.136837e-13   1.241043e-02   8.649417e-16   18008
  7.443680e-01   9.909592e-14   1.227786e-02   7.279087e-16   19964
  7.867827e-01   8.920635e-14   1.226437e-02   6.161243e-16   22354
  8.291404e-01   8.039361e-14   1.212327e-02   5.291720e-16   24648
  8.716536e-01   7.181140e-14   1.233244e-02   4.440462e-16   27592
  9.142068e-01   6.474491e-14   1.230127e-02   3.981581e-16   30152
  9.566749e-01   5.909928e-14   1.227622e-02   3.426935e-16   33046
  9.991233e-01   5.301929e-14   1.221538e-02   3.013917e-16   35992
  1.041693e+00   4.894285e-14   1.229906e-02   2.626663e-16   39304
  1.084289e+00   4.369342e-14   1.232858e-02   2.263340e-16   42608
  1.126820e+00   4.057857e-14   1.223307e-02   2.060094e-16   45758
  1.169340e+00   3.719403e-14   1.228914e-02   1.831829e-16   49536
  1.211695e+00   3.369101e-14   1.215683e-02   1.628069e-16   52488
  1.254054e+00   3.077231e-14   1.233851e-02   1.415571e-16   57034
  1.296605e+00   2.845819e-14   1.224458e-02   1.298825e-16   60648
  1.339187e+00   2.607652e-14   1.230532e-02   1.161782e-16   65044
  1.381689e+00   2.435188e-14   1.223104e-02   1.054196e-16   68720
  1.424202e+00   2.234883e-14   1.231312e-02   9.350482e-17   73538
  1.466870e+00   2.032894e-14   1.230776e-02   8.455437e-17   78080
  1.509304e+00   1.884843e-14   1.215944e-02   7.696428e-17   81572
  1.551677e+00   1.756418e-14   1.232495e-02   6.953003e-17   87248
  1.594353e+00   1.629973e-14   1.233837e-02   6.351711e-17   92266
  1.636929e+00   1.511743e-14   1.225268e-02   5.857474e-17   96696
  1.679216e+00   1.393792e-14   1.215041e-02   5.375768e-17   100904
  1.721516e+00   1.287038e-14   1.226207e-02   4.837074e-17   107036
  1.764192e+00   1.191025e-14   1.235795e-02   4.403012e-17   113362
  1.806923e+00   1.113282e-14   1.228837e-02   4.080075e-17   118176
  1.849351e+00   1.022536e-14   1.221864e-02   3.737174e-17   122944
  1.891857e+00   9.432554e-15   1.233203e-02   3.400355e-17   129902
  1.934420e+00   8.942077e-15   1.224691e-02   3.193342e-17   134944
  1.976863e+00   8.229740e-15   1.225992e-02   2.922473e-17   140952
  2.019285e+00   7.637326e-15   1.225865e-02   2.699782e-17   147072
  2.061737e+00   7.145085e-15   1.224320e-02   2.496585e-17   153382
  2.104357e+00   6.645685e-15   1.233049e-02   2.309431e-17   160952
  2.147003e+00   6.198735e-15   1.228118e-02   2.152196e-17   166640
  2.189431e+00   5.703979e-15   1.222861e-02   1.985567e-17   172448
  2.231915e+00   5.417741e-15   1.231031e-02   1.859503e-17   180594
  2.274471e+00   5.007148e-15   1.224284e-02   1.730274e-17   186556
  2.316888e+00   4.616150e-15   1.225358e-02   1.608352e-17   193528
  2.359297e+00   4.356123e-15   1.224273e-02   1.500273e-17   200626
  2.401844e+00   4.056831e-15   1.230642e-02   1.400572e-17   209256
  2.444460e+00   3.743126e-15   1.227865e-02   1.298555e-17   216020
  2.487004e+00   3.512295e-15   1.230299e-02   1.219442e-17   223768
  2.529444e+00   3.271132e-15   1.222313e-02   1.135968e-17   230234
  2.571955e+00   3.077246e-15   1.229969e-02   1.065759e-17   239800
  2.614499e+00   2.877399e-15   1.225221e-02   9.978579e-18   246568
  2.656957e+00   2.692886e-15   1.227331e-02   9.436273e-18   254828
  2.699414e+00   2.499702e-15   1.225769e-02   8.821744e-18   263074
  2.741981e+00   2.331567e-15   1.228604e-02   8.292886e-18   272312
  2.784554e+00   2.187046e-15   1.228079e-02   7.802537e-18   280376
  2.827093e+00   2.037200e-15   1.228600e-02   7.350233e-18   288884
  2.869605e+00   1.882116e-15   1.227401e-02   6.925142e-18   297602
  2.912071e+00   1.774614e-15   1.223046e-02   6.533417e-18   305520
  2.954561e+00   1.663994e-15   1.230079e-02   6.180035e-18   315976
  2.996984e+00   1.550060e-15   1.221089e-02   5.834644e-18   322778
  3.039488e+00   1.445119e-15   1.232008e-02   5.477041e-18   335372
  3.082114e+00   1.359955e-15   1.227327e-02   5.207063e-18   343464
  3.124654e+00   1.280846e-15   1.228282e-02   4.931941e-18   352912
  3.167174e+00   1.196571e-15   1.228199e-02   4.648506e-18   362666
  3.209689e+00   1.118701e-15   1.225476e-02   4.427099e-18   371884
  3.252186e+00   1.054529e-15   1.227971e-02   4.203769e-18   382280
  3.294633e+00   9.792052e-16   1.224302e-02   3.987162e-18   390888
  3.337059e+00   9.077173e-16   1.226867e-02   3.765398e-18   402234
  3.379565e+00   8.615869e-16   1.225933e-02   3.587711e-18   412576
  3.422105e+00   8.070353e-16   1.228715e-02   3.409651e-18   423732
  3.464636e+00   7.588187e-16   1.227257e-02   3.229765e-18   433624
  3.507180e+00   7.071913e-16   1.228881e-02   3.086201e-18   445154
  3.549739e+00   6.611422e-16   1.227656e-02   2.927768e-18   455584
  3.592238e+00   6.133960e-16   1.225887e-02   2.793288e-18   465588
  3.634685e+00   5.825927e-16   1.226065e-02   2.662556e-18   476762
  3.677219e+00   5.476868e-16   1.229242e-02   2.531881e-18   489552
  3.719789e+00   5.146690e-16   1.227853e-02   2.420049e-18   500328
  3.762251e+00   4.821932e-16   1.223705e-02   2.313500e-18   509852
  3.804741e+00   4.461616e-16   1.229735e-02   2.202710e-18   524234
  3.847275e+00   4.223900e-16   1.224781e-02   2.111989e-18   534104
  3.889779e+00   3.943632e-16   1.228211e-02   2.017564e-18   547048
  3.932320e+00   3.743667e-16   1.229545e-02   1.928569e-18   559328
  3.974872e+00   3.502089e-16   1.228346e-02   1.855822e-18   571326
  4.017355e+00   3.305308e-16   1.224147e-02   1.773429e-18   581920
  4.059804e+00   3.040788e-16   1.225835e-02   1.695366e-18   594832
  4.102282e+00   2.863166e-16   1.227222e-02   1.620353e-18   608048
  4.144825e+00   2.700599e-16   1.228101e-02   1.554443e-18   621526
  4.187356e+00   2.556175e-16   1.226445e-02   1.489348e-18   633240
  4.229822e+00   2.362212e-16   1.225981e-02   1.438471e-18   645472
  4.272346e+00   2.238492e-16   1.230137e-02   1.373990e-18   660906
  4.314903e+00   2.111370e-16   1.227030e-02   1.316093e-18   672856
  4.357425e+00   1.951990e-16   1.226838e-02   1.265933e-18   685980
  4.399921e+00   1.844362e-16   1.227191e-02   1.215207e-18   699256
  4.442476e+00   1.715926e-16   1.229990e-02   1.167973e-18   714730
  4.484986e+00   1.605691e-16   1.223739e-02   1.128379e-18   725152
  4.527452e+00   1.532981e-16   1.227054e-02   1.079005e-18   740420
  4.569941e+00   1.445457e-16   1.227636e-02   1.039375e-18   754312
  4.612456e+00   1.348666e-16   1.227959e-02   1.002608e-18   769114
  4.654996e+00   1.272457e-16   1.227684e-02   9.640439e-19   783488
  4.697459e+00   1.197753e-16   1.223560e-02   9.280293e-19   794968
  4.739925e+00   1.134728e-16   1.228043e-02   8.925196e-19   812366
  4.782438e+00   1.075308e-16   1.226054e-02   8.626450e-19   825976
  4.825000e+00   9.848560e-17   1.230088e-02   8.306378e-19   843352
  4.867591e+00   9.390173e-17   1.229290e-02   7.998769e-19   857280
  4.910094e+00   8.896294e-17   1.225276e-02   7.714600e-19   869542
