# cross spectrum of phi(z1) and phi(z2)
# redshift z=-0.000147
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   4.908122e-11   4.792454e-03   1.353203e-11   18
  6.745391e-02   2.224500e-11   1.159167e-02   2.224513e-12   152
  1.090113e-01   7.770394e-12   1.224347e-02   3.892418e-13   416
  1.497134e-01   3.635357e-12   1.165022e-02   1.413019e-13   770
  1.923472e-01   1.989801e-12   1.247860e-02   5.615586e-14   1364
  2.350444e-01   1.245898e-12   1.221820e-02   2.826317e-14   1976
  2.775930e-01   8.321392e-13   1.245022e-02   1.679454e-14   2792
  3.193857e-01   6.109707e-13   1.188722e-02   1.037420e-14   3578
  3.615292e-01   4.677237e-13   1.219808e-02   7.179089e-15   4724
  4.045273e-01   3.544127e-13   1.253838e-02   4.540127e-15   6032
  4.469941e-01   2.817723e-13   1.206640e-02   3.463361e-15   7072
  4.890810e-01   2.393852e-13   1.222555e-02   2.685802e-15   8634
  5.318886e-01   1.977782e-13   1.238102e-02   2.004810e-15   10336
  5.746708e-01   1.653217e-13   1.232804e-02   1.586796e-15   11940
  6.167490e-01   1.426531e-13   1.208586e-02   1.273688e-15   13490
  6.588740e-01   1.225773e-13   1.221778e-02   1.035974e-15   15656
  7.016595e-01   1.062278e-13   1.241043e-02   8.428414e-16   18008
  7.443680e-01   9.182142e-14   1.227786e-02   7.024282e-16   19964
  7.867827e-01   8.195182e-14   1.226437e-02   5.929308e-16   22354
  8.291404e-01   7.338827e-14   1.212327e-02   5.091551e-16   24648
  8.716536e-01   6.483143e-14   1.233244e-02   4.242084e-16   27592
  9.142068e-01   5.773749e-14   1.230127e-02   3.788357e-16   30152
  9.566749e-01   5.237818e-14   1.227622e-02   3.246964e-16   33046
  9.991233e-01   4.619774e-14   1.221538e-02   2.837414e-16   35992
  1.041693e+00   4.211977e-14   1.229906e-02   2.470001e-16   39304
  1.084289e+00   3.720766e-14   1.232858e-02   2.125892e-16   42608
  1.126820e+00   3.416279e-14   1.223307e-02   1.924247e-16   45758
  1.169340e+00   3.101242e-14   1.228914e-02   1.706814e-16   49536
  1.211695e+00   2.748692e-14   1.215683e-02   1.512421e-16   52488
  1.254054e+00   2.482731e-14   1.233851e-02   1.314996e-16   57034
