# power spectrum of delta_N
# redshift z=1.990984
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   2.391733e-03   4.792454e-03   4.448155e-04   18
  6.745391e-02   2.710670e-02   1.159167e-02   2.711461e-03   152
  1.090113e-01   6.280771e-02   1.224347e-02   2.897824e-03   416
  1.497134e-01   1.032847e-01   1.165022e-02   3.866277e-03   770
  1.923472e-01   1.466262e-01   1.247860e-02   4.141460e-03   1364
  2.350444e-01   1.867816e-01   1.221820e-02   4.185490e-03   1976
  2.775930e-01   2.341293e-01   1.245022e-02   4.539228e-03   2792
  3.193857e-01   2.847389e-01   1.188722e-02   4.713548e-03   3578
  3.615292e-01   3.245212e-01   1.219808e-02   4.734583e-03   4724
  4.045273e-01   3.795604e-01   1.253838e-02   4.850920e-03   6032
  4.469941e-01   4.163000e-01   1.206640e-02   5.154595e-03   7072
  4.890810e-01   4.830371e-01   1.222555e-02   5.321623e-03   8634
  5.318886e-01   5.500972e-01   1.238102e-02   5.500249e-03   10336
  5.746708e-01   6.082678e-01   1.232804e-02   5.457282e-03   11940
  6.167490e-01   6.644240e-01   1.208586e-02   5.732699e-03   13490
  6.588740e-01   7.485670e-01   1.221778e-02   5.975788e-03   15656
  7.016595e-01   8.100957e-01   1.241043e-02   5.847141e-03   18008
  7.443680e-01   8.702194e-01   1.227786e-02   6.284429e-03   19964
  7.867827e-01   9.504600e-01   1.226437e-02   6.457496e-03   22354
  8.291404e-01   1.014592e+00   1.212327e-02   6.474854e-03   24648
  8.716536e-01   1.094153e+00   1.233244e-02   6.470177e-03   27592
  9.142068e-01   1.189727e+00   1.230127e-02   6.772170e-03   30152
  9.566749e-01   1.263608e+00   1.227622e-02   6.997822e-03   33046
  9.991233e-01   1.359507e+00   1.221538e-02   7.153830e-03   35992
  1.041693e+00   1.463005e+00   1.229906e-02   7.304911e-03   39304
  1.084289e+00   1.544835e+00   1.232858e-02   7.521838e-03   42608
  1.126820e+00   1.640554e+00   1.223307e-02   7.708378e-03   45758
  1.169340e+00   1.715795e+00   1.228914e-02   7.740338e-03   49536
  1.211695e+00   1.844896e+00   1.215683e-02   8.093655e-03   52488
  1.254054e+00   1.938432e+00   1.233851e-02   8.102790e-03   57034
  1.296605e+00   2.048526e+00   1.224458e-02   8.286113e-03   60648
  1.339187e+00   2.145821e+00   1.230532e-02   8.338642e-03   65044
  1.381689e+00   2.267837e+00   1.223104e-02   8.602150e-03   68720
  1.424202e+00   2.401031e+00   1.231312e-02   8.862964e-03   73538
  1.466870e+00   2.525630e+00   1.230776e-02   9.045363e-03   78080
  1.509304e+00   2.630357e+00   1.215944e-02   9.197783e-03   81572
  1.551677e+00   2.771321e+00   1.232495e-02   9.442045e-03   87248
  1.594353e+00   2.912068e+00   1.233837e-02   9.594266e-03   92266
  1.636929e+00   3.001671e+00   1.225268e-02   9.622844e-03   96696
  1.679216e+00   3.159283e+00   1.215041e-02   9.887378e-03   100904
  1.721516e+00   3.305685e+00   1.226207e-02   1.020737e-02   107036
  1.764192e+00   3.444904e+00   1.235795e-02   1.019688e-02   113362
  1.806923e+00   3.599808e+00   1.228837e-02   1.043938e-02   118176
  1.849351e+00   3.752277e+00   1.221864e-02   1.063461e-02   122944
  1.891857e+00   3.902904e+00   1.233203e-02   1.085974e-02   129902
  1.934420e+00   4.067957e+00   1.224691e-02   1.107642e-02   134944
  1.976863e+00   4.193980e+00   1.225992e-02   1.121434e-02   140952
  2.019285e+00   4.369369e+00   1.225865e-02   1.138886e-02   147072
  2.061737e+00   4.554661e+00   1.224320e-02   1.162644e-02   153382
  2.104357e+00   4.720337e+00   1.233049e-02   1.171869e-02   160952
  2.147003e+00   4.868239e+00   1.228118e-02   1.185727e-02   166640
  2.189431e+00   5.004051e+00   1.222861e-02   1.207566e-02   172448
  2.231915e+00   5.205144e+00   1.231031e-02   1.221678e-02   180594
  2.274471e+00   5.354168e+00   1.224284e-02   1.244138e-02   186556
  2.316888e+00   5.553459e+00   1.225358e-02   1.268086e-02   193528
  2.359297e+00   5.719348e+00   1.224273e-02   1.291724e-02   200626
  2.401844e+00   5.945500e+00   1.230642e-02   1.306776e-02   209256
  2.444460e+00   6.122172e+00   1.227865e-02   1.319636e-02   216020
  2.487004e+00   6.301375e+00   1.230299e-02   1.338179e-02   223768
  2.529444e+00   6.521821e+00   1.222313e-02   1.358760e-02   230234
  2.571955e+00   6.674244e+00   1.229969e-02   1.359259e-02   239800
  2.614499e+00   6.880322e+00   1.225221e-02   1.381556e-02   246568
  2.656957e+00   7.140872e+00   1.227331e-02   1.409256e-02   254828
  2.699414e+00   7.268339e+00   1.225769e-02   1.417465e-02   263074
  2.741981e+00   7.438775e+00   1.228604e-02   1.428124e-02   272312
  2.784554e+00   7.697329e+00   1.228079e-02   1.454680e-02   280376
  2.827093e+00   7.891986e+00   1.228600e-02   1.468782e-02   288884
  2.869605e+00   8.057934e+00   1.227401e-02   1.471968e-02   297602
  2.912071e+00   8.304742e+00   1.223046e-02   1.497936e-02   305520
  2.954561e+00   8.476624e+00   1.230079e-02   1.503390e-02   315976
  2.996984e+00   8.668935e+00   1.221089e-02   1.521510e-02   322778
  3.039488e+00   8.919776e+00   1.232008e-02   1.538934e-02   335372
  3.082114e+00   9.137733e+00   1.227327e-02   1.564079e-02   343464
  3.124654e+00   9.324333e+00   1.228282e-02   1.571417e-02   352912
  3.167174e+00   9.561465e+00   1.228199e-02   1.588232e-02   362666
  3.209689e+00   9.743249e+00   1.225476e-02   1.601000e-02   371884
  3.252186e+00   9.994220e+00   1.227971e-02   1.611961e-02   382280
  3.294633e+00   1.016409e+01   1.224302e-02   1.626441e-02   390888
  3.337059e+00   1.035807e+01   1.226867e-02   1.629758e-02   402234
  3.379565e+00   1.062418e+01   1.225933e-02   1.655775e-02   412576
  3.422105e+00   1.081504e+01   1.228715e-02   1.658641e-02   423732
  3.464636e+00   1.107240e+01   1.227257e-02   1.682027e-02   433624
  3.507180e+00   1.126933e+01   1.228881e-02   1.690695e-02   445154
