# power spectrum of phi
# redshift z=2.989642
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   7.136339e-11   4.792454e-03   1.962148e-11   18
  6.745391e-02   3.327662e-11   1.159167e-02   3.321363e-12   152
  1.090113e-01   1.169182e-11   1.224347e-02   5.725893e-13   416
  1.497134e-01   5.183599e-12   1.165022e-02   2.026323e-13   770
  1.923472e-01   2.696015e-12   1.247860e-02   8.022450e-14   1364
  2.350444e-01   1.475339e-12   1.221820e-02   3.415553e-14   1976
  2.775930e-01   9.464149e-13   1.245022e-02   1.844798e-14   2792
  3.193857e-01   6.399350e-13   1.188722e-02   1.067280e-14   3578
  3.615292e-01   4.409519e-13   1.219808e-02   6.457517e-15   4724
  4.045273e-01   3.256671e-13   1.253838e-02   4.213970e-15   6032
  4.469941e-01   2.373269e-13   1.206640e-02   2.977942e-15   7072
  4.890810e-01   1.888587e-13   1.222555e-02   2.089731e-15   8634
  5.318886e-01   1.510146e-13   1.238102e-02   1.534622e-15   10336
  5.746708e-01   1.213460e-13   1.232804e-02   1.090026e-15   11940
  6.167490e-01   9.885357e-14   1.208586e-02   8.581427e-16   13490
  6.588740e-01   8.376575e-14   1.221778e-02   6.631953e-16   15656
  7.016595e-01   6.924835e-14   1.241043e-02   5.048354e-16   18008
  7.443680e-01   5.826090e-14   1.227786e-02   4.236333e-16   19964
  7.867827e-01   5.057402e-14   1.226437e-02   3.452808e-16   22354
  8.291404e-01   4.294762e-14   1.212327e-02   2.740502e-16   24648
  8.716536e-01   3.713699e-14   1.233244e-02   2.197371e-16   27592
  9.142068e-01   3.329983e-14   1.230127e-02   1.934559e-16   30152
  9.566749e-01   2.901999e-14   1.227622e-02   1.604214e-16   33046
  9.991233e-01   2.602611e-14   1.221538e-02   1.361264e-16   35992
  1.041693e+00   2.335773e-14   1.229906e-02   1.165986e-16   39304
  1.084289e+00   2.069709e-14   1.232858e-02   1.007308e-16   42608
  1.126820e+00   1.892572e-14   1.223307e-02   8.893122e-17   45758
  1.169340e+00   1.681091e-14   1.228914e-02   7.517270e-17   49536
  1.211695e+00   1.541676e-14   1.215683e-02   6.713309e-17   52488
  1.254054e+00   1.418666e-14   1.233851e-02   5.930430e-17   57034
  1.296605e+00   1.293264e-14   1.224458e-02   5.235608e-17   60648
  1.339187e+00   1.187876e-14   1.230532e-02   4.657786e-17   65044
  1.381689e+00   1.095847e-14   1.223104e-02   4.163289e-17   68720
  1.424202e+00   1.015222e-14   1.231312e-02   3.732970e-17   73538
  1.466870e+00   9.357791e-15   1.230776e-02   3.338530e-17   78080
  1.509304e+00   8.753518e-15   1.215944e-02   3.063898e-17   81572
  1.551677e+00   8.175732e-15   1.232495e-02   2.784121e-17   87248
  1.594353e+00   7.562695e-15   1.233837e-02   2.511254e-17   92266
  1.636929e+00   7.065506e-15   1.225268e-02   2.276671e-17   96696
  1.679216e+00   6.654151e-15   1.215041e-02   2.087005e-17   100904
  1.721516e+00   6.252976e-15   1.226207e-02   1.910914e-17   107036
  1.764192e+00   5.882603e-15   1.235795e-02   1.752283e-17   113362
  1.806923e+00   5.546819e-15   1.228837e-02   1.614226e-17   118176
  1.849351e+00   5.230919e-15   1.221864e-02   1.494803e-17   122944
  1.891857e+00   4.921320e-15   1.233203e-02   1.364310e-17   129902
  1.934420e+00   4.645624e-15   1.224691e-02   1.269441e-17   134944
  1.976863e+00   4.415623e-15   1.225992e-02   1.173484e-17   140952
  2.019285e+00   4.186865e-15   1.225865e-02   1.091799e-17   147072
  2.061737e+00   3.979009e-15   1.224320e-02   1.011793e-17   153382
  2.104357e+00   3.791785e-15   1.233049e-02   9.377428e-18   160952
  2.147003e+00   3.610106e-15   1.228118e-02   8.852487e-18   166640
  2.189431e+00   3.414461e-15   1.222861e-02   8.211623e-18   172448
  2.231915e+00   3.264212e-15   1.231031e-02   7.711777e-18   180594
  2.274471e+00   3.104696e-15   1.224284e-02   7.164781e-18   186556
  2.316888e+00   2.982164e-15   1.225358e-02   6.797557e-18   193528
  2.359297e+00   2.860993e-15   1.224273e-02   6.375889e-18   200626
  2.401844e+00   2.725956e-15   1.230642e-02   5.947057e-18   209256
  2.444460e+00   2.617615e-15   1.227865e-02   5.619813e-18   216020
  2.487004e+00   2.507614e-15   1.230299e-02   5.282480e-18   223768
  2.529444e+00   2.409341e-15   1.222313e-02   5.040500e-18   230234
  2.571955e+00   2.305713e-15   1.229969e-02   4.690015e-18   239800
  2.614499e+00   2.229225e-15   1.225221e-02   4.493741e-18   246568
  2.656957e+00   2.151776e-15   1.227331e-02   4.252826e-18   254828
  2.699414e+00   2.051025e-15   1.225769e-02   3.991216e-18   263074
  2.741981e+00   1.977831e-15   1.228604e-02   3.792896e-18   272312
  2.784554e+00   1.919313e-15   1.228079e-02   3.638470e-18   280376
  2.827093e+00   1.850938e-15   1.228600e-02   3.449295e-18   288884
  2.869605e+00   1.787237e-15   1.227401e-02   3.285819e-18   297602
  2.912071e+00   1.719912e-15   1.223046e-02   3.104174e-18   305520
  2.954561e+00   1.663056e-15   1.230079e-02   2.954843e-18   315976
  2.996984e+00   1.606661e-15   1.221089e-02   2.824928e-18   322778
  3.039488e+00   1.548860e-15   1.232008e-02   2.665007e-18   335372
  3.082114e+00   1.501461e-15   1.227327e-02   2.565379e-18   343464
  3.124654e+00   1.456776e-15   1.228282e-02   2.445914e-18   352912
  3.167174e+00   1.400909e-15   1.228199e-02   2.320563e-18   362666
  3.209689e+00   1.366626e-15   1.225476e-02   2.246664e-18   371884
