# power spectrum of delta
# redshift z=0.496948
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   8.041694e-03   4.792454e-03   1.502350e-03   18
  6.745391e-02   8.958616e-02   1.159167e-02   8.786009e-03   152
  1.090113e-01   2.105530e-01   1.224347e-02   9.984461e-03   416
  1.497134e-01   3.524908e-01   1.165022e-02   1.309049e-02   770
  1.923472e-01   5.155432e-01   1.247860e-02   1.417738e-02   1364
  2.350444e-01   7.175498e-01   1.221820e-02   1.584394e-02   1976
  2.775930e-01   9.231326e-01   1.245022e-02   1.793381e-02   2792
  3.193857e-01   1.189266e+00   1.188722e-02   1.978556e-02   3578
  3.615292e-01   1.440078e+00   1.219808e-02   2.133824e-02   4724
  4.045273e-01   1.720443e+00   1.253838e-02   2.201139e-02   6032
  4.469941e-01   2.001341e+00   1.206640e-02   2.402484e-02   7072
  4.890810e-01   2.420847e+00   1.222555e-02   2.654042e-02   8634
  5.318886e-01   2.837570e+00   1.238102e-02   2.775652e-02   10336
  5.746708e-01   3.202764e+00   1.232804e-02   2.965457e-02   11940
  6.167490e-01   3.682405e+00   1.208586e-02   3.090254e-02   13490
  6.588740e-01   4.130263e+00   1.221778e-02   3.333890e-02   15656
  7.016595e-01   4.684368e+00   1.241043e-02   3.530644e-02   18008
  7.443680e-01   5.243693e+00   1.227786e-02   3.713926e-02   19964
  7.867827e-01   5.861482e+00   1.226437e-02   3.909317e-02   22354
  8.291404e-01   6.599241e+00   1.212327e-02   4.186120e-02   24648
  8.716536e-01   7.234565e+00   1.233244e-02   4.294780e-02   27592
  9.142068e-01   7.851313e+00   1.230127e-02   4.527436e-02   30152
  9.566749e-01   8.788781e+00   1.227622e-02   4.784880e-02   33046
  9.991233e-01   9.368854e+00   1.221538e-02   4.962365e-02   35992
  1.041693e+00   1.034539e+01   1.229906e-02   5.239675e-02   39304
  1.084289e+00   1.098280e+01   1.232858e-02   5.319681e-02   42608
  1.126820e+00   1.198791e+01   1.223307e-02   5.614433e-02   45758
  1.169340e+00   1.304657e+01   1.228914e-02   5.878943e-02   49536
  1.211695e+00   1.366237e+01   1.215683e-02   5.982099e-02   52488
  1.254054e+00   1.483302e+01   1.233851e-02   6.185083e-02   57034
  1.296605e+00   1.569995e+01   1.224458e-02   6.362461e-02   60648
  1.339187e+00   1.668240e+01   1.230532e-02   6.550820e-02   65044
  1.381689e+00   1.773741e+01   1.223104e-02   6.762137e-02   68720
  1.424202e+00   1.866653e+01   1.231312e-02   6.909019e-02   73538
  1.466870e+00   1.957541e+01   1.230776e-02   7.025698e-02   78080
  1.509304e+00   2.076258e+01   1.215944e-02   7.256897e-02   81572
  1.551677e+00   2.189300e+01   1.232495e-02   7.412124e-02   87248
  1.594353e+00   2.314559e+01   1.233837e-02   7.623121e-02   92266
  1.636929e+00   2.410438e+01   1.225268e-02   7.775715e-02   96696
  1.679216e+00   2.516551e+01   1.215041e-02   7.894259e-02   100904
  1.721516e+00   2.629244e+01   1.226207e-02   8.027774e-02   107036
  1.764192e+00   2.728984e+01   1.235795e-02   8.142334e-02   113362
  1.806923e+00   2.881959e+01   1.228837e-02   8.342614e-02   118176
  1.849351e+00   2.960925e+01   1.221864e-02   8.468622e-02   122944
  1.891857e+00   3.087965e+01   1.233203e-02   8.577458e-02   129902
  1.934420e+00   3.194953e+01   1.224691e-02   8.679052e-02   134944
  1.976863e+00   3.306625e+01   1.225992e-02   8.821347e-02   140952
  2.019285e+00   3.431847e+01   1.225865e-02   8.917722e-02   147072
  2.061737e+00   3.519217e+01   1.224320e-02   8.929336e-02   153382
  2.104357e+00   3.644125e+01   1.233049e-02   9.062446e-02   160952
  2.147003e+00   3.774688e+01   1.228118e-02   9.239670e-02   166640
  2.189431e+00   3.879322e+01   1.222861e-02   9.269615e-02   172448
  2.231915e+00   4.011167e+01   1.231031e-02   9.453855e-02   180594
  2.274471e+00   4.111456e+01   1.224284e-02   9.541597e-02   186556
  2.316888e+00   4.223948e+01   1.225358e-02   9.537169e-02   193528
  2.359297e+00   4.351537e+01   1.224273e-02   9.707062e-02   200626
  2.401844e+00   4.459543e+01   1.230642e-02   9.758471e-02   209256
  2.444460e+00   4.579327e+01   1.227865e-02   9.804116e-02   216020
  2.487004e+00   4.699090e+01   1.230299e-02   9.882686e-02   223768
  2.529444e+00   4.799289e+01   1.222313e-02   1.000114e-01   230234
  2.571955e+00   4.933454e+01   1.229969e-02   1.003010e-01   239800
  2.614499e+00   5.035284e+01   1.225221e-02   1.010843e-01   246568
  2.656957e+00   5.122660e+01   1.227331e-02   1.011593e-01   254828
  2.699414e+00   5.237645e+01   1.225769e-02   1.016701e-01   263074
