# power spectrum of delta_N
# redshift z=0.496948
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   8.045913e-03   4.792454e-03   1.503096e-03   18
  6.745391e-02   8.960111e-02   1.159167e-02   8.787440e-03   152
  1.090113e-01   2.105785e-01   1.224347e-02   9.985700e-03   416
  1.497134e-01   3.525289e-01   1.165022e-02   1.309185e-02   770
  1.923472e-01   5.156003e-01   1.247860e-02   1.417889e-02   1364
  2.350444e-01   7.176289e-01   1.221820e-02   1.584563e-02   1976
  2.775930e-01   9.232318e-01   1.245022e-02   1.793579e-02   2792
  3.193857e-01   1.189405e+00   1.188722e-02   1.978786e-02   3578
  3.615292e-01   1.440251e+00   1.219808e-02   2.134084e-02   4724
  4.045273e-01   1.720648e+00   1.253838e-02   2.201396e-02   6032
  4.469941e-01   2.001586e+00   1.206640e-02   2.402771e-02   7072
  4.890810e-01   2.421152e+00   1.222555e-02   2.654373e-02   8634
  5.318886e-01   2.837923e+00   1.238102e-02   2.775992e-02   10336
  5.746708e-01   3.203177e+00   1.232804e-02   2.965846e-02   11940
  6.167490e-01   3.682888e+00   1.208586e-02   3.090662e-02   13490
  6.588740e-01   4.130811e+00   1.221778e-02   3.334326e-02   15656
  7.016595e-01   4.684997e+00   1.241043e-02   3.531116e-02   18008
  7.443680e-01   5.244393e+00   1.227786e-02   3.714420e-02   19964
  7.867827e-01   5.862290e+00   1.226437e-02   3.909848e-02   22354
  8.291404e-01   6.600154e+00   1.212327e-02   4.186702e-02   24648
  8.716536e-01   7.235577e+00   1.233244e-02   4.295378e-02   27592
  9.142068e-01   7.852414e+00   1.230127e-02   4.528065e-02   30152
  9.566749e-01   8.790035e+00   1.227622e-02   4.785564e-02   33046
  9.991233e-01   9.370197e+00   1.221538e-02   4.963071e-02   35992
  1.041693e+00   1.034687e+01   1.229906e-02   5.240428e-02   39304
  1.084289e+00   1.098439e+01   1.232858e-02   5.320458e-02   42608
  1.126820e+00   1.198963e+01   1.223307e-02   5.615232e-02   45758
  1.169340e+00   1.304846e+01   1.228914e-02   5.879786e-02   49536
  1.211695e+00   1.366436e+01   1.215683e-02   5.982967e-02   52488
  1.254054e+00   1.483520e+01   1.233851e-02   6.185984e-02   57034
  1.296605e+00   1.570224e+01   1.224458e-02   6.363383e-02   60648
  1.339187e+00   1.668481e+01   1.230532e-02   6.551758e-02   65044
  1.381689e+00   1.773998e+01   1.223104e-02   6.763110e-02   68720
  1.424202e+00   1.866921e+01   1.231312e-02   6.910012e-02   73538
  1.466870e+00   1.957823e+01   1.230776e-02   7.026692e-02   78080
  1.509304e+00   2.076555e+01   1.215944e-02   7.257922e-02   81572
  1.551677e+00   2.189615e+01   1.232495e-02   7.413189e-02   87248
  1.594353e+00   2.314889e+01   1.233837e-02   7.624212e-02   92266
  1.636929e+00   2.410781e+01   1.225268e-02   7.776816e-02   96696
  1.679216e+00   2.516909e+01   1.215041e-02   7.895376e-02   100904
  1.721516e+00   2.629617e+01   1.226207e-02   8.028907e-02   107036
  1.764192e+00   2.729368e+01   1.235795e-02   8.143480e-02   113362
  1.806923e+00   2.882366e+01   1.228837e-02   8.343788e-02   118176
  1.849351e+00   2.961341e+01   1.221864e-02   8.469815e-02   122944
  1.891857e+00   3.088400e+01   1.233203e-02   8.578654e-02   129902
  1.934420e+00   3.195400e+01   1.224691e-02   8.680263e-02   134944
  1.976863e+00   3.307086e+01   1.225992e-02   8.822573e-02   140952
  2.019285e+00   3.432322e+01   1.225865e-02   8.918958e-02   147072
  2.061737e+00   3.519703e+01   1.224320e-02   8.930570e-02   153382
  2.104357e+00   3.644629e+01   1.233049e-02   9.063691e-02   160952
  2.147003e+00   3.775208e+01   1.228118e-02   9.240942e-02   166640
  2.189431e+00   3.879854e+01   1.222861e-02   9.270884e-02   172448
  2.231915e+00   4.011716e+01   1.231031e-02   9.455143e-02   180594
  2.274471e+00   4.112014e+01   1.224284e-02   9.542885e-02   186556
  2.316888e+00   4.224524e+01   1.225358e-02   9.538463e-02   193528
  2.359297e+00   4.352123e+01   1.224273e-02   9.708363e-02   200626
  2.401844e+00   4.460142e+01   1.230642e-02   9.759783e-02   209256
  2.444460e+00   4.579940e+01   1.227865e-02   9.805428e-02   216020
  2.487004e+00   4.699717e+01   1.230299e-02   9.884003e-02   223768
  2.529444e+00   4.799929e+01   1.222313e-02   1.000247e-01   230234
  2.571955e+00   4.934105e+01   1.229969e-02   1.003142e-01   239800
  2.614499e+00   5.035949e+01   1.225221e-02   1.010977e-01   246568
  2.656957e+00   5.123333e+01   1.227331e-02   1.011725e-01   254828
  2.699414e+00   5.238330e+01   1.225769e-02   1.016834e-01   263074
  2.741981e+00   5.350771e+01   1.228604e-02   1.022418e-01   272312
  2.784554e+00   5.437617e+01   1.228079e-02   1.031841e-01   280376
  2.827093e+00   5.550650e+01   1.228600e-02   1.032568e-01   288884
  2.869605e+00   5.671820e+01   1.227401e-02   1.042102e-01   297602
  2.912071e+00   5.782034e+01   1.223046e-02   1.049278e-01   305520
  2.954561e+00   5.861081e+01   1.230079e-02   1.047121e-01   315976
  2.996984e+00   5.996693e+01   1.221089e-02   1.061137e-01   322778
  3.039488e+00   6.072853e+01   1.232008e-02   1.048221e-01   335372
  3.082114e+00   6.178607e+01   1.227327e-02   1.051463e-01   343464
  3.124654e+00   6.279248e+01   1.228282e-02   1.053061e-01   352912
  3.167174e+00   6.359213e+01   1.228199e-02   1.055485e-01   362666
  3.209689e+00   6.477306e+01   1.225476e-02   1.054741e-01   371884
  3.252186e+00   6.586174e+01   1.227971e-02   1.063612e-01   382280
  3.294633e+00   6.662720e+01   1.224302e-02   1.062955e-01   390888
  3.337059e+00   6.793327e+01   1.226867e-02   1.073595e-01   402234
  3.379565e+00   6.881366e+01   1.225933e-02   1.073872e-01   412576
  3.422105e+00   6.982699e+01   1.228715e-02   1.072342e-01   423732
  3.464636e+00   7.082860e+01   1.227257e-02   1.074479e-01   433624
  3.507180e+00   7.174865e+01   1.228881e-02   1.075089e-01   445154
  3.549739e+00   7.258386e+01   1.227656e-02   1.076402e-01   455584
  3.592238e+00   7.383453e+01   1.225887e-02   1.084363e-01   465588
  3.634685e+00   7.465483e+01   1.226065e-02   1.079021e-01   476762
  3.677219e+00   7.582684e+01   1.229242e-02   1.083035e-01   489552
  3.719789e+00   7.652843e+01   1.227853e-02   1.078327e-01   500328
  3.762251e+00   7.728046e+01   1.223705e-02   1.085139e-01   509852
  3.804741e+00   7.833277e+01   1.229735e-02   1.080391e-01   524234
  3.847275e+00   7.892724e+01   1.224781e-02   1.084108e-01   534104
  3.889779e+00   8.003835e+01   1.228211e-02   1.079560e-01   547048
  3.932320e+00   8.108633e+01   1.229545e-02   1.088445e-01   559328
  3.974872e+00   8.176313e+01   1.228346e-02   1.077542e-01   571326
  4.017355e+00   8.264596e+01   1.224147e-02   1.082832e-01   581920
  4.059804e+00   8.325958e+01   1.225835e-02   1.079964e-01   594832
  4.102282e+00   8.405603e+01   1.227222e-02   1.077789e-01   608048
  4.144825e+00   8.516698e+01   1.228101e-02   1.083252e-01   621526
  4.187356e+00   8.612290e+01   1.226445e-02   1.079676e-01   633240
  4.229822e+00   8.709706e+01   1.225981e-02   1.080021e-01   645472
  4.272346e+00   8.813596e+01   1.230137e-02   1.085738e-01   660906
  4.314903e+00   8.888804e+01   1.227030e-02   1.082729e-01   672856
  4.357425e+00   8.936387e+01   1.226838e-02   1.078317e-01   685980
  4.399921e+00   9.017841e+01   1.227191e-02   1.076435e-01   699256
  4.442476e+00   9.083833e+01   1.229990e-02   1.071809e-01   714730
  4.484986e+00   9.219125e+01   1.223739e-02   1.079466e-01   725152
  4.527452e+00   9.261640e+01   1.227054e-02   1.078882e-01   740420
  4.569941e+00   9.362096e+01   1.227636e-02   1.078442e-01   754312
  4.612456e+00   9.426918e+01   1.227959e-02   1.073565e-01   769114
  4.654996e+00   9.486330e+01   1.227684e-02   1.073382e-01   783488
  4.697459e+00   9.561709e+01   1.223560e-02   1.074106e-01   794968
  4.739925e+00   9.630200e+01   1.228043e-02   1.068522e-01   812366
  4.782438e+00   9.726473e+01   1.226054e-02   1.068254e-01   825976
  4.825000e+00   9.778792e+01   1.230088e-02   1.060907e-01   843352
  4.867591e+00   9.839476e+01   1.229290e-02   1.062007e-01   857280
  4.910094e+00   9.921517e+01   1.225276e-02   1.064563e-01   869542
  4.952587e+00   9.992493e+01   1.228301e-02   1.060365e-01   887128
  4.995087e+00   1.005730e+02   1.225266e-02   1.061394e-01   900032
  5.037553e+00   1.014218e+02   1.226951e-02   1.062062e-01   916560
  5.080018e+00   1.021634e+02   1.224713e-02   1.057604e-01   930922
  5.122540e+00   1.028166e+02   1.228718e-02   1.054110e-01   949844
  5.165149e+00   1.034046e+02   1.230776e-02   1.054635e-01   966736
  5.207698e+00   1.041316e+02   1.226328e-02   1.053847e-01   978776
  5.250149e+00   1.046786e+02   1.225655e-02   1.053124e-01   994522
  5.292642e+00   1.052656e+02   1.227563e-02   1.044855e-01   1012420
  5.335176e+00   1.061338e+02   1.228639e-02   1.047084e-01   1029408
  5.377640e+00   1.066460e+02   1.223362e-02   1.046086e-01   1041658
  5.420127e+00   1.072388e+02   1.228953e-02   1.040441e-01   1063520
  5.462635e+00   1.081120e+02   1.224276e-02   1.042763e-01   1075808
  5.505175e+00   1.089202e+02   1.232008e-02   1.039157e-01   1098956
  5.547712e+00   1.094488e+02   1.224668e-02   1.042513e-01   1109810
  5.590179e+00   1.100049e+02   1.226115e-02   1.036791e-01   1128608
