# power spectrum of delta_N
# redshift z=0.996075
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   5.031194e-03   4.792454e-03   9.379497e-04   18
  6.745391e-02   5.654161e-02   1.159167e-02   5.599705e-03   152
  1.090113e-01   1.321953e-01   1.224347e-02   6.188462e-03   416
  1.497134e-01   2.190963e-01   1.165022e-02   8.169441e-03   770
  1.923472e-01   3.157685e-01   1.247860e-02   8.798018e-03   1364
  2.350444e-01   4.229363e-01   1.221820e-02   9.389038e-03   1976
  2.775930e-01   5.368756e-01   1.245022e-02   1.040128e-02   2792
  3.193857e-01   6.752621e-01   1.188722e-02   1.116542e-02   3578
  3.615292e-01   7.895721e-01   1.219808e-02   1.158223e-02   4724
  4.045273e-01   9.338486e-01   1.253838e-02   1.200309e-02   6032
  4.469941e-01   1.056225e+00   1.206640e-02   1.278366e-02   7072
  4.890810e-01   1.252535e+00   1.222555e-02   1.371922e-02   8634
  5.318886e-01   1.468294e+00   1.238102e-02   1.443572e-02   10336
  5.746708e-01   1.632052e+00   1.232804e-02   1.499635e-02   11940
  6.167490e-01   1.833151e+00   1.208586e-02   1.569526e-02   13490
  6.588740e-01   2.078252e+00   1.221778e-02   1.688201e-02   15656
  7.016595e-01   2.337249e+00   1.241043e-02   1.736446e-02   18008
  7.443680e-01   2.599300e+00   1.227786e-02   1.851587e-02   19964
  7.867827e-01   2.810095e+00   1.226437e-02   1.877580e-02   22354
  8.291404e-01   3.125064e+00   1.212327e-02   1.985110e-02   24648
  8.716536e-01   3.407144e+00   1.233244e-02   2.059536e-02   27592
  9.142068e-01   3.725125e+00   1.230127e-02   2.132579e-02   30152
  9.566749e-01   4.022348e+00   1.227622e-02   2.209252e-02   33046
  9.991233e-01   4.311969e+00   1.221538e-02   2.273309e-02   35992
  1.041693e+00   4.795711e+00   1.229906e-02   2.428974e-02   39304
  1.084289e+00   5.038796e+00   1.232858e-02   2.436129e-02   42608
  1.126820e+00   5.516379e+00   1.223307e-02   2.584007e-02   45758
  1.169340e+00   5.898863e+00   1.228914e-02   2.649832e-02   49536
  1.211695e+00   6.313665e+00   1.215683e-02   2.756503e-02   52488
  1.254054e+00   6.759964e+00   1.233851e-02   2.835169e-02   57034
  1.296605e+00   7.124683e+00   1.224458e-02   2.905241e-02   60648
  1.339187e+00   7.621461e+00   1.230532e-02   2.984590e-02   65044
  1.381689e+00   7.978580e+00   1.223104e-02   3.043804e-02   68720
  1.424202e+00   8.431093e+00   1.231312e-02   3.120303e-02   73538
  1.466870e+00   9.050065e+00   1.230776e-02   3.242517e-02   78080
  1.509304e+00   9.435450e+00   1.215944e-02   3.303770e-02   81572
  1.551677e+00   9.978135e+00   1.232495e-02   3.396443e-02   87248
  1.594353e+00   1.048215e+01   1.233837e-02   3.422241e-02   92266
  1.636929e+00   1.097635e+01   1.225268e-02   3.523204e-02   96696
  1.679216e+00   1.158199e+01   1.215041e-02   3.659973e-02   100904
  1.721516e+00   1.209753e+01   1.226207e-02   3.712582e-02   107036
  1.764192e+00   1.266564e+01   1.235795e-02   3.777144e-02   113362
  1.806923e+00   1.324122e+01   1.228837e-02   3.857564e-02   118176
  1.849351e+00   1.378558e+01   1.221864e-02   3.936077e-02   122944
  1.891857e+00   1.434270e+01   1.233203e-02   3.954318e-02   129902
  1.934420e+00   1.498746e+01   1.224691e-02   4.108732e-02   134944
  1.976863e+00   1.545444e+01   1.225992e-02   4.106401e-02   140952
  2.019285e+00   1.612206e+01   1.225865e-02   4.208002e-02   147072
  2.061737e+00   1.654567e+01   1.224320e-02   4.238864e-02   153382
  2.104357e+00   1.729787e+01   1.233049e-02   4.297555e-02   160952
  2.147003e+00   1.770590e+01   1.228118e-02   4.335343e-02   166640
  2.189431e+00   1.843897e+01   1.222861e-02   4.458307e-02   172448
  2.231915e+00   1.899220e+01   1.231031e-02   4.481831e-02   180594
  2.274471e+00   1.971667e+01   1.224284e-02   4.577228e-02   186556
  2.316888e+00   2.024236e+01   1.225358e-02   4.595232e-02   193528
  2.359297e+00   2.099511e+01   1.224273e-02   4.670854e-02   200626
  2.401844e+00   2.150383e+01   1.230642e-02   4.716725e-02   209256
  2.444460e+00   2.213575e+01   1.227865e-02   4.808527e-02   216020
  2.487004e+00   2.273507e+01   1.230299e-02   4.831129e-02   223768
  2.529444e+00   2.334669e+01   1.222313e-02   4.847677e-02   230234
  2.571955e+00   2.392980e+01   1.229969e-02   4.879608e-02   239800
  2.614499e+00   2.459678e+01   1.225221e-02   4.958116e-02   246568
  2.656957e+00   2.508304e+01   1.227331e-02   4.977716e-02   254828
  2.699414e+00   2.581384e+01   1.225769e-02   5.056634e-02   263074
  2.741981e+00   2.645173e+01   1.228604e-02   5.069990e-02   272312
  2.784554e+00   2.708794e+01   1.228079e-02   5.114686e-02   280376
  2.827093e+00   2.775286e+01   1.228600e-02   5.162669e-02   288884
  2.869605e+00   2.828655e+01   1.227401e-02   5.203359e-02   297602
  2.912071e+00   2.870920e+01   1.223046e-02   5.209432e-02   305520
  2.954561e+00   2.952155e+01   1.230079e-02   5.236428e-02   315976
  2.996984e+00   3.020694e+01   1.221089e-02   5.326488e-02   322778
  3.039488e+00   3.080924e+01   1.232008e-02   5.321707e-02   335372
  3.082114e+00   3.137227e+01   1.227327e-02   5.343230e-02   343464
  3.124654e+00   3.213951e+01   1.228282e-02   5.416543e-02   352912
  3.167174e+00   3.251943e+01   1.228199e-02   5.401065e-02   362666
  3.209689e+00   3.320338e+01   1.225476e-02   5.428947e-02   371884
  3.252186e+00   3.382683e+01   1.227971e-02   5.466997e-02   382280
  3.294633e+00   3.444909e+01   1.224302e-02   5.511673e-02   390888
  3.337059e+00   3.506728e+01   1.226867e-02   5.527161e-02   402234
  3.379565e+00   3.549150e+01   1.225933e-02   5.539751e-02   412576
  3.422105e+00   3.599516e+01   1.228715e-02   5.510885e-02   423732
  3.464636e+00   3.665344e+01   1.227257e-02   5.559463e-02   433624
  3.507180e+00   3.706691e+01   1.228881e-02   5.550761e-02   445154
  3.549739e+00   3.792170e+01   1.227656e-02   5.628567e-02   455584
  3.592238e+00   3.829695e+01   1.225887e-02   5.615320e-02   465588
  3.634685e+00   3.886331e+01   1.226065e-02   5.639001e-02   476762
  3.677219e+00   3.948472e+01   1.229242e-02   5.620884e-02   489552
  3.719789e+00   3.990539e+01   1.227853e-02   5.631632e-02   500328
  3.762251e+00   4.039426e+01   1.223705e-02   5.651005e-02   509852
  3.804741e+00   4.114718e+01   1.229735e-02   5.650668e-02   524234
  3.847275e+00   4.166817e+01   1.224781e-02   5.713906e-02   534104
  3.889779e+00   4.206150e+01   1.228211e-02   5.715532e-02   547048
  3.932320e+00   4.246688e+01   1.229545e-02   5.668881e-02   559328
  3.974872e+00   4.312178e+01   1.228346e-02   5.686614e-02   571326
  4.017355e+00   4.356421e+01   1.224147e-02   5.699046e-02   581920
  4.059804e+00   4.418783e+01   1.225835e-02   5.742225e-02   594832
  4.102282e+00   4.462270e+01   1.227222e-02   5.718288e-02   608048
  4.144825e+00   4.525873e+01   1.228101e-02   5.739821e-02   621526
  4.187356e+00   4.563191e+01   1.226445e-02   5.744386e-02   633240
  4.229822e+00   4.600404e+01   1.225981e-02   5.717545e-02   645472
  4.272346e+00   4.661962e+01   1.230137e-02   5.753441e-02   660906
  4.314903e+00   4.718577e+01   1.227030e-02   5.763642e-02   672856
  4.357425e+00   4.780169e+01   1.226838e-02   5.763042e-02   685980
  4.399921e+00   4.824852e+01   1.227191e-02   5.761358e-02   699256
  4.442476e+00   4.861574e+01   1.229990e-02   5.734039e-02   714730
  4.484986e+00   4.901400e+01   1.223739e-02   5.762233e-02   725152
  4.527452e+00   4.957720e+01   1.227054e-02   5.768012e-02   740420
  4.569941e+00   5.012383e+01   1.227636e-02   5.769403e-02   754312
  4.612456e+00   5.048433e+01   1.227959e-02   5.745724e-02   769114
  4.654996e+00   5.094814e+01   1.227684e-02   5.774839e-02   783488
  4.697459e+00   5.141737e+01   1.223560e-02   5.766745e-02   794968
  4.739925e+00   5.186373e+01   1.228043e-02   5.756265e-02   812366
  4.782438e+00   5.241260e+01   1.226054e-02   5.789196e-02   825976
  4.825000e+00   5.281204e+01   1.230088e-02   5.753059e-02   843352
  4.867591e+00   5.331939e+01   1.229290e-02   5.751786e-02   857280
  4.910094e+00   5.359586e+01   1.225276e-02   5.743644e-02   869542
  4.952587e+00   5.408600e+01   1.228301e-02   5.749405e-02   887128
  4.995087e+00   5.427239e+01   1.225266e-02   5.721650e-02   900032
  5.037553e+00   5.495825e+01   1.226951e-02   5.729328e-02   916560
  5.080018e+00   5.518093e+01   1.224713e-02   5.720645e-02   930922
  5.122540e+00   5.555387e+01   1.228718e-02   5.689863e-02   949844
  5.165149e+00   5.607994e+01   1.230776e-02   5.716047e-02   966736
  5.207698e+00   5.645791e+01   1.226328e-02   5.718840e-02   978776
