# cross spectrum of phi(z1) and phi(z2)
# redshift z=-0.000147
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   5.447857e-11   4.792454e-03   1.501242e-11   18
  6.745391e-02   2.482042e-11   1.159167e-02   2.486408e-12   152
  1.090113e-01   8.600214e-12   1.224347e-02   4.314676e-13   416
  1.497134e-01   3.869015e-12   1.165022e-02   1.546736e-13   770
  1.923472e-01   2.026380e-12   1.247860e-02   5.977060e-14   1364
  2.350444e-01   1.186031e-12   1.221820e-02   2.869439e-14   1976
  2.775930e-01   7.420590e-13   1.245022e-02   1.616317e-14   2792
  3.193857e-01   5.138196e-13   1.188722e-02   9.697315e-15   3578
  3.615292e-01   3.527492e-13   1.219808e-02   6.307558e-15   4724
  4.045273e-01   2.496261e-13   1.253838e-02   4.002100e-15   6032
  4.469941e-01   1.759983e-13   1.206640e-02   2.838687e-15   7072
  4.890810e-01   1.382721e-13   1.222555e-02   2.132984e-15   8634
  5.318886e-01   1.038393e-13   1.238102e-02   1.535835e-15   10336
  5.746708e-01   7.499741e-14   1.232804e-02   1.164935e-15   11940
  6.167490e-01   5.805052e-14   1.208586e-02   9.293592e-16   13490
  6.588740e-01   4.313476e-14   1.221778e-02   7.487312e-16   15656
  7.016595e-01   3.403194e-14   1.241043e-02   6.113829e-16   18008
  7.443680e-01   2.608402e-14   1.227786e-02   4.918997e-16   19964
  7.867827e-01   2.018001e-14   1.226437e-02   4.014279e-16   22354
  8.291404e-01   1.615727e-14   1.212327e-02   3.498660e-16   24648
  8.716536e-01   1.221807e-14   1.233244e-02   2.924405e-16   27592
  9.142068e-01   9.374691e-15   1.230127e-02   2.531970e-16   30152
  9.566749e-01   7.356928e-15   1.227622e-02   2.163168e-16   33046
  9.991233e-01   5.205436e-15   1.221538e-02   1.894972e-16   35992
  1.041693e+00   4.224576e-15   1.229906e-02   1.696487e-16   39304
  1.084289e+00   3.250549e-15   1.232858e-02   1.448075e-16   42608
  1.126820e+00   2.320943e-15   1.223307e-02   1.340912e-16   45758
  1.169340e+00   2.335787e-15   1.228914e-02   1.167140e-16   49536
  1.211695e+00   1.442401e-15   1.215683e-02   1.060836e-16   52488
  1.254054e+00   1.174118e-15   1.233851e-02   9.302876e-17   57034
  1.296605e+00   7.223421e-16   1.224458e-02   8.384113e-17   60648
  1.339187e+00   8.124080e-16   1.230532e-02   7.620945e-17   65044
  1.381689e+00   6.778304e-16   1.223104e-02   6.964108e-17   68720
  1.424202e+00   4.352775e-16   1.231312e-02   6.206521e-17   73538
  1.466870e+00   2.766033e-16   1.230776e-02   5.752944e-17   78080
  1.509304e+00   2.317508e-16   1.215944e-02   5.228023e-17   81572
  1.551677e+00   2.578643e-16   1.232495e-02   4.774089e-17   87248
  1.594353e+00   1.856540e-16   1.233837e-02   4.393953e-17   92266
  1.636929e+00   1.923849e-16   1.225268e-02   4.054558e-17   96696
  1.679216e+00   2.206203e-16   1.215041e-02   3.769041e-17   100904
  1.721516e+00   1.155809e-16   1.226207e-02   3.441961e-17   107036
  1.764192e+00   1.059555e-16   1.235795e-02   3.148636e-17   113362
  1.806923e+00   1.324556e-16   1.228837e-02   2.921811e-17   118176
  1.849351e+00   2.014413e-16   1.221864e-02   2.699980e-17   122944
  1.891857e+00   1.042504e-16   1.233203e-02   2.502286e-17   129902
  1.934420e+00   8.647389e-17   1.224691e-02   2.320403e-17   134944
  1.976863e+00   7.219564e-17   1.225992e-02   2.163264e-17   140952
  2.019285e+00   3.636296e-17   1.225865e-02   2.012450e-17   147072
  2.061737e+00   3.402322e-17   1.224320e-02   1.878118e-17   153382
  2.104357e+00   3.181609e-18   1.233049e-02   1.757000e-17   160952
  2.147003e+00   3.121470e-18   1.228118e-02   1.629513e-17   166640
  2.189431e+00   -3.229884e-18   1.222861e-02   1.530774e-17   172448
  2.231915e+00   -1.478352e-17   1.231031e-02   1.425681e-17   180594
  2.274471e+00   -5.267693e-17   1.224284e-02   1.348514e-17   186556
  2.316888e+00   -9.747377e-18   1.225358e-02   1.263112e-17   193528
  2.359297e+00   -1.865632e-17   1.224273e-02   1.194392e-17   200626
  2.401844e+00   -5.311008e-17   1.230642e-02   1.114810e-17   209256
  2.444460e+00   -3.165621e-17   1.227865e-02   1.046873e-17   216020
  2.487004e+00   -5.679334e-17   1.230299e-02   9.900980e-18   223768
  2.529444e+00   -1.562189e-17   1.222313e-02   9.305091e-18   230234
  2.571955e+00   -4.345422e-17   1.229969e-02   8.731792e-18   239800
  2.614499e+00   -5.002276e-17   1.225221e-02   8.258095e-18   246568
  2.656957e+00   -1.865117e-17   1.227331e-02   7.829803e-18   254828
  2.699414e+00   -1.740910e-17   1.225769e-02   7.414370e-18   263074
  2.741981e+00   -2.539380e-17   1.228604e-02   7.040092e-18   272312
  2.784554e+00   -9.421862e-18   1.228079e-02   6.620068e-18   280376
  2.827093e+00   -1.536680e-18   1.228600e-02   6.268946e-18   288884
  2.869605e+00   -7.068589e-18   1.227401e-02   5.945981e-18   297602
  2.912071e+00   -1.449537e-17   1.223046e-02   5.632214e-18   305520
  2.954561e+00   -1.562378e-17   1.230079e-02   5.377646e-18   315976
  2.996984e+00   -8.259893e-18   1.221089e-02   5.114515e-18   322778
  3.039488e+00   -1.615877e-17   1.232008e-02   4.828348e-18   335372
  3.082114e+00   -1.711368e-17   1.227327e-02   4.601297e-18   343464
  3.124654e+00   -1.642992e-18   1.228282e-02   4.365786e-18   352912
  3.167174e+00   -1.781495e-17   1.228199e-02   4.159602e-18   362666
  3.209689e+00   -2.426280e-17   1.225476e-02   3.956647e-18   371884
  3.252186e+00   -1.201009e-17   1.227971e-02   3.769941e-18   382280
  3.294633e+00   -1.964056e-17   1.224302e-02   3.601804e-18   390888
  3.337059e+00   -1.397229e-17   1.226867e-02   3.431592e-18   402234
  3.379565e+00   -6.955275e-18   1.225933e-02   3.258715e-18   412576
  3.422105e+00   -6.748736e-18   1.228715e-02   3.094675e-18   423732
  3.464636e+00   -1.889496e-17   1.227257e-02   2.973473e-18   433624
  3.507180e+00   -1.226031e-17   1.228881e-02   2.851444e-18   445154
  3.549739e+00   -1.301478e-17   1.227656e-02   2.709128e-18   455584
  3.592238e+00   -1.129246e-17   1.225887e-02   2.590319e-18   465588
  3.634685e+00   -9.201524e-18   1.226065e-02   2.479743e-18   476762
  3.677219e+00   -2.094678e-18   1.229242e-02   2.367676e-18   489552
  3.719789e+00   -8.683832e-18   1.227853e-02   2.269146e-18   500328
  3.762251e+00   -4.545724e-18   1.223705e-02   2.179699e-18   509852
  3.804741e+00   2.195867e-18   1.229735e-02   2.073358e-18   524234
  3.847275e+00   -3.363806e-18   1.224781e-02   1.990012e-18   534104
  3.889779e+00   -3.168085e-18   1.228211e-02   1.909852e-18   547048
  3.932320e+00   -7.368032e-19   1.229545e-02   1.826691e-18   559328
  3.974872e+00   1.399045e-18   1.228346e-02   1.764038e-18   571326
  4.017355e+00   -2.734527e-19   1.224147e-02   1.691651e-18   581920
  4.059804e+00   -5.276012e-19   1.225835e-02   1.622063e-18   594832
  4.102282e+00   1.926175e-18   1.227222e-02   1.551932e-18   608048
  4.144825e+00   1.403678e-18   1.228101e-02   1.496686e-18   621526
  4.187356e+00   8.372604e-19   1.226445e-02   1.430033e-18   633240
  4.229822e+00   1.340533e-18   1.225981e-02   1.385495e-18   645472
  4.272346e+00   1.291303e-18   1.230137e-02   1.322745e-18   660906
  4.314903e+00   5.525034e-18   1.227030e-02   1.276031e-18   672856
  4.357425e+00   2.492014e-18   1.226838e-02   1.223616e-18   685980
  4.399921e+00   1.324264e-18   1.227191e-02   1.177288e-18   699256
  4.442476e+00   2.296493e-18   1.229990e-02   1.136536e-18   714730
  4.484986e+00   4.848421e-18   1.223739e-02   1.093575e-18   725152
  4.527452e+00   4.986750e-18   1.227054e-02   1.049824e-18   740420
  4.569941e+00   3.604780e-18   1.227636e-02   1.017795e-18   754312
  4.612456e+00   4.931034e-18   1.227959e-02   9.734472e-19   769114
  4.654996e+00   3.125045e-18   1.227684e-02   9.427631e-19   783488
  4.697459e+00   2.213214e-18   1.223560e-02   9.084887e-19   794968
  4.739925e+00   4.924765e-18   1.228043e-02   8.729856e-19   812366
  4.782438e+00   2.138613e-18   1.226054e-02   8.458051e-19   825976
  4.825000e+00   1.568481e-18   1.230088e-02   8.135695e-19   843352
  4.867591e+00   1.315552e-18   1.229290e-02   7.836847e-19   857280
  4.910094e+00   1.540816e-18   1.225276e-02   7.584701e-19   869542
  4.952587e+00   -2.690866e-19   1.228301e-02   7.313756e-19   887128
  4.995087e+00   -9.382816e-19   1.225266e-02   7.056134e-19   900032
  5.037553e+00   4.318975e-19   1.226951e-02   6.808691e-19   916560
  5.080018e+00   7.787023e-19   1.224713e-02   6.599676e-19   930922
  5.122540e+00   -4.362520e-19   1.228718e-02   6.369219e-19   949844
  5.165149e+00   -3.045287e-19   1.230776e-02   6.138747e-19   966736
  5.207698e+00   -3.100768e-19   1.226328e-02   5.943648e-19   978776
  5.250149e+00   -8.257051e-19   1.225655e-02   5.754086e-19   994522
  5.292642e+00   1.409925e-18   1.227563e-02   5.548767e-19   1012420
  5.335176e+00   6.886022e-19   1.228639e-02   5.381990e-19   1029408
  5.377640e+00   1.425677e-18   1.223362e-02   5.208977e-19   1041658
  5.420127e+00   5.623575e-19   1.228953e-02   5.018858e-19   1063520
  5.462635e+00   1.257659e-18   1.224276e-02   4.868402e-19   1075808
  5.505175e+00   -5.797315e-19   1.232008e-02   4.684969e-19   1098956
  5.547712e+00   7.212626e-19   1.224668e-02   4.555862e-19   1109810
  5.590179e+00   4.947939e-19   1.226115e-02   4.421847e-19   1128608
  5.632713e+00   -1.929121e-19   1.229436e-02   4.265270e-19   1148264
  5.675250e+00   1.710358e-19   1.227167e-02   4.139630e-19   1163252
  5.717744e+00   8.953758e-19   1.226828e-02   4.014905e-19   1181042
