# power spectrum of delta
# redshift z=2.494865
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   1.769847e-03   4.792454e-03   3.289338e-04   18
  6.745391e-02   2.011552e-02   1.159167e-02   2.017678e-03   152
  1.090113e-01   4.646387e-02   1.224347e-02   2.134941e-03   416
  1.497134e-01   7.628940e-02   1.165022e-02   2.857957e-03   770
  1.923472e-01   1.079209e-01   1.247860e-02   3.055582e-03   1364
  2.350444e-01   1.353569e-01   1.221820e-02   3.043461e-03   1976
  2.775930e-01   1.691763e-01   1.245022e-02   3.277258e-03   2792
  3.193857e-01   2.036080e-01   1.188722e-02   3.379372e-03   3578
  3.615292e-01   2.312337e-01   1.219808e-02   3.377468e-03   4724
  4.045273e-01   2.688607e-01   1.253838e-02   3.437795e-03   6032
  4.469941e-01   2.929416e-01   1.206640e-02   3.641798e-03   7072
  4.890810e-01   3.372150e-01   1.222555e-02   3.716154e-03   8634
  5.318886e-01   3.798667e-01   1.238102e-02   3.822843e-03   10336
  5.746708e-01   4.179472e-01   1.232804e-02   3.740425e-03   11940
  6.167490e-01   4.536900e-01   1.208586e-02   3.923347e-03   13490
  6.588740e-01   5.059661e-01   1.221778e-02   4.013912e-03   15656
  7.016595e-01   5.411459e-01   1.241043e-02   3.905388e-03   18008
  7.443680e-01   5.783448e-01   1.227786e-02   4.190588e-03   19964
  7.867827e-01   6.313209e-01   1.226437e-02   4.313551e-03   22354
  8.291404e-01   6.652591e-01   1.212327e-02   4.239096e-03   24648
  8.716536e-01   7.091157e-01   1.233244e-02   4.181249e-03   27592
  9.142068e-01   7.708932e-01   1.230127e-02   4.433154e-03   30152
  9.566749e-01   8.107701e-01   1.227622e-02   4.483161e-03   33046
  9.991233e-01   8.704613e-01   1.221538e-02   4.567114e-03   35992
  1.041693e+00   9.264193e-01   1.229906e-02   4.607929e-03   39304
  1.084289e+00   9.702253e-01   1.232858e-02   4.729835e-03   42608
  1.126820e+00   1.031854e+00   1.223307e-02   4.853370e-03   45758
  1.169340e+00   1.069925e+00   1.228914e-02   4.797003e-03   49536
  1.211695e+00   1.141201e+00   1.215683e-02   4.985039e-03   52488
  1.254054e+00   1.202082e+00   1.233851e-02   5.027802e-03   57034
  1.296605e+00   1.263241e+00   1.224458e-02   5.095804e-03   60648
  1.339187e+00   1.319479e+00   1.230532e-02   5.134221e-03   65044
  1.381689e+00   1.387335e+00   1.223104e-02   5.270686e-03   68720
  1.424202e+00   1.461638e+00   1.231312e-02   5.389839e-03   73538
  1.466870e+00   1.524046e+00   1.230776e-02   5.442056e-03   78080
  1.509304e+00   1.594740e+00   1.215944e-02   5.601093e-03   81572
  1.551677e+00   1.669759e+00   1.232495e-02   5.676975e-03   87248
  1.594353e+00   1.739491e+00   1.233837e-02   5.758491e-03   92266
  1.636929e+00   1.800044e+00   1.225268e-02   5.797864e-03   96696
  1.679216e+00   1.887505e+00   1.215041e-02   5.918685e-03   100904
  1.721516e+00   1.963439e+00   1.226207e-02   6.037860e-03   107036
  1.764192e+00   2.051433e+00   1.235795e-02   6.101657e-03   113362
  1.806923e+00   2.130568e+00   1.228837e-02   6.197078e-03   118176
  1.849351e+00   2.221719e+00   1.221864e-02   6.340576e-03   122944
  1.891857e+00   2.290290e+00   1.233203e-02   6.343550e-03   129902
  1.934420e+00   2.371706e+00   1.224691e-02   6.485144e-03   134944
  1.976863e+00   2.458204e+00   1.225992e-02   6.552248e-03   140952
  2.019285e+00   2.545638e+00   1.225865e-02   6.661135e-03   147072
  2.061737e+00   2.644019e+00   1.224320e-02   6.752431e-03   153382
  2.104357e+00   2.736150e+00   1.233049e-02   6.766775e-03   160952
  2.147003e+00   2.823871e+00   1.228118e-02   6.878368e-03   166640
  2.189431e+00   2.898996e+00   1.222861e-02   6.988274e-03   172448
  2.231915e+00   3.015421e+00   1.231031e-02   7.099034e-03   180594
  2.274471e+00   3.082773e+00   1.224284e-02   7.131814e-03   186556
  2.316888e+00   3.204881e+00   1.225358e-02   7.310909e-03   193528
  2.359297e+00   3.308931e+00   1.224273e-02   7.414944e-03   200626
  2.401844e+00   3.412239e+00   1.230642e-02   7.471529e-03   209256
  2.444460e+00   3.506026e+00   1.227865e-02   7.532338e-03   216020
  2.487004e+00   3.608420e+00   1.230299e-02   7.598510e-03   223768
  2.529444e+00   3.722892e+00   1.222313e-02   7.779298e-03   230234
  2.571955e+00   3.803791e+00   1.229969e-02   7.722064e-03   239800
  2.614499e+00   3.922822e+00   1.225221e-02   7.899242e-03   246568
  2.656957e+00   4.060431e+00   1.227331e-02   8.015908e-03   254828
  2.699414e+00   4.120463e+00   1.225769e-02   8.053324e-03   263074
  2.741981e+00   4.238278e+00   1.228604e-02   8.129060e-03   272312
  2.784554e+00   4.372652e+00   1.228079e-02   8.255247e-03   280376
  2.827093e+00   4.487988e+00   1.228600e-02   8.357948e-03   288884
  2.869605e+00   4.598185e+00   1.227401e-02   8.415143e-03   297602
  2.912071e+00   4.728339e+00   1.223046e-02   8.516864e-03   305520
  2.954561e+00   4.832518e+00   1.230079e-02   8.592967e-03   315976
  2.996984e+00   4.947900e+00   1.221089e-02   8.695008e-03   322778
  3.039488e+00   5.066628e+00   1.232008e-02   8.723667e-03   335372
  3.082114e+00   5.185710e+00   1.227327e-02   8.841010e-03   343464
  3.124654e+00   5.310089e+00   1.228282e-02   8.922566e-03   352912
  3.167174e+00   5.405516e+00   1.228199e-02   8.950601e-03   362666
  3.209689e+00   5.535150e+00   1.225476e-02   9.073271e-03   371884
  3.252186e+00   5.666321e+00   1.227971e-02   9.183395e-03   382280
  3.294633e+00   5.767145e+00   1.224302e-02   9.232430e-03   390888
  3.337059e+00   5.907691e+00   1.226867e-02   9.309764e-03   402234
  3.379565e+00   6.048109e+00   1.225933e-02   9.402324e-03   412576
  3.422105e+00   6.174579e+00   1.228715e-02   9.497254e-03   423732
  3.464636e+00   6.322501e+00   1.227257e-02   9.611375e-03   433624
  3.507180e+00   6.419601e+00   1.228881e-02   9.627186e-03   445154
  3.549739e+00   6.547726e+00   1.227656e-02   9.695843e-03   455584
  3.592238e+00   6.676201e+00   1.225887e-02   9.817221e-03   465588
  3.634685e+00   6.825343e+00   1.226065e-02   9.874464e-03   476762
  3.677219e+00   6.930167e+00   1.229242e-02   9.905425e-03   489552
  3.719789e+00   7.093688e+00   1.227853e-02   1.003567e-02   500328
  3.762251e+00   7.233567e+00   1.223705e-02   1.013321e-02   509852
  3.804741e+00   7.341488e+00   1.229735e-02   1.015161e-02   524234
  3.847275e+00   7.495185e+00   1.224781e-02   1.027160e-02   534104
  3.889779e+00   7.588592e+00   1.228211e-02   1.026577e-02   547048
  3.932320e+00   7.758925e+00   1.229545e-02   1.039098e-02   559328
  3.974872e+00   7.917016e+00   1.228346e-02   1.046709e-02   571326
  4.017355e+00   8.013841e+00   1.224147e-02   1.050758e-02   581920
  4.059804e+00   8.177342e+00   1.225835e-02   1.066193e-02   594832
  4.102282e+00   8.289082e+00   1.227222e-02   1.064052e-02   608048
  4.144825e+00   8.439287e+00   1.228101e-02   1.071548e-02   621526
  4.187356e+00   8.578469e+00   1.226445e-02   1.079730e-02   633240
  4.229822e+00   8.718339e+00   1.225981e-02   1.087177e-02   645472
  4.272346e+00   8.890908e+00   1.230137e-02   1.093822e-02   660906
  4.314903e+00   9.012071e+00   1.227030e-02   1.096441e-02   672856
  4.357425e+00   9.133389e+00   1.226838e-02   1.101198e-02   685980
  4.399921e+00   9.257580e+00   1.227191e-02   1.106671e-02   699256
  4.442476e+00   9.365272e+00   1.229990e-02   1.107731e-02   714730
  4.484986e+00   9.542911e+00   1.223739e-02   1.118855e-02   725152
  4.527452e+00   9.665932e+00   1.227054e-02   1.122281e-02   740420
  4.569941e+00   9.802606e+00   1.227636e-02   1.129530e-02   754312
  4.612456e+00   9.938140e+00   1.227959e-02   1.131130e-02   769114
  4.654996e+00   1.011328e+01   1.227684e-02   1.143330e-02   783488
  4.697459e+00   1.023970e+01   1.223560e-02   1.145247e-02   794968
  4.739925e+00   1.034836e+01   1.228043e-02   1.146598e-02   812366
  4.782438e+00   1.051202e+01   1.226054e-02   1.160901e-02   825976
  4.825000e+00   1.062180e+01   1.230088e-02   1.154816e-02   843352
  4.867591e+00   1.075574e+01   1.229290e-02   1.162186e-02   857280
  4.910094e+00   1.091955e+01   1.225276e-02   1.172733e-02   869542
  4.952587e+00   1.104224e+01   1.228301e-02   1.171900e-02   887128
  4.995087e+00   1.117264e+01   1.225266e-02   1.177867e-02   900032
  5.037553e+00   1.132412e+01   1.226951e-02   1.186693e-02   916560
  5.080018e+00   1.143712e+01   1.224713e-02   1.185271e-02   930922
  5.122540e+00   1.157065e+01   1.228718e-02   1.190930e-02   949844
  5.165149e+00   1.172864e+01   1.230776e-02   1.190831e-02   966736
  5.207698e+00   1.185703e+01   1.226328e-02   1.197596e-02   978776
  5.250149e+00   1.198140e+01   1.225655e-02   1.198096e-02   994522
  5.292642e+00   1.212757e+01   1.227563e-02   1.204774e-02   1012420
  5.335176e+00   1.227890e+01   1.228639e-02   1.207414e-02   1029408
  5.377640e+00   1.238956e+01   1.223362e-02   1.216849e-02   1041658
  5.420127e+00   1.249169e+01   1.228953e-02   1.211867e-02   1063520
  5.462635e+00   1.269722e+01   1.224276e-02   1.223354e-02   1075808
  5.505175e+00   1.279123e+01   1.232008e-02   1.219039e-02   1098956
  5.547712e+00   1.294061e+01   1.224668e-02   1.228622e-02   1109810
  5.590179e+00   1.306520e+01   1.226115e-02   1.231946e-02   1128608
  5.632713e+00   1.320483e+01   1.229436e-02   1.230482e-02   1148264
  5.675250e+00   1.331125e+01   1.227167e-02   1.236564e-02   1163252
  5.717744e+00   1.346615e+01   1.226828e-02   1.239164e-02   1181042
  5.760239e+00   1.358076e+01   1.225730e-02   1.242445e-02   1197848
  5.802769e+00   1.371336e+01   1.229495e-02   1.242909e-02   1218848
  5.845291e+00   1.383348e+01   1.225944e-02   1.247865e-02   1232916
  5.887780e+00   1.395914e+01   1.227538e-02   1.247421e-02   1253002
  5.930266e+00   1.410045e+01   1.224914e-02   1.253177e-02   1268576
  5.972763e+00   1.422705e+01   1.228621e-02   1.250789e-02   1290128
  6.015287e+00   1.436061e+01   1.227337e-02   1.253622e-02   1307402
  6.057820e+00   1.450011e+01   1.227649e-02   1.255972e-02   1327028
  6.100333e+00   1.460242e+01   1.225988e-02   1.258580e-02   1343648
  6.142842e+00   1.473084e+01   1.228087e-02   1.261013e-02   1364096
  6.185363e+00   1.486405e+01   1.227580e-02   1.263588e-02   1382730
  6.227896e+00   1.498500e+01   1.227503e-02   1.265679e-02   1402164
  6.270416e+00   1.509850e+01   1.227264e-02   1.266438e-02   1420464
  6.312883e+00   1.523431e+01   1.225519e-02   1.273134e-02   1437368
  6.355387e+00   1.537349e+01   1.228857e-02   1.270595e-02   1461530
  6.397919e+00   1.544899e+01   1.226028e-02   1.269581e-02   1478264
  6.440432e+00   1.560926e+01   1.227561e-02   1.273722e-02   1499356
  6.482926e+00   1.569378e+01   1.226095e-02   1.274631e-02   1517016
  6.525439e+00   1.582227e+01   1.228340e-02   1.272358e-02   1540090
  6.567953e+00   1.595972e+01   1.226146e-02   1.278039e-02   1557360
  6.610434e+00   1.607962e+01   1.226770e-02   1.282857e-02   1577780
  6.652969e+00   1.620480e+01   1.230043e-02   1.280346e-02   1602578
  6.695499e+00   1.629925e+01   1.225417e-02   1.282663e-02   1617672
  6.737992e+00   1.646766e+01   1.227613e-02   1.286470e-02   1641016
  6.780486e+00   1.650503e+01   1.226032e-02   1.279915e-02   1659416
