# cross spectrum of phi(z1) and phi(z2)
# redshift z=-0.000147
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   5.639246e-11   4.792454e-03   1.553897e-11   18
  6.745391e-02   2.568836e-11   1.159167e-02   2.585512e-12   152
  1.090113e-01   8.650493e-12   1.224347e-02   4.400265e-13   416
  1.497134e-01   3.594273e-12   1.165022e-02   1.532296e-13   770
  1.923472e-01   1.714390e-12   1.247860e-02   5.705180e-14   1364
  2.350444e-01   8.579428e-13   1.221820e-02   2.509874e-14   1976
  2.775930e-01   4.652683e-13   1.245022e-02   1.327912e-14   2792
  3.193857e-01   2.799891e-13   1.188722e-02   7.753413e-15   3578
  3.615292e-01   1.485005e-13   1.219808e-02   4.833179e-15   4724
  4.045273e-01   8.973450e-14   1.253838e-02   3.158144e-15   6032
  4.469941e-01   4.563005e-14   1.206640e-02   2.190260e-15   7072
  4.890810e-01   3.137839e-14   1.222555e-02   1.588308e-15   8634
  5.318886e-01   1.775167e-14   1.238102e-02   1.170496e-15   10336
  5.746708e-01   7.121754e-15   1.232804e-02   8.696206e-16   11940
  6.167490e-01   2.882833e-15   1.208586e-02   7.119802e-16   13490
  6.588740e-01   2.586282e-15   1.221778e-02   5.683083e-16   15656
  7.016595e-01   2.621584e-15   1.241043e-02   4.406088e-16   18008
  7.443680e-01   1.526325e-15   1.227786e-02   3.550023e-16   19964
  7.867827e-01   1.354068e-15   1.226437e-02   2.960845e-16   22354
  8.291404e-01   1.545509e-16   1.212327e-02   2.487946e-16   24648
  8.716536e-01   2.497005e-16   1.233244e-02   2.067333e-16   27592
  9.142068e-01   -1.678575e-16   1.230127e-02   1.776158e-16   30152
  9.566749e-01   -2.472621e-16   1.227622e-02   1.500489e-16   33046
  9.991233e-01   -1.678974e-16   1.221538e-02   1.294505e-16   35992
  1.041693e+00   -1.730816e-16   1.229906e-02   1.126530e-16   39304
  1.084289e+00   1.820170e-16   1.232858e-02   9.731526e-17   42608
  1.126820e+00   1.129087e-17   1.223307e-02   8.567420e-17   45758
  1.169340e+00   -1.789764e-17   1.228914e-02   7.418955e-17   49536
  1.211695e+00   2.536362e-17   1.215683e-02   6.553738e-17   52488
  1.254054e+00   3.589205e-18   1.233851e-02   5.891641e-17   57034
  1.296605e+00   1.925103e-18   1.224458e-02   5.169811e-17   60648
  1.339187e+00   6.863330e-17   1.230532e-02   4.596968e-17   65044
  1.381689e+00   1.747742e-17   1.223104e-02   4.185908e-17   68720
  1.424202e+00   -3.997791e-17   1.231312e-02   3.709884e-17   73538
  1.466870e+00   6.950944e-17   1.230776e-02   3.309202e-17   78080
  1.509304e+00   -5.889287e-17   1.215944e-02   3.031158e-17   81572
  1.551677e+00   1.660406e-17   1.232495e-02   2.727913e-17   87248
  1.594353e+00   -5.074954e-17   1.233837e-02   2.475235e-17   92266
  1.636929e+00   -5.000457e-17   1.225268e-02   2.263795e-17   96696
  1.679216e+00   -3.028406e-17   1.215041e-02   2.072573e-17   100904
  1.721516e+00   -3.983313e-18   1.226207e-02   1.883217e-17   107036
  1.764192e+00   -2.777842e-17   1.235795e-02   1.707512e-17   113362
  1.806923e+00   2.660150e-17   1.228837e-02   1.577515e-17   118176
  1.849351e+00   1.593886e-17   1.221864e-02   1.444143e-17   122944
  1.891857e+00   -3.548194e-18   1.233203e-02   1.322547e-17   129902
  1.934420e+00   -4.608752e-17   1.224691e-02   1.220211e-17   134944
  1.976863e+00   -1.347322e-17   1.225992e-02   1.129625e-17   140952
  2.019285e+00   -1.102674e-17   1.225865e-02   1.037772e-17   147072
  2.061737e+00   -2.777283e-17   1.224320e-02   9.622906e-18   153382
  2.104357e+00   -7.283241e-18   1.233049e-02   8.938569e-18   160952
  2.147003e+00   -1.121936e-17   1.228118e-02   8.268327e-18   166640
  2.189431e+00   1.070070e-18   1.222861e-02   7.701004e-18   172448
  2.231915e+00   -1.171099e-17   1.231031e-02   7.169237e-18   180594
  2.274471e+00   3.826336e-19   1.224284e-02   6.710914e-18   186556
  2.316888e+00   -6.764708e-18   1.225358e-02   6.269748e-18   193528
  2.359297e+00   -1.700568e-19   1.224273e-02   5.841740e-18   200626
  2.401844e+00   1.761416e-17   1.230642e-02   5.485786e-18   209256
