# power spectrum of delta
# redshift z=2.885851
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   1.439198e-03   4.792454e-03   2.673647e-04   18
  6.745391e-02   1.637580e-02   1.159167e-02   1.645156e-03   152
  1.090113e-01   3.774863e-02   1.224347e-02   1.730377e-03   416
  1.497134e-01   6.193180e-02   1.165022e-02   2.320900e-03   770
  1.923472e-01   8.745359e-02   1.247860e-02   2.478276e-03   1364
  2.350444e-01   1.086844e-01   1.221820e-02   2.448733e-03   1976
  2.775930e-01   1.356439e-01   1.245022e-02   2.625145e-03   2792
  3.193857e-01   1.622486e-01   1.188722e-02   2.699317e-03   3578
  3.615292e-01   1.840240e-01   1.219808e-02   2.690238e-03   4724
  4.045273e-01   2.130625e-01   1.253838e-02   2.728860e-03   6032
  4.469941e-01   2.314868e-01   1.206640e-02   2.880142e-03   7072
  4.890810e-01   2.649711e-01   1.222555e-02   2.919727e-03   8634
  5.318886e-01   2.966918e-01   1.238102e-02   2.995109e-03   10336
  5.746708e-01   3.249827e-01   1.232804e-02   2.909597e-03   11940
  6.167490e-01   3.516063e-01   1.208586e-02   3.046609e-03   13490
  6.588740e-01   3.892577e-01   1.221778e-02   3.077151e-03   15656
  7.016595e-01   4.137887e-01   1.241043e-02   2.995205e-03   18008
  7.443680e-01   4.413898e-01   1.227786e-02   3.194141e-03   19964
  7.867827e-01   4.797387e-01   1.226437e-02   3.279369e-03   22354
  8.291404e-01   5.026948e-01   1.212327e-02   3.199274e-03   24648
  8.716536e-01   5.318427e-01   1.233244e-02   3.139448e-03   27592
  9.142068e-01   5.774287e-01   1.230127e-02   3.345808e-03   30152
  9.566749e-01   6.043059e-01   1.227622e-02   3.337934e-03   33046
  9.991233e-01   6.460053e-01   1.221538e-02   3.383993e-03   35992
  1.041693e+00   6.851052e-01   1.229906e-02   3.413327e-03   39304
  1.084289e+00   7.134338e-01   1.232858e-02   3.470344e-03   42608
  1.126820e+00   7.607071e-01   1.223307e-02   3.575328e-03   45758
  1.169340e+00   7.841940e-01   1.228914e-02   3.505489e-03   49536
  1.211695e+00   8.309681e-01   1.215683e-02   3.620539e-03   52488
  1.254054e+00   8.769017e-01   1.233851e-02   3.666229e-03   57034
  1.296605e+00   9.151254e-01   1.224458e-02   3.699917e-03   60648
  1.339187e+00   9.563014e-01   1.230532e-02   3.743366e-03   65044
  1.381689e+00   1.000783e+00   1.223104e-02   3.799398e-03   68720
  1.424202e+00   1.048499e+00   1.231312e-02   3.857014e-03   73538
  1.466870e+00   1.088489e+00   1.230776e-02   3.881442e-03   78080
  1.509304e+00   1.141153e+00   1.215944e-02   3.999007e-03   81572
  1.551677e+00   1.191327e+00   1.232495e-02   4.051960e-03   87248
  1.594353e+00   1.230500e+00   1.233837e-02   4.085676e-03   92266
  1.636929e+00   1.277177e+00   1.225268e-02   4.118004e-03   96696
  1.679216e+00   1.332904e+00   1.215041e-02   4.178115e-03   100904
  1.721516e+00   1.384370e+00   1.226207e-02   4.237031e-03   107036
  1.764192e+00   1.438962e+00   1.235795e-02   4.285462e-03   113362
  1.806923e+00   1.492659e+00   1.228837e-02   4.341767e-03   118176
  1.849351e+00   1.547314e+00   1.221864e-02   4.419860e-03   122944
  1.891857e+00   1.593735e+00   1.233203e-02   4.417210e-03   129902
  1.934420e+00   1.645140e+00   1.224691e-02   4.494096e-03   134944
  1.976863e+00   1.706402e+00   1.225992e-02   4.535158e-03   140952
  2.019285e+00   1.762372e+00   1.225865e-02   4.601132e-03   147072
  2.061737e+00   1.822593e+00   1.224320e-02   4.637320e-03   153382
  2.104357e+00   1.884825e+00   1.233049e-02   4.659043e-03   160952
  2.147003e+00   1.945242e+00   1.228118e-02   4.765790e-03   166640
  2.189431e+00   1.991233e+00   1.222861e-02   4.790981e-03   172448
  2.231915e+00   2.058581e+00   1.231031e-02   4.865548e-03   180594
  2.274471e+00   2.109261e+00   1.224284e-02   4.868520e-03   186556
  2.316888e+00   2.184276e+00   1.225358e-02   4.976405e-03   193528
  2.359297e+00   2.253317e+00   1.224273e-02   5.021165e-03   200626
  2.401844e+00   2.308835e+00   1.230642e-02   5.040672e-03   209256
  2.444460e+00   2.377902e+00   1.227865e-02   5.106957e-03   216020
  2.487004e+00   2.441590e+00   1.230299e-02   5.139381e-03   223768
  2.529444e+00   2.510226e+00   1.222313e-02   5.250477e-03   230234
  2.571955e+00   2.568828e+00   1.229969e-02   5.218161e-03   239800
  2.614499e+00   2.651292e+00   1.225221e-02   5.343750e-03   246568
  2.656957e+00   2.733117e+00   1.227331e-02   5.398666e-03   254828
  2.699414e+00   2.774623e+00   1.225769e-02   5.403931e-03   263074
  2.741981e+00   2.849657e+00   1.228604e-02   5.466973e-03   272312
  2.784554e+00   2.941403e+00   1.228079e-02   5.574808e-03   280376
  2.827093e+00   3.013667e+00   1.228600e-02   5.616257e-03   288884
  2.869605e+00   3.090121e+00   1.227401e-02   5.679704e-03   297602
  2.912071e+00   3.157645e+00   1.223046e-02   5.701027e-03   305520
  2.954561e+00   3.235028e+00   1.230079e-02   5.748511e-03   315976
  2.996984e+00   3.307476e+00   1.221089e-02   5.812354e-03   322778
  3.039488e+00   3.375831e+00   1.232008e-02   5.803505e-03   335372
  3.082114e+00   3.457966e+00   1.227327e-02   5.902852e-03   343464
  3.124654e+00   3.544497e+00   1.228282e-02   5.950839e-03   352912
  3.167174e+00   3.598062e+00   1.228199e-02   5.955063e-03   362666
  3.209689e+00   3.701267e+00   1.225476e-02   6.083621e-03   371884
  3.252186e+00   3.778432e+00   1.227971e-02   6.139969e-03   382280
  3.294633e+00   3.836210e+00   1.224302e-02   6.128169e-03   390888
  3.337059e+00   3.934681e+00   1.226867e-02   6.220659e-03   402234
  3.379565e+00   4.039966e+00   1.225933e-02   6.276851e-03   412576
  3.422105e+00   4.129602e+00   1.228715e-02   6.349980e-03   423732
  3.464636e+00   4.205149e+00   1.227257e-02   6.369051e-03   433624
  3.507180e+00   4.259365e+00   1.228881e-02   6.378688e-03   445154
