# cross spectrum of phi(z1) and phi(z2)
# redshift z=0.794787
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   6.730017e-11   4.792454e-03   1.851991e-11   18
  6.745391e-02   3.111166e-11   1.159167e-02   3.111263e-12   152
  1.090113e-01   1.086930e-11   1.224347e-02   5.377403e-13   416
  1.497134e-01   4.813732e-12   1.165022e-02   1.917015e-13   770
  1.923472e-01   2.489278e-12   1.247860e-02   7.444625e-14   1364
  2.350444e-01   1.386528e-12   1.221820e-02   3.313786e-14   1976
  2.775930e-01   8.692054e-13   1.245022e-02   1.805969e-14   2792
  3.193857e-01   5.889850e-13   1.188722e-02   1.052525e-14   3578
  3.615292e-01   3.919294e-13   1.219808e-02   6.421950e-15   4724
  4.045273e-01   2.812171e-13   1.253838e-02   4.148536e-15   6032
  4.469941e-01   1.970553e-13   1.206640e-02   2.895990e-15   7072
  4.890810e-01   1.539316e-13   1.222555e-02   2.078134e-15   8634
  5.318886e-01   1.181295e-13   1.238102e-02   1.517061e-15   10336
  5.746708e-01   8.962718e-14   1.232804e-02   1.087430e-15   11940
  6.167490e-01   6.830127e-14   1.208586e-02   8.556710e-16   13490
  6.588740e-01   5.614624e-14   1.221778e-02   6.809855e-16   15656
  7.016595e-01   4.485546e-14   1.241043e-02   5.174372e-16   18008
  7.443680e-01   3.531537e-14   1.227786e-02   4.273178e-16   19964
  7.867827e-01   2.777861e-14   1.226437e-02   3.414401e-16   22354
  8.291404e-01   2.195503e-14   1.212327e-02   2.850593e-16   24648
  8.716536e-01   1.762315e-14   1.233244e-02   2.347929e-16   27592
  9.142068e-01   1.400353e-14   1.230127e-02   1.964268e-16   30152
  9.566749e-01   1.122061e-14   1.227622e-02   1.694988e-16   33046
  9.991233e-01   8.975016e-15   1.221538e-02   1.439770e-16   35992
  1.041693e+00   7.371290e-15   1.229906e-02   1.257035e-16   39304
  1.084289e+00   5.933139e-15   1.232858e-02   1.072639e-16   42608
  1.126820e+00   4.875262e-15   1.223307e-02   9.570458e-17   45758
  1.169340e+00   3.742466e-15   1.228914e-02   8.350440e-17   49536
  1.211695e+00   3.133544e-15   1.215683e-02   7.448485e-17   52488
  1.254054e+00   2.454596e-15   1.233851e-02   6.587580e-17   57034
  1.296605e+00   1.826032e-15   1.224458e-02   5.908731e-17   60648
  1.339187e+00   1.597635e-15   1.230532e-02   5.303270e-17   65044
  1.381689e+00   1.239348e-15   1.223104e-02   4.756442e-17   68720
  1.424202e+00   1.022477e-15   1.231312e-02   4.277763e-17   73538
  1.466870e+00   9.027125e-16   1.230776e-02   3.880204e-17   78080
  1.509304e+00   5.831497e-16   1.215944e-02   3.552567e-17   81572
  1.551677e+00   5.702610e-16   1.232495e-02   3.222807e-17   87248
  1.594353e+00   4.084128e-16   1.233837e-02   2.927673e-17   92266
  1.636929e+00   3.744112e-16   1.225268e-02   2.697684e-17   96696
  1.679216e+00   2.597756e-16   1.215041e-02   2.493732e-17   100904
  1.721516e+00   1.491904e-16   1.226207e-02   2.294340e-17   107036
  1.764192e+00   1.301247e-16   1.235795e-02   2.118825e-17   113362
  1.806923e+00   1.312204e-16   1.228837e-02   1.953644e-17   118176
  1.849351e+00   8.456329e-17   1.221864e-02   1.821186e-17   122944
  1.891857e+00   5.409196e-17   1.233203e-02   1.664816e-17   129902
  1.934420e+00   5.433364e-17   1.224691e-02   1.547732e-17   134944
  1.976863e+00   3.283500e-17   1.225992e-02   1.449733e-17   140952
  2.019285e+00   4.484568e-17   1.225865e-02   1.346628e-17   147072
  2.061737e+00   4.301823e-17   1.224320e-02   1.252763e-17   153382
  2.104357e+00   2.839915e-17   1.233049e-02   1.171557e-17   160952
  2.147003e+00   1.958730e-17   1.228118e-02   1.096371e-17   166640
  2.189431e+00   2.164773e-17   1.222861e-02   1.025423e-17   172448
  2.231915e+00   1.047165e-18   1.231031e-02   9.603882e-18   180594
  2.274471e+00   7.846125e-18   1.224284e-02   9.029943e-18   186556
  2.316888e+00   1.931660e-17   1.225358e-02   8.471723e-18   193528
  2.359297e+00   8.715827e-18   1.224273e-02   8.010220e-18   200626
  2.401844e+00   2.861619e-17   1.230642e-02   7.508098e-18   209256
  2.444460e+00   1.396428e-17   1.227865e-02   7.076692e-18   216020
  2.487004e+00   2.008582e-17   1.230299e-02   6.651326e-18   223768
  2.529444e+00   1.921652e-17   1.222313e-02   6.326472e-18   230234
  2.571955e+00   7.928697e-18   1.229969e-02   5.931434e-18   239800
  2.614499e+00   2.626240e-17   1.225221e-02   5.613255e-18   246568
  2.656957e+00   5.570864e-18   1.227331e-02   5.307410e-18   254828
  2.699414e+00   1.577638e-17   1.225769e-02   4.999849e-18   263074
  2.741981e+00   7.924843e-18   1.228604e-02   4.750949e-18   272312
  2.784554e+00   2.494689e-18   1.228079e-02   4.514489e-18   280376
  2.827093e+00   8.945525e-18   1.228600e-02   4.316094e-18   288884
  2.869605e+00   5.861289e-18   1.227401e-02   4.109062e-18   297602
  2.912071e+00   9.414978e-18   1.223046e-02   3.902418e-18   305520
