# power spectrum of delta_N
# redshift z=0.098916
# k              Pk             sigma(k)       sigma(Pk)      count
  3.132125e-02   1.215114e-02   4.792454e-03   2.275274e-03   18
  6.745391e-02   1.337923e-01   1.159167e-02   1.296564e-02   152
  1.090113e-01   3.152607e-01   1.224347e-02   1.515001e-02   416
  1.497134e-01   5.356374e-01   1.165022e-02   1.982640e-02   770
  1.923472e-01   7.969457e-01   1.247860e-02   2.169443e-02   1364
  2.350444e-01   1.145271e+00   1.221820e-02   2.518167e-02   1976
  2.775930e-01   1.502571e+00   1.245022e-02   2.935092e-02   2792
  3.193857e-01   1.962045e+00   1.188722e-02   3.287099e-02   3578
  3.615292e-01   2.485248e+00   1.219808e-02   3.700813e-02   4724
  4.045273e-01   2.999183e+00   1.253838e-02   3.766288e-02   6032
  4.469941e-01   3.604833e+00   1.206640e-02   4.287648e-02   7072
  4.890810e-01   4.437030e+00   1.222555e-02   4.843442e-02   8634
  5.318886e-01   5.179061e+00   1.238102e-02   5.077586e-02   10336
  5.746708e-01   6.028090e+00   1.232804e-02   5.552888e-02   11940
  6.167490e-01   6.970304e+00   1.208586e-02   5.944943e-02   13490
  6.588740e-01   7.958971e+00   1.221778e-02   6.364432e-02   15656
  7.016595e-01   8.990959e+00   1.241043e-02   6.641759e-02   18008
  7.443680e-01   9.985971e+00   1.227786e-02   7.082944e-02   19964
  7.867827e-01   1.131024e+01   1.226437e-02   7.526530e-02   22354
  8.291404e-01   1.268139e+01   1.212327e-02   8.025271e-02   24648
  8.716536e-01   1.397545e+01   1.233244e-02   8.257265e-02   27592
  9.142068e-01   1.537222e+01   1.230127e-02   8.994392e-02   30152
  9.566749e-01   1.700349e+01   1.227622e-02   9.343524e-02   33046
  9.991233e-01   1.836644e+01   1.221538e-02   9.822706e-02   35992
  1.041693e+00   2.023295e+01   1.229906e-02   1.015963e-01   39304
  1.084289e+00   2.144701e+01   1.232858e-02   1.031159e-01   42608
  1.126820e+00   2.349202e+01   1.223307e-02   1.104199e-01   45758
  1.169340e+00   2.523901e+01   1.228914e-02   1.140301e-01   49536
  1.211695e+00   2.678217e+01   1.215683e-02   1.177790e-01   52488
  1.254054e+00   2.843934e+01   1.233851e-02   1.180821e-01   57034
  1.296605e+00   3.040998e+01   1.224458e-02   1.245676e-01   60648
  1.339187e+00   3.217808e+01   1.230532e-02   1.272081e-01   65044
