# power spectrum of delta
# redshift z=9.982066
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   3.176693e-06   1.198114e-03   6.171221e-07   18
  1.686348e-02   8.615242e-05   2.897918e-03   9.332571e-06   152
  2.725284e-02   3.135420e-04   3.060867e-03   1.453548e-05   416
  3.742835e-02   6.352228e-04   2.912555e-03   2.452829e-05   770
  4.808679e-02   1.071079e-03   3.119650e-03   3.018533e-05   1364
  5.876109e-02   1.584203e-03   3.054550e-03   3.643739e-05   1976
  6.939824e-02   2.345561e-03   3.112555e-03   4.515486e-05   2792
  7.984642e-02   2.986378e-03   2.971805e-03   5.188069e-05   3578
  9.038229e-02   3.551329e-03   3.049521e-03   5.260947e-05   4724
  1.011318e-01   4.090933e-03   3.134595e-03   5.345064e-05   6032
  1.117485e-01   4.800079e-03   3.016599e-03   5.789835e-05   7072
  1.222702e-01   5.759651e-03   3.056387e-03   6.350240e-05   8634
  1.329722e-01   6.855752e-03   3.095256e-03   6.786893e-05   10336
  1.436677e-01   7.516210e-03   3.082009e-03   6.778512e-05   11940
  1.541872e-01   7.918790e-03   3.021465e-03   6.891925e-05   13490
  1.647185e-01   8.466472e-03   3.054444e-03   6.680099e-05   15656
  1.754149e-01   9.222021e-03   3.102608e-03   6.953273e-05   18008
  1.860920e-01   1.031973e-02   3.069464e-03   7.327577e-05   19964
  1.966957e-01   1.123224e-02   3.066093e-03   7.513380e-05   22354
  2.072851e-01   1.179430e-02   3.030819e-03   7.565582e-05   24648
  2.179134e-01   1.230214e-02   3.083109e-03   7.413657e-05   27592
  2.285517e-01   1.280066e-02   3.075318e-03   7.287708e-05   30152
  2.391687e-01   1.353542e-02   3.069056e-03   7.435509e-05   33046
  2.497808e-01   1.463297e-02   3.053846e-03   7.807342e-05   35992
  2.604233e-01   1.549297e-02   3.074764e-03   7.817425e-05   39304
  2.710722e-01   1.644514e-02   3.082145e-03   7.918247e-05   42608
  2.817050e-01   1.657578e-02   3.058267e-03   7.834528e-05   45758
  2.923349e-01   1.716954e-02   3.072286e-03   7.750074e-05   49536
  3.029238e-01   1.792680e-02   3.039208e-03   7.926657e-05   52488
  3.135134e-01   1.870214e-02   3.084628e-03   7.897116e-05   57034
  3.241511e-01   1.915320e-02   3.061146e-03   7.765834e-05   60648
  3.347969e-01   2.008438e-02   3.076329e-03   7.935002e-05   65044
  3.454223e-01   2.086260e-02   3.057760e-03   7.939379e-05   68720
  3.560505e-01   2.131797e-02   3.078281e-03   7.850676e-05   73538
  3.667175e-01   2.181835e-02   3.076939e-03   7.797784e-05   78080
  3.773260e-01   2.268454e-02   3.039859e-03   7.936689e-05   81572
  3.879192e-01   2.319338e-02   3.081238e-03   7.882560e-05   87248
  3.985882e-01   2.380291e-02   3.084591e-03   7.841181e-05   92266
  4.092322e-01   2.449850e-02   3.063169e-03   7.876072e-05   96696
  4.198039e-01   2.502620e-02   3.037602e-03   7.921876e-05   100904
  4.303789e-01   2.552185e-02   3.065517e-03   7.893001e-05   107036
  4.410480e-01   2.611996e-02   3.089487e-03   7.755506e-05   113362
  4.517307e-01   2.672896e-02   3.072092e-03   7.789616e-05   118176
  4.623378e-01   2.761908e-02   3.054661e-03   7.906012e-05   122944
  4.729644e-01   2.816744e-02   3.083007e-03   7.805127e-05   129902
  4.836049e-01   2.849018e-02   3.061727e-03   7.773652e-05   134944
  4.942158e-01   2.916299e-02   3.064979e-03   7.764412e-05   140952
  5.048213e-01   2.961563e-02   3.064662e-03   7.778937e-05   147072
  5.154342e-01   3.022751e-02   3.060800e-03   7.711228e-05   153382
  5.260893e-01   3.064081e-02   3.082622e-03   7.663924e-05   160952
  5.367508e-01   3.119793e-02   3.070294e-03   7.648672e-05   166640
  5.473579e-01   3.176915e-02   3.057153e-03   7.677546e-05   172448
  5.579787e-01   3.232627e-02   3.077577e-03   7.576114e-05   180594
  5.686178e-01   3.304564e-02   3.060710e-03   7.658647e-05   186556
  5.792219e-01   3.343118e-02   3.063394e-03   7.624096e-05   193528
  5.898242e-01   3.406009e-02   3.060684e-03   7.642571e-05   200626
  6.004609e-01   3.435226e-02   3.076604e-03   7.572259e-05   209256
  6.111150e-01   3.499660e-02   3.069663e-03   7.541264e-05   216020
  6.217510e-01   3.570074e-02   3.075746e-03   7.578240e-05   223768
  6.323610e-01   3.613828e-02   3.055783e-03   7.564246e-05   230234
  6.429887e-01   3.654401e-02   3.074922e-03   7.465058e-05   239800
  6.536248e-01   3.674382e-02   3.063054e-03   7.429773e-05   246568
  6.642393e-01   3.765470e-02   3.068328e-03   7.489816e-05   254828
  6.748534e-01   3.788842e-02   3.064424e-03   7.375568e-05   263074
  6.854951e-01   3.859637e-02   3.071509e-03   7.397340e-05   272312
  6.961385e-01   3.902486e-02   3.070197e-03   7.371156e-05   280376
  7.067732e-01   3.942589e-02   3.071500e-03   7.342851e-05   288884
  7.174012e-01   3.984178e-02   3.068501e-03   7.327076e-05   297602
  7.280177e-01   4.018264e-02   3.057614e-03   7.279080e-05   305520
  7.386402e-01   4.066832e-02   3.075198e-03   7.265606e-05   315976
  7.492461e-01   4.104755e-02   3.052723e-03   7.269500e-05   322778
  7.598720e-01   4.189778e-02   3.080021e-03   7.250466e-05   335372
  7.705286e-01   4.200779e-02   3.068318e-03   7.199687e-05   343464
  7.811635e-01   4.256533e-02   3.070705e-03   7.146790e-05   352912
  7.917934e-01   4.295599e-02   3.070498e-03   7.128867e-05   362666
  8.024224e-01   4.355134e-02   3.063690e-03   7.153578e-05   371884
  8.130465e-01   4.398696e-02   3.069929e-03   7.133621e-05   382280
  8.236583e-01   4.442313e-02   3.060755e-03   7.098066e-05   390888
  8.342648e-01   4.460234e-02   3.067168e-03   7.004863e-05   402234
  8.448912e-01   4.498093e-02   3.064832e-03   6.978057e-05   412576
  8.555263e-01   4.544098e-02   3.071788e-03   6.965409e-05   423732
  8.661590e-01   4.593917e-02   3.068142e-03   6.960891e-05   433624
  8.767950e-01   4.615775e-02   3.072203e-03   6.910032e-05   445154
  8.874347e-01   4.665144e-02   3.069139e-03   6.921275e-05   455584
  8.980596e-01   4.699721e-02   3.064716e-03   6.892005e-05   465588
  9.086714e-01   4.740813e-02   3.065163e-03   6.863084e-05   476762
  9.193048e-01   4.777159e-02   3.073106e-03   6.825475e-05   489552
  9.299472e-01   4.830507e-02   3.069632e-03   6.850852e-05   500328
  9.405628e-01   4.866806e-02   3.059261e-03   6.802900e-05   509852
  9.511854e-01   4.894524e-02   3.074339e-03   6.767212e-05   524234
  9.618189e-01   4.952322e-02   3.061952e-03   6.774825e-05   534104
  9.724448e-01   4.977064e-02   3.070528e-03   6.738458e-05   547048
  9.830800e-01   5.021177e-02   3.073862e-03   6.712951e-05   559328
  9.937180e-01   5.062609e-02   3.070866e-03   6.712196e-05   571326
  1.004339e+00   5.098261e-02   3.060367e-03   6.692664e-05   581920
  1.014951e+00   5.126761e-02   3.064588e-03   6.652261e-05   594832
  1.025571e+00   5.150496e-02   3.068054e-03   6.597267e-05   608048
  1.036206e+00   5.186832e-02   3.070252e-03   6.600695e-05   621526
  1.046839e+00   5.227250e-02   3.066112e-03   6.585869e-05   633240
  1.057456e+00   5.256954e-02   3.064953e-03   6.561575e-05   645472
  1.068086e+00   5.314743e-02   3.075342e-03   6.550790e-05   660906
  1.078726e+00   5.328377e-02   3.067576e-03   6.512273e-05   672856
  1.089356e+00   5.356713e-02   3.067094e-03   6.493114e-05   685980
  1.099980e+00   5.406594e-02   3.067978e-03   6.447150e-05   699256
  1.110619e+00   5.425709e-02   3.074976e-03   6.435435e-05   714730
  1.121246e+00   5.468636e-02   3.059348e-03   6.406127e-05   725152
  1.131863e+00   5.490563e-02   3.067634e-03   6.404755e-05   740420
  1.142485e+00   5.531449e-02   3.069089e-03   6.375691e-05   754312
  1.153114e+00   5.563879e-02   3.069897e-03   6.337997e-05   769114
  1.163749e+00   5.604840e-02   3.069209e-03   6.321855e-05   783488
  1.174365e+00   5.630719e-02   3.058900e-03   6.325283e-05   794968
  1.184981e+00   5.670514e-02   3.070107e-03   6.300063e-05   812366
  1.195609e+00   5.685283e-02   3.065134e-03   6.242670e-05   825976
  1.206250e+00   5.731106e-02   3.075220e-03   6.237478e-05   843352
