# power spectrum of phi
# redshift z=0.098916
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   1.805275e-10   1.198114e-03   4.064453e-11   18
  1.686348e-02   2.129704e-10   2.897918e-03   2.032882e-11   152
  2.725284e-02   1.272440e-10   3.060867e-03   5.954654e-12   416
  3.742835e-02   6.951065e-11   2.912555e-03   2.612897e-12   770
  4.808679e-02   4.331471e-11   3.119650e-03   1.272234e-12   1364
  5.876109e-02   2.867050e-11   3.054550e-03   6.524418e-13   1976
  6.939824e-02   2.164381e-11   3.112555e-03   4.115617e-13   2792
  7.984642e-02   1.590527e-11   2.971805e-03   2.661261e-13   3578
  9.038229e-02   1.139448e-11   3.049521e-03   1.674053e-13   4724
  1.011318e-01   8.619647e-12   3.134595e-03   1.118891e-13   6032
  1.117485e-01   6.683733e-12   3.016599e-03   8.261850e-14   7072
  1.222702e-01   5.712710e-12   3.056387e-03   6.284393e-14   8634
  1.329722e-01   4.820053e-12   3.095256e-03   4.883682e-14   10336
  1.436677e-01   3.990259e-12   3.082009e-03   3.608769e-14   11940
  1.541872e-01   3.282558e-12   3.021465e-03   2.872727e-14   13490
  1.647185e-01   2.829377e-12   3.054444e-03   2.232232e-14   15656
  1.754149e-01   2.406857e-12   3.102608e-03   1.778734e-14   18008
  1.860920e-01   2.117173e-12   3.069464e-03   1.509952e-14   19964
  1.966957e-01   1.872412e-12   3.066093e-03   1.254184e-14   22354
  2.072851e-01   1.618952e-12   3.030819e-03   1.024626e-14   24648
  2.179134e-01   1.433197e-12   3.083109e-03   8.477789e-15   27592
  2.285517e-01   1.307200e-12   3.075318e-03   7.599811e-15   30152
  2.391687e-01   1.164284e-12   3.069056e-03   6.493742e-15   33046
  2.497808e-01   1.057917e-12   3.053846e-03   5.571297e-15   35992
  2.604233e-01   9.720331e-13   3.074764e-03   4.899611e-15   39304
  2.710722e-01   8.768173e-13   3.082145e-03   4.250457e-15   42608
  2.817050e-01   8.083837e-13   3.058267e-03   3.770254e-15   45758
  2.923349e-01   7.373676e-13   3.072286e-03   3.304612e-15   49536
  3.029238e-01   6.780686e-13   3.039208e-03   2.977565e-15   52488
  3.135134e-01   6.370820e-13   3.084628e-03   2.653474e-15   57034
  3.241511e-01   5.798909e-13   3.061146e-03   2.338174e-15   60648
  3.347969e-01   5.496295e-13   3.076329e-03   2.156769e-15   65044
  3.454223e-01   5.134238e-13   3.057760e-03   1.951204e-15   68720
  3.560505e-01   4.796351e-13   3.078281e-03   1.762028e-15   73538
  3.667175e-01   4.498617e-13   3.076939e-03   1.607318e-15   78080
  3.773260e-01   4.252829e-13   3.039859e-03   1.487838e-15   81572
  3.879192e-01   3.988373e-13   3.081238e-03   1.364465e-15   87248
  3.985882e-01   3.746009e-13   3.084591e-03   1.237038e-15   92266
  4.092322e-01   3.556504e-13   3.063169e-03   1.142791e-15   96696
  4.198039e-01   3.365993e-13   3.037602e-03   1.065492e-15   100904
  4.303789e-01   3.194524e-13   3.065517e-03   9.759406e-16   107036
  4.410480e-01   3.014453e-13   3.089487e-03   8.948347e-16   113362
  4.517307e-01   2.901744e-13   3.072092e-03   8.448502e-16   118176
  4.623378e-01   2.750443e-13   3.054661e-03   7.856930e-16   122944
  4.729644e-01   2.615171e-13   3.083007e-03   7.272894e-16   129902
  4.836049e-01   2.511379e-13   3.061727e-03   6.802226e-16   134944
  4.942158e-01   2.383407e-13   3.064979e-03   6.347358e-16   140952
  5.048213e-01   2.300188e-13   3.064662e-03   5.973339e-16   147072
  5.154342e-01   2.199124e-13   3.060800e-03   5.630100e-16   153382
  5.260893e-01   2.112033e-13   3.082622e-03   5.250884e-16   160952
  5.367508e-01   2.023655e-13   3.070294e-03   4.981013e-16   166640
  5.473579e-01   1.931953e-13   3.057153e-03   4.664306e-16   172448
