# power spectrum of delta_N
# redshift z=1.892948
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   4.368554e-05   1.198114e-03   8.498559e-06   18
  1.686348e-02   1.193015e-03   2.897918e-03   1.289532e-04   152
  2.725284e-02   4.364548e-03   3.060867e-03   2.025160e-04   416
  3.742835e-02   8.827334e-03   2.912555e-03   3.403899e-04   770
  4.808679e-02   1.481411e-02   3.119650e-03   4.190110e-04   1364
  5.876109e-02   2.200977e-02   3.054550e-03   5.056963e-04   1976
  6.939824e-02   3.247764e-02   3.112555e-03   6.249969e-04   2792
  7.984642e-02   4.154177e-02   2.971805e-03   7.118660e-04   3578
  9.038229e-02   4.920157e-02   3.049521e-03   7.254721e-04   4724
  1.011318e-01   5.704506e-02   3.134595e-03   7.463368e-04   6032
  1.117485e-01   6.663771e-02   3.016599e-03   8.131661e-04   7072
  1.222702e-01   8.077834e-02   3.056387e-03   8.924139e-04   8634
  1.329722e-01   9.568443e-02   3.095256e-03   9.529003e-04   10336
  1.436677e-01   1.055338e-01   3.082009e-03   9.525437e-04   11940
  1.541872e-01   1.124591e-01   3.021465e-03   9.836358e-04   13490
  1.647185e-01   1.220515e-01   3.054444e-03   9.677954e-04   15656
  1.754149e-01   1.329560e-01   3.102608e-03   9.960225e-04   18008
  1.860920e-01   1.485910e-01   3.069464e-03   1.048892e-03   19964
  1.966957e-01   1.620245e-01   3.066093e-03   1.088868e-03   22354
  2.072851e-01   1.706966e-01   3.030819e-03   1.089797e-03   24648
  2.179134e-01   1.803071e-01   3.083109e-03   1.081692e-03   27592
  2.285517e-01   1.907534e-01   3.075318e-03   1.094072e-03   30152
  2.391687e-01   2.028944e-01   3.069056e-03   1.120077e-03   33046
  2.497808e-01   2.198159e-01   3.053846e-03   1.165170e-03   35992
  2.604233e-01   2.338895e-01   3.074764e-03   1.183719e-03   39304
  2.710722e-01   2.489262e-01   3.082145e-03   1.200069e-03   42608
  2.817050e-01   2.571266e-01   3.058267e-03   1.208221e-03   45758
  2.923349e-01   2.667745e-01   3.072286e-03   1.213336e-03   49536
  3.029238e-01   2.804109e-01   3.039208e-03   1.228975e-03   52488
  3.135134e-01   2.977413e-01   3.084628e-03   1.251714e-03   57034
  3.241511e-01   3.040567e-01   3.061146e-03   1.233751e-03   60648
  3.347969e-01   3.211584e-01   3.076329e-03   1.263069e-03   65044
  3.454223e-01   3.365680e-01   3.057760e-03   1.276481e-03   68720
  3.560505e-01   3.461772e-01   3.078281e-03   1.274860e-03   73538
  3.667175e-01   3.597673e-01   3.076939e-03   1.288787e-03   78080
  3.773260e-01   3.760663e-01   3.039859e-03   1.316819e-03   81572
  3.879192e-01   3.911068e-01   3.081238e-03   1.321868e-03   87248
  3.985882e-01   4.032286e-01   3.084591e-03   1.329296e-03   92266
  4.092322e-01   4.187321e-01   3.063169e-03   1.353147e-03   96696
  4.198039e-01   4.310957e-01   3.037602e-03   1.363148e-03   100904
  4.303789e-01   4.457713e-01   3.065517e-03   1.373907e-03   107036
  4.410480e-01   4.625206e-01   3.089487e-03   1.377602e-03   113362
  4.517307e-01   4.751924e-01   3.072092e-03   1.380810e-03   118176
  4.623378e-01   4.919781e-01   3.054661e-03   1.414376e-03   122944
  4.729644e-01   5.071977e-01   3.083007e-03   1.411257e-03   129902
  4.836049e-01   5.167680e-01   3.061727e-03   1.405610e-03   134944
  4.942158e-01   5.379765e-01   3.064979e-03   1.437693e-03   140952
  5.048213e-01   5.479489e-01   3.064662e-03   1.439011e-03   147072
  5.154342e-01   5.647462e-01   3.060800e-03   1.438736e-03   153382
  5.260893e-01   5.839243e-01   3.082622e-03   1.443188e-03   160952
  5.367508e-01   5.966157e-01   3.070294e-03   1.460687e-03   166640
  5.473579e-01   6.147609e-01   3.057153e-03   1.487311e-03   172448
  5.579787e-01   6.293944e-01   3.077577e-03   1.481224e-03   180594
  5.686178e-01   6.453789e-01   3.060710e-03   1.486215e-03   186556
  5.792219e-01   6.620178e-01   3.063394e-03   1.511334e-03   193528
  5.898242e-01   6.818137e-01   3.060684e-03   1.519908e-03   200626
  6.004609e-01   6.957908e-01   3.076604e-03   1.527999e-03   209256
  6.111150e-01   7.161854e-01   3.069663e-03   1.542201e-03   216020
  6.217510e-01   7.338400e-01   3.075746e-03   1.549441e-03   223768
  6.323610e-01   7.457003e-01   3.055783e-03   1.557433e-03   230234
  6.429887e-01   7.659241e-01   3.074922e-03   1.567745e-03   239800
  6.536248e-01   7.844210e-01   3.063054e-03   1.577394e-03   246568
  6.642393e-01   8.044756e-01   3.068328e-03   1.589664e-03   254828
  6.748534e-01   8.184685e-01   3.064424e-03   1.592722e-03   263074
  6.854951e-01   8.348316e-01   3.071509e-03   1.599743e-03   272312
  6.961385e-01   8.544944e-01   3.070197e-03   1.618815e-03   280376
  7.067732e-01   8.759095e-01   3.071500e-03   1.633335e-03   288884
  7.174012e-01   8.899235e-01   3.068501e-03   1.628212e-03   297602
  7.280177e-01   9.167671e-01   3.057614e-03   1.657925e-03   305520
  7.386402e-01   9.307300e-01   3.075198e-03   1.653545e-03   315976
  7.492461e-01   9.482967e-01   3.052723e-03   1.662616e-03   322778
  7.598720e-01   9.744532e-01   3.080021e-03   1.683871e-03   335372
  7.705286e-01   9.869876e-01   3.068318e-03   1.684734e-03   343464
  7.811635e-01   1.004846e+00   3.070705e-03   1.688464e-03   352912
  7.917934e-01   1.026895e+00   3.070498e-03   1.704963e-03   362666
  8.024224e-01   1.053031e+00   3.063690e-03   1.728041e-03   371884
  8.130465e-01   1.067489e+00   3.069929e-03   1.727116e-03   382280
  8.236583e-01   1.088593e+00   3.060755e-03   1.733660e-03   390888
  8.342648e-01   1.108244e+00   3.067168e-03   1.746213e-03   402234
  8.448912e-01   1.136376e+00   3.064832e-03   1.767179e-03   412576
  8.555263e-01   1.148066e+00   3.071788e-03   1.765791e-03   423732
  8.661590e-01   1.172644e+00   3.068142e-03   1.780163e-03   433624
  8.767950e-01   1.192565e+00   3.072203e-03   1.783857e-03   445154
  8.874347e-01   1.213802e+00   3.069139e-03   1.799495e-03   455584
  8.980596e-01   1.233710e+00   3.064716e-03   1.809458e-03   465588
  9.086714e-01   1.251260e+00   3.065163e-03   1.808258e-03   476762
  9.193048e-01   1.276972e+00   3.073106e-03   1.819114e-03   489552
  9.299472e-01   1.301831e+00   3.069632e-03   1.843059e-03   500328
  9.405628e-01   1.323532e+00   3.059261e-03   1.852008e-03   509852
