# cross spectrum of phi(z1) and phi(z2)
# redshift z=-0.000147
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   2.083415e-10   1.198114e-03   4.690806e-11   18
  1.686348e-02   2.462699e-10   2.897918e-03   2.351965e-11   152
  2.725284e-02   1.470359e-10   3.060867e-03   6.881024e-12   416
  3.742835e-02   8.028911e-11   2.912555e-03   3.016701e-12   770
  4.808679e-02   5.004688e-11   3.119650e-03   1.473688e-12   1364
  5.876109e-02   3.284591e-11   3.054550e-03   7.513562e-13   1976
  6.939824e-02   2.478999e-11   3.112555e-03   4.746835e-13   2792
  7.984642e-02   1.803629e-11   2.971805e-03   3.078687e-13   3578
  9.038229e-02   1.281927e-11   3.049521e-03   1.916572e-13   4724
  1.011318e-01   9.492162e-12   3.134595e-03   1.275439e-13   6032
  1.117485e-01   7.305167e-12   3.016599e-03   9.264585e-14   7072
  1.222702e-01   6.138572e-12   3.056387e-03   6.975659e-14   8634
  1.329722e-01   5.117111e-12   3.095256e-03   5.376462e-14   10336
  1.436677e-01   4.133613e-12   3.082009e-03   3.930733e-14   11940
  1.541872e-01   3.305041e-12   3.021465e-03   3.091039e-14   13490
  1.647185e-01   2.754746e-12   3.054444e-03   2.338846e-14   15656
  1.754149e-01   2.286473e-12   3.102608e-03   1.841826e-14   18008
  1.860920e-01   1.976562e-12   3.069464e-03   1.537950e-14   19964
  1.966957e-01   1.702132e-12   3.066093e-03   1.276036e-14   22354
  2.072851e-01   1.424401e-12   3.030819e-03   1.025699e-14   24648
  2.179134e-01   1.215097e-12   3.083109e-03   8.277291e-15   27592
  2.285517e-01   1.060752e-12   3.075318e-03   7.206303e-15   30152
  2.391687e-01   9.186695e-13   3.069056e-03   6.077604e-15   33046
  2.497808e-01   8.143535e-13   3.053846e-03   5.192574e-15   35992
  2.604233e-01   7.202544e-13   3.074764e-03   4.505993e-15   39304
  2.710722e-01   6.318624e-13   3.082145e-03   3.834005e-15   42608
  2.817050e-01   5.562651e-13   3.058267e-03   3.327588e-15   45758
  2.923349e-01   4.824330e-13   3.072286e-03   2.871119e-15   49536
  3.029238e-01   4.300468e-13   3.039208e-03   2.523712e-15   52488
  3.135134e-01   3.880296e-13   3.084628e-03   2.235963e-15   57034
  3.241511e-01   3.356676e-13   3.061146e-03   1.926373e-15   60648
  3.347969e-01   3.068897e-13   3.076329e-03   1.749187e-15   65044
  3.454223e-01   2.733575e-13   3.057760e-03   1.551544e-15   68720
  3.560505e-01   2.425082e-13   3.078281e-03   1.385803e-15   73538
  3.667175e-01   2.180256e-13   3.076939e-03   1.246037e-15   78080
  3.773260e-01   1.979222e-13   3.039859e-03   1.137543e-15   81572
  3.879192e-01   1.757260e-13   3.081238e-03   1.021403e-15   87248
  3.985882e-01   1.553975e-13   3.084591e-03   9.145730e-16   92266
  4.092322e-01   1.420940e-13   3.063169e-03   8.401192e-16   96696
  4.198039e-01   1.261411e-13   3.037602e-03   7.644341e-16   100904
  4.303789e-01   1.151834e-13   3.065517e-03   6.929499e-16   107036
  4.410480e-01   1.039237e-13   3.089487e-03   6.301864e-16   113362
  4.517307e-01   9.328046e-14   3.072092e-03   5.810636e-16   118176
  4.623378e-01   8.406324e-14   3.054661e-03   5.398300e-16   122944
  4.729644e-01   7.584702e-14   3.083007e-03   4.964440e-16   129902
  4.836049e-01   6.843719e-14   3.061727e-03   4.561700e-16   134944
  4.942158e-01   6.245925e-14   3.064979e-03   4.250654e-16   140952
  5.048213e-01   5.535571e-14   3.064662e-03   3.939384e-16   147072
  5.154342e-01   5.022678e-14   3.060800e-03   3.668023e-16   153382
  5.260893e-01   4.508037e-14   3.082622e-03   3.410353e-16   160952
  5.367508e-01   4.061506e-14   3.070294e-03   3.180958e-16   166640
  5.473579e-01   3.801048e-14   3.057153e-03   2.979678e-16   172448
  5.579787e-01   3.370211e-14   3.077577e-03   2.784115e-16   180594
  5.686178e-01   3.091832e-14   3.060710e-03   2.604824e-16   186556
  5.792219e-01   2.792578e-14   3.063394e-03   2.446168e-16   193528
  5.898242e-01   2.471838e-14   3.060684e-03   2.302137e-16   200626
  6.004609e-01   2.270072e-14   3.076604e-03   2.143137e-16   209256
  6.111150e-01   2.063407e-14   3.069663e-03   2.033254e-16   216020
  6.217510e-01   1.879436e-14   3.075746e-03   1.926539e-16   223768
  6.323610e-01   1.678429e-14   3.055783e-03   1.815544e-16   230234
  6.429887e-01   1.537770e-14   3.074922e-03   1.706495e-16   239800
  6.536248e-01   1.382627e-14   3.063054e-03   1.619104e-16   246568
  6.642393e-01   1.297303e-14   3.068328e-03   1.548503e-16   254828
  6.748534e-01   1.147831e-14   3.064424e-03   1.456853e-16   263074
  6.854951e-01   1.029495e-14   3.071509e-03   1.382639e-16   272312
  6.961385e-01   9.447481e-15   3.070197e-03   1.316694e-16   280376
  7.067732e-01   8.619406e-15   3.071500e-03   1.253561e-16   288884
  7.174012e-01   7.495443e-15   3.068501e-03   1.185288e-16   297602
  7.280177e-01   7.135438e-15   3.057614e-03   1.139991e-16   305520
  7.386402e-01   6.599799e-15   3.075198e-03   1.080413e-16   315976
  7.492461e-01   5.627024e-15   3.052723e-03   1.039935e-16   322778
  7.598720e-01   5.186070e-15   3.080021e-03   9.861404e-17   335372
  7.705286e-01   4.865107e-15   3.068318e-03   9.356429e-17   343464
  7.811635e-01   4.437426e-15   3.070705e-03   8.965295e-17   352912
  7.917934e-01   4.003487e-15   3.070498e-03   8.594922e-17   362666
  8.024224e-01   3.699931e-15   3.063690e-03   8.235294e-17   371884
  8.130465e-01   3.316644e-15   3.069929e-03   7.870008e-17   382280
  8.236583e-01   3.017343e-15   3.060755e-03   7.547123e-17   390888
  8.342648e-01   2.817248e-15   3.067168e-03   7.254826e-17   402234
  8.448912e-01   2.312264e-15   3.064832e-03   6.957525e-17   412576
  8.555263e-01   2.294800e-15   3.071788e-03   6.661890e-17   423732
  8.661590e-01   1.983912e-15   3.068142e-03   6.411713e-17   433624
  8.767950e-01   1.861308e-15   3.072203e-03   6.120527e-17   445154
  8.874347e-01   1.734841e-15   3.069139e-03   5.896386e-17   455584
  8.980596e-01   1.579238e-15   3.064716e-03   5.684380e-17   465588
  9.086714e-01   1.540871e-15   3.065163e-03   5.459177e-17   476762
  9.193048e-01   1.369024e-15   3.073106e-03   5.264171e-17   489552
  9.299472e-01   1.293422e-15   3.069632e-03   5.070858e-17   500328
  9.405628e-01   1.084437e-15   3.059261e-03   4.889196e-17   509852
  9.511854e-01   1.018566e-15   3.074339e-03   4.685262e-17   524234
  9.618189e-01   9.263110e-16   3.061952e-03   4.529883e-17   534104
  9.724448e-01   8.181066e-16   3.070528e-03   4.351148e-17   547048
  9.830800e-01   7.625372e-16   3.073862e-03   4.208473e-17   559328
  9.937180e-01   7.927796e-16   3.070866e-03   4.060005e-17   571326
  1.004339e+00   6.909474e-16   3.060367e-03   3.943419e-17   581920
  1.014951e+00   6.075370e-16   3.064588e-03   3.785505e-17   594832
  1.025571e+00   5.420352e-16   3.068054e-03   3.662281e-17   608048
  1.036206e+00   5.225331e-16   3.070252e-03   3.537960e-17   621526
  1.046839e+00   5.067277e-16   3.066112e-03   3.420127e-17   633240
  1.057456e+00   4.133398e-16   3.064953e-03   3.298978e-17   645472
  1.068086e+00   4.856188e-16   3.075342e-03   3.207634e-17   660906
  1.078726e+00   4.722375e-16   3.067576e-03   3.087967e-17   672856
  1.089356e+00   3.752770e-16   3.067094e-03   2.986683e-17   685980
  1.099980e+00   3.428261e-16   3.067978e-03   2.900893e-17   699256
  1.110619e+00   3.420275e-16   3.074976e-03   2.802367e-17   714730
  1.121246e+00   3.685504e-16   3.059348e-03   2.719347e-17   725152
  1.131863e+00   3.448895e-16   3.067634e-03   2.628791e-17   740420
  1.142485e+00   2.709006e-16   3.069089e-03   2.551083e-17   754312
  1.153114e+00   2.549688e-16   3.069897e-03   2.469768e-17   769114
  1.163749e+00   2.904623e-16   3.069209e-03   2.398406e-17   783488
  1.174365e+00   2.607221e-16   3.058900e-03   2.324617e-17   794968
  1.184981e+00   2.251042e-16   3.070107e-03   2.251035e-17   812366
  1.195609e+00   1.740587e-16   3.065134e-03   2.194714e-17   825976
  1.206250e+00   2.180565e-16   3.075220e-03   2.123081e-17   843352
