# power spectrum of phi
# redshift z=2.396942
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   2.651760e-10   1.198114e-03   5.970415e-11   18
  1.686348e-02   3.144358e-10   2.897918e-03   3.004589e-11   152
  2.725284e-02   1.877767e-10   3.060867e-03   8.779632e-12   416
  3.742835e-02   1.029070e-10   2.912555e-03   3.850874e-12   770
  4.808679e-02   6.466546e-11   3.119650e-03   1.895453e-12   1364
  5.876109e-02   4.243893e-11   3.054550e-03   9.645594e-13   1976
  6.939824e-02   3.238401e-11   3.112555e-03   6.163397e-13   2792
  7.984642e-02   2.360203e-11   2.971805e-03   4.031201e-13   3578
  9.038229e-02   1.702224e-11   3.049521e-03   2.515557e-13   4724
  1.011318e-01   1.257902e-11   3.134595e-03   1.663425e-13   6032
  1.117485e-01   9.847703e-12   3.016599e-03   1.200724e-13   7072
  1.222702e-01   8.281140e-12   3.056387e-03   9.086752e-14   8634
  1.329722e-01   7.039917e-12   3.095256e-03   7.025862e-14   10336
  1.436677e-01   5.689085e-12   3.082009e-03   5.137781e-14   11940
  1.541872e-01   4.568047e-12   3.021465e-03   4.027405e-14   13490
  1.647185e-01   3.781545e-12   3.054444e-03   2.990792e-14   15656
  1.754149e-01   3.200934e-12   3.102608e-03   2.399322e-14   18008
  1.860920e-01   2.828722e-12   3.069464e-03   2.004526e-14   19964
  1.966957e-01   2.467553e-12   3.066093e-03   1.655331e-14   22354
  2.072851e-01   2.106643e-12   3.030819e-03   1.347320e-14   24648
  2.179134e-01   1.815656e-12   3.083109e-03   1.090750e-14   27592
  2.285517e-01   1.580399e-12   3.075318e-03   9.046320e-15   30152
  2.391687e-01   1.399857e-12   3.069056e-03   7.704214e-15   33046
  2.497808e-01   1.274821e-12   3.053846e-03   6.768411e-15   35992
  2.604233e-01   1.145774e-12   3.074764e-03   5.799018e-15   39304
  2.710722e-01   1.038997e-12   3.082145e-03   5.015205e-15   42608
  2.817050e-01   9.147140e-13   3.058267e-03   4.310527e-15   45758
  2.923349e-01   8.178584e-13   3.072286e-03   3.722315e-15   49536
  3.029238e-01   7.431980e-13   3.039208e-03   3.267988e-15   52488
  3.135134e-01   6.862065e-13   3.084628e-03   2.890436e-15   57034
  3.241511e-01   6.131005e-13   3.061146e-03   2.490168e-15   60648
  3.347969e-01   5.678220e-13   3.076329e-03   2.239423e-15   65044
  3.454223e-01   5.242467e-13   3.057760e-03   1.990230e-15   68720
  3.560505e-01   4.766769e-13   3.078281e-03   1.755804e-15   73538
  3.667175e-01   4.390660e-13   3.076939e-03   1.572256e-15   78080
  3.773260e-01   4.088060e-13   3.039859e-03   1.430641e-15   81572
  3.879192e-01   3.794202e-13   3.081238e-03   1.282124e-15   87248
  3.985882e-01   3.503867e-13   3.084591e-03   1.156244e-15   92266
  4.092322e-01   3.268026e-13   3.063169e-03   1.055288e-15   96696
  4.198039e-01   3.037511e-13   3.037602e-03   9.605605e-16   100904
  4.303789e-01   2.829155e-13   3.065517e-03   8.729365e-16   107036
  4.410480e-01   2.655298e-13   3.089487e-03   7.901568e-16   113362
  4.517307e-01   2.476175e-13   3.072092e-03   7.221522e-16   118176
  4.623378e-01   2.333919e-13   3.054661e-03   6.704021e-16   122944
  4.729644e-01   2.191560e-13   3.083007e-03   6.083775e-16   129902
  4.836049e-01   2.038998e-13   3.061727e-03   5.544779e-16   134944
  4.942158e-01   1.939569e-13   3.064979e-03   5.182152e-16   140952
  5.048213e-01   1.811932e-13   3.064662e-03   4.764204e-16   147072
  5.154342e-01   1.714876e-13   3.060800e-03   4.372484e-16   153382
  5.260893e-01   1.629401e-13   3.082622e-03   4.036438e-16   160952
  5.367508e-01   1.536547e-13   3.070294e-03   3.757854e-16   166640
  5.473579e-01   1.456852e-13   3.057153e-03   3.533134e-16   172448
  5.579787e-01   1.382265e-13   3.077577e-03   3.246935e-16   180594
  5.686178e-01   1.310466e-13   3.060710e-03   3.019662e-16   186556
  5.792219e-01   1.246117e-13   3.063394e-03   2.848951e-16   193528
  5.898242e-01   1.191723e-13   3.060684e-03   2.661837e-16   200626
  6.004609e-01   1.129539e-13   3.076604e-03   2.480186e-16   209256
  6.111150e-01   1.082446e-13   3.069663e-03   2.329166e-16   216020
  6.217510e-01   1.032319e-13   3.075746e-03   2.179379e-16   223768
  6.323610e-01   9.786923e-14   3.055783e-03   2.041002e-16   230234
  6.429887e-01   9.384190e-14   3.074922e-03   1.921831e-16   239800
  6.536248e-01   8.964968e-14   3.063054e-03   1.803701e-16   246568
  6.642393e-01   8.614305e-14   3.068328e-03   1.702187e-16   254828
  6.748534e-01   8.228606e-14   3.064424e-03   1.600836e-16   263074
  6.854951e-01   7.866677e-14   3.071509e-03   1.508676e-16   272312
  6.961385e-01   7.547691e-14   3.070197e-03   1.428171e-16   280376
  7.067732e-01   7.267502e-14   3.071500e-03   1.357236e-16   288884
  7.174012e-01   6.939693e-14   3.068501e-03   1.271370e-16   297602
  7.280177e-01   6.724740e-14   3.057614e-03   1.216978e-16   305520
  7.386402e-01   6.444768e-14   3.075198e-03   1.145887e-16   315976
