# cross spectrum of phi(z1) and phi(z2)
# redshift z=-0.000147
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   1.945302e-10   1.198114e-03   4.379609e-11   18
  1.686348e-02   2.296737e-10   2.897918e-03   2.192678e-11   152
  2.725284e-02   1.372209e-10   3.060867e-03   6.421170e-12   416
  3.742835e-02   7.497548e-11   2.912555e-03   2.817324e-12   770
  4.808679e-02   4.674526e-11   3.119650e-03   1.373773e-12   1364
  5.876109e-02   3.086898e-11   3.054550e-03   7.033760e-13   1976
  6.939824e-02   2.331788e-11   3.112555e-03   4.440189e-13   2792
  7.984642e-02   1.709091e-11   2.971805e-03   2.874891e-13   3578
  9.038229e-02   1.222517e-11   3.049521e-03   1.802911e-13   4724
  1.011318e-01   9.191345e-12   3.134595e-03   1.203859e-13   6032
  1.117485e-01   7.118717e-12   3.016599e-03   8.845793e-14   7072
  1.222702e-01   6.058412e-12   3.056387e-03   6.707883e-14   8634
  1.329722e-01   5.098951e-12   3.095256e-03   5.204170e-14   10336
  1.436677e-01   4.192464e-12   3.082009e-03   3.830577e-14   11940
  1.541872e-01   3.424443e-12   3.021465e-03   3.041765e-14   13490
  1.647185e-01   2.923912e-12   3.054444e-03   2.341520e-14   15656
  1.754149e-01   2.472313e-12   3.102608e-03   1.860254e-14   18008
  1.860920e-01   2.168417e-12   3.069464e-03   1.571737e-14   19964
  1.966957e-01   1.904154e-12   3.066093e-03   1.305555e-14   22354
  2.072851e-01   1.632503e-12   3.030819e-03   1.059507e-14   24648
  2.179134e-01   1.432419e-12   3.083109e-03   8.703895e-15   27592
  2.285517e-01   1.292297e-12   3.075318e-03   7.743150e-15   30152
  2.391687e-01   1.143110e-12   3.069056e-03   6.594872e-15   33046
  2.497808e-01   1.032630e-12   3.053846e-03   5.639134e-15   35992
  2.604233e-01   9.404730e-13   3.074764e-03   4.944857e-15   39304
  2.710722e-01   8.430730e-13   3.082145e-03   4.257315e-15   42608
  2.817050e-01   7.689516e-13   3.058267e-03   3.756601e-15   45758
  2.923349e-01   6.931758e-13   3.072286e-03   3.272205e-15   49536
  3.029238e-01   6.328900e-13   3.039208e-03   2.926780e-15   52488
  3.135134e-01   5.893985e-13   3.084628e-03   2.604319e-15   57034
  3.241511e-01   5.300030e-13   3.061146e-03   2.272719e-15   60648
  3.347969e-01   4.987495e-13   3.076329e-03   2.091785e-15   65044
  3.454223e-01   4.604254e-13   3.057760e-03   1.871592e-15   68720
  3.560505e-01   4.247402e-13   3.078281e-03   1.684229e-15   73538
  3.667175e-01   3.938190e-13   3.076939e-03   1.523603e-15   78080
  3.773260e-01   3.691918e-13   3.039859e-03   1.406521e-15   81572
  3.879192e-01   3.422440e-13   3.081238e-03   1.282371e-15   87248
  3.985882e-01   3.171480e-13   3.084591e-03   1.152729e-15   92266
  4.092322e-01   2.981526e-13   3.063169e-03   1.062279e-15   96696
  4.198039e-01   2.781398e-13   3.037602e-03   9.813599e-16   100904
  4.303789e-01   2.616741e-13   3.065517e-03   8.928058e-16   107036
  4.410480e-01   2.439403e-13   3.089487e-03   8.157758e-16   113362
  4.517307e-01   2.312343e-13   3.072092e-03   7.628704e-16   118176
  4.623378e-01   2.167586e-13   3.054661e-03   7.070616e-16   122944
