# cross spectrum of phi(z1) and phi(z2)
# redshift z=-0.000147
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   2.050986e-10   1.198114e-03   4.617655e-11   18
  1.686348e-02   2.423492e-10   2.897918e-03   2.314205e-11   152
  2.725284e-02   1.447448e-10   3.060867e-03   6.773405e-12   416
  3.742835e-02   7.906845e-11   2.912555e-03   2.970667e-12   770
  4.808679e-02   4.930032e-11   3.119650e-03   1.450479e-12   1364
  5.876109e-02   3.243654e-11   3.054550e-03   7.407744e-13   1976
  6.939824e-02   2.449693e-11   3.112555e-03   4.679218e-13   2792
  7.984642e-02   1.787741e-11   2.971805e-03   3.033487e-13   3578
  9.038229e-02   1.274252e-11   3.049521e-03   1.893810e-13   4724
  1.011318e-01   9.492471e-12   3.134595e-03   1.262126e-13   6032
  1.117485e-01   7.327044e-12   3.016599e-03   9.208583e-14   7072
  1.222702e-01   6.189468e-12   3.056387e-03   6.952298e-14   8634
  1.329722e-01   5.181538e-12   3.095256e-03   5.373700e-14   10336
  1.436677e-01   4.215396e-12   3.082009e-03   3.937722e-14   11940
  1.541872e-01   3.400535e-12   3.021465e-03   3.109492e-14   13490
  1.647185e-01   2.861697e-12   3.054444e-03   2.366716e-14   15656
  1.754149e-01   2.393916e-12   3.102608e-03   1.870328e-14   18008
  1.860920e-01   2.083236e-12   3.069464e-03   1.568780e-14   19964
  1.966957e-01   1.808248e-12   3.066093e-03   1.302341e-14   22354
  2.072851e-01   1.528490e-12   3.030819e-03   1.049850e-14   24648
  2.179134e-01   1.319667e-12   3.083109e-03   8.527963e-15   27592
  2.285517e-01   1.167872e-12   3.075318e-03   7.487522e-15   30152
  2.391687e-01   1.020416e-12   3.069056e-03   6.340747e-15   33046
  2.497808e-01   9.118853e-13   3.053846e-03   5.411394e-15   35992
  2.604233e-01   8.166656e-13   3.074764e-03   4.716033e-15   39304
  2.710722e-01   7.232428e-13   3.082145e-03   4.028389e-15   42608
  2.817050e-01   6.464289e-13   3.058267e-03   3.517175e-15   45758
  2.923349e-01   5.700362e-13   3.072286e-03   3.042698e-15   49536
  3.029238e-01   5.133364e-13   3.039208e-03   2.690108e-15   52488
  3.135134e-01   4.696547e-13   3.084628e-03   2.386522e-15   57034
  3.241511e-01   4.129723e-13   3.061146e-03   2.061508e-15   60648
  3.347969e-01   3.823870e-13   3.076329e-03   1.882360e-15   65044
  3.454223e-01   3.456124e-13   3.057760e-03   1.670387e-15   68720
  3.560505e-01   3.117456e-13   3.078281e-03   1.496132e-15   73538
  3.667175e-01   2.837444e-13   3.076939e-03   1.345145e-15   78080
  3.773260e-01   2.612290e-13   3.039859e-03   1.233201e-15   81572
  3.879192e-01   2.364569e-13   3.081238e-03   1.113010e-15   87248
  3.985882e-01   2.133230e-13   3.084591e-03   9.948024e-16   92266
  4.092322e-01   1.972982e-13   3.063169e-03   9.149205e-16   96696
  4.198039e-01   1.788932e-13   3.037602e-03   8.353384e-16   100904
  4.303789e-01   1.654370e-13   3.065517e-03   7.562392e-16   107036
  4.410480e-01   1.511795e-13   3.089487e-03   6.891670e-16   113362
  4.517307e-01   1.389495e-13   3.072092e-03   6.369473e-16   118176
  4.623378e-01   1.274357e-13   3.054661e-03   5.909566e-16   122944
  4.729644e-01   1.168452e-13   3.083007e-03   5.441887e-16   129902
  4.836049e-01   1.078678e-13   3.061727e-03   4.995377e-16   134944
  4.942158e-01   9.921285e-14   3.064979e-03   4.652238e-16   140952
  5.048213e-01   9.083518e-14   3.064662e-03   4.312383e-16   147072
  5.154342e-01   8.380862e-14   3.060800e-03   4.023660e-16   153382
  5.260893e-01   7.715202e-14   3.082622e-03   3.733871e-16   160952
  5.367508e-01   7.041695e-14   3.070294e-03   3.478888e-16   166640
  5.473579e-01   6.606000e-14   3.057153e-03   3.260852e-16   172448
  5.579787e-01   6.033046e-14   3.077577e-03   3.048730e-16   180594
  5.686178e-01   5.627917e-14   3.060710e-03   2.850617e-16   186556
  5.792219e-01   5.159362e-14   3.063394e-03   2.668971e-16   193528
  5.898242e-01   4.733219e-14   3.060684e-03   2.515239e-16   200626
  6.004609e-01   4.371660e-14   3.076604e-03   2.342753e-16   209256
  6.111150e-01   4.055019e-14   3.069663e-03   2.220685e-16   216020
  6.217510e-01   3.771742e-14   3.075746e-03   2.102425e-16   223768
  6.323610e-01   3.464248e-14   3.055783e-03   1.979527e-16   230234
  6.429887e-01   3.224784e-14   3.074922e-03   1.862981e-16   239800
  6.536248e-01   2.944510e-14   3.063054e-03   1.765036e-16   246568
  6.642393e-01   2.795671e-14   3.068328e-03   1.687156e-16   254828
  6.748534e-01   2.526639e-14   3.064424e-03   1.592129e-16   263074
  6.854951e-01   2.345569e-14   3.071509e-03   1.507950e-16   272312
  6.961385e-01   2.177948e-14   3.070197e-03   1.435475e-16   280376
  7.067732e-01   2.016225e-14   3.071500e-03   1.369276e-16   288884
  7.174012e-01   1.836456e-14   3.068501e-03   1.291154e-16   297602
  7.280177e-01   1.727711e-14   3.057614e-03   1.242272e-16   305520
  7.386402e-01   1.607640e-14   3.075198e-03   1.180777e-16   315976
  7.492461e-01   1.460022e-14   3.052723e-03   1.134228e-16   322778
  7.598720e-01   1.360482e-14   3.080021e-03   1.076775e-16   335372
  7.705286e-01   1.266810e-14   3.068318e-03   1.023910e-16   343464
  7.811635e-01   1.177875e-14   3.070705e-03   9.835194e-17   352912
  7.917934e-01   1.088603e-14   3.070498e-03   9.402088e-17   362666
  8.024224e-01   1.000656e-14   3.063690e-03   9.039043e-17   371884
  8.130465e-01   9.455796e-15   3.069929e-03   8.627359e-17   382280
  8.236583e-01   8.602344e-15   3.060755e-03   8.295211e-17   390888
  8.342648e-01   8.076206e-15   3.067168e-03   7.965845e-17   402234
  8.448912e-01   7.249903e-15   3.064832e-03   7.632903e-17   412576
  8.555263e-01   6.840896e-15   3.071788e-03   7.306022e-17   423732
  8.661590e-01   6.346503e-15   3.068142e-03   7.041121e-17   433624
  8.767950e-01   5.916187e-15   3.072203e-03   6.756171e-17   445154
  8.874347e-01   5.578498e-15   3.069139e-03   6.519736e-17   455584
  8.980596e-01   5.096079e-15   3.064716e-03   6.263399e-17   465588
  9.086714e-01   4.765237e-15   3.065163e-03   6.030358e-17   476762
  9.193048e-01   4.486472e-15   3.073106e-03   5.797804e-17   489552
  9.299472e-01   4.106753e-15   3.069632e-03   5.597194e-17   500328
  9.405628e-01   3.754816e-15   3.059261e-03   5.415081e-17   509852
  9.511854e-01   3.492330e-15   3.074339e-03   5.186449e-17   524234
  9.618189e-01   3.258035e-15   3.061952e-03   5.024123e-17   534104
  9.724448e-01   2.996008e-15   3.070528e-03   4.838457e-17   547048
  9.830800e-01   2.707557e-15   3.073862e-03   4.664238e-17   559328
  9.937180e-01   2.620270e-15   3.070866e-03   4.518401e-17   571326
  1.004339e+00   2.422153e-15   3.060367e-03   4.380911e-17   581920
  1.014951e+00   2.265302e-15   3.064588e-03   4.225635e-17   594832
  1.025571e+00   2.024776e-15   3.068054e-03   4.068187e-17   608048
  1.036206e+00   1.984533e-15   3.070252e-03   3.946353e-17   621526
  1.046839e+00   1.906539e-15   3.066112e-03   3.824816e-17   633240
  1.057456e+00   1.641106e-15   3.064953e-03   3.683936e-17   645472
  1.068086e+00   1.631824e-15   3.075342e-03   3.580721e-17   660906
  1.078726e+00   1.521263e-15   3.067576e-03   3.449762e-17   672856
  1.089356e+00   1.376299e-15   3.067094e-03   3.350546e-17   685980
  1.099980e+00   1.282627e-15   3.067978e-03   3.255475e-17   699256
  1.110619e+00   1.113117e-15   3.074976e-03   3.140811e-17   714730
  1.121246e+00   1.170880e-15   3.059348e-03   3.054765e-17   725152
  1.131863e+00   1.078382e-15   3.067634e-03   2.956891e-17   740420
  1.142485e+00   9.515895e-16   3.069089e-03   2.867304e-17   754312
  1.153114e+00   9.142029e-16   3.069897e-03   2.771841e-17   769114
  1.163749e+00   9.315225e-16   3.069209e-03   2.695931e-17   783488
  1.174365e+00   8.213513e-16   3.058900e-03   2.620954e-17   794968
  1.184981e+00   7.552042e-16   3.070107e-03   2.538272e-17   812366
  1.195609e+00   6.941556e-16   3.065134e-03   2.475532e-17   825976
  1.206250e+00   6.444585e-16   3.075220e-03   2.397297e-17   843352
  1.216898e+00   6.448615e-16   3.073224e-03   2.328855e-17   857280
  1.227524e+00   6.031307e-16   3.063189e-03   2.267382e-17   869542
