# power spectrum of delta_N
# redshift z=1.990984
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   4.102621e-05   1.198114e-03   7.980493e-06   18
  1.686348e-02   1.119854e-03   2.897918e-03   1.210564e-04   152
  2.725284e-02   4.095964e-03   3.060867e-03   1.900463e-04   416
  3.742835e-02   8.284873e-03   2.912555e-03   3.194903e-04   770
  4.808679e-02   1.390651e-02   3.119650e-03   3.932778e-04   1364
  5.876109e-02   2.065715e-02   3.054550e-03   4.746597e-04   1976
  6.939824e-02   3.048697e-02   3.112555e-03   5.866878e-04   2792
  7.984642e-02   3.898782e-02   2.971805e-03   6.684991e-04   3578
  9.038229e-02   4.618341e-02   3.049521e-03   6.810731e-04   4724
  1.011318e-01   5.352445e-02   3.134595e-03   7.003719e-04   6032
  1.117485e-01   6.253840e-02   3.016599e-03   7.627978e-04   7072
  1.222702e-01   7.577634e-02   3.056387e-03   8.371249e-04   8634
  1.329722e-01   8.977967e-02   3.095256e-03   8.937594e-04   10336
  1.436677e-01   9.898069e-02   3.082009e-03   8.933816e-04   11940
  1.541872e-01   1.054126e-01   3.021465e-03   9.218268e-04   13490
  1.647185e-01   1.143087e-01   3.054444e-03   9.063061e-04   15656
  1.754149e-01   1.245219e-01   3.102608e-03   9.332519e-04   18008
  1.860920e-01   1.391638e-01   3.069464e-03   9.824809e-04   19964
  1.966957e-01   1.517240e-01   3.066093e-03   1.019397e-03   22354
  2.072851e-01   1.598142e-01   3.030819e-03   1.020578e-03   24648
  2.179134e-01   1.686953e-01   3.083109e-03   1.012357e-03   27592
  2.285517e-01   1.782822e-01   3.075318e-03   1.021927e-03   30152
  2.391687e-01   1.896036e-01   3.069056e-03   1.045984e-03   33046
  2.497808e-01   2.054304e-01   3.053846e-03   1.089201e-03   35992
  2.604233e-01   2.184816e-01   3.074764e-03   1.105344e-03   39304
  2.710722e-01   2.325060e-01   3.082145e-03   1.120779e-03   42608
  2.817050e-01   2.398704e-01   3.058267e-03   1.127534e-03   45758
  2.923349e-01   2.488190e-01   3.072286e-03   1.131588e-03   49536
  3.029238e-01   2.613902e-01   3.039208e-03   1.146385e-03   52488
  3.135134e-01   2.773784e-01   3.084628e-03   1.166394e-03   57034
  3.241511e-01   2.832336e-01   3.061146e-03   1.149389e-03   60648
  3.347969e-01   2.989893e-01   3.076329e-03   1.176315e-03   65044
  3.454223e-01   3.132525e-01   3.057760e-03   1.188241e-03   68720
  3.560505e-01   3.220516e-01   3.078281e-03   1.186021e-03   73538
  3.667175e-01   3.345066e-01   3.076939e-03   1.198087e-03   78080
  3.773260e-01   3.495264e-01   3.039859e-03   1.223554e-03   81572
  3.879192e-01   3.632896e-01   3.081238e-03   1.227623e-03   87248
  3.985882e-01   3.744092e-01   3.084591e-03   1.234574e-03   92266
  4.092322e-01   3.886092e-01   3.063169e-03   1.255400e-03   96696
  4.198039e-01   4.000944e-01   3.037602e-03   1.265057e-03   100904
  4.303789e-01   4.132610e-01   3.065517e-03   1.274054e-03   107036
  4.410480e-01   4.285755e-01   3.089487e-03   1.276346e-03   113362
  4.517307e-01   4.401871e-01   3.072092e-03   1.280088e-03   118176
  4.623378e-01   4.556143e-01   3.054661e-03   1.309471e-03   122944
  4.729644e-01   4.694419e-01   3.083007e-03   1.305379e-03   129902
  4.836049e-01   4.780560e-01   3.061727e-03   1.300038e-03   134944
  4.942158e-01   4.973829e-01   3.064979e-03   1.329157e-03   140952
  5.048213e-01   5.064033e-01   3.064662e-03   1.330351e-03   147072
  5.154342e-01   5.216780e-01   3.060800e-03   1.329136e-03   153382
  5.260893e-01   5.391492e-01   3.082622e-03   1.332873e-03   160952
  5.367508e-01   5.508727e-01   3.070294e-03   1.348257e-03   166640
