# cross spectrum of phi(z1) and phi(z2)
# redshift z=0.697642
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   2.453584e-10   1.198114e-03   5.523718e-11   18
  1.686348e-02   2.904263e-10   2.897918e-03   2.773962e-11   152
  2.725284e-02   1.735403e-10   3.060867e-03   8.116804e-12   416
  3.742835e-02   9.499938e-11   2.912555e-03   3.561720e-12   770
  4.808679e-02   5.947934e-11   3.119650e-03   1.746160e-12   1364
  5.876109e-02   3.913792e-11   3.054550e-03   8.912431e-13   1976
  6.939824e-02   2.973122e-11   3.112555e-03   5.658139e-13   2792
  7.984642e-02   2.172146e-11   2.971805e-03   3.684398e-13   3578
  9.038229e-02   1.559493e-11   3.049521e-03   2.301461e-13   4724
  1.011318e-01   1.159960e-11   3.134595e-03   1.531795e-13   6032
  1.117485e-01   9.033843e-12   3.016599e-03   1.113472e-13   7072
  1.222702e-01   7.639228e-12   3.056387e-03   8.424528e-14   8634
  1.329722e-01   6.458697e-12   3.095256e-03   6.520358e-14   10336
  1.436677e-01   5.251720e-12   3.082009e-03   4.776900e-14   11940
  1.541872e-01   4.248810e-12   3.021465e-03   3.775045e-14   13490
  1.647185e-01   3.561514e-12   3.054444e-03   2.844002e-14   15656
  1.754149e-01   3.008035e-12   3.102608e-03   2.262572e-14   18008
  1.860920e-01   2.649698e-12   3.069464e-03   1.897108e-14   19964
  1.966957e-01   2.312805e-12   3.066093e-03   1.577281e-14   22354
  2.072851e-01   1.974655e-12   3.030819e-03   1.275627e-14   24648
  2.179134e-01   1.715017e-12   3.083109e-03   1.039461e-14   27592
  2.285517e-01   1.515981e-12   3.075318e-03   8.929749e-15   30152
  2.391687e-01   1.340739e-12   3.069056e-03   7.607109e-15   33046
  2.497808e-01   1.214974e-12   3.053846e-03   6.560585e-15   35992
  2.604233e-01   1.097143e-12   3.074764e-03   5.713304e-15   39304
  2.710722e-01   9.911878e-13   3.082145e-03   4.913934e-15   42608
  2.817050e-01   8.868053e-13   3.058267e-03   4.270154e-15   45758
  2.923349e-01   7.929963e-13   3.072286e-03   3.713669e-15   49536
  3.029238e-01   7.237574e-13   3.039208e-03   3.257522e-15   52488
  3.135134e-01   6.710372e-13   3.084628e-03   2.912342e-15   57034
  3.241511e-01   5.986781e-13   3.061146e-03   2.519289e-15   60648
  3.347969e-01   5.581829e-13   3.076329e-03   2.281620e-15   65044
  3.454223e-01   5.144595e-13   3.057760e-03   2.035646e-15   68720
  3.560505e-01   4.691802e-13   3.078281e-03   1.809833e-15   73538
  3.667175e-01   4.333933e-13   3.076939e-03   1.630884e-15   78080
  3.773260e-01   4.044965e-13   3.039859e-03   1.494708e-15   81572
  3.879192e-01   3.757758e-13   3.081238e-03   1.350431e-15   87248
  3.985882e-01   3.470427e-13   3.084591e-03   1.209706e-15   92266
  4.092322e-01   3.246621e-13   3.063169e-03   1.117028e-15   96696
  4.198039e-01   2.999667e-13   3.037602e-03   1.016193e-15   100904
  4.303789e-01   2.823217e-13   3.065517e-03   9.254605e-16   107036
  4.410480e-01   2.648460e-13   3.089487e-03   8.452501e-16   113362
  4.517307e-01   2.470716e-13   3.072092e-03   7.696772e-16   118176
  4.623378e-01   2.320789e-13   3.054661e-03   7.224920e-16   122944
  4.729644e-01   2.182693e-13   3.083007e-03   6.643487e-16   129902
  4.836049e-01   2.039961e-13   3.061727e-03   6.056370e-16   134944
  4.942158e-01   1.936839e-13   3.064979e-03   5.671804e-16   140952
  5.048213e-01   1.812256e-13   3.064662e-03   5.226290e-16   147072
  5.154342e-01   1.711344e-13   3.060800e-03   4.833961e-16   153382
  5.260893e-01   1.620014e-13   3.082622e-03   4.467023e-16   160952
  5.367508e-01   1.518675e-13   3.070294e-03   4.168072e-16   166640
  5.473579e-01   1.456377e-13   3.057153e-03   3.935207e-16   172448
  5.579787e-01   1.367436e-13   3.077577e-03   3.651671e-16   180594
  5.686178e-01   1.300771e-13   3.060710e-03   3.409216e-16   186556
  5.792219e-01   1.229961e-13   3.063394e-03   3.168019e-16   193528
  5.898242e-01   1.170787e-13   3.060684e-03   2.988546e-16   200626
  6.004609e-01   1.108916e-13   3.076604e-03   2.797844e-16   209256
  6.111150e-01   1.055622e-13   3.069663e-03   2.635302e-16   216020
  6.217510e-01   1.010815e-13   3.075746e-03   2.485399e-16   223768
  6.323610e-01   9.551231e-14   3.055783e-03   2.340244e-16   230234
  6.429887e-01   9.134972e-14   3.074922e-03   2.193052e-16   239800
  6.536248e-01   8.700957e-14   3.063054e-03   2.079158e-16   246568
  6.642393e-01   8.346842e-14   3.068328e-03   1.971744e-16   254828
  6.748534e-01   7.883322e-14   3.064424e-03   1.840833e-16   263074
  6.854951e-01   7.533594e-14   3.071509e-03   1.746457e-16   272312
  6.961385e-01   7.215665e-14   3.070197e-03   1.652448e-16   280376
  7.067732e-01   6.903438e-14   3.071500e-03   1.573998e-16   288884
  7.174012e-01   6.569799e-14   3.068501e-03   1.483155e-16   297602
  7.280177e-01   6.335985e-14   3.057614e-03   1.418983e-16   305520
  7.386402e-01   6.033250e-14   3.075198e-03   1.338463e-16   315976
  7.492461e-01   5.746382e-14   3.052723e-03   1.275198e-16   322778
  7.598720e-01   5.546601e-14   3.080021e-03   1.213223e-16   335372
  7.705286e-01   5.277976e-14   3.068318e-03   1.154506e-16   343464
  7.811635e-01   5.068352e-14   3.070705e-03   1.101684e-16   352912
  7.917934e-01   4.852623e-14   3.070498e-03   1.047577e-16   362666
  8.024224e-01   4.645925e-14   3.063690e-03   1.002036e-16   371884
  8.130465e-01   4.472540e-14   3.069929e-03   9.507916e-17   382280
  8.236583e-01   4.289535e-14   3.060755e-03   9.147459e-17   390888
  8.342648e-01   4.111863e-14   3.067168e-03   8.721223e-17   402234
  8.448912e-01   3.959710e-14   3.064832e-03   8.359233e-17   412576
  8.555263e-01   3.769681e-14   3.071788e-03   7.927248e-17   423732
  8.661590e-01   3.628689e-14   3.068142e-03   7.601290e-17   433624
  8.767950e-01   3.492907e-14   3.072203e-03   7.281918e-17   445154
  8.874347e-01   3.367665e-14   3.069139e-03   7.018007e-17   455584
  8.980596e-01   3.213385e-14   3.064716e-03   6.683198e-17   465588
  9.086714e-01   3.094066e-14   3.065163e-03   6.424073e-17   476762
  9.193048e-01   2.972140e-14   3.073106e-03   6.161389e-17   489552
  9.299472e-01   2.866458e-14   3.069632e-03   5.942965e-17   500328
  9.405628e-01   2.764723e-14   3.059261e-03   5.715415e-17   509852
  9.511854e-01   2.645636e-14   3.074339e-03   5.455186e-17   524234
  9.618189e-01   2.546805e-14   3.061952e-03   5.250494e-17   534104
  9.724448e-01   2.453925e-14   3.070528e-03   5.054091e-17   547048
  9.830800e-01   2.351176e-14   3.073862e-03   4.846670e-17   559328
  9.937180e-01   2.274636e-14   3.070866e-03   4.679964e-17   571326
  1.004339e+00   2.176943e-14   3.060367e-03   4.513954e-17   581920
  1.014951e+00   2.095523e-14   3.064588e-03   4.345484e-17   594832
  1.025571e+00   2.010112e-14   3.068054e-03   4.160440e-17   608048
  1.036206e+00   1.955612e-14   3.070252e-03   4.045458e-17   621526
  1.046839e+00   1.881319e-14   3.066112e-03   3.895938e-17   633240
  1.057456e+00   1.805490e-14   3.064953e-03   3.748315e-17   645472
  1.068086e+00   1.729652e-14   3.075342e-03   3.613028e-17   660906
  1.078726e+00   1.670703e-14   3.067576e-03   3.495980e-17   672856
  1.089356e+00   1.609624e-14   3.067094e-03   3.371109e-17   685980
  1.099980e+00   1.554860e-14   3.067978e-03   3.250580e-17   699256
  1.110619e+00   1.495116e-14   3.074976e-03   3.146026e-17   714730
  1.121246e+00   1.446269e-14   3.059348e-03   3.061993e-17   725152
  1.131863e+00   1.388421e-14   3.067634e-03   2.943902e-17   740420
  1.142485e+00   1.332326e-14   3.069089e-03   2.853433e-17   754312
  1.153114e+00   1.284677e-14   3.069897e-03   2.757086e-17   769114
  1.163749e+00   1.238999e-14   3.069209e-03   2.671252e-17   783488
  1.174365e+00   1.195380e-14   3.058900e-03   2.592685e-17   794968
  1.184981e+00   1.152675e-14   3.070107e-03   2.502620e-17   812366
  1.195609e+00   1.108990e-14   3.065134e-03   2.425063e-17   825976
