# power spectrum of delta_N
# redshift z=2.093687
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   3.848760e-05   1.198114e-03   7.485956e-06   18
  1.686348e-02   1.050021e-03   2.897918e-03   1.135174e-04   152
  2.725284e-02   3.839650e-03   3.060867e-03   1.781470e-04   416
  3.742835e-02   7.767089e-03   2.912555e-03   2.995397e-04   770
  4.808679e-02   1.303993e-02   3.119650e-03   3.687133e-04   1364
  5.876109e-02   1.936605e-02   3.054550e-03   4.450293e-04   1976
  6.939824e-02   2.858624e-02   3.112555e-03   5.501105e-04   2792
  7.984642e-02   3.654998e-02   2.971805e-03   6.270667e-04   3578
  9.038229e-02   4.330190e-02   3.049521e-03   6.386774e-04   4724
  1.011318e-01   5.016568e-02   3.134595e-03   6.564997e-04   6032
  1.117485e-01   5.862612e-02   3.016599e-03   7.147561e-04   7072
  1.222702e-01   7.100551e-02   3.056387e-03   7.843895e-04   8634
  1.329722e-01   8.414588e-02   3.095256e-03   8.373712e-04   10336
  1.436677e-01   9.273307e-02   3.082009e-03   8.369780e-04   11940
  1.541872e-01   9.870113e-02   3.021465e-03   8.629686e-04   13490
  1.647185e-01   1.069443e-01   3.054444e-03   8.478183e-04   15656
  1.754149e-01   1.164999e-01   3.102608e-03   8.735053e-04   18008
  1.860920e-01   1.301974e-01   3.069464e-03   9.193209e-04   19964
  1.966957e-01   1.419299e-01   3.066093e-03   9.533609e-04   22354
  2.072851e-01   1.494701e-01   3.030819e-03   9.547511e-04   24648
  2.179134e-01   1.576696e-01   3.083109e-03   9.464778e-04   27592
  2.285517e-01   1.664618e-01   3.075318e-03   9.536186e-04   30152
  2.391687e-01   1.770072e-01   3.069056e-03   9.758607e-04   33046
  2.497808e-01   1.917927e-01   3.053846e-03   1.017157e-03   35992
  2.604233e-01   2.038877e-01   3.074764e-03   1.031157e-03   39304
  2.710722e-01   2.169525e-01   3.082145e-03   1.045688e-03   42608
  2.817050e-01   2.235539e-01   3.058267e-03   1.051209e-03   45758
  2.923349e-01   2.318502e-01   3.072286e-03   1.054302e-03   49536
  3.029238e-01   2.434292e-01   3.039208e-03   1.068330e-03   52488
  3.135134e-01   2.581619e-01   3.084628e-03   1.085833e-03   57034
  3.241511e-01   2.635927e-01   3.061146e-03   1.069793e-03   60648
  3.347969e-01   2.781029e-01   3.076329e-03   1.094546e-03   65044
  3.454223e-01   2.912878e-01   3.057760e-03   1.105103e-03   68720
  3.560505e-01   2.993425e-01   3.078281e-03   1.102387e-03   73538
  3.667175e-01   3.107401e-01   3.076939e-03   1.112740e-03   78080
  3.773260e-01   3.245762e-01   3.039859e-03   1.135922e-03   81572
  3.879192e-01   3.371471e-01   3.081238e-03   1.139141e-03   87248
  3.985882e-01   3.473424e-01   3.084591e-03   1.145542e-03   92266
  4.092322e-01   3.603371e-01   3.063169e-03   1.163717e-03   96696
  4.198039e-01   3.709938e-01   3.037602e-03   1.173036e-03   100904
  4.303789e-01   3.827910e-01   3.065517e-03   1.180375e-03   107036
  4.410480e-01   3.967667e-01   3.089487e-03   1.181426e-03   113362
  4.517307e-01   4.074085e-01   3.072092e-03   1.185655e-03   118176
  4.623378e-01   4.215800e-01   3.054661e-03   1.211314e-03   122944
  4.729644e-01   4.341297e-01   3.083007e-03   1.206449e-03   129902
  4.836049e-01   4.418958e-01   3.061727e-03   1.201467e-03   134944
  4.942158e-01   4.594595e-01   3.064979e-03   1.227759e-03   140952
  5.048213e-01   4.676325e-01   3.064662e-03   1.228880e-03   147072
  5.154342e-01   4.815056e-01   3.060800e-03   1.226906e-03   153382
  5.260893e-01   4.973688e-01   3.082622e-03   1.230020e-03   160952
