# power spectrum of delta_N
# redshift z=0.298315
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   1.673679e-04   1.198114e-03   3.260062e-05   18
  1.686348e-02   4.590637e-03   2.897918e-03   4.944389e-04   152
  2.725284e-02   1.686918e-02   3.060867e-03   7.836102e-04   416
  3.742835e-02   3.396579e-02   2.912555e-03   1.307387e-03   770
  4.808679e-02   5.663291e-02   3.119650e-03   1.609268e-03   1364
  5.876109e-02   8.468839e-02   3.054550e-03   1.937396e-03   1976
  6.939824e-02   1.241619e-01   3.112555e-03   2.390479e-03   2792
  7.984642e-02   1.597561e-01   2.971805e-03   2.689260e-03   3578
  9.038229e-02   1.884997e-01   3.049521e-03   2.772067e-03   4724
  1.011318e-01   2.221706e-01   3.134595e-03   2.873738e-03   6032
  1.117485e-01   2.575799e-01   3.016599e-03   3.173938e-03   7072
  1.222702e-01   3.160085e-01   3.056387e-03   3.491910e-03   8634
  1.329722e-01   3.721433e-01   3.095256e-03   3.754456e-03   10336
  1.436677e-01   4.175411e-01   3.082009e-03   3.769631e-03   11940
  1.541872e-01   4.533762e-01   3.021465e-03   3.968059e-03   13490
  1.647185e-01   5.066397e-01   3.054444e-03   4.006380e-03   15656
  1.754149e-01   5.531826e-01   3.102608e-03   4.090221e-03   18008
  1.860920e-01   6.171757e-01   3.069464e-03   4.377285e-03   19964
  1.966957e-01   6.792446e-01   3.066093e-03   4.567176e-03   22354
  2.072851e-01   7.217106e-01   3.030819e-03   4.563521e-03   24648
  2.179134e-01   7.778855e-01   3.083109e-03   4.611495e-03   27592
  2.285517e-01   8.527301e-01   3.075318e-03   4.955366e-03   30152
  2.391687e-01   9.099785e-01   3.069056e-03   5.090071e-03   33046
  2.497808e-01   9.832460e-01   3.053846e-03   5.191238e-03   35992
  2.604233e-01   1.063928e+00   3.074764e-03   5.381057e-03   39304
  2.710722e-01   1.127144e+00   3.082145e-03   5.445013e-03   42608
  2.817050e-01   1.205770e+00   3.058267e-03   5.628508e-03   45758
  2.923349e-01   1.269674e+00   3.072286e-03   5.705381e-03   49536
  3.029238e-01   1.346348e+00   3.039208e-03   5.898328e-03   52488
  3.135134e-01   1.448244e+00   3.084628e-03   6.038799e-03   57034
  3.241511e-01   1.500476e+00   3.061146e-03   6.044541e-03   60648
  3.347969e-01   1.616929e+00   3.076329e-03   6.357190e-03   65044
  3.454223e-01   1.706370e+00   3.057760e-03   6.470339e-03   68720
  3.560505e-01   1.789829e+00   3.078281e-03   6.575604e-03   73538
  3.667175e-01   1.882320e+00   3.076939e-03   6.717223e-03   78080
  3.773260e-01   1.992911e+00   3.039859e-03   6.973557e-03   81572
  3.879192e-01   2.086223e+00   3.081238e-03   7.145260e-03   87248
  3.985882e-01   2.179204e+00   3.084591e-03   7.181073e-03   92266
  4.092322e-01   2.291910e+00   3.063169e-03   7.363311e-03   96696
  4.198039e-01   2.391957e+00   3.037602e-03   7.589422e-03   100904
  4.303789e-01   2.510109e+00   3.065517e-03   7.654277e-03   107036
  4.410480e-01   2.609042e+00   3.089487e-03   7.739976e-03   113362
  4.517307e-01   2.747462e+00   3.072092e-03   7.993729e-03   118176
  4.623378e-01   2.856465e+00   3.054661e-03   8.151320e-03   122944
  4.729644e-01   2.973164e+00   3.083007e-03   8.296628e-03   129902
  4.836049e-01   3.113864e+00   3.061727e-03   8.429485e-03   134944
  4.942158e-01   3.219385e+00   3.064979e-03   8.580865e-03   140952
  5.048213e-01   3.370762e+00   3.064662e-03   8.780153e-03   147072
  5.154342e-01   3.495138e+00   3.060800e-03   8.950111e-03   153382
  5.260893e-01   3.640196e+00   3.082622e-03   9.043677e-03   160952
  5.367508e-01   3.757508e+00   3.070294e-03   9.254040e-03   166640
  5.473579e-01   3.894753e+00   3.057153e-03   9.386756e-03   172448
  5.579787e-01   4.032607e+00   3.077577e-03   9.569579e-03   180594
  5.686178e-01   4.206890e+00   3.060710e-03   9.748925e-03   186556
  5.792219e-01   4.332066e+00   3.063394e-03   9.867391e-03   193528
  5.898242e-01   4.502650e+00   3.060684e-03   1.006713e-02   200626
  6.004609e-01   4.626821e+00   3.076604e-03   1.013668e-02   209256
  6.111150e-01   4.790287e+00   3.069663e-03   1.035532e-02   216020
  6.217510e-01   4.969849e+00   3.075746e-03   1.052422e-02   223768
  6.323610e-01   5.141667e+00   3.055783e-03   1.070140e-02   230234
