# power spectrum of delta
# redshift z=0.098916
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   2.049915e-04   1.198114e-03   3.996296e-05   18
  1.686348e-02   5.644261e-03   2.897918e-03   6.074612e-04   152
  2.725284e-02   2.076568e-02   3.060867e-03   9.648957e-04   416
  3.742835e-02   4.176653e-02   2.912555e-03   1.607045e-03   770
  4.808679e-02   6.954419e-02   3.119650e-03   1.977950e-03   1364
  5.876109e-02   1.041671e-01   3.054550e-03   2.379692e-03   1976
  6.939824e-02   1.524832e-01   3.112555e-03   2.936139e-03   2792
  7.984642e-02   1.964664e-01   2.971805e-03   3.295524e-03   3578
  9.038229e-02   2.316748e-01   3.049521e-03   3.406544e-03   4724
  1.011318e-01   2.743080e-01   3.134595e-03   3.534373e-03   6032
  1.117485e-01   3.175007e-01   3.016599e-03   3.916037e-03   7072
  1.222702e-01   3.903683e-01   3.056387e-03   4.314739e-03   8634
  1.329722e-01   4.595050e-01   3.095256e-03   4.645225e-03   10336
  1.436677e-01   5.178679e-01   3.082009e-03   4.676852e-03   11940
  1.541872e-01   5.644267e-01   3.021465e-03   4.932813e-03   13490
  1.647185e-01   6.350646e-01   3.054444e-03   5.015932e-03   15656
  1.754149e-01   6.945610e-01   3.102608e-03   5.120247e-03   18008
  1.860920e-01   7.738645e-01   3.069464e-03   5.502854e-03   19964
  1.966957e-01   8.548127e-01   3.066093e-03   5.735647e-03   22354
  2.072851e-01   9.112034e-01   3.030819e-03   5.758996e-03   24648
  2.179134e-01   9.859254e-01   3.083109e-03   5.836740e-03   27592
  2.285517e-01   1.087717e+00   3.075318e-03   6.319190e-03   30152
  2.391687e-01   1.162573e+00   3.069056e-03   6.490739e-03   33046
  2.497808e-01   1.257316e+00   3.053846e-03   6.635956e-03   35992
  2.604233e-01   1.364375e+00   3.074764e-03   6.875229e-03   39304
  2.710722e-01   1.444013e+00   3.082145e-03   6.994602e-03   42608
  2.817050e-01   1.553374e+00   3.058267e-03   7.245173e-03   45758
  2.923349e-01   1.642177e+00   3.072286e-03   7.355923e-03   49536
  3.029238e-01   1.742300e+00   3.039208e-03   7.651639e-03   52488
  3.135134e-01   1.877665e+00   3.084628e-03   7.817508e-03   57034
  3.241511e-01   1.952591e+00   3.061146e-03   7.860363e-03   60648
  3.347969e-01   2.106730e+00   3.076329e-03   8.267716e-03   65044
  3.454223e-01   2.230115e+00   3.057760e-03   8.478263e-03   68720
  3.560505e-01   2.351340e+00   3.078281e-03   8.633853e-03   73538
  3.667175e-01   2.482311e+00   3.076939e-03   8.868658e-03   78080
  3.773260e-01   2.629989e+00   3.039859e-03   9.200022e-03   81572
  3.879192e-01   2.754665e+00   3.081238e-03   9.420933e-03   87248
  3.985882e-01   2.883924e+00   3.084591e-03   9.525610e-03   92266
  4.092322e-01   3.042201e+00   3.063169e-03   9.770092e-03   96696
  4.198039e-01   3.188691e+00   3.037602e-03   1.009229e-02   100904
  4.303789e-01   3.342805e+00   3.065517e-03   1.021495e-02   107036
  4.410480e-01   3.478713e+00   3.089487e-03   1.032482e-02   113362
  4.517307e-01   3.685687e+00   3.072092e-03   1.073477e-02   118176
  4.623378e-01   3.832409e+00   3.054661e-03   1.095116e-02   122944
  4.729644e-01   3.990503e+00   3.083007e-03   1.109307e-02   129902
  4.836049e-01   4.188518e+00   3.061727e-03   1.134139e-02   134944
  4.942158e-01   4.336448e+00   3.064979e-03   1.155187e-02   140952
  5.048213e-01   4.554395e+00   3.064662e-03   1.182380e-02   147072
  5.154342e-01   4.732717e+00   3.060800e-03   1.211845e-02   153382
  5.260893e-01   4.932367e+00   3.082622e-03   1.225922e-02   160952
