# power spectrum of phi
# redshift z=1.892948
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   2.618624e-10   1.198114e-03   5.895595e-11   18
  1.686348e-02   3.103784e-10   2.897918e-03   2.965442e-11   152
  2.725284e-02   1.854033e-10   3.060867e-03   8.669281e-12   416
  3.742835e-02   1.015903e-10   2.912555e-03   3.803375e-12   770
  4.808679e-02   6.378223e-11   3.119650e-03   1.870252e-12   1364
  5.876109e-02   4.189642e-11   3.054550e-03   9.526695e-13   1976
  6.939824e-02   3.193889e-11   3.112555e-03   6.076524e-13   2792
  7.984642e-02   2.329899e-11   2.971805e-03   3.970262e-13   3578
  9.038229e-02   1.678732e-11   3.049521e-03   2.478199e-13   4724
  1.011318e-01   1.242970e-11   3.134595e-03   1.642472e-13   6032
  1.117485e-01   9.721211e-12   3.016599e-03   1.187848e-13   7072
  1.222702e-01   8.190826e-12   3.056387e-03   8.990149e-14   8634
  1.329722e-01   6.956259e-12   3.095256e-03   6.953372e-14   10336
  1.436677e-01   5.632024e-12   3.082009e-03   5.087975e-14   11940
  1.541872e-01   4.534375e-12   3.021465e-03   3.999554e-14   13490
  1.647185e-01   3.767538e-12   3.054444e-03   2.981554e-14   15656
  1.754149e-01   3.189268e-12   3.102608e-03   2.386253e-14   18008
  1.860920e-01   2.818116e-12   3.069464e-03   1.995417e-14   19964
  1.966957e-01   2.459855e-12   3.066093e-03   1.652233e-14   22354
  2.072851e-01   2.101809e-12   3.030819e-03   1.342782e-14   24648
  2.179134e-01   1.816984e-12   3.083109e-03   1.089743e-14   27592
  2.285517e-01   1.588951e-12   3.075318e-03   9.119497e-15   30152
  2.391687e-01   1.408390e-12   3.069056e-03   7.771082e-15   33046
  2.497808e-01   1.282336e-12   3.053846e-03   6.798806e-15   35992
  2.604233e-01   1.154825e-12   3.074764e-03   5.853270e-15   39304
  2.710722e-01   1.047753e-12   3.082145e-03   5.060229e-15   42608
  2.817050e-01   9.275863e-13   3.058267e-03   4.363310e-15   45758
  2.923349e-01   8.301040e-13   3.072286e-03   3.780146e-15   49536
  3.029238e-01   7.561932e-13   3.039208e-03   3.314170e-15   52488
  3.135134e-01   7.002316e-13   3.084628e-03   2.946326e-15   57034
