# cross spectrum of phi(z1) and phi(z2)
# redshift z=-0.000147
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   1.840678e-10   1.198114e-03   4.144134e-11   18
  1.686348e-02   2.171943e-10   2.897918e-03   2.073288e-11   152
  2.725284e-02   1.297675e-10   3.060867e-03   6.072655e-12   416
  3.742835e-02   7.089238e-11   2.912555e-03   2.664610e-12   770
  4.808679e-02   4.418120e-11   3.119650e-03   1.297921e-12   1364
  5.876109e-02   2.922481e-11   3.054550e-03   6.653138e-13   1976
  6.939824e-02   2.206539e-11   3.112555e-03   4.197538e-13   2792
  7.984642e-02   1.620311e-11   2.971805e-03   2.715122e-13   3578
  9.038229e-02   1.160225e-11   3.049521e-03   1.706442e-13   4724
  1.011318e-01   8.761813e-12   3.134595e-03   1.140261e-13   6032
  1.117485e-01   6.791313e-12   3.016599e-03   8.408373e-14   7072
  1.222702e-01   5.797721e-12   3.056387e-03   6.390069e-14   8634
  1.329722e-01   4.887962e-12   3.095256e-03   4.963632e-14   10336
  1.436677e-01   4.038842e-12   3.082009e-03   3.663632e-14   11940
  1.541872e-01   3.315915e-12   3.021465e-03   2.914489e-14   13490
  1.647185e-01   2.850692e-12   3.054444e-03   2.258729e-14   15656
  1.754149e-01   2.420708e-12   3.102608e-03   1.798291e-14   18008
  1.860920e-01   2.127539e-12   3.069464e-03   1.524563e-14   19964
  1.966957e-01   1.877754e-12   3.066093e-03   1.266235e-14   22354
  2.072851e-01   1.619510e-12   3.030819e-03   1.032385e-14   24648
  2.179134e-01   1.430118e-12   3.083109e-03   8.524500e-15   27592
  2.285517e-01   1.300548e-12   3.075318e-03   7.627234e-15   30152
  2.391687e-01   1.156023e-12   3.069056e-03   6.510903e-15   33046
  2.497808e-01   1.048545e-12   3.053846e-03   5.579924e-15   35992
  2.604233e-01   9.610353e-13   3.074764e-03   4.902905e-15   39304
  2.710722e-01   8.651823e-13   3.082145e-03   4.243421e-15   42608
  2.817050e-01   7.953579e-13   3.058267e-03   3.759040e-15   45758
  2.923349e-01   7.230560e-13   3.072286e-03   3.288360e-15   49536
  3.029238e-01   6.634646e-13   3.039208e-03   2.957348e-15   52488
  3.135134e-01   6.217904e-13   3.084628e-03   2.633937e-15   57034
  3.241511e-01   5.639945e-13   3.061146e-03   2.313907e-15   60648
  3.347969e-01   5.335143e-13   3.076329e-03   2.133518e-15   65044
  3.454223e-01   4.966855e-13   3.057760e-03   1.923732e-15   68720
  3.560505e-01   4.623284e-13   3.078281e-03   1.735296e-15   73538
  3.667175e-01   4.321239e-13   3.076939e-03   1.578624e-15   78080
  3.773260e-01   4.075625e-13   3.039859e-03   1.460261e-15   81572
  3.879192e-01   3.809168e-13   3.081238e-03   1.336861e-15   87248
  3.985882e-01   3.563771e-13   3.084591e-03   1.208857e-15   92266
  4.092322e-01   3.373373e-13   3.063169e-03   1.115659e-15   96696
  4.198039e-01   3.180098e-13   3.037602e-03   1.037367e-15   100904
  4.303789e-01   3.009842e-13   3.065517e-03   9.483179e-16   107036
  4.410480e-01   2.829339e-13   3.089487e-03   8.681817e-16   113362
  4.517307e-01   2.712221e-13   3.072092e-03   8.176407e-16   118176
  4.623378e-01   2.562192e-13   3.054661e-03   7.592182e-16   122944
  4.729644e-01   2.426871e-13   3.083007e-03   7.019955e-16   129902
  4.836049e-01   2.321988e-13   3.061727e-03   6.545881e-16   134944
  4.942158e-01   2.194674e-13   3.064979e-03   6.096856e-16   140952
  5.048213e-01   2.108418e-13   3.064662e-03   5.725959e-16   147072
  5.154342e-01   2.008484e-13   3.060800e-03   5.383062e-16   153382
  5.260893e-01   1.921770e-13   3.082622e-03   5.014257e-16   160952
  5.367508e-01   1.830421e-13   3.070294e-03   4.739933e-16   166640
  5.473579e-01   1.742123e-13   3.057153e-03   4.432390e-16   172448
  5.579787e-01   1.668715e-13   3.077577e-03   4.164304e-16   180594
  5.686178e-01   1.606846e-13   3.060710e-03   3.944430e-16   186556
  5.792219e-01   1.535768e-13   3.063394e-03   3.696034e-16   193528
  5.898242e-01   1.479970e-13   3.060684e-03   3.517000e-16   200626
  6.004609e-01   1.409020e-13   3.076604e-03   3.294996e-16   209256
  6.111150e-01   1.354564e-13   3.069663e-03   3.127150e-16   216020
  6.217510e-01   1.306652e-13   3.075746e-03   2.963170e-16   223768
  6.323610e-01   1.258776e-13   3.055783e-03   2.810065e-16   230234
  6.429887e-01   1.210998e-13   3.074922e-03   2.664774e-16   239800
  6.536248e-01   1.161514e-13   3.063054e-03   2.517630e-16   246568
  6.642393e-01   1.125776e-13   3.068328e-03   2.410891e-16   254828
  6.748534e-01   1.077037e-13   3.064424e-03   2.279877e-16   263074
  6.854951e-01   1.039443e-13   3.071509e-03   2.166227e-16   272312
  6.961385e-01   1.007435e-13   3.070197e-03   2.079701e-16   280376
  7.067732e-01   9.673244e-14   3.071500e-03   1.971286e-16   288884
  7.174012e-01   9.350283e-14   3.068501e-03   1.876470e-16   297602
  7.280177e-01   9.009971e-14   3.057614e-03   1.806343e-16   305520
  7.386402e-01   8.713346e-14   3.075198e-03   1.713508e-16   315976
  7.492461e-01   8.419047e-14   3.052723e-03   1.647000e-16   322778
  7.598720e-01   8.171705e-14   3.080021e-03   1.567929e-16   335372
  7.705286e-01   7.820727e-14   3.068318e-03   1.493158e-16   343464
  7.811635e-01   7.599023e-14   3.070705e-03   1.430724e-16   352912
  7.917934e-01   7.354534e-14   3.070498e-03   1.371801e-16   362666
  8.024224e-01   7.108130e-14   3.063690e-03   1.318872e-16   371884
  8.130465e-01   6.889815e-14   3.069929e-03   1.263832e-16   382280
  8.236583e-01   6.668798e-14   3.060755e-03   1.217596e-16   390888
  8.342648e-01   6.465410e-14   3.067168e-03   1.167115e-16   402234
  8.448912e-01   6.250999e-14   3.064832e-03   1.111029e-16   412576
  8.555263e-01   6.058294e-14   3.071788e-03   1.065380e-16   423732
  8.661590e-01   5.884418e-14   3.068142e-03   1.028489e-16   433624
  8.767950e-01   5.714466e-14   3.072203e-03   9.911811e-17   445154
  8.874347e-01   5.504464e-14   3.069139e-03   9.480047e-17   455584
  8.980596e-01   5.347940e-14   3.064716e-03   9.140944e-17   465588
  9.086714e-01   5.176287e-14   3.065163e-03   8.784654e-17   476762
  9.193048e-01   5.034287e-14   3.073106e-03   8.495457e-17   489552
  9.299472e-01   4.866055e-14   3.069632e-03   8.149707e-17   500328
  9.405628e-01   4.729945e-14   3.059261e-03   7.853063e-17   509852
