# power spectrum of delta
# redshift z=1.197496
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   7.162546e-05   1.198114e-03   1.396297e-05   18
  1.686348e-02   1.978287e-03   2.897918e-03   2.137006e-04   152
  2.725284e-02   7.259752e-03   3.060867e-03   3.369931e-04   416
  3.742835e-02   1.467397e-02   2.912555e-03   5.655571e-04   770
  4.808679e-02   2.458387e-02   3.119650e-03   6.963615e-04   1364
  5.876109e-02   3.659781e-02   3.054550e-03   8.400476e-04   1976
  6.939824e-02   5.391284e-02   3.112555e-03   1.037569e-03   2792
  7.984642e-02   6.908582e-02   2.971805e-03   1.177356e-03   3578
  9.038229e-02   8.172151e-02   3.049521e-03   1.203527e-03   4724
  1.011318e-01   9.514309e-02   3.134595e-03   1.242209e-03   6032
  1.117485e-01   1.109085e-01   3.016599e-03   1.358567e-03   7072
  1.222702e-01   1.349730e-01   3.056387e-03   1.491335e-03   8634
  1.329722e-01   1.595482e-01   3.095256e-03   1.595075e-03   10336
  1.436677e-01   1.767366e-01   3.082009e-03   1.595369e-03   11940
  1.541872e-01   1.894168e-01   3.021465e-03   1.659098e-03   13490
  1.647185e-01   2.072736e-01   3.054444e-03   1.643977e-03   15656
  1.754149e-01   2.258026e-01   3.102608e-03   1.684569e-03   18008
  1.860920e-01   2.523722e-01   3.069464e-03   1.780806e-03   19964
  1.966957e-01   2.756467e-01   3.066093e-03   1.855949e-03   22354
  2.072851e-01   2.909594e-01   3.030819e-03   1.852311e-03   24648
  2.179134e-01   3.093285e-01   3.083109e-03   1.848986e-03   27592
  2.285517e-01   3.307273e-01   3.075318e-03   1.908003e-03   30152
  2.391687e-01   3.521057e-01   3.069056e-03   1.957437e-03   33046
  2.497808e-01   3.810726e-01   3.053846e-03   2.015569e-03   35992
  2.604233e-01   4.074775e-01   3.074764e-03   2.068585e-03   39304
  2.710722e-01   4.336785e-01   3.082145e-03   2.092746e-03   42608
  2.817050e-01   4.531122e-01   3.058267e-03   2.122935e-03   45758
  2.923349e-01   4.714616e-01   3.072286e-03   2.142091e-03   49536
  3.029238e-01   4.979635e-01   3.039208e-03   2.171974e-03   52488
  3.135134e-01   5.313103e-01   3.084628e-03   2.227095e-03   57034
  3.241511e-01   5.438599e-01   3.061146e-03   2.203429e-03   60648
  3.347969e-01   5.781743e-01   3.076329e-03   2.268674e-03   65044
  3.454223e-01   6.069063e-01   3.057760e-03   2.299355e-03   68720
  3.560505e-01   6.272962e-01   3.078281e-03   2.308814e-03   73538
  3.667175e-01   6.546372e-01   3.076939e-03   2.345309e-03   78080
  3.773260e-01   6.872930e-01   3.039859e-03   2.411354e-03   81572
  3.879192e-01   7.176473e-01   3.081238e-03   2.436207e-03   87248
  3.985882e-01   7.427095e-01   3.084591e-03   2.441301e-03   92266
  4.092322e-01   7.747174e-01   3.063169e-03   2.508526e-03   96696
  4.198039e-01   7.979130e-01   3.037602e-03   2.529593e-03   100904
  4.303789e-01   8.327664e-01   3.065517e-03   2.553259e-03   107036
  4.410480e-01   8.663724e-01   3.089487e-03   2.577576e-03   113362
  4.517307e-01   8.940020e-01   3.072092e-03   2.583514e-03   118176
  4.623378e-01   9.278071e-01   3.054661e-03   2.668168e-03   122944
  4.729644e-01   9.611151e-01   3.083007e-03   2.687625e-03   129902
  4.836049e-01   9.867085e-01   3.061727e-03   2.683798e-03   134944
  4.942158e-01   1.028621e+00   3.064979e-03   2.748692e-03   140952
  5.048213e-01   1.054270e+00   3.064662e-03   2.761327e-03   147072
  5.154342e-01   1.089922e+00   3.060800e-03   2.777826e-03   153382
  5.260893e-01   1.128613e+00   3.082622e-03   2.793775e-03   160952
  5.367508e-01   1.154219e+00   3.070294e-03   2.834062e-03   166640
  5.473579e-01   1.201937e+00   3.057153e-03   2.898322e-03   172448
  5.579787e-01   1.229813e+00   3.077577e-03   2.907639e-03   180594
  5.686178e-01   1.269300e+00   3.060710e-03   2.931063e-03   186556
  5.792219e-01   1.303753e+00   3.063394e-03   2.951296e-03   193528
  5.898242e-01   1.346973e+00   3.060684e-03   3.002678e-03   200626
  6.004609e-01   1.379766e+00   3.076604e-03   3.026947e-03   209256
  6.111150e-01   1.421853e+00   3.069663e-03   3.064683e-03   216020
  6.217510e-01   1.468618e+00   3.075746e-03   3.104181e-03   223768
  6.323610e-01   1.497791e+00   3.055783e-03   3.136187e-03   230234
  6.429887e-01   1.544307e+00   3.074922e-03   3.149262e-03   239800
  6.536248e-01   1.585371e+00   3.063054e-03   3.196753e-03   246568
  6.642393e-01   1.632911e+00   3.068328e-03   3.234771e-03   254828
  6.748534e-01   1.661584e+00   3.064424e-03   3.231130e-03   263074
  6.854951e-01   1.705750e+00   3.071509e-03   3.268680e-03   272312
  6.961385e-01   1.751506e+00   3.070197e-03   3.303152e-03   280376
  7.067732e-01   1.798578e+00   3.071500e-03   3.352614e-03   288884
  7.174012e-01   1.837492e+00   3.068501e-03   3.364658e-03   297602
  7.280177e-01   1.894139e+00   3.057614e-03   3.424195e-03   305520
  7.386402e-01   1.929253e+00   3.075198e-03   3.421465e-03   315976
  7.492461e-01   1.973859e+00   3.052723e-03   3.459095e-03   322778
  7.598720e-01   2.031234e+00   3.080021e-03   3.502615e-03   335372
  7.705286e-01   2.066461e+00   3.068318e-03   3.527885e-03   343464
  7.811635e-01   2.115308e+00   3.070705e-03   3.570670e-03   352912
  7.917934e-01   2.160560e+00   3.070498e-03   3.576216e-03   362666
  8.024224e-01   2.214078e+00   3.063690e-03   3.643012e-03   371884
  8.130465e-01   2.265355e+00   3.069929e-03   3.650171e-03   382280
  8.236583e-01   2.314837e+00   3.060755e-03   3.701521e-03   390888
  8.342648e-01   2.360426e+00   3.067168e-03   3.730405e-03   402234
  8.448912e-01   2.426892e+00   3.064832e-03   3.775779e-03   412576
  8.555263e-01   2.456501e+00   3.071788e-03   3.772743e-03   423732
  8.661590e-01   2.512363e+00   3.068142e-03   3.812743e-03   433624
  8.767950e-01   2.567373e+00   3.072203e-03   3.843087e-03   445154
  8.874347e-01   2.628081e+00   3.069139e-03   3.903236e-03   455584
  8.980596e-01   2.670977e+00   3.064716e-03   3.910984e-03   465588
  9.086714e-01   2.724407e+00   3.065163e-03   3.950445e-03   476762
  9.193048e-01   2.775934e+00   3.073106e-03   3.970186e-03   489552
  9.299472e-01   2.839602e+00   3.069632e-03   4.021898e-03   500328
  9.405628e-01   2.901147e+00   3.059261e-03   4.064594e-03   509852
  9.511854e-01   2.946826e+00   3.074339e-03   4.070257e-03   524234
  9.618189e-01   3.001788e+00   3.061952e-03   4.103763e-03   534104
  9.724448e-01   3.059560e+00   3.070528e-03   4.144651e-03   547048
  9.830800e-01   3.115989e+00   3.073862e-03   4.160424e-03   559328
  9.937180e-01   3.178955e+00   3.070866e-03   4.200333e-03   571326
  1.004339e+00   3.226752e+00   3.060367e-03   4.231676e-03   581920
  1.014951e+00   3.289902e+00   3.064588e-03   4.265026e-03   594832
  1.025571e+00   3.341175e+00   3.068054e-03   4.283282e-03   608048
  1.036206e+00   3.417342e+00   3.070252e-03   4.338022e-03   621526
  1.046839e+00   3.473383e+00   3.066112e-03   4.376137e-03   633240
  1.057456e+00   3.526016e+00   3.064953e-03   4.382523e-03   645472
  1.068086e+00   3.579236e+00   3.075342e-03   4.408972e-03   660906
  1.078726e+00   3.643773e+00   3.067576e-03   4.440521e-03   672856
  1.089356e+00   3.707564e+00   3.067094e-03   4.465894e-03   685980
  1.099980e+00   3.775117e+00   3.067978e-03   4.508350e-03   699256
  1.110619e+00   3.832646e+00   3.074976e-03   4.531092e-03   714730
  1.121246e+00   3.898369e+00   3.059348e-03   4.592430e-03   725152
  1.131863e+00   3.963081e+00   3.067634e-03   4.607192e-03   740420
  1.142485e+00   4.017135e+00   3.069089e-03   4.637197e-03   754312
  1.153114e+00   4.078716e+00   3.069897e-03   4.659995e-03   769114
  1.163749e+00   4.150952e+00   3.069209e-03   4.698320e-03   783488
  1.174365e+00   4.210585e+00   3.058900e-03   4.726110e-03   794968
  1.184981e+00   4.279027e+00   3.070107e-03   4.748397e-03   812366
  1.195609e+00   4.350544e+00   3.065134e-03   4.789235e-03   825976
  1.206250e+00   4.405496e+00   3.075220e-03   4.796695e-03   843352
  1.216898e+00   4.465952e+00   3.073224e-03   4.823049e-03   857280
  1.227524e+00   4.550934e+00   3.063189e-03   4.873994e-03   869542
  1.238147e+00   4.619944e+00   3.070752e-03   4.908618e-03   887128
  1.248772e+00   4.687385e+00   3.063166e-03   4.946740e-03   900032
  1.259388e+00   4.742513e+00   3.067377e-03   4.950647e-03   916560
  1.270005e+00   4.803016e+00   3.061783e-03   4.989932e-03   930922
  1.280635e+00   4.881915e+00   3.071795e-03   5.012005e-03   949844
  1.291287e+00   4.960930e+00   3.076939e-03   5.025420e-03   966736
  1.301925e+00   5.021033e+00   3.065819e-03   5.074363e-03   978776
  1.312537e+00   5.093136e+00   3.064137e-03   5.108152e-03   994522
  1.323161e+00   5.157904e+00   3.068907e-03   5.117157e-03   1012420
  1.333794e+00   5.222788e+00   3.071598e-03   5.151584e-03   1029408
  1.344410e+00   5.296962e+00   3.058405e-03   5.200820e-03   1041658
  1.355032e+00   5.369229e+00   3.072381e-03   5.196182e-03   1063520
  1.365659e+00   5.447114e+00   3.060689e-03   5.242104e-03   1075808
  1.376294e+00   5.513369e+00   3.080019e-03   5.253941e-03   1098956
  1.386928e+00   5.591383e+00   3.061670e-03   5.317864e-03   1109810
  1.397545e+00   5.667014e+00   3.065288e-03   5.336038e-03   1128608
  1.408178e+00   5.738033e+00   3.073589e-03   5.342531e-03   1148264
  1.418813e+00   5.802804e+00   3.067917e-03   5.387767e-03   1163252
  1.429436e+00   5.872547e+00   3.067070e-03   5.411086e-03   1181042
  1.440060e+00   5.955558e+00   3.064325e-03   5.436225e-03   1197848
  1.450692e+00   6.009341e+00   3.073737e-03   5.439088e-03   1218848
  1.461323e+00   6.098452e+00   3.064859e-03   5.492593e-03   1232916
  1.471945e+00   6.170847e+00   3.068844e-03   5.519527e-03   1253002
  1.482566e+00   6.245367e+00   3.062284e-03   5.546518e-03   1268576
  1.493191e+00   6.313917e+00   3.071552e-03   5.559086e-03   1290128
  1.503822e+00   6.386789e+00   3.068342e-03   5.586746e-03   1307402
  1.514455e+00   6.469210e+00   3.069122e-03   5.617572e-03   1327028
  1.525083e+00   6.528738e+00   3.064970e-03   5.626070e-03   1343648
  1.535711e+00   6.607150e+00   3.070217e-03   5.658131e-03   1364096
  1.546341e+00   6.680763e+00   3.068950e-03   5.696593e-03   1382730
  1.556974e+00   6.752157e+00   3.068757e-03   5.694996e-03   1402164
  1.567604e+00   6.827083e+00   3.068159e-03   5.729935e-03   1420464
  1.578221e+00   6.895643e+00   3.063798e-03   5.760602e-03   1437368
  1.588847e+00   6.980181e+00   3.072142e-03   5.766310e-03   1461530
  1.599480e+00   7.047575e+00   3.065069e-03   5.797021e-03   1478264
  1.610108e+00   7.136884e+00   3.068902e-03   5.828940e-03   1499356
  1.620732e+00   7.210378e+00   3.065238e-03   5.850774e-03   1517016
  1.631360e+00   7.283071e+00   3.070849e-03   5.869722e-03   1540090
  1.641988e+00   7.333505e+00   3.065366e-03   5.879062e-03   1557360
  1.652609e+00   7.451225e+00   3.066926e-03   5.932753e-03   1577780
  1.663242e+00   7.505504e+00   3.075107e-03   5.926191e-03   1602578
  1.673875e+00   7.600585e+00   3.063542e-03   5.975291e-03   1617672
  1.684498e+00   7.682411e+00   3.069033e-03   5.988379e-03   1641016
  1.695122e+00   7.748922e+00   3.065080e-03   6.030905e-03   1659416
  1.705746e+00   7.808281e+00   3.068431e-03   6.001513e-03   1682670
  1.716382e+00   7.890913e+00   3.070690e-03   6.047695e-03   1705256
  1.727024e+00   7.952474e+00   3.071890e-03   6.060738e-03   1726312
  1.737645e+00   8.047813e+00   3.062639e-03   6.109654e-03   1741880
  1.748261e+00   8.116764e+00   3.067156e-03   6.108766e-03   1766454
  1.758897e+00   8.194464e+00   3.073105e-03   6.116721e-03   1791784
  1.769528e+00   8.281297e+00   3.063894e-03   6.164764e-03   1807712
  1.780139e+00   8.367660e+00   3.062775e-03   6.195327e-03   1829002
  1.790759e+00   8.429477e+00   3.067263e-03   6.201190e-03   1854216
  1.801400e+00   8.524571e+00   3.074631e-03   6.216486e-03   1880156
  1.812037e+00   8.580894e+00   3.068349e-03   6.225807e-03   1897568
  1.822663e+00   8.660431e+00   3.068475e-03   6.250038e-03   1920458
  1.833288e+00   8.727385e+00   3.065997e-03   6.267302e-03   1942208
  1.843915e+00   8.801754e+00   3.067813e-03   6.275730e-03   1965612
  1.854544e+00   8.877826e+00   3.069639e-03   6.296379e-03   1989000
  1.865168e+00   8.962273e+00   3.064465e-03   6.322263e-03   2009114
  1.875791e+00   9.041556e+00   3.067400e-03   6.332163e-03   2034464
  1.886424e+00   9.120644e+00   3.070174e-03   6.357860e-03   2058476
  1.897052e+00   9.196310e+00   3.068039e-03   6.372844e-03   2079648
  1.907673e+00   9.260320e+00   3.065891e-03   6.391062e-03   2102578
  1.918306e+00   9.338356e+00   3.070742e-03   6.393262e-03   2129928
  1.928942e+00   9.425076e+00   3.069733e-03   6.422054e-03   2152096
  1.939563e+00   9.495673e+00   3.062858e-03   6.446737e-03   2171142
  1.950185e+00   9.564155e+00   3.069150e-03   6.458705e-03   2200248
  1.960824e+00   9.633234e+00   3.071017e-03   6.453980e-03   2225216
  1.971460e+00   9.724658e+00   3.070942e-03   6.478885e-03   2248448
  1.982084e+00   9.782059e+00   3.064272e-03   6.504295e-03   2267942
  1.992710e+00   9.878809e+00   3.071051e-03   6.512537e-03   2298072
  2.003337e+00   9.936496e+00   3.064068e-03   6.534571e-03   2317272
  2.013961e+00   1.000501e+01   3.069747e-03   6.539546e-03   2345808
  2.024580e+00   1.008704e+01   3.062469e-03   6.554659e-03   2365650
  2.035206e+00   1.016143e+01   3.069930e-03   6.576098e-03   2396940
  2.045842e+00   1.025045e+01   3.069936e-03   6.582057e-03   2421272
  2.056473e+00   1.033177e+01   3.068399e-03   6.609010e-03   2444576
  2.067102e+00   1.038114e+01   3.069748e-03   6.605055e-03   2471490
  2.077728e+00   1.044362e+01   3.064854e-03   6.619154e-03   2493180
  2.088349e+00   1.054752e+01   3.068019e-03   6.642511e-03   2520952
  2.098972e+00   1.058056e+01   3.065319e-03   6.623260e-03   2544946
  2.109598e+00   1.066856e+01   3.068311e-03   6.647860e-03   2573856
  2.120230e+00   1.075211e+01   3.069026e-03   6.668303e-03   2600016
  2.130862e+00   1.082198e+01   3.069102e-03   6.685926e-03   2625484
  2.141490e+00   1.089315e+01   3.068080e-03   6.695023e-03   2651122
  2.152130e+00   1.097221e+01   3.074348e-03   6.695377e-03   2683488
  2.162754e+00   1.104186e+01   3.059466e-03   6.724234e-03   2696352
  2.173371e+00   1.111516e+01   3.071171e-03   6.724902e-03   2733020
  2.184002e+00   1.116192e+01   3.067530e-03   6.718455e-03   2757378
  2.194631e+00   1.126195e+01   3.067942e-03   6.749570e-03   2784864
  2.205259e+00   1.133055e+01   3.067811e-03   6.754570e-03   2811168
  2.215874e+00   1.137964e+01   3.061061e-03   6.767754e-03   2832274
  2.226505e+00   1.146954e+01   3.075611e-03   6.760646e-03   2873636
  2.237142e+00   1.154728e+01   3.064877e-03   6.800592e-03   2890496
  2.247766e+00   1.158745e+01   3.069851e-03   6.772957e-03   2921800
  2.258399e+00   1.166316e+01   3.071101e-03   6.777587e-03   2951298
  2.269032e+00   1.173990e+01   3.066274e-03   6.816798e-03   2975476
  2.279663e+00   1.181389e+01   3.071375e-03   6.805986e-03   3007728
  2.290285e+00   1.187633e+01   3.061886e-03   6.829328e-03   3025776
  2.300910e+00   1.198212e+01   3.072955e-03   6.849257e-03   3065762
  2.311540e+00   1.201074e+01   3.063208e-03   6.841149e-03   3084856
  2.322162e+00   1.207921e+01   3.068985e-03   6.843227e-03   3118044
  2.332782e+00   1.212999e+01   3.064319e-03   6.835852e-03   3141352
  2.343410e+00   1.222214e+01   3.072036e-03   6.854692e-03   3179274
  2.354046e+00   1.229112e+01   3.067682e-03   6.865601e-03   3204120
  2.364668e+00   1.234059e+01   3.063610e-03   6.870428e-03   3227900
  2.375288e+00   1.242268e+01   3.068722e-03   6.877163e-03   3262394
  2.385925e+00   1.247500e+01   3.071814e-03   6.874581e-03   3295680
  2.396559e+00   1.254358e+01   3.067166e-03   6.884245e-03   3319560
  2.407184e+00   1.258204e+01   3.068070e-03   6.880296e-03   3348972
  2.417810e+00   1.266489e+01   3.068540e-03   6.894199e-03   3379722
  2.428441e+00   1.273695e+01   3.068348e-03   6.889110e-03   3410720
  2.439075e+00   1.280335e+01   3.069517e-03   6.895412e-03   3441504
  2.449697e+00   1.287044e+01   3.063301e-03   6.918282e-03   3463624
  2.460317e+00   1.290917e+01   3.068043e-03   6.910000e-03   3499790
  2.470951e+00   1.298505e+01   3.070702e-03   6.916042e-03   3533560
  2.481588e+00   1.303140e+01   3.069830e-03   6.896644e-03   3561920
  2.492209e+00   1.310588e+01   3.064208e-03   6.919357e-03   3585208
  2.502830e+00   1.316297e+01   3.069185e-03   6.917837e-03   3622518
  2.513468e+00   1.323183e+01   3.072344e-03   6.911168e-03   3657584
  2.524094e+00   1.328913e+01   3.062507e-03   6.935484e-03   3676440
  2.534707e+00   1.336002e+01   3.065232e-03   6.938418e-03   3711282
  2.545334e+00   1.340068e+01   3.068763e-03   6.917957e-03   3747696
  2.555965e+00   1.347126e+01   3.067225e-03   6.934610e-03   3776188
  2.566601e+00   1.354161e+01   3.074483e-03   6.936722e-03   3815304
  2.577232e+00   1.357392e+01   3.064660e-03   6.927579e-03   3835370
  2.587856e+00   1.365327e+01   3.068926e-03   6.945001e-03   3873424
  2.598487e+00   1.369304e+01   3.067978e-03   6.922574e-03   3903420
  2.609117e+00   1.375500e+01   3.070036e-03   6.928959e-03   3937624
  2.619745e+00   1.380170e+01   3.066011e-03   6.929648e-03   3965658
  2.630375e+00   1.388018e+01   3.069802e-03   6.930672e-03   4002984
  2.641001e+00   1.392476e+01   3.065136e-03   6.933768e-03   4027928
  2.651616e+00   1.397983e+01   3.064941e-03   6.935546e-03   4059844
  2.662241e+00   1.403357e+01   3.069945e-03   6.939063e-03   4100338
  2.672876e+00   1.408656e+01   3.069128e-03   6.929381e-03   4132264
  2.683506e+00   1.413220e+01   3.068474e-03   6.930267e-03   4163216
  2.694131e+00   1.419681e+01   3.066146e-03   6.934936e-03   4193350
  2.704761e+00   1.425626e+01   3.071068e-03   6.914450e-03   4234456
  2.715390e+00   1.430078e+01   3.064079e-03   6.929156e-03   4257264
  2.726012e+00   1.434739e+01   3.069774e-03   6.918176e-03   4297352
  2.736640e+00   1.440617e+01   3.067495e-03   6.915144e-03   4328642
  2.747272e+00   1.444313e+01   3.070663e-03   6.912231e-03   4367948
  2.757895e+00   1.449894e+01   3.061799e-03   6.925674e-03   4388384
  2.768519e+00   1.455647e+01   3.072247e-03   6.903649e-03   4436648
  2.779154e+00   1.459826e+01   3.067997e-03   6.914164e-03   4465658
  2.789787e+00   1.465816e+01   3.069677e-03   6.917103e-03   4502948
  2.800413e+00   1.469869e+01   3.064787e-03   6.909148e-03   4528880
  2.811033e+00   1.475244e+01   3.067181e-03   6.908473e-03   4566290
  2.821663e+00   1.479902e+01   3.070655e-03   6.899609e-03   4606856
  2.832293e+00   1.484987e+01   3.066552e-03   6.892234e-03   4635380
  2.842916e+00   1.489965e+01   3.067131e-03   6.893210e-03   4670384
  2.853543e+00   1.494284e+01   3.069161e-03   6.894439e-03   4709258
  2.864179e+00   1.500135e+01   3.070324e-03   6.881484e-03   4747352
  2.874805e+00   1.502456e+01   3.063655e-03   6.882606e-03   4771664
  2.885427e+00   1.508332e+01   3.068600e-03   6.880463e-03   4813532
  2.896058e+00   1.512391e+01   3.070437e-03   6.869613e-03   4852322
  2.906693e+00   1.514766e+01   3.069013e-03   6.857991e-03   4886480
  2.917320e+00   1.521946e+01   3.066289e-03   6.864488e-03   4917248
  2.927939e+00   1.525652e+01   3.065099e-03   6.851798e-03   4950828
  2.938569e+00   1.529119e+01   3.072788e-03   6.839065e-03   5000170
  2.949204e+00   1.533351e+01   3.066857e-03   6.842069e-03   5026952
  2.959825e+00   1.537546e+01   3.064676e-03   6.836241e-03   5058752
  2.970445e+00   1.543318e+01   3.067741e-03   6.834707e-03   5100722
  2.981076e+00   1.545420e+01   3.068979e-03   6.820122e-03   5140124
  2.991706e+00   1.550113e+01   3.067937e-03   6.816290e-03   5174072
  3.002335e+00   1.553310e+01   3.068928e-03   6.804030e-03   5211608
  3.012962e+00   1.555854e+01   3.067917e-03   6.799241e-03   5247794
  3.023589e+00   1.561167e+01   3.066908e-03   6.791345e-03   5284196
  3.034222e+00   1.565434e+01   3.071657e-03   6.783800e-03   5328800
  3.044847e+00   1.569876e+01   3.063109e-03   6.784084e-03   5350872
  3.055470e+00   1.570877e+01   3.069608e-03   6.758394e-03   5400634
  3.066097e+00   1.576116e+01   3.065291e-03   6.762749e-03   5430968
  3.076725e+00   1.580888e+01   3.070185e-03   6.760796e-03   5475908
  3.087355e+00   1.583765e+01   3.068352e-03   6.743862e-03   5510016
  3.097986e+00   1.586741e+01   3.069695e-03   6.729113e-03   5552114
  3.108620e+00   1.591120e+01   3.068841e-03   6.735959e-03   5588944
  3.119249e+00   1.594173e+01   3.067703e-03   6.727580e-03   5623828
  3.129873e+00   1.598534e+01   3.066629e-03   6.720289e-03   5660722
  3.140497e+00   1.600931e+01   3.066422e-03   6.710006e-03   5699896
  3.151124e+00   1.603603e+01   3.068968e-03   6.688556e-03   5741936
  3.161754e+00   1.606586e+01   3.069010e-03   6.677268e-03   5779568
  3.172381e+00   1.611057e+01   3.067639e-03   6.678199e-03   5817222
  3.183006e+00   1.614129e+01   3.066013e-03   6.672900e-03   5854600
  3.193635e+00   1.616040e+01   3.069791e-03   6.655706e-03   5900040
  3.204262e+00   1.620537e+01   3.066501e-03   6.659099e-03   5931976
  3.214890e+00   1.621828e+01   3.070101e-03   6.629565e-03   5979390
  3.225518e+00   1.623984e+01   3.065321e-03   6.624854e-03   6010200
  3.236144e+00   1.627458e+01   3.069327e-03   6.616767e-03   6056496
  3.246769e+00   1.631267e+01   3.066211e-03   6.609805e-03   6089504
  3.257396e+00   1.634469e+01   3.069391e-03   6.598330e-03   6137114
  3.268025e+00   1.635971e+01   3.067201e-03   6.584327e-03   6173332
  3.278652e+00   1.640013e+01   3.067882e-03   6.578806e-03   6214128
  3.289279e+00   1.640662e+01   3.067306e-03   6.556810e-03   6253874
  3.299910e+00   1.642782e+01   3.069629e-03   6.546699e-03   6300104
  3.310539e+00   1.645468e+01   3.066365e-03   6.534526e-03   6332612
  3.321166e+00   1.648574e+01   3.070240e-03   6.519418e-03   6379768
  3.331797e+00   1.652341e+01   3.068597e-03   6.526577e-03   6418218
  3.342427e+00   1.653320e+01   3.068360e-03   6.510445e-03   6459880
  3.353052e+00   1.656869e+01   3.066116e-03   6.499173e-03   6495652
  3.363680e+00   1.657530e+01   3.070231e-03   6.477510e-03   6545296
  3.374311e+00   1.661014e+01   3.067227e-03   6.476639e-03   6581570
  3.384935e+00   1.664120e+01   3.065246e-03   6.470856e-03   6618960
  3.395556e+00   1.664681e+01   3.067158e-03   6.447319e-03   6663352
