# power spectrum of delta_N
# redshift z=0.897999
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   9.342542e-05   1.198114e-03   1.819042e-05   18
  1.686348e-02   2.561157e-03   2.897918e-03   2.763973e-04   152
  2.725284e-02   9.394730e-03   3.060867e-03   4.361553e-04   416
  3.742835e-02   1.896612e-02   2.912555e-03   7.307167e-04   770
  4.808679e-02   3.173139e-02   3.119650e-03   8.995994e-04   1364
  5.876109e-02   4.728821e-02   3.054550e-03   1.084643e-03   1976
  6.939824e-02   6.957597e-02   3.112555e-03   1.339117e-03   2792
  7.984642e-02   8.925015e-02   2.971805e-03   1.515928e-03   3578
  9.038229e-02   1.054953e-01   3.049521e-03   1.552798e-03   4724
  1.011318e-01   1.231729e-01   3.134595e-03   1.605107e-03   6032
  1.117485e-01   1.433839e-01   3.016599e-03   1.759829e-03   7072
  1.222702e-01   1.748928e-01   3.056387e-03   1.932387e-03   8634
  1.329722e-01   2.064862e-01   3.095256e-03   2.069610e-03   10336
  1.436677e-01   2.294249e-01   3.082009e-03   2.070970e-03   11940
  1.541872e-01   2.467549e-01   3.021465e-03   2.162197e-03   13490
  1.647185e-01   2.714658e-01   3.054444e-03   2.152193e-03   15656
  1.754149e-01   2.957932e-01   3.102608e-03   2.201311e-03   18008
  1.860920e-01   3.305596e-01   3.069464e-03   2.333945e-03   19964
  1.966957e-01   3.615533e-01   3.066093e-03   2.435704e-03   22354
  2.072851e-01   3.821610e-01   3.030819e-03   2.427903e-03   24648
  2.179134e-01   4.078447e-01   3.083109e-03   2.431819e-03   27592
  2.285517e-01   4.390596e-01   3.075318e-03   2.540915e-03   30152
  2.391687e-01   4.676344e-01   3.069056e-03   2.609156e-03   33046
  2.497808e-01   5.057138e-01   3.053846e-03   2.672477e-03   35992
  2.604233e-01   5.425390e-01   3.074764e-03   2.756424e-03   39304
  2.710722e-01   5.769533e-01   3.082145e-03   2.784728e-03   42608
  2.817050e-01   6.068888e-01   3.058267e-03   2.839719e-03   45758
  2.923349e-01   6.331171e-01   3.072286e-03   2.870541e-03   49536
  3.029238e-01   6.701046e-01   3.039208e-03   2.920544e-03   52488
  3.135134e-01   7.167160e-01   3.084628e-03   2.998599e-03   57034
  3.241511e-01   7.356109e-01   3.061146e-03   2.976265e-03   60648
  3.347969e-01   7.854259e-01   3.076329e-03   3.082384e-03   65044
  3.454223e-01   8.250744e-01   3.057760e-03   3.124752e-03   68720
  3.560505e-01   8.557843e-01   3.078281e-03   3.148180e-03   73538
  3.667175e-01   8.946916e-01   3.076939e-03   3.201536e-03   78080
  3.773260e-01   9.420758e-01   3.039859e-03   3.304658e-03   81572
  3.879192e-01   9.849430e-01   3.081238e-03   3.356602e-03   87248
  3.985882e-01   1.021879e+00   3.084591e-03   3.356257e-03   92266
  4.092322e-01   1.068434e+00   3.063169e-03   3.455093e-03   96696
  4.198039e-01   1.102513e+00   3.037602e-03   3.502991e-03   100904
  4.303789e-01   1.155055e+00   3.065517e-03   3.526771e-03   107036
  4.410480e-01   1.201820e+00   3.089487e-03   3.569103e-03   113362
  4.517307e-01   1.245355e+00   3.072092e-03   3.598379e-03   118176
  4.623378e-01   1.293701e+00   3.054661e-03   3.711504e-03   122944
  4.729644e-01   1.342890e+00   3.083007e-03   3.760979e-03   129902
  4.836049e-01   1.387588e+00   3.061727e-03   3.766770e-03   134944
  4.942158e-01   1.443385e+00   3.064979e-03   3.855188e-03   140952
  5.048213e-01   1.487971e+00   3.064662e-03   3.895371e-03   147072
  5.154342e-01   1.539261e+00   3.060800e-03   3.929676e-03   153382
  5.260893e-01   1.595017e+00   3.082622e-03   3.956566e-03   160952
  5.367508e-01   1.633072e+00   3.070294e-03   4.015162e-03   166640
  5.473579e-01   1.706366e+00   3.057153e-03   4.109255e-03   172448
  5.579787e-01   1.749242e+00   3.077577e-03   4.152291e-03   180594
  5.686178e-01   1.811876e+00   3.060710e-03   4.194293e-03   186556
  5.792219e-01   1.861194e+00   3.063394e-03   4.214331e-03   193528
  5.898242e-01   1.925148e+00   3.060684e-03   4.286541e-03   200626
  6.004609e-01   1.975283e+00   3.076604e-03   4.328458e-03   209256
  6.111150e-01   2.037866e+00   3.069663e-03   4.396170e-03   216020
  6.217510e-01   2.112438e+00   3.075746e-03   4.461112e-03   223768
  6.323610e-01   2.162497e+00   3.055783e-03   4.518808e-03   230234
  6.429887e-01   2.233056e+00   3.074922e-03   4.545734e-03   239800
  6.536248e-01   2.289045e+00   3.063054e-03   4.614122e-03   246568
  6.642393e-01   2.366535e+00   3.068328e-03   4.688152e-03   254828
  6.748534e-01   2.410009e+00   3.064424e-03   4.692483e-03   263074
  6.854951e-01   2.482028e+00   3.071509e-03   4.756407e-03   272312
  6.961385e-01   2.553164e+00   3.070197e-03   4.800985e-03   280376
  7.067732e-01   2.624278e+00   3.071500e-03   4.886735e-03   288884
  7.174012e-01   2.684566e+00   3.068501e-03   4.910128e-03   297602
  7.280177e-01   2.768431e+00   3.057614e-03   4.996705e-03   305520
  7.386402e-01   2.830101e+00   3.075198e-03   5.026689e-03   315976
  7.492461e-01   2.893275e+00   3.052723e-03   5.085918e-03   322778
  7.598720e-01   2.979552e+00   3.080021e-03   5.135804e-03   335372
  7.705286e-01   3.037976e+00   3.068318e-03   5.191919e-03   343464
  7.811635e-01   3.117188e+00   3.070705e-03   5.265381e-03   352912
  7.917934e-01   3.190798e+00   3.070498e-03   5.295770e-03   362666
  8.024224e-01   3.257300e+00   3.063690e-03   5.362501e-03   371884
  8.130465e-01   3.350895e+00   3.069929e-03   5.404620e-03   382280
  8.236583e-01   3.429675e+00   3.060755e-03   5.495143e-03   390888
  8.342648e-01   3.506300e+00   3.067168e-03   5.533225e-03   402234
  8.448912e-01   3.592544e+00   3.064832e-03   5.593061e-03   412576
  8.555263e-01   3.650692e+00   3.071788e-03   5.609167e-03   423732
  8.661590e-01   3.737181e+00   3.068142e-03   5.669187e-03   433624
  8.767950e-01   3.824036e+00   3.072203e-03   5.735001e-03   445154
  8.874347e-01   3.915800e+00   3.069139e-03   5.815221e-03   455584
  8.980596e-01   3.979612e+00   3.064716e-03   5.823502e-03   465588
  9.086714e-01   4.067437e+00   3.065163e-03   5.897201e-03   476762
  9.193048e-01   4.154534e+00   3.073106e-03   5.938655e-03   489552
  9.299472e-01   4.244021e+00   3.069632e-03   6.005278e-03   500328
  9.405628e-01   4.339035e+00   3.059261e-03   6.080435e-03   509852
  9.511854e-01   4.419020e+00   3.074339e-03   6.107174e-03   524234
  9.618189e-01   4.507349e+00   3.061952e-03   6.155883e-03   534104
  9.724448e-01   4.597357e+00   3.070528e-03   6.228791e-03   547048
  9.830800e-01   4.688299e+00   3.073862e-03   6.265785e-03   559328
  9.937180e-01   4.782417e+00   3.070866e-03   6.330192e-03   571326
  1.004339e+00   4.855085e+00   3.060367e-03   6.380952e-03   581920
  1.014951e+00   4.960177e+00   3.064588e-03   6.432691e-03   594832
  1.025571e+00   5.030311e+00   3.068054e-03   6.449655e-03   608048
  1.036206e+00   5.163470e+00   3.070252e-03   6.567163e-03   621526
  1.046839e+00   5.251789e+00   3.066112e-03   6.608179e-03   633240
  1.057456e+00   5.334242e+00   3.064953e-03   6.637938e-03   645472
  1.068086e+00   5.416979e+00   3.075342e-03   6.656577e-03   660906
  1.078726e+00   5.512886e+00   3.067576e-03   6.719144e-03   672856
  1.089356e+00   5.615165e+00   3.067094e-03   6.782188e-03   685980
  1.099980e+00   5.721968e+00   3.067978e-03   6.838803e-03   699256
  1.110619e+00   5.799231e+00   3.074976e-03   6.861603e-03   714730
  1.121246e+00   5.910557e+00   3.059348e-03   6.971195e-03   725152
  1.131863e+00   6.014358e+00   3.067634e-03   6.977799e-03   740420
  1.142485e+00   6.113698e+00   3.069089e-03   7.063554e-03   754312
  1.153114e+00   6.210282e+00   3.069897e-03   7.083211e-03   769114
  1.163749e+00   6.305652e+00   3.069209e-03   7.112312e-03   783488
  1.174365e+00   6.411357e+00   3.058900e-03   7.199764e-03   794968
  1.184981e+00   6.512297e+00   3.070107e-03   7.233065e-03   812366
  1.195609e+00   6.611853e+00   3.065134e-03   7.263692e-03   825976
  1.206250e+00   6.709454e+00   3.075220e-03   7.301279e-03   843352
  1.216898e+00   6.804147e+00   3.073224e-03   7.338345e-03   857280
  1.227524e+00   6.933594e+00   3.063189e-03   7.438577e-03   869542
  1.238147e+00   7.033299e+00   3.070752e-03   7.467326e-03   887128
  1.248772e+00   7.156640e+00   3.063166e-03   7.549876e-03   900032
  1.259388e+00   7.228721e+00   3.067377e-03   7.558102e-03   916560
  1.270005e+00   7.336362e+00   3.061783e-03   7.565374e-03   930922
  1.280635e+00   7.457760e+00   3.071795e-03   7.659476e-03   949844
  1.291287e+00   7.573985e+00   3.076939e-03   7.690696e-03   966736
  1.301925e+00   7.664739e+00   3.065819e-03   7.748849e-03   978776
  1.312537e+00   7.779627e+00   3.064137e-03   7.817550e-03   994522
  1.323161e+00   7.871139e+00   3.068907e-03   7.811152e-03   1012420
  1.333794e+00   8.000918e+00   3.071598e-03   7.903152e-03   1029408
  1.344410e+00   8.106310e+00   3.058405e-03   7.939703e-03   1041658
  1.355032e+00   8.205183e+00   3.072381e-03   7.945231e-03   1063520
  1.365659e+00   8.332514e+00   3.060689e-03   8.028586e-03   1075808
  1.376294e+00   8.434306e+00   3.080019e-03   8.055290e-03   1098956
  1.386928e+00   8.555269e+00   3.061670e-03   8.125210e-03   1109810
  1.397545e+00   8.659847e+00   3.065288e-03   8.149726e-03   1128608
  1.408178e+00   8.767894e+00   3.073589e-03   8.180635e-03   1148264
  1.418813e+00   8.868215e+00   3.067917e-03   8.223865e-03   1163252
  1.429436e+00   8.999665e+00   3.067070e-03   8.275650e-03   1181042
  1.440060e+00   9.103469e+00   3.064325e-03   8.315944e-03   1197848
  1.450692e+00   9.212209e+00   3.073737e-03   8.348574e-03   1218848
  1.461323e+00   9.326675e+00   3.064859e-03   8.399352e-03   1232916
