# cross spectrum of phi(z1) and phi(z2)
# redshift z=-0.000147
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   2.098325e-10   1.198114e-03   4.724498e-11   18
  1.686348e-02   2.480844e-10   2.897918e-03   2.369531e-11   152
  2.725284e-02   1.480746e-10   3.060867e-03   6.930060e-12   416
  3.742835e-02   8.082572e-11   2.912555e-03   3.037152e-12   770
  4.808679e-02   5.036478e-11   3.119650e-03   1.484059e-12   1364
  5.876109e-02   3.299100e-11   3.054550e-03   7.556602e-13   1976
  6.939824e-02   2.488270e-11   3.112555e-03   4.774206e-13   2792
  7.984642e-02   1.806046e-11   2.971805e-03   3.097062e-13   3578
  9.038229e-02   1.280636e-11   3.049521e-03   1.923934e-13   4724
  1.011318e-01   9.438952e-12   3.134595e-03   1.278833e-13   6032
  1.117485e-01   7.245966e-12   3.016599e-03   9.258848e-14   7072
  1.222702e-01   6.063571e-12   3.056387e-03   6.957548e-14   8634
  1.329722e-01   5.036845e-12   3.095256e-03   5.350629e-14   10336
  1.436677e-01   4.046734e-12   3.082009e-03   3.906173e-14   11940
  1.541872e-01   3.212841e-12   3.021465e-03   3.061662e-14   13490
  1.647185e-01   2.658188e-12   3.054444e-03   2.307790e-14   15656
  1.754149e-01   2.192489e-12   3.102608e-03   1.812784e-14   18008
  1.860920e-01   1.884773e-12   3.069464e-03   1.509002e-14   19964
  1.966957e-01   1.613211e-12   3.066093e-03   1.251450e-14   22354
  2.072851e-01   1.339313e-12   3.030819e-03   1.004431e-14   24648
  2.179134e-01   1.131308e-12   3.083109e-03   8.070332e-15   27592
  2.285517e-01   9.769633e-13   3.075318e-03   6.984910e-15   30152
  2.391687e-01   8.402477e-13   3.069056e-03   5.872323e-15   33046
  2.497808e-01   7.399965e-13   3.053846e-03   5.026835e-15   35992
  2.604233e-01   6.479388e-13   3.074764e-03   4.348903e-15   39304
  2.710722e-01   5.640058e-13   3.082145e-03   3.691831e-15   42608
  2.817050e-01   4.904403e-13   3.058267e-03   3.193500e-15   45758
  2.923349e-01   4.195514e-13   3.072286e-03   2.752433e-15   49536
  3.029238e-01   3.710473e-13   3.039208e-03   2.412381e-15   52488
  3.135134e-01   3.308853e-13   3.084628e-03   2.136247e-15   57034
  3.241511e-01   2.825458e-13   3.061146e-03   1.840240e-15   60648
  3.347969e-01   2.556618e-13   3.076329e-03   1.664696e-15   65044
  3.454223e-01   2.252450e-13   3.057760e-03   1.478543e-15   68720
  3.560505e-01   1.970922e-13   3.078281e-03   1.317839e-15   73538
  3.667175e-01   1.755937e-13   3.076939e-03   1.186628e-15   78080
  3.773260e-01   1.575849e-13   3.039859e-03   1.080992e-15   81572
  3.879192e-01   1.376169e-13   3.081238e-03   9.679914e-16   87248
  3.985882e-01   1.197668e-13   3.084591e-03   8.691861e-16   92266
  4.092322e-01   1.085653e-13   3.063169e-03   7.974979e-16   96696
  4.198039e-01   9.473061e-14   3.037602e-03   7.251741e-16   100904
  4.303789e-01   8.566944e-14   3.065517e-03   6.584737e-16   107036
  4.410480e-01   7.659071e-14   3.089487e-03   5.980662e-16   113362
  4.517307e-01   6.743529e-14   3.072092e-03   5.514129e-16   118176
  4.623378e-01   5.984465e-14   3.054661e-03   5.125600e-16   122944
  4.729644e-01   5.339752e-14   3.083007e-03   4.707941e-16   129902
  4.836049e-01   4.724960e-14   3.061727e-03   4.337492e-16   134944
  4.942158e-01   4.302049e-14   3.064979e-03   4.036727e-16   140952
  5.048213e-01   3.693782e-14   3.064662e-03   3.748704e-16   147072
  5.154342e-01   3.313815e-14   3.060800e-03   3.481725e-16   153382
  5.260893e-01   2.901851e-14   3.082622e-03   3.235094e-16   160952
  5.367508e-01   2.607348e-14   3.070294e-03   3.023125e-16   166640
  5.473579e-01   2.439261e-14   3.057153e-03   2.826482e-16   172448
  5.579787e-01   2.112182e-14   3.077577e-03   2.643671e-16   180594
  5.686178e-01   1.912979e-14   3.060710e-03   2.475845e-16   186556
  5.792219e-01   1.725860e-14   3.063394e-03   2.325338e-16   193528
  5.898242e-01   1.466784e-14   3.060684e-03   2.185497e-16   200626
  6.004609e-01   1.352042e-14   3.076604e-03   2.033122e-16   209256
  6.111150e-01   1.205567e-14   3.069663e-03   1.928629e-16   216020
  6.217510e-01   1.078961e-14   3.075746e-03   1.825819e-16   223768
  6.323610e-01   9.420509e-15   3.055783e-03   1.722626e-16   230234
  6.429887e-01   8.540606e-15   3.074922e-03   1.618317e-16   239800
  6.536248e-01   7.653251e-15   3.063054e-03   1.532539e-16   246568
  6.642393e-01   7.090172e-15   3.068328e-03   1.465852e-16   254828
  6.748534e-01   6.262640e-15   3.064424e-03   1.376281e-16   263074
  6.854951e-01   5.335912e-15   3.071509e-03   1.307762e-16   272312
  6.961385e-01   4.920642e-15   3.070197e-03   1.244002e-16   280376
  7.067732e-01   4.446848e-15   3.071500e-03   1.182323e-16   288884
  7.174012e-01   3.675747e-15   3.068501e-03   1.120640e-16   297602
  7.280177e-01   3.612200e-15   3.057614e-03   1.073336e-16   305520
  7.386402e-01   3.357559e-15   3.075198e-03   1.016641e-16   315976
  7.492461e-01   2.699619e-15   3.052723e-03   9.767816e-17   322778
  7.598720e-01   2.444223e-15   3.080021e-03   9.273669e-17   335372
  7.705286e-01   2.333101e-15   3.068318e-03   8.780112e-17   343464
  7.811635e-01   2.125169e-15   3.070705e-03   8.402303e-17   352912
  7.917934e-01   1.887731e-15   3.070498e-03   8.054992e-17   362666
  8.024224e-01   1.807659e-15   3.063690e-03   7.696096e-17   371884
  8.130465e-01   1.451298e-15   3.069929e-03   7.365904e-17   382280
  8.236583e-01   1.374419e-15   3.060755e-03   7.058448e-17   390888
  8.342648e-01   1.310803e-15   3.067168e-03   6.776959e-17   402234
  8.448912e-01   9.216311e-16   3.064832e-03   6.480994e-17   412576
  8.555263e-01   1.054993e-15   3.071788e-03   6.213626e-17   423732
  8.661590e-01   7.744316e-16   3.068142e-03   5.970840e-17   433624
  8.767950e-01   7.707102e-16   3.072203e-03   5.695352e-17   445154
  8.874347e-01   6.992859e-16   3.069139e-03   5.467544e-17   455584
  8.980596e-01   6.597031e-16   3.064716e-03   5.273128e-17   465588
  9.086714e-01   7.140811e-16   3.065163e-03   5.056306e-17   476762
  9.193048e-01   5.274609e-16   3.073106e-03   4.880204e-17   489552
  9.299472e-01   5.887992e-16   3.069632e-03   4.692361e-17   500328
  9.405628e-01   4.678799e-16   3.059261e-03   4.512144e-17   509852
  9.511854e-01   4.474435e-16   3.074339e-03   4.331489e-17   524234
