# power spectrum of phi
# redshift z=2.885851
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   2.670236e-10   1.198114e-03   6.012194e-11   18
  1.686348e-02   3.167141e-10   2.897918e-03   3.026644e-11   152
  2.725284e-02   1.890932e-10   3.060867e-03   8.840741e-12   416
  3.742835e-02   1.036366e-10   2.912555e-03   3.876852e-12   770
  4.808679e-02   6.516562e-11   3.119650e-03   1.909565e-12   1364
  5.876109e-02   4.273928e-11   3.054550e-03   9.710029e-13   1976
  6.939824e-02   3.263528e-11   3.112555e-03   6.213128e-13   2792
  7.984642e-02   2.376894e-11   2.971805e-03   4.066627e-13   3578
  9.038229e-02   1.715563e-11   3.049521e-03   2.537416e-13   4724
  1.011318e-01   1.266069e-11   3.134595e-03   1.674714e-13   6032
  1.117485e-01   9.918667e-12   3.016599e-03   1.207395e-13   7072
  1.222702e-01   8.328670e-12   3.056387e-03   9.136714e-14   8634
  1.329722e-01   7.085258e-12   3.095256e-03   7.063767e-14   10336
  1.436677e-01   5.718786e-12   3.082009e-03   5.163123e-14   11940
  1.541872e-01   4.583206e-12   3.021465e-03   4.038815e-14   13490
  1.647185e-01   3.784592e-12   3.054444e-03   2.991355e-14   15656
  1.754149e-01   3.203370e-12   3.102608e-03   2.404216e-14   18008
  1.860920e-01   2.831181e-12   3.069464e-03   2.007863e-14   19964
  1.966957e-01   2.468738e-12   3.066093e-03   1.654548e-14   22354
  2.072851e-01   2.106457e-12   3.030819e-03   1.348093e-14   24648
  2.179134e-01   1.811631e-12   3.083109e-03   1.089441e-14   27592
  2.285517e-01   1.572050e-12   3.075318e-03   8.983596e-15   30152
  2.391687e-01   1.391530e-12   3.069056e-03   7.648254e-15   33046
  2.497808e-01   1.267166e-12   3.053846e-03   6.734462e-15   35992
  2.604233e-01   1.137551e-12   3.074764e-03   5.752477e-15   39304
  2.710722e-01   1.031016e-12   3.082145e-03   4.974847e-15   42608
  2.817050e-01   9.040648e-13   3.058267e-03   4.265734e-15   45758
  2.923349e-01   8.079703e-13   3.072286e-03   3.674067e-15   49536
  3.029238e-01   7.330108e-13   3.039208e-03   3.230672e-15   52488
  3.135134e-01   6.751977e-13   3.084628e-03   2.845796e-15   57034
  3.241511e-01   6.033483e-13   3.061146e-03   2.451062e-15   60648
  3.347969e-01   5.579760e-13   3.076329e-03   2.203200e-15   65044
  3.454223e-01   5.145189e-13   3.057760e-03   1.954349e-15   68720
  3.560505e-01   4.672615e-13   3.078281e-03   1.720923e-15   73538
  3.667175e-01   4.294156e-13   3.076939e-03   1.536534e-15   78080
  3.773260e-01   3.994468e-13   3.039859e-03   1.397315e-15   81572
  3.879192e-01   3.697640e-13   3.081238e-03   1.250218e-15   87248
  3.985882e-01   3.411416e-13   3.084591e-03   1.125747e-15   92266
  4.092322e-01   3.176581e-13   3.063169e-03   1.025296e-15   96696
  4.198039e-01   2.951368e-13   3.037602e-03   9.338299e-16   100904
  4.303789e-01   2.739981e-13   3.065517e-03   8.456371e-16   107036
  4.410480e-01   2.565797e-13   3.089487e-03   7.627224e-16   113362
  4.517307e-01   2.391398e-13   3.072092e-03   6.986608e-16   118176
  4.623378e-01   2.252519e-13   3.054661e-03   6.466801e-16   122944
  4.729644e-01   2.111379e-13   3.083007e-03   5.853250e-16   129902
  4.836049e-01   1.962343e-13   3.061727e-03   5.337886e-16   134944
  4.942158e-01   1.860748e-13   3.064979e-03   4.969969e-16   140952
  5.048213e-01   1.737451e-13   3.064662e-03   4.571092e-16   147072
  5.154342e-01   1.641574e-13   3.060800e-03   4.186820e-16   153382
  5.260893e-01   1.555038e-13   3.082622e-03   3.862233e-16   160952
  5.367508e-01   1.466283e-13   3.070294e-03   3.582100e-16   166640
