# power spectrum of delta
# redshift z=2.291371
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   3.367224e-05   1.198114e-03   6.562336e-06   18
  1.686348e-02   9.293008e-04   2.897918e-03   1.005320e-04   152
  2.725284e-02   3.403318e-03   3.060867e-03   1.579085e-04   416
  3.742835e-02   6.889911e-03   2.912555e-03   2.657499e-04   770
  4.808679e-02   1.157435e-02   3.119650e-03   3.271840e-04   1364
  5.876109e-02   1.718606e-02   3.054550e-03   3.949860e-04   1976
  6.939824e-02   2.537778e-02   3.112555e-03   4.883698e-04   2792
  7.984642e-02   3.243810e-02   2.971805e-03   5.571029e-04   3578
  9.038229e-02   3.844179e-02   3.049521e-03   5.671524e-04   4724
  1.011318e-01   4.450719e-02   3.134595e-03   5.825466e-04   6032
  1.117485e-01   5.203275e-02   3.016599e-03   6.338541e-04   7072
  1.222702e-01   6.297291e-02   3.056387e-03   6.955963e-04   8634
  1.329722e-01   7.465659e-02   3.095256e-03   7.424792e-04   10336
  1.436677e-01   8.222130e-02   3.082009e-03   7.420750e-04   11940
  1.541872e-01   8.742423e-02   3.021465e-03   7.641021e-04   13490
  1.647185e-01   9.459404e-02   3.054444e-03   7.497290e-04   15656
  1.754149e-01   1.030470e-01   3.102608e-03   7.732113e-04   18008
  1.860920e-01   1.151626e-01   3.069464e-03   8.134122e-04   19964
  1.966957e-01   1.255134e-01   3.066093e-03   8.427221e-04   22354
  2.072851e-01   1.321392e-01   3.030819e-03   8.443900e-04   24648
  2.179134e-01   1.392233e-01   3.083109e-03   8.361622e-04   27592
  2.285517e-01   1.467344e-01   3.075318e-03   8.397795e-04   30152
  2.391687e-01   1.559869e-01   3.069056e-03   8.590658e-04   33046
  2.497808e-01   1.690277e-01   3.053846e-03   8.968345e-04   35992
  2.604233e-01   1.795558e-01   3.074764e-03   9.075808e-04   39304
  2.710722e-01   1.910204e-01   3.082145e-03   9.205252e-04   42608
