# power spectrum of delta
# redshift z=0.596562
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   1.228986e-04   1.198114e-03   2.395988e-05   18
  1.686348e-02   3.391434e-03   2.897918e-03   3.657723e-04   152
  2.725284e-02   1.246321e-02   3.060867e-03   5.787852e-04   416
  3.742835e-02   2.514083e-02   2.912555e-03   9.682275e-04   770
  4.808679e-02   4.200315e-02   3.119650e-03   1.192065e-03   1364
  5.876109e-02   6.269528e-02   3.054550e-03   1.436472e-03   1976
  6.939824e-02   9.210459e-02   3.112555e-03   1.772956e-03   2792
  7.984642e-02   1.183108e-01   2.971805e-03   2.001277e-03   3578
  9.038229e-02   1.397324e-01   3.049521e-03   2.055667e-03   4724
  1.011318e-01   1.638019e-01   3.134595e-03   2.128160e-03   6032
  1.117485e-01   1.903358e-01   3.016599e-03   2.340897e-03   7072
  1.222702e-01   2.327951e-01   3.056387e-03   2.572113e-03   8634
  1.329722e-01   2.744824e-01   3.095256e-03   2.759797e-03   10336
  1.436677e-01   3.062560e-01   3.082009e-03   2.764535e-03   11940
  1.541872e-01   3.308366e-01   3.021465e-03   2.898650e-03   13490
  1.647185e-01   3.665086e-01   3.054444e-03   2.902785e-03   15656
  1.754149e-01   3.996014e-01   3.102608e-03   2.965110e-03   18008
  1.860920e-01   4.463590e-01   3.069464e-03   3.156617e-03   19964
  1.966957e-01   4.893747e-01   3.066093e-03   3.295994e-03   22354
  2.072851e-01   5.183080e-01   3.030819e-03   3.284567e-03   24648
  2.179134e-01   5.556920e-01   3.083109e-03   3.303575e-03   27592
  2.285517e-01   6.033672e-01   3.075318e-03   3.501673e-03   30152
  2.391687e-01   6.430224e-01   3.069056e-03   3.597247e-03   33046
  2.497808e-01   6.948745e-01   3.053846e-03   3.669997e-03   35992
  2.604233e-01   7.485465e-01   3.074764e-03   3.799764e-03   39304
  2.710722e-01   7.946890e-01   3.082145e-03   3.835278e-03   42608
  2.817050e-01   8.426822e-01   3.058267e-03   3.938251e-03   45758
  2.923349e-01   8.826163e-01   3.072286e-03   3.986206e-03   49536
  3.029238e-01   9.354988e-01   3.039208e-03   4.082791e-03   52488
  3.135134e-01   1.003324e+00   3.084628e-03   4.190086e-03   57034
  3.241511e-01   1.034021e+00   3.061146e-03   4.174861e-03   60648
  3.347969e-01   1.109700e+00   3.076329e-03   4.360334e-03   65044
  3.454223e-01   1.167349e+00   3.057760e-03   4.419724e-03   68720
  3.560505e-01   1.216694e+00   3.078281e-03   4.473763e-03   73538
  3.667175e-01   1.274866e+00   3.076939e-03   4.554258e-03   78080
  3.773260e-01   1.346538e+00   3.039859e-03   4.718082e-03   81572
  3.879192e-01   1.408803e+00   3.081238e-03   4.819603e-03   87248
  3.985882e-01   1.466578e+00   3.084591e-03   4.820779e-03   92266
  4.092322e-01   1.537299e+00   3.063169e-03   4.952939e-03   96696
  4.198039e-01   1.593658e+00   3.037602e-03   5.067689e-03   100904
  4.303789e-01   1.672994e+00   3.065517e-03   5.094666e-03   107036
  4.410480e-01   1.739654e+00   3.089487e-03   5.159361e-03   113362
  4.517307e-01   1.815198e+00   3.072092e-03   5.258611e-03   118176
  4.623378e-01   1.886470e+00   3.054661e-03   5.391534e-03   122944
  4.729644e-01   1.961443e+00   3.083007e-03   5.492708e-03   129902
  4.836049e-01   2.041913e+00   3.061727e-03   5.532122e-03   134944
  4.942158e-01   2.116401e+00   3.064979e-03   5.649737e-03   140952
  5.048213e-01   2.198985e+00   3.064662e-03   5.751008e-03   147072
  5.154342e-01   2.276328e+00   3.060800e-03   5.825884e-03   153382
  5.260893e-01   2.363648e+00   3.082622e-03   5.871879e-03   160952
  5.367508e-01   2.425586e+00   3.070294e-03   5.969324e-03   166640
  5.473579e-01   2.531497e+00   3.057153e-03   6.091153e-03   172448
  5.579787e-01   2.606309e+00   3.077577e-03   6.209744e-03   180594
  5.686178e-01   2.710808e+00   3.060710e-03   6.281809e-03   186556
  5.792219e-01   2.785329e+00   3.063394e-03   6.341976e-03   193528
  5.898242e-01   2.885886e+00   3.060684e-03   6.426597e-03   200626
  6.004609e-01   2.965241e+00   3.076604e-03   6.488029e-03   209256
  6.111150e-01   3.063386e+00   3.069663e-03   6.617573e-03   216020
  6.217510e-01   3.181314e+00   3.075746e-03   6.723161e-03   223768
  6.323610e-01   3.275683e+00   3.055783e-03   6.820909e-03   230234
  6.429887e-01   3.384299e+00   3.074922e-03   6.890238e-03   239800
  6.536248e-01   3.467206e+00   3.063054e-03   6.969157e-03   246568
  6.642393e-01   3.598197e+00   3.068328e-03   7.128640e-03   254828
  6.748534e-01   3.668474e+00   3.064424e-03   7.147158e-03   263074
  6.854951e-01   3.786613e+00   3.071509e-03   7.246616e-03   272312
  6.961385e-01   3.907105e+00   3.070197e-03   7.361229e-03   280376
  7.067732e-01   4.014508e+00   3.071500e-03   7.456419e-03   288884
  7.174012e-01   4.117788e+00   3.068501e-03   7.516803e-03   297602
  7.280177e-01   4.238827e+00   3.057614e-03   7.638267e-03   305520
  7.386402e-01   4.353173e+00   3.075198e-03   7.749512e-03   315976
  7.492461e-01   4.455727e+00   3.052723e-03   7.843845e-03   322778
  7.598720e-01   4.589308e+00   3.080021e-03   7.921594e-03   335372
  7.705286e-01   4.690496e+00   3.068318e-03   8.012710e-03   343464
  7.811635e-01   4.809872e+00   3.070705e-03   8.108835e-03   352912
  7.917934e-01   4.949850e+00   3.070498e-03   8.213366e-03   362666
  8.024224e-01   5.040688e+00   3.063690e-03   8.285986e-03   371884
  8.130465e-01   5.191931e+00   3.069929e-03   8.398470e-03   382280
  8.236583e-01   5.326627e+00   3.060755e-03   8.541504e-03   390888
  8.342648e-01   5.467115e+00   3.067168e-03   8.626659e-03   402234
  8.448912e-01   5.579471e+00   3.064832e-03   8.684817e-03   412576
  8.555263e-01   5.697331e+00   3.071788e-03   8.767429e-03   423732
  8.661590e-01   5.833116e+00   3.068142e-03   8.849240e-03   433624
  8.767950e-01   5.979464e+00   3.072203e-03   8.970177e-03   445154
  8.874347e-01   6.111593e+00   3.069139e-03   9.063351e-03   455584
  8.980596e-01   6.230257e+00   3.064716e-03   9.114989e-03   465588
  9.086714e-01   6.361760e+00   3.065163e-03   9.203331e-03   476762
  9.193048e-01   6.523704e+00   3.073106e-03   9.314772e-03   489552
  9.299472e-01   6.644010e+00   3.069632e-03   9.387388e-03   500328
  9.405628e-01   6.785085e+00   3.059261e-03   9.524957e-03   509852
  9.511854e-01   6.941726e+00   3.074339e-03   9.597972e-03   524234
  9.618189e-01   7.087219e+00   3.061952e-03   9.682086e-03   534104
  9.724448e-01   7.237108e+00   3.070528e-03   9.787614e-03   547048
  9.830800e-01   7.367828e+00   3.073862e-03   9.840639e-03   559328
  9.937180e-01   7.512386e+00   3.070866e-03   9.948678e-03   571326
  1.004339e+00   7.636750e+00   3.060367e-03   1.003100e-02   581920
  1.014951e+00   7.830373e+00   3.064588e-03   1.016480e-02   594832
  1.025571e+00   7.924879e+00   3.068054e-03   1.017513e-02   608048
  1.036206e+00   8.148065e+00   3.070252e-03   1.032792e-02   621526
  1.046839e+00   8.278584e+00   3.066112e-03   1.042887e-02   633240
  1.057456e+00   8.433029e+00   3.064953e-03   1.052366e-02   645472
  1.068086e+00   8.586205e+00   3.075342e-03   1.055853e-02   660906
  1.078726e+00   8.725376e+00   3.067576e-03   1.064612e-02   672856
  1.089356e+00   8.872777e+00   3.067094e-03   1.074043e-02   685980
  1.099980e+00   9.038362e+00   3.067978e-03   1.081503e-02   699256
  1.110619e+00   9.169514e+00   3.074976e-03   1.085468e-02   714730
  1.121246e+00   9.354198e+00   3.059348e-03   1.099269e-02   725152
  1.131863e+00   9.513809e+00   3.067634e-03   1.103523e-02   740420
  1.142485e+00   9.673742e+00   3.069089e-03   1.114811e-02   754312
  1.153114e+00   9.844908e+00   3.069897e-03   1.121505e-02   769114
  1.163749e+00   9.975970e+00   3.069209e-03   1.123795e-02   783488
  1.174365e+00   1.015641e+01   3.058900e-03   1.140481e-02   794968
  1.184981e+00   1.030529e+01   3.070107e-03   1.142067e-02   812366
  1.195609e+00   1.045213e+01   3.065134e-03   1.149835e-02   825976
  1.206250e+00   1.063860e+01   3.075220e-03   1.160897e-02   843352
  1.216898e+00   1.080559e+01   3.073224e-03   1.165993e-02   857280
  1.227524e+00   1.098271e+01   3.063189e-03   1.177368e-02   869542
  1.238147e+00   1.111962e+01   3.070752e-03   1.181805e-02   887128
  1.248772e+00   1.134125e+01   3.063166e-03   1.195938e-02   900032
  1.259388e+00   1.146703e+01   3.067377e-03   1.198552e-02   916560
  1.270005e+00   1.165202e+01   3.061783e-03   1.205895e-02   930922
  1.280635e+00   1.179191e+01   3.071795e-03   1.208778e-02   949844
  1.291287e+00   1.198080e+01   3.076939e-03   1.219628e-02   966736
  1.301925e+00   1.215521e+01   3.065819e-03   1.229933e-02   978776
  1.312537e+00   1.231850e+01   3.064137e-03   1.237808e-02   994522
  1.323161e+00   1.246893e+01   3.068907e-03   1.239605e-02   1012420
  1.333794e+00   1.264802e+01   3.071598e-03   1.246549e-02   1029408
  1.344410e+00   1.284647e+01   3.058405e-03   1.256653e-02   1041658
  1.355032e+00   1.299167e+01   3.072381e-03   1.259400e-02   1063520
  1.365659e+00   1.317800e+01   3.060689e-03   1.270535e-02   1075808
  1.376294e+00   1.336002e+01   3.080019e-03   1.275567e-02   1098956
  1.386928e+00   1.353426e+01   3.061670e-03   1.284043e-02   1109810
  1.397545e+00   1.367772e+01   3.065288e-03   1.286182e-02   1128608
  1.408178e+00   1.386699e+01   3.073589e-03   1.295711e-02   1148264
  1.418813e+00   1.402785e+01   3.067917e-03   1.303391e-02   1163252
  1.429436e+00   1.421777e+01   3.067070e-03   1.305597e-02   1181042
  1.440060e+00   1.435364e+01   3.064325e-03   1.313122e-02   1197848
  1.450692e+00   1.457963e+01   3.073737e-03   1.317540e-02   1218848
  1.461323e+00   1.472056e+01   3.064859e-03   1.327956e-02   1232916
  1.471945e+00   1.490331e+01   3.068844e-03   1.332650e-02   1253002
  1.482566e+00   1.506499e+01   3.062284e-03   1.337487e-02   1268576
  1.493191e+00   1.524323e+01   3.071552e-03   1.341281e-02   1290128
  1.503822e+00   1.541758e+01   3.068342e-03   1.347674e-02   1307402
