# cross spectrum of phi(z1) and phi(z2)
# redshift z=-0.000147
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   2.042613e-10   1.198114e-03   4.598782e-11   18
  1.686348e-02   2.413404e-10   2.897918e-03   2.304512e-11   152
  2.725284e-02   1.441504e-10   3.060867e-03   6.745535e-12   416
  3.742835e-02   7.874807e-11   2.912555e-03   2.958631e-12   770
  4.808679e-02   4.910208e-11   3.119650e-03   1.444430e-12   1364
  5.876109e-02   3.232096e-11   3.054550e-03   7.379162e-13   1976
  6.939824e-02   2.441172e-11   3.112555e-03   4.660942e-13   2792
  7.984642e-02   1.782509e-11   2.971805e-03   3.021300e-13   3578
  9.038229e-02   1.271152e-11   3.049521e-03   1.887224e-13   4724
  1.011318e-01   9.480055e-12   3.134595e-03   1.258060e-13   6032
  1.117485e-01   7.321119e-12   3.016599e-03   9.186660e-14   7072
  1.222702e-01   6.190388e-12   3.056387e-03   6.939374e-14   8634
  1.329722e-01   5.186142e-12   3.095256e-03   5.366452e-14   10336
  1.436677e-01   4.224690e-12   3.082009e-03   3.934292e-14   11940
  1.541872e-01   3.413519e-12   3.021465e-03   3.109118e-14   13490
  1.647185e-01   2.877760e-12   3.054444e-03   2.369325e-14   15656
  1.754149e-01   2.410732e-12   3.102608e-03   1.873641e-14   18008
  1.860920e-01   2.100254e-12   3.069464e-03   1.572935e-14   19964
  1.966957e-01   1.825679e-12   3.066093e-03   1.305917e-14   22354
  2.072851e-01   1.546041e-12   3.030819e-03   1.053424e-14   24648
  2.179134e-01   1.337669e-12   3.083109e-03   8.568295e-15   27592
  2.285517e-01   1.186734e-12   3.075318e-03   7.535155e-15   30152
  2.391687e-01   1.038560e-12   3.069056e-03   6.385876e-15   33046
  2.497808e-01   9.294351e-13   3.053846e-03   5.449910e-15   35992
  2.604233e-01   8.342394e-13   3.074764e-03   4.753430e-15   39304
  2.710722e-01   7.400303e-13   3.082145e-03   4.063724e-15   42608
  2.817050e-01   6.632108e-13   3.058267e-03   3.552504e-15   45758
  2.923349e-01   5.865572e-13   3.072286e-03   3.075297e-15   49536
  3.029238e-01   5.291834e-13   3.039208e-03   2.722447e-15   52488
  3.135134e-01   4.853201e-13   3.084628e-03   2.415996e-15   57034
  3.241511e-01   4.280064e-13   3.061146e-03   2.088754e-15   60648
  3.347969e-01   3.971890e-13   3.076329e-03   1.909291e-15   65044
  3.454223e-01   3.599664e-13   3.057760e-03   1.695069e-15   68720
  3.560505e-01   3.256501e-13   3.078281e-03   1.519042e-15   73538
  3.667175e-01   2.970853e-13   3.076939e-03   1.366177e-15   78080
  3.773260e-01   2.741888e-13   3.039859e-03   1.253615e-15   81572
  3.879192e-01   2.490112e-13   3.081238e-03   1.132729e-15   87248
  3.985882e-01   2.254514e-13   3.084591e-03   1.012503e-15   92266
  4.092322e-01   2.089512e-13   3.063169e-03   9.313985e-16   96696
  4.198039e-01   1.901768e-13   3.037602e-03   8.512646e-16   100904
  4.303789e-01   1.762759e-13   3.065517e-03   7.707042e-16   107036
  4.410480e-01   1.614796e-13   3.089487e-03   7.025969e-16   113362
  4.517307e-01   1.490356e-13   3.072092e-03   6.499466e-16   118176
  4.623378e-01   1.370968e-13   3.054661e-03   6.028529e-16   122944
  4.729644e-01   1.260905e-13   3.083007e-03   5.552903e-16   129902
  4.836049e-01   1.168500e-13   3.061727e-03   5.099201e-16   134944
  4.942158e-01   1.076794e-13   3.064979e-03   4.747324e-16   140952
  5.048213e-01   9.910301e-14   3.064662e-03   4.402834e-16   147072
  5.154342e-01   9.172311e-14   3.060800e-03   4.109013e-16   153382
  5.260893e-01   8.478723e-14   3.082622e-03   3.811367e-16   160952
  5.367508e-01   7.762984e-14   3.070294e-03   3.551869e-16   166640
  5.473579e-01   7.289012e-14   3.057153e-03   3.328393e-16   172448
  5.579787e-01   6.690236e-14   3.077577e-03   3.113277e-16   180594
  5.686178e-01   6.260258e-14   3.060710e-03   2.911228e-16   186556
  5.792219e-01   5.759843e-14   3.063394e-03   2.723866e-16   193528
  5.898242e-01   5.312585e-14   3.060684e-03   2.567160e-16   200626
  6.004609e-01   4.916398e-14   3.076604e-03   2.391433e-16   209256
  6.111150e-01   4.575972e-14   3.069663e-03   2.266459e-16   216020
  6.217510e-01   4.271908e-14   3.075746e-03   2.144944e-16   223768
  6.323610e-01   3.943066e-14   3.055783e-03   2.019414e-16   230234
  6.429887e-01   3.681314e-14   3.074922e-03   1.901178e-16   239800
  6.536248e-01   3.374391e-14   3.063054e-03   1.799615e-16   246568
  6.642393e-01   3.210043e-14   3.068328e-03   1.720034e-16   254828
  6.748534e-01   2.915929e-14   3.064424e-03   1.623722e-16   263074
  6.854951e-01   2.718944e-14   3.071509e-03   1.537460e-16   272312
  6.961385e-01   2.533146e-14   3.070197e-03   1.463395e-16   280376
  7.067732e-01   2.351632e-14   3.071500e-03   1.395954e-16   288884
  7.174012e-01   2.157119e-14   3.068501e-03   1.315878e-16   297602
  7.280177e-01   2.029667e-14   3.057614e-03   1.265555e-16   305520
  7.386402e-01   1.893754e-14   3.075198e-03   1.203690e-16   315976
  7.492461e-01   1.734784e-14   3.052723e-03   1.155010e-16   322778
  7.598720e-01   1.621003e-14   3.080021e-03   1.096878e-16   335372
  7.705286e-01   1.510326e-14   3.068318e-03   1.043267e-16   343464
  7.811635e-01   1.410213e-14   3.070705e-03   1.002441e-16   352912
  7.917934e-01   1.309100e-14   3.070498e-03   9.575287e-17   362666
  8.024224e-01   1.206473e-14   3.063690e-03   9.209687e-17   371884
  8.130465e-01   1.144536e-14   3.069929e-03   8.792266e-17   382280
  8.236583e-01   1.045638e-14   3.060755e-03   8.455619e-17   390888
  8.342648e-01   9.839301e-15   3.067168e-03   8.119390e-17   402234
  8.448912e-01   8.922360e-15   3.064832e-03   7.769310e-17   412576
  8.555263e-01   8.404942e-15   3.071788e-03   7.439421e-17   423732
  8.661590e-01   7.841737e-15   3.068142e-03   7.171176e-17   433624
  8.767950e-01   7.330946e-15   3.072203e-03   6.886648e-17   445154
  8.874347e-01   6.915198e-15   3.069139e-03   6.644547e-17   455584
  8.980596e-01   6.349437e-15   3.064716e-03   6.378485e-17   465588
  9.086714e-01   5.933336e-15   3.065163e-03   6.142964e-17   476762
  9.193048e-01   5.595605e-15   3.073106e-03   5.906393e-17   489552
  9.299472e-01   5.137720e-15   3.069632e-03   5.699177e-17   500328
  9.405628e-01   4.748140e-15   3.059261e-03   5.516854e-17   509852
  9.511854e-01   4.424852e-15   3.074339e-03   5.284757e-17   524234
  9.618189e-01   4.142570e-15   3.061952e-03   5.120845e-17   534104
  9.724448e-01   3.824964e-15   3.070528e-03   4.932828e-17   547048
  9.830800e-01   3.476378e-15   3.073862e-03   4.754978e-17   559328
  9.937180e-01   3.337288e-15   3.070866e-03   4.607225e-17   571326
  1.004339e+00   3.098562e-15   3.060367e-03   4.463419e-17   581920
  1.014951e+00   2.912374e-15   3.064588e-03   4.308417e-17   594832
  1.025571e+00   2.630158e-15   3.068054e-03   4.144297e-17   608048
  1.036206e+00   2.568245e-15   3.070252e-03   4.026710e-17   621526
  1.046839e+00   2.463670e-15   3.066112e-03   3.901498e-17   633240
  1.057456e+00   2.161316e-15   3.064953e-03   3.758744e-17   645472
  1.068086e+00   2.108623e-15   3.075342e-03   3.652212e-17   660906
  1.078726e+00   1.970927e-15   3.067576e-03   3.518326e-17   672856
  1.089356e+00   1.802656e-15   3.067094e-03   3.419286e-17   685980
  1.099980e+00   1.691227e-15   3.067978e-03   3.322458e-17   699256
  1.110619e+00   1.467128e-15   3.074976e-03   3.203846e-17   714730
  1.121246e+00   1.525238e-15   3.059348e-03   3.117381e-17   725152
  1.131863e+00   1.405298e-15   3.067634e-03   3.017946e-17   740420
  1.142485e+00   1.259136e-15   3.069089e-03   2.926795e-17   754312
  1.153114e+00   1.214264e-15   3.069897e-03   2.828406e-17   769114
