# power spectrum of delta_N
# redshift z=1.494108
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   5.756465e-05   1.198114e-03   1.120259e-05   18
  1.686348e-02   1.574882e-03   2.897918e-03   1.701489e-04   152
  2.725284e-02   5.767273e-03   3.060867e-03   2.676510e-04   416
  3.742835e-02   1.165856e-02   2.912555e-03   4.494406e-04   770
  4.808679e-02   1.954665e-02   3.119650e-03   5.532871e-04   1364
  5.876109e-02   2.906920e-02   3.054550e-03   6.675838e-04   1976
  6.939824e-02   4.285731e-02   3.112555e-03   8.247609e-04   2792
  7.984642e-02   5.486963e-02   2.971805e-03   9.375792e-04   3578
  9.038229e-02   6.494296e-02   3.049521e-03   9.569390e-04   4724
  1.011318e-01   7.544909e-02   3.134595e-03   9.862417e-04   6032
  1.117485e-01   8.804316e-02   3.016599e-03   1.076586e-03   7072
  1.222702e-01   1.069442e-01   3.056387e-03   1.181612e-03   8634
  1.329722e-01   1.265421e-01   3.095256e-03   1.262631e-03   10336
  1.436677e-01   1.398642e-01   3.082009e-03   1.262482e-03   11940
  1.541872e-01   1.494789e-01   3.021465e-03   1.308503e-03   13490
  1.647185e-01   1.629015e-01   3.054444e-03   1.292089e-03   15656
  1.754149e-01   1.774544e-01   3.102608e-03   1.326533e-03   18008
  1.860920e-01   1.983317e-01   3.069464e-03   1.399442e-03   19964
  1.966957e-01   2.164280e-01   3.066093e-03   1.456058e-03   22354
  2.072851e-01   2.282289e-01   3.030819e-03   1.455132e-03   24648
  2.179134e-01   2.418828e-01   3.083109e-03   1.448564e-03   27592
  2.285517e-01   2.572513e-01   3.075318e-03   1.479930e-03   30152
  2.391687e-01   2.737731e-01   3.069056e-03   1.516781e-03   33046
  2.497808e-01   2.964670e-01   3.053846e-03   1.569606e-03   35992
  2.604233e-01   3.162160e-01   3.074764e-03   1.603133e-03   39304
  2.710722e-01   3.366162e-01   3.082145e-03   1.623702e-03   42608
  2.817050e-01   3.497646e-01   3.058267e-03   1.640873e-03   45758
  2.923349e-01   3.633419e-01   3.072286e-03   1.652291e-03   49536
  3.029238e-01   3.829196e-01   3.039208e-03   1.673346e-03   52488
  3.135134e-01   4.076703e-01   3.084628e-03   1.711466e-03   57034
  3.241511e-01   4.166860e-01   3.061146e-03   1.689613e-03   60648
  3.347969e-01   4.415049e-01   3.076329e-03   1.733720e-03   65044
  3.454223e-01   4.631404e-01   3.057760e-03   1.755401e-03   68720
  3.560505e-01   4.774944e-01   3.078281e-03   1.758118e-03   73538
  3.667175e-01   4.974216e-01   3.076939e-03   1.782635e-03   78080
  3.773260e-01   5.210427e-01   3.039859e-03   1.826785e-03   81572
  3.879192e-01   5.431882e-01   3.081238e-03   1.839051e-03   87248
  3.985882e-01   5.610805e-01   3.084591e-03   1.846920e-03   92266
  4.092322e-01   5.840363e-01   3.063169e-03   1.890100e-03   96696
  4.198039e-01   6.012403e-01   3.037602e-03   1.902867e-03   100904
  4.303789e-01   6.248899e-01   3.065517e-03   1.921879e-03   107036
  4.410480e-01   6.495431e-01   3.089487e-03   1.934446e-03   113362
  4.517307e-01   6.685876e-01   3.072092e-03   1.936037e-03   118176
  4.623378e-01   6.931096e-01   3.054661e-03   1.994282e-03   122944
  4.729644e-01   7.164221e-01   3.083007e-03   1.999176e-03   129902
  4.836049e-01   7.323424e-01   3.061727e-03   1.993242e-03   134944
  4.942158e-01   7.636456e-01   3.064979e-03   2.040992e-03   140952
  5.048213e-01   7.798293e-01   3.064662e-03   2.044633e-03   147072
  5.154342e-01   8.052981e-01   3.060800e-03   2.051299e-03   153382
  5.260893e-01   8.336440e-01   3.082622e-03   2.060560e-03   160952
  5.367508e-01   8.519456e-01   3.070294e-03   2.088996e-03   166640
  5.473579e-01   8.829950e-01   3.057153e-03   2.132113e-03   172448
  5.579787e-01   9.032928e-01   3.077577e-03   2.130452e-03   180594
  5.686178e-01   9.294290e-01   3.060710e-03   2.142504e-03   186556
  5.792219e-01   9.543506e-01   3.063394e-03   2.169039e-03   193528
  5.898242e-01   9.845921e-01   3.060684e-03   2.194779e-03   200626
  6.004609e-01   1.006930e+00   3.076604e-03   2.210580e-03   209256
  6.111150e-01   1.037000e+00   3.069663e-03   2.234009e-03   216020
  6.217510e-01   1.066943e+00   3.075746e-03   2.254820e-03   223768
  6.323610e-01   1.086074e+00   3.055783e-03   2.273112e-03   230234
  6.429887e-01   1.117733e+00   3.074922e-03   2.284108e-03   239800
  6.536248e-01   1.147370e+00   3.063054e-03   2.309649e-03   246568
  6.642393e-01   1.178855e+00   3.068328e-03   2.332828e-03   254828
  6.748534e-01   1.199117e+00   3.064424e-03   2.331694e-03   263074
  6.854951e-01   1.227009e+00   3.071509e-03   2.351144e-03   272312
  6.961385e-01   1.258431e+00   3.070197e-03   2.381749e-03   280376
  7.067732e-01   1.291162e+00   3.071500e-03   2.406743e-03   288884
  7.174012e-01   1.316266e+00   3.068501e-03   2.409336e-03   297602
  7.280177e-01   1.356760e+00   3.057614e-03   2.453906e-03   305520
  7.386402e-01   1.378715e+00   3.075198e-03   2.446906e-03   315976
  7.492461e-01   1.409529e+00   3.052723e-03   2.466494e-03   322778
  7.598720e-01   1.449167e+00   3.080021e-03   2.501310e-03   335372
  7.705286e-01   1.471553e+00   3.068318e-03   2.511459e-03   343464
  7.811635e-01   1.501799e+00   3.070705e-03   2.531192e-03   352912
  7.917934e-01   1.534089e+00   3.070498e-03   2.541449e-03   362666
