# cross spectrum of phi(z1) and phi(z2)
# redshift z=2.689654
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   2.681496e-10   1.198114e-03   6.037842e-11   18
  1.686348e-02   3.181234e-10   2.897918e-03   3.040448e-11   152
  2.725284e-02   1.898697e-10   3.060867e-03   8.876820e-12   416
  3.742835e-02   1.040555e-10   2.912555e-03   3.891434e-12   770
  4.808679e-02   6.546178e-11   3.119650e-03   1.917929e-12   1364
  5.876109e-02   4.289198e-11   3.054550e-03   9.742708e-13   1976
  6.939824e-02   3.276542e-11   3.112555e-03   6.242613e-13   2792
  7.984642e-02   2.383737e-11   2.971805e-03   4.088318e-13   3578
  9.038229e-02   1.721036e-11   3.049521e-03   2.550160e-13   4724
  1.011318e-01   1.267669e-11   3.134595e-03   1.679196e-13   6032
  1.117485e-01   9.932341e-12   3.016599e-03   1.208804e-13   7072
  1.222702e-01   8.321850e-12   3.056387e-03   9.143959e-14   8634
  1.329722e-01   7.078955e-12   3.095256e-03   7.066318e-14   10336
  1.436677e-01   5.702765e-12   3.082009e-03   5.161321e-14   11940
  1.541872e-01   4.556587e-12   3.021465e-03   4.026341e-14   13490
  1.647185e-01   3.749729e-12   3.054444e-03   2.973579e-14   15656
  1.754149e-01   3.169909e-12   3.102608e-03   2.392878e-14   18008
  1.860920e-01   2.798852e-12   3.069464e-03   1.997345e-14   19964
  1.966957e-01   2.437145e-12   3.066093e-03   1.641333e-14   22354
  2.072851e-01   2.075303e-12   3.030819e-03   1.337911e-14   24648
  2.179134e-01   1.778143e-12   3.083109e-03   1.078244e-14   27592
  2.285517e-01   1.536084e-12   3.075318e-03   8.840984e-15   30152
  2.391687e-01   1.356483e-12   3.069056e-03   7.517912e-15   33046
  2.497808e-01   1.233244e-12   3.053846e-03   6.625724e-15   35992
  2.604233e-01   1.104090e-12   3.074764e-03   5.640195e-15   39304
  2.710722e-01   9.985007e-13   3.082145e-03   4.872164e-15   42608
  2.817050e-01   8.701010e-13   3.058267e-03   4.164019e-15   45758
  2.923349e-01   7.756231e-13   3.072286e-03   3.572362e-15   49536
  3.029238e-01   7.014160e-13   3.039208e-03   3.145916e-15   52488
  3.135134e-01   6.428440e-13   3.084628e-03   2.756186e-15   57034
  3.241511e-01   5.732567e-13   3.061146e-03   2.370632e-15   60648
  3.347969e-01   5.284515e-13   3.076329e-03   2.128569e-15   65044
  3.454223e-01   4.855643e-13   3.057760e-03   1.882273e-15   68720
  3.560505e-01   4.392608e-13   3.078281e-03   1.652891e-15   73538
  3.667175e-01   4.017514e-13   3.076939e-03   1.469411e-15   78080
  3.773260e-01   3.725428e-13   3.039859e-03   1.334677e-15   81572
  3.879192e-01   3.427514e-13   3.081238e-03   1.190600e-15   87248
  3.985882e-01   3.151080e-13   3.084591e-03   1.068352e-15   92266
  4.092322e-01   2.922632e-13   3.063169e-03   9.700761e-16   96696
  4.198039e-01   2.704244e-13   3.037602e-03   8.821033e-16   100904
  4.303789e-01   2.496368e-13   3.065517e-03   7.956215e-16   107036
  4.410480e-01   2.325227e-13   3.089487e-03   7.137930e-16   113362
  4.517307e-01   2.159240e-13   3.072092e-03   6.538083e-16   118176
  4.623378e-01   2.025903e-13   3.054661e-03   6.034968e-16   122944
  4.729644e-01   1.891119e-13   3.083007e-03   5.444639e-16   129902
  4.836049e-01   1.748207e-13   3.061727e-03   4.956985e-16   134944
  4.942158e-01   1.647267e-13   3.064979e-03   4.587049e-16   140952
  5.048213e-01   1.531758e-13   3.064662e-03   4.214421e-16   147072
  5.154342e-01   1.440430e-13   3.060800e-03   3.850553e-16   153382
  5.260893e-01   1.354050e-13   3.082622e-03   3.540908e-16   160952
  5.367508e-01   1.271785e-13   3.070294e-03   3.263692e-16   166640
  5.473579e-01   1.196113e-13   3.057153e-03   3.062343e-16   172448
  5.579787e-01   1.129785e-13   3.077577e-03   2.797531e-16   180594
  5.686178e-01   1.064311e-13   3.060710e-03   2.601881e-16   186556
  5.792219e-01   1.003342e-13   3.063394e-03   2.428759e-16   193528
  5.898242e-01   9.533453e-14   3.060684e-03   2.274161e-16   200626
  6.004609e-01   8.960292e-14   3.076604e-03   2.097153e-16   209256
  6.111150e-01   8.524588e-14   3.069663e-03   1.956720e-16   216020
  6.217510e-01   8.083578e-14   3.075746e-03   1.832164e-16   223768
  6.323610e-01   7.607414e-14   3.055783e-03   1.705930e-16   230234
  6.429887e-01   7.231581e-14   3.074922e-03   1.594586e-16   239800
  6.536248e-01   6.825822e-14   3.063054e-03   1.486110e-16   246568
  6.642393e-01   6.536229e-14   3.068328e-03   1.401298e-16   254828
  6.748534e-01   6.206416e-14   3.064424e-03   1.306329e-16   263074
  6.854951e-01   5.897886e-14   3.071509e-03   1.230652e-16   272312
  6.961385e-01   5.600843e-14   3.070197e-03   1.153509e-16   280376
  7.067732e-01   5.333106e-14   3.071500e-03   1.091387e-16   288884
  7.174012e-01   5.063955e-14   3.068501e-03   1.019951e-16   297602
  7.280177e-01   4.850483e-14   3.057614e-03   9.669162e-17   305520
  7.386402e-01   4.625324e-14   3.075198e-03   9.082753e-17   315976
  7.492461e-01   4.392043e-14   3.052723e-03   8.586218e-17   322778
  7.598720e-01   4.240971e-14   3.080021e-03   8.135210e-17   335372
  7.705286e-01   4.007140e-14   3.068318e-03   7.651088e-17   343464
  7.811635e-01   3.837198e-14   3.070705e-03   7.183500e-17   352912
  7.917934e-01   3.677984e-14   3.070498e-03   6.846702e-17   362666
  8.024224e-01   3.525364e-14   3.063690e-03   6.501112e-17   371884
  8.130465e-01   3.370668e-14   3.069929e-03   6.161737e-17   382280
  8.236583e-01   3.236399e-14   3.060755e-03   5.840840e-17   390888
  8.342648e-01   3.083237e-14   3.067168e-03   5.523405e-17   402234
  8.448912e-01   2.957238e-14   3.064832e-03   5.246314e-17   412576
  8.555263e-01   2.828071e-14   3.071788e-03   4.967524e-17   423732
  8.661590e-01   2.720961e-14   3.068142e-03   4.762157e-17   433624
  8.767950e-01   2.609118e-14   3.072203e-03   4.505012e-17   445154
  8.874347e-01   2.493759e-14   3.069139e-03   4.291379e-17   455584
  8.980596e-01   2.393092e-14   3.064716e-03   4.069761e-17   465588
  9.086714e-01   2.298125e-14   3.065163e-03   3.872390e-17   476762
  9.193048e-01   2.209870e-14   3.073106e-03   3.694333e-17   489552
  9.299472e-01   2.128279e-14   3.069632e-03   3.538432e-17   500328
  9.405628e-01   2.042647e-14   3.059261e-03   3.382743e-17   509852
  9.511854e-01   1.963064e-14   3.074339e-03   3.212857e-17   524234
  9.618189e-01   1.896933e-14   3.061952e-03   3.088790e-17   534104
  9.724448e-01   1.812143e-14   3.070528e-03   2.941773e-17   547048
  9.830800e-01   1.754001e-14   3.073862e-03   2.818277e-17   559328
  9.937180e-01   1.686409e-14   3.070866e-03   2.695403e-17   571326
  1.004339e+00   1.622648e-14   3.060367e-03   2.577436e-17   581920
  1.014951e+00   1.560782e-14   3.064588e-03   2.465035e-17   594832
  1.025571e+00   1.503643e-14   3.068054e-03   2.359366e-17   608048
  1.036206e+00   1.451529e-14   3.070252e-03   2.259058e-17   621526
