# power spectrum of phi
# redshift z=2.190379
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   2.640501e-10   1.198114e-03   5.944981e-11   18
  1.686348e-02   3.130539e-10   2.897918e-03   2.991242e-11   152
  2.725284e-02   1.869713e-10   3.060867e-03   8.742202e-12   416
  3.742835e-02   1.024604e-10   2.912555e-03   3.834830e-12   770
  4.808679e-02   6.436373e-11   3.119650e-03   1.886875e-12   1364
  5.876109e-02   4.225492e-11   3.054550e-03   9.605518e-13   1976
  6.939824e-02   3.223208e-11   3.112555e-03   6.133619e-13   2792
  7.984642e-02   2.349941e-11   2.971805e-03   4.010199e-13   3578
  9.038229e-02   1.694193e-11   3.049521e-03   2.502663e-13   4724
  1.011318e-01   1.252861e-11   3.134595e-03   1.656378e-13   6032
  1.117485e-01   9.804650e-12   3.016599e-03   1.196451e-13   7072
  1.222702e-01   8.251015e-12   3.056387e-03   9.054716e-14   8634
  1.329722e-01   7.011742e-12   3.095256e-03   7.001753e-14   10336
  1.436677e-01   5.670132e-12   3.082009e-03   5.121354e-14   11940
  1.541872e-01   4.557346e-12   3.021465e-03   4.018773e-14   13490
  1.647185e-01   3.777771e-12   3.054444e-03   2.988596e-14   15656
  1.754149e-01   3.197810e-12   3.102608e-03   2.395367e-14   18008
  1.860920e-01   2.825836e-12   3.069464e-03   2.001798e-14   19964
  1.966957e-01   2.465583e-12   3.066093e-03   1.654804e-14   22354
  2.072851e-01   2.105598e-12   3.030819e-03   1.346140e-14   24648
  2.179134e-01   1.816795e-12   3.083109e-03   1.090799e-14   27592
  2.285517e-01   1.584059e-12   3.075318e-03   9.075891e-15   30152
  2.391687e-01   1.403495e-12   3.069056e-03   7.730950e-15   33046
  2.497808e-01   1.278083e-12   3.053846e-03   6.782208e-15   35992
  2.604233e-01   1.149506e-12   3.074764e-03   5.820884e-15   39304
  2.710722e-01   1.042618e-12   3.082145e-03   5.033698e-15   42608
  2.817050e-01   9.198103e-13   3.058267e-03   4.331631e-15   45758
  2.923349e-01   8.226560e-13   3.072286e-03   3.745284e-15   49536
  3.029238e-01   7.482348e-13   3.039208e-03   3.286061e-15   52488
  3.135134e-01   6.916377e-13   3.084628e-03   2.912247e-15   57034
  3.241511e-01   6.179684e-13   3.061146e-03   2.509567e-15   60648
  3.347969e-01   5.728170e-13   3.076329e-03   2.257649e-15   65044
  3.454223e-01   5.291548e-13   3.057760e-03   2.008331e-15   68720
  3.560505e-01   4.814739e-13   3.078281e-03   1.773555e-15   73538
  3.667175e-01   4.439596e-13   3.076939e-03   1.590359e-15   78080
  3.773260e-01   4.135916e-13   3.039859e-03   1.447900e-15   81572
  3.879192e-01   3.843263e-13   3.081238e-03   1.298652e-15   87248
  3.985882e-01   3.551177e-13   3.084591e-03   1.171640e-15   92266
  4.092322e-01   3.314990e-13   3.063169e-03   1.070845e-15   96696
  4.198039e-01   3.081291e-13   3.037602e-03   9.742468e-16   100904
  4.303789e-01   2.875130e-13   3.065517e-03   8.869378e-16   107036
  4.410480e-01   2.701287e-13   3.089487e-03   8.042117e-16   113362
  4.517307e-01   2.519968e-13   3.072092e-03   7.340375e-16   118176
  4.623378e-01   2.376140e-13   3.054661e-03   6.828179e-16   122944
  4.729644e-01   2.233322e-13   3.083007e-03   6.205281e-16   129902
  4.836049e-01   2.079184e-13   3.061727e-03   5.654878e-16   134944
  4.942158e-01   1.980603e-13   3.064979e-03   5.292438e-16   140952
  5.048213e-01   1.851012e-13   3.064662e-03   4.864728e-16   147072
  5.154342e-01   1.753408e-13   3.060800e-03   4.469985e-16   153382
  5.260893e-01   1.668031e-13   3.082622e-03   4.127936e-16   160952
  5.367508e-01   1.572949e-13   3.070294e-03   3.849124e-16   166640
  5.473579e-01   1.493935e-13   3.057153e-03   3.620423e-16   172448
  5.579787e-01   1.417070e-13   3.077577e-03   3.330705e-16   180594
  5.686178e-01   1.344872e-13   3.060710e-03   3.098152e-16   186556
  5.792219e-01   1.279945e-13   3.063394e-03   2.926343e-16   193528
  5.898242e-01   1.224714e-13   3.060684e-03   2.733053e-16   200626
  6.004609e-01   1.161940e-13   3.076604e-03   2.551463e-16   209256
  6.111150e-01   1.114097e-13   3.069663e-03   2.397897e-16   216020
  6.217510e-01   1.063441e-13   3.075746e-03   2.244852e-16   223768
  6.323610e-01   1.008888e-13   3.055783e-03   2.104927e-16   230234
  6.429887e-01   9.681809e-14   3.074922e-03   1.982413e-16   239800
  6.536248e-01   9.264945e-14   3.063054e-03   1.863441e-16   246568
  6.642393e-01   8.903799e-14   3.068328e-03   1.759056e-16   254828
  6.748534e-01   8.504682e-14   3.064424e-03   1.654957e-16   263074
  6.854951e-01   8.136691e-14   3.071509e-03   1.560087e-16   272312
  6.961385e-01   7.816400e-14   3.070197e-03   1.479903e-16   280376
  7.067732e-01   7.533396e-14   3.071500e-03   1.405975e-16   288884
  7.174012e-01   7.198702e-14   3.068501e-03   1.318003e-16   297602
  7.280177e-01   6.984143e-14   3.057614e-03   1.263460e-16   305520
  7.386402e-01   6.692230e-14   3.075198e-03   1.189442e-16   315976
  7.492461e-01   6.423148e-14   3.052723e-03   1.128777e-16   322778
