# cross spectrum of phi(z1) and phi(z2)
# redshift z=2.093687
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   2.652173e-10   1.198114e-03   5.971372e-11   18
  1.686348e-02   3.144916e-10   2.897918e-03   3.005161e-11   152
  2.725284e-02   1.878009e-10   3.060867e-03   8.780784e-12   416
  3.742835e-02   1.029165e-10   2.912555e-03   3.851186e-12   770
  4.808679e-02   6.467209e-11   3.119650e-03   1.895699e-12   1364
  5.876109e-02   4.243552e-11   3.054550e-03   9.645362e-13   1976
  6.939824e-02   3.238060e-11   3.112555e-03   6.163873e-13   2792
  7.984642e-02   2.359426e-11   2.971805e-03   4.031663e-13   3578
  9.038229e-02   1.701461e-11   3.049521e-03   2.515497e-13   4724
  1.011318e-01   1.256835e-11   3.134595e-03   1.662930e-13   6032
  1.117485e-01   9.837838e-12   3.016599e-03   1.200011e-13   7072
  1.222702e-01   8.269401e-12   3.056387e-03   9.080086e-14   8634
  1.329722e-01   7.028371e-12   3.095256e-03   7.019360e-14   10336
  1.436677e-01   5.677196e-12   3.082009e-03   5.132268e-14   11940
  1.541872e-01   4.555547e-12   3.021465e-03   4.021242e-14   13490
  1.647185e-01   3.768657e-12   3.054444e-03   2.984934e-14   15656
  1.754149e-01   3.188528e-12   3.102608e-03   2.394440e-14   18008
  1.860920e-01   2.816537e-12   3.069464e-03   1.999962e-14   19964
  1.966957e-01   2.455806e-12   3.066093e-03   1.650880e-14   22354
  2.072851e-01   2.095309e-12   3.030819e-03   1.343559e-14   24648
  2.179134e-01   1.804290e-12   3.083109e-03   1.087052e-14   27592
  2.285517e-01   1.568966e-12   3.075318e-03   9.007499e-15   30152
  2.391687e-01   1.388848e-12   3.069056e-03   7.668007e-15   33046
  2.497808e-01   1.264122e-12   3.053846e-03   6.736932e-15   35992
  2.604233e-01   1.135222e-12   3.074764e-03   5.768177e-15   39304
  2.710722e-01   1.028730e-12   3.082145e-03   4.986517e-15   42608
  2.817050e-01   9.045072e-13   3.058267e-03   4.283387e-15   45758
  2.923349e-01   8.079964e-13   3.072286e-03   3.696290e-15   49536
  3.029238e-01   7.335875e-13   3.039208e-03   3.244880e-15   52488
  3.135134e-01   6.765616e-13   3.084628e-03   2.867458e-15   57034
  3.241511e-01   6.039349e-13   3.061146e-03   2.469102e-15   60648
  3.347969e-01   5.588075e-13   3.076329e-03   2.219529e-15   65044
  3.454223e-01   5.154333e-13   3.057760e-03   1.971264e-15   68720
  3.560505e-01   4.680949e-13   3.078281e-03   1.737931e-15   73538
  3.667175e-01   4.306972e-13   3.076939e-03   1.555028e-15   78080
  3.773260e-01   4.006058e-13   3.039859e-03   1.414177e-15   81572
  3.879192e-01   3.712634e-13   3.081238e-03   1.266519e-15   87248
  3.985882e-01   3.424500e-13   3.084591e-03   1.141423e-15   92266
  4.092322e-01   3.190525e-13   3.063169e-03   1.040788e-15   96696
  4.198039e-01   2.961813e-13   3.037602e-03   9.469000e-16   100904
  4.303789e-01   2.754596e-13   3.065517e-03   8.598591e-16   107036
  4.410480e-01   2.581988e-13   3.089487e-03   7.774650e-16   113362
