# power spectrum of phi
# redshift z=2.093687
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   2.634233e-10   1.198114e-03   5.930827e-11   18
  1.686348e-02   3.122861e-10   2.897918e-03   2.983834e-11   152
  2.725284e-02   1.865224e-10   3.060867e-03   8.721327e-12   416
  3.742835e-02   1.022113e-10   2.912555e-03   3.825849e-12   770
  4.808679e-02   6.419653e-11   3.119650e-03   1.882105e-12   1364
  5.876109e-02   4.215230e-11   3.054550e-03   9.583044e-13   1976
  6.939824e-02   3.214781e-11   3.112555e-03   6.117168e-13   2792
  7.984642e-02   2.344209e-11   2.971805e-03   3.998652e-13   3578
  9.038229e-02   1.689746e-11   3.049521e-03   2.495582e-13   4724
  1.011318e-01   1.250038e-11   3.134595e-03   1.652417e-13   6032
  1.117485e-01   9.780717e-12   3.016599e-03   1.194021e-13   7072
  1.222702e-01   8.233966e-12   3.056387e-03   9.036489e-14   8634
  1.329722e-01   6.995929e-12   3.095256e-03   6.988074e-14   10336
  1.436677e-01   5.659367e-12   3.082009e-03   5.111964e-14   11940
  1.541872e-01   4.551024e-12   3.021465e-03   4.013558e-14   13490
  1.647185e-01   3.775189e-12   3.054444e-03   2.986911e-14   15656
  1.754149e-01   3.195659e-12   3.102608e-03   2.392926e-14   18008
  1.860920e-01   2.823880e-12   3.069464e-03   2.000101e-14   19964
  1.966957e-01   2.464172e-12   3.066093e-03   1.654255e-14   22354
  2.072851e-01   2.104725e-12   3.030819e-03   1.345306e-14   24648
  2.179134e-01   1.817094e-12   3.083109e-03   1.090635e-14   27592
  2.285517e-01   1.585731e-12   3.075318e-03   9.090089e-15   30152
  2.391687e-01   1.405159e-12   3.069056e-03   7.743899e-15   33046
  2.497808e-01   1.279551e-12   3.053846e-03   6.788181e-15   35992
  2.604233e-01   1.151264e-12   3.074764e-03   5.831399e-15   39304
  2.710722e-01   1.044320e-12   3.082145e-03   5.042442e-15   42608
  2.817050e-01   9.222956e-13   3.058267e-03   4.341824e-15   45758
  2.923349e-01   8.250164e-13   3.072286e-03   3.756451e-15   49536
  3.029238e-01   7.507380e-13   3.039208e-03   3.294962e-15   52488
  3.135134e-01   6.943379e-13   3.084628e-03   2.923017e-15   57034
  3.241511e-01   6.204063e-13   3.061146e-03   2.519248e-15   60648
  3.347969e-01   5.753428e-13   3.076329e-03   2.266835e-15   65044
  3.454223e-01   5.316290e-13   3.057760e-03   2.017455e-15   68720
  3.560505e-01   4.839071e-13   3.078281e-03   1.782544e-15   73538
  3.667175e-01   4.464347e-13   3.076939e-03   1.599491e-15   78080
  3.773260e-01   4.160247e-13   3.039859e-03   1.456722e-15   81572
  3.879192e-01   3.868119e-13   3.081238e-03   1.307114e-15   87248
  3.985882e-01   3.575231e-13   3.084591e-03   1.179407e-15   92266
  4.092322e-01   3.338916e-13   3.063169e-03   1.078813e-15   96696
  4.198039e-01   3.103515e-13   3.037602e-03   9.812380e-16   100904
  4.303789e-01   2.898602e-13   3.065517e-03   8.940473e-16   107036
  4.410480e-01   2.724714e-13   3.089487e-03   8.113440e-16   113362
  4.517307e-01   2.542352e-13   3.072092e-03   7.400615e-16   118176
  4.623378e-01   2.397762e-13   3.054661e-03   6.891968e-16   122944
  4.729644e-01   2.254757e-13   3.083007e-03   6.267937e-16   129902
  4.836049e-01   2.099915e-13   3.061727e-03   5.712014e-16   134944
  4.942158e-01   2.001656e-13   3.064979e-03   5.349005e-16   140952
  5.048213e-01   1.871167e-13   3.064662e-03   4.916403e-16   147072
  5.154342e-01   1.773280e-13   3.060800e-03   4.520256e-16   153382
  5.260893e-01   1.687829e-13   3.082622e-03   4.175179e-16   160952
  5.367508e-01   1.591596e-13   3.070294e-03   3.895888e-16   166640
  5.473579e-01   1.513095e-13   3.057153e-03   3.665428e-16   172448
  5.579787e-01   1.434996e-13   3.077577e-03   3.373966e-16   180594
  5.686178e-01   1.362671e-13   3.060710e-03   3.138944e-16   186556
  5.792219e-01   1.297386e-13   3.063394e-03   2.965723e-16   193528
  5.898242e-01   1.241740e-13   3.060684e-03   2.770038e-16   200626
  6.004609e-01   1.178661e-13   3.076604e-03   2.588239e-16   209256
  6.111150e-01   1.130381e-13   3.069663e-03   2.433235e-16   216020
  6.217510e-01   1.079561e-13   3.075746e-03   2.278956e-16   223768
  6.323610e-01   1.024526e-13   3.055783e-03   2.138224e-16   230234
  6.429887e-01   9.835843e-14   3.074922e-03   2.013708e-16   239800
  6.536248e-01   9.419864e-14   3.063054e-03   1.894394e-16   246568
  6.642393e-01   9.053884e-14   3.068328e-03   1.788715e-16   254828
  6.748534e-01   8.647456e-14   3.064424e-03   1.682813e-16   263074
  6.854951e-01   8.276974e-14   3.071509e-03   1.586814e-16   272312
  6.961385e-01   7.955752e-14   3.070197e-03   1.506707e-16   280376
  7.067732e-01   7.670738e-14   3.071500e-03   1.431186e-16   288884
  7.174012e-01   7.333351e-14   3.068501e-03   1.342311e-16   297602
  7.280177e-01   7.118235e-14   3.057614e-03   1.287566e-16   305520
  7.386402e-01   6.820243e-14   3.075198e-03   1.212000e-16   315976
  7.492461e-01   6.551580e-14   3.052723e-03   1.150509e-16   322778
  7.598720e-01   6.364542e-14   3.080021e-03   1.100510e-16   335372
  7.705286e-01   6.089806e-14   3.068318e-03   1.040093e-16   343464
  7.811635e-01   5.865967e-14   3.070705e-03   9.845538e-17   352912
  7.917934e-01   5.678368e-14   3.070498e-03   9.433287e-17   362666
  8.024224e-01   5.514878e-14   3.063690e-03   9.045997e-17   371884
  8.130465e-01   5.300012e-14   3.069929e-03   8.580451e-17   382280
  8.236583e-01   5.130495e-14   3.060755e-03   8.172783e-17   390888
  8.342648e-01   4.958821e-14   3.067168e-03   7.819160e-17   402234
  8.448912e-01   4.826008e-14   3.064832e-03   7.508512e-17   412576
  8.555263e-01   4.638453e-14   3.071788e-03   7.135339e-17   423732
  8.661590e-01   4.506974e-14   3.068142e-03   6.847687e-17   433624
  8.767950e-01   4.362333e-14   3.072203e-03   6.532418e-17   445154
  8.874347e-01   4.223085e-14   3.069139e-03   6.261439e-17   455584
  8.980596e-01   4.091913e-14   3.064716e-03   6.000581e-17   465588
  9.086714e-01   3.957339e-14   3.065163e-03   5.716914e-17   476762
  9.193048e-01   3.853758e-14   3.073106e-03   5.491423e-17   489552
  9.299472e-01   3.748759e-14   3.069632e-03   5.310931e-17   500328
  9.405628e-01   3.639203e-14   3.059261e-03   5.091629e-17   509852
  9.511854e-01   3.528328e-14   3.074339e-03   4.894721e-17   524234
  9.618189e-01   3.431338e-14   3.061952e-03   4.693632e-17   534104
  9.724448e-01   3.328929e-14   3.070528e-03   4.504573e-17   547048
  9.830800e-01   3.245325e-14   3.073862e-03   4.345055e-17   559328
  9.937180e-01   3.155933e-14   3.070866e-03   4.174668e-17   571326
  1.004339e+00   3.076336e-14   3.060367e-03   4.021042e-17   581920
  1.014951e+00   2.986328e-14   3.064588e-03   3.876346e-17   594832
  1.025571e+00   2.914175e-14   3.068054e-03   3.733984e-17   608048
  1.036206e+00   2.832150e-14   3.070252e-03   3.589921e-17   621526
  1.046839e+00   2.756438e-14   3.066112e-03   3.466218e-17   633240
  1.057456e+00   2.690812e-14   3.064953e-03   3.345023e-17   645472
  1.068086e+00   2.629045e-14   3.075342e-03   3.233136e-17   660906
  1.078726e+00   2.564391e-14   3.067576e-03   3.136008e-17   672856
  1.089356e+00   2.493717e-14   3.067094e-03   3.015016e-17   685980
  1.099980e+00   2.433248e-14   3.067978e-03   2.916196e-17   699256
  1.110619e+00   2.372718e-14   3.074976e-03   2.804227e-17   714730
  1.121246e+00   2.313426e-14   3.059348e-03   2.718012e-17   725152
  1.131863e+00   2.258859e-14   3.067634e-03   2.634209e-17   740420
  1.142485e+00   2.203169e-14   3.069089e-03   2.543140e-17   754312
  1.153114e+00   2.153170e-14   3.069897e-03   2.461576e-17   769114
  1.163749e+00   2.114392e-14   3.069209e-03   2.384383e-17   783488
  1.174365e+00   2.056755e-14   3.058900e-03   2.305113e-17   794968
  1.184981e+00   2.016414e-14   3.070107e-03   2.239151e-17   812366
  1.195609e+00   1.970712e-14   3.065134e-03   2.170693e-17   825976
  1.206250e+00   1.926606e-14   3.075220e-03   2.097126e-17   843352
  1.216898e+00   1.887169e-14   3.073224e-03   2.038330e-17   857280
  1.227524e+00   1.848243e-14   3.063189e-03   1.986101e-17   869542
  1.238147e+00   1.806331e-14   3.070752e-03   1.919880e-17   887128
  1.248772e+00   1.768024e-14   3.063166e-03   1.864705e-17   900032
  1.259388e+00   1.725319e-14   3.067377e-03   1.800731e-17   916560
  1.270005e+00   1.687934e-14   3.061783e-03   1.754822e-17   930922
  1.280635e+00   1.655564e-14   3.071795e-03   1.695093e-17   949844
  1.291287e+00   1.622851e-14   3.076939e-03   1.651087e-17   966736
  1.301925e+00   1.591143e-14   3.065819e-03   1.608193e-17   978776
  1.312537e+00   1.560176e-14   3.064137e-03   1.571357e-17   994522
  1.323161e+00   1.524951e-14   3.068907e-03   1.519072e-17   1012420
  1.333794e+00   1.496874e-14   3.071598e-03   1.477902e-17   1029408
  1.344410e+00   1.467754e-14   3.058405e-03   1.439725e-17   1041658
  1.355032e+00   1.437662e-14   3.072381e-03   1.397091e-17   1063520
  1.365659e+00   1.408601e-14   3.060689e-03   1.358109e-17   1075808
  1.376294e+00   1.384335e-14   3.080019e-03   1.323493e-17   1098956
  1.386928e+00   1.357434e-14   3.061670e-03   1.290310e-17   1109810
  1.397545e+00   1.334345e-14   3.065288e-03   1.256966e-17   1128608
  1.408178e+00   1.307553e-14   3.073589e-03   1.220905e-17   1148264
  1.418813e+00   1.282031e-14   3.067917e-03   1.190867e-17   1163252
  1.429436e+00   1.258114e-14   3.067070e-03   1.158954e-17   1181042
  1.440060e+00   1.235720e-14   3.064325e-03   1.129272e-17   1197848
  1.450692e+00   1.212950e-14   3.073737e-03   1.100460e-17   1218848
  1.461323e+00   1.190307e-14   3.064859e-03   1.074000e-17   1232916
  1.471945e+00   1.169069e-14   3.068844e-03   1.042030e-17   1253002
