# cross spectrum of phi(z1) and phi(z2)
# redshift z=0.496948
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   2.249212e-10   1.198114e-03   5.063520e-11   18
  1.686348e-02   2.658747e-10   2.897918e-03   2.538708e-11   152
  2.725284e-02   1.589037e-10   3.060867e-03   7.433584e-12   416
  3.742835e-02   8.693042e-11   2.912555e-03   3.262576e-12   770
  4.808679e-02   5.432496e-11   3.119650e-03   1.595134e-12   1364
  5.876109e-02   3.584924e-11   3.054550e-03   8.160989e-13   1976
  6.939824e-02   2.716877e-11   3.112555e-03   5.165090e-13   2792
  7.984642e-02   1.990888e-11   2.971805e-03   3.353389e-13   3578
  9.038229e-02   1.428587e-11   3.049521e-03   2.101080e-13   4724
  1.011318e-01   1.070873e-11   3.134595e-03   1.402392e-13   6032
  1.117485e-01   8.329322e-12   3.016599e-03   1.026754e-13   7072
  1.222702e-01   7.084197e-12   3.056387e-03   7.784701e-14   8634
  1.329722e-01   5.986831e-12   3.095256e-03   6.041650e-14   10336
  1.436677e-01   4.909491e-12   3.082009e-03   4.439617e-14   11940
  1.541872e-01   4.008081e-12   3.021465e-03   3.527809e-14   13490
  1.647185e-01   3.404468e-12   3.054444e-03   2.692433e-14   15656
  1.754149e-01   2.886473e-12   3.102608e-03   2.143117e-14   18008
  1.860920e-01   2.546278e-12   3.069464e-03   1.807792e-14   19964
  1.966957e-01   2.236167e-12   3.066093e-03   1.505110e-14   22354
  2.072851e-01   1.921371e-12   3.030819e-03   1.218840e-14   24648
  2.179134e-01   1.686643e-12   3.083109e-03   1.001557e-14   27592
  2.285517e-01   1.516338e-12   3.075318e-03   8.815695e-15   30152
  2.391687e-01   1.346644e-12   3.069056e-03   7.529692e-15   33046
  2.497808e-01   1.222558e-12   3.053846e-03   6.452568e-15   35992
  2.604233e-01   1.115591e-12   3.074764e-03   5.669396e-15   39304
  2.710722e-01   1.009029e-12   3.082145e-03   4.880388e-15   42608
  2.817050e-01   9.182748e-13   3.058267e-03   4.295738e-15   45758
  2.923349e-01   8.303357e-13   3.072286e-03   3.752809e-15   49536
  3.029238e-01   7.627454e-13   3.039208e-03   3.332484e-15   52488
  3.135134e-01   7.134756e-13   3.084628e-03   2.983628e-15   57034
  3.241511e-01   6.440016e-13   3.061146e-03   2.605480e-15   60648
  3.347969e-01   6.077074e-13   3.076329e-03   2.392394e-15   65044
  3.454223e-01   5.641771e-13   3.057760e-03   2.139603e-15   68720
  3.560505e-01   5.213868e-13   3.078281e-03   1.921187e-15   73538
  3.667175e-01   4.855381e-13   3.076939e-03   1.737119e-15   78080
  3.773260e-01   4.577315e-13   3.039859e-03   1.606465e-15   81572
  3.879192e-01   4.286701e-13   3.081238e-03   1.469898e-15   87248
  3.985882e-01   4.005047e-13   3.084591e-03   1.319424e-15   92266
  4.092322e-01   3.780201e-13   3.063169e-03   1.220015e-15   96696
  4.198039e-01   3.540831e-13   3.037602e-03   1.128489e-15   100904
  4.303789e-01   3.364513e-13   3.065517e-03   1.026603e-15   107036
  4.410480e-01   3.171847e-13   3.089487e-03   9.429583e-16   113362
  4.517307e-01   3.010605e-13   3.072092e-03   8.748855e-16   118176
  4.623378e-01   2.851411e-13   3.054661e-03   8.164436e-16   122944
  4.729644e-01   2.706909e-13   3.083007e-03   7.598377e-16   129902
  4.836049e-01   2.580851e-13   3.061727e-03   7.010445e-16   134944
  4.942158e-01   2.450330e-13   3.064979e-03   6.558273e-16   140952
  5.048213e-01   2.341527e-13   3.064662e-03   6.138507e-16   147072
  5.154342e-01   2.230332e-13   3.060800e-03   5.729441e-16   153382
  5.260893e-01   2.134424e-13   3.082622e-03   5.321247e-16   160952
  5.367508e-01   2.022536e-13   3.070294e-03   4.995913e-16   166640
