# power spectrum of delta
# redshift z=2.596867
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   2.837195e-05   1.198114e-03   5.528763e-06   18
  1.686348e-02   7.826513e-04   2.897918e-03   8.468744e-05   152
  2.725284e-02   2.864957e-03   3.060867e-03   1.329181e-04   416
  3.742835e-02   5.801275e-03   2.912555e-03   2.237901e-04   770
  4.808679e-02   9.750204e-03   3.119650e-03   2.755182e-04   1364
  5.876109e-02   1.447085e-02   3.054550e-03   3.326382e-04   1976
  6.939824e-02   2.137640e-02   3.112555e-03   4.113718e-04   2792
  7.984642e-02   2.731088e-02   2.971805e-03   4.696973e-04   3578
  9.038229e-02   3.237720e-02   3.049521e-03   4.778676e-04   4724
  1.011318e-01   3.745460e-02   3.134595e-03   4.903055e-04   6032
  1.117485e-01   4.380825e-02   3.016599e-03   5.330685e-04   7072
  1.222702e-01   5.296499e-02   3.056387e-03   5.849710e-04   8634
  1.329722e-01   6.282407e-02   3.095256e-03   6.243168e-04   10336
  1.436677e-01   6.913233e-02   3.082009e-03   6.239072e-04   11940
  1.541872e-01   7.340906e-02   3.021465e-03   6.412901e-04   13490
  1.647185e-01   7.928630e-02   3.054444e-03   6.281603e-04   15656
  1.754149e-01   8.637115e-02   3.102608e-03   6.487051e-04   18008
  1.860920e-01   9.652691e-02   3.069464e-03   6.821175e-04   19964
  1.966957e-01   1.051751e-01   3.066093e-03   7.057517e-04   22354
  2.072851e-01   1.106814e-01   3.030819e-03   7.076262e-04   24648
  2.179134e-01   1.164333e-01   3.083109e-03   6.997038e-04   27592
  2.285517e-01   1.224477e-01   3.075318e-03   6.999305e-04   30152
  2.391687e-01   1.301122e-01   3.069056e-03   7.156915e-04   33046
  2.497808e-01   1.409915e-01   3.053846e-03   7.485374e-04   35992
  2.604233e-01   1.496419e-01   3.074764e-03   7.558642e-04   39304
  2.710722e-01   1.591433e-01   3.082145e-03   7.667325e-04   42608
  2.817050e-01   1.631796e-01   3.058267e-03   7.684286e-04   45758
  2.923349e-01   1.691315e-01   3.072286e-03   7.684703e-04   49536
  3.029238e-01   1.771896e-01   3.039208e-03   7.797657e-04   52488
  3.135134e-01   1.874116e-01   3.084628e-03   7.888732e-04   57034
  3.241511e-01   1.913459e-01   3.061146e-03   7.768158e-04   60648
  3.347969e-01   2.014759e-01   3.076329e-03   7.941502e-04   65044
  3.454223e-01   2.107410e-01   3.057760e-03   8.000687e-04   68720
  3.560505e-01   2.162305e-01   3.078281e-03   7.962131e-04   73538
  3.667175e-01   2.238733e-01   3.076939e-03   8.008809e-04   78080
  3.773260e-01   2.335440e-01   3.039859e-03   8.166837e-04   81572
  3.879192e-01   2.418842e-01   3.081238e-03   8.173478e-04   87248
  3.985882e-01   2.488678e-01   3.084591e-03   8.210576e-04   92266
  4.092322e-01   2.576568e-01   3.063169e-03   8.313149e-04   96696
  4.198039e-01   2.652387e-01   3.037602e-03   8.389331e-04   100904
  4.303789e-01   2.725137e-01   3.065517e-03   8.407798e-04   107036
  4.410480e-01   2.817609e-01   3.089487e-03   8.381071e-04   113362
  4.517307e-01   2.890642e-01   3.072092e-03   8.434578e-04   118176
  4.623378e-01   2.988435e-01   3.054661e-03   8.578411e-04   122944
  4.729644e-01   3.070432e-01   3.083007e-03   8.513820e-04   129902
  4.836049e-01   3.120754e-01   3.061727e-03   8.482418e-04   134944
  4.942158e-01   3.233931e-01   3.064979e-03   8.639486e-04   140952
