# power spectrum of phi
# redshift z=0.398845
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   2.138166e-10   1.198114e-03   4.813612e-11   18
  1.686348e-02   2.526028e-10   2.897918e-03   2.411729e-11   152
  2.725284e-02   1.509643e-10   3.060867e-03   7.062846e-12   416
  3.742835e-02   8.255483e-11   2.912555e-03   3.099780e-12   770
  4.808679e-02   5.154672e-11   3.119650e-03   1.513758e-12   1364
  5.876109e-02   3.404628e-11   3.054550e-03   7.750257e-13   1976
  6.939824e-02   2.577310e-11   3.112555e-03   4.899723e-13   2792
  7.984642e-02   1.890226e-11   2.971805e-03   3.177229e-13   3578
  9.038229e-02   1.355636e-11   3.049521e-03   1.992869e-13   4724
  1.011318e-01   1.018890e-11   3.134595e-03   1.330968e-13   6032
  1.117485e-01   7.917541e-12   3.016599e-03   9.769194e-14   7072
  1.222702e-01   6.744653e-12   3.056387e-03   7.412589e-14   8634
  1.329722e-01   5.696434e-12   3.095256e-03   5.756083e-14   10336
  1.436677e-01   4.684515e-12   3.082009e-03   4.235471e-14   11940
  1.541872e-01   3.833787e-12   3.021465e-03   3.368955e-14   13490
  1.647185e-01   3.270673e-12   3.054444e-03   2.584231e-14   15656
  1.754149e-01   2.775419e-12   3.102608e-03   2.057532e-14   18008
  1.860920e-01   2.446807e-12   3.069464e-03   1.738888e-14   19964
  1.966957e-01   2.152867e-12   3.066093e-03   1.447026e-14   22354
  2.072851e-01   1.852838e-12   3.030819e-03   1.173574e-14   24648
  2.179134e-01   1.630866e-12   3.083109e-03   9.665751e-15   27592
  2.285517e-01   1.473266e-12   3.075318e-03   8.566242e-15   30152
  2.391687e-01   1.309337e-12   3.069056e-03   7.317441e-15   33046
  2.497808e-01   1.188628e-12   3.053846e-03   6.266239e-15   35992
  2.604233e-01   1.087233e-12   3.074764e-03   5.511042e-15   39304
  2.710722e-01   9.824533e-13   3.082145e-03   4.748614e-15   42608
  2.817050e-01   8.980921e-13   3.058267e-03   4.194776e-15   45758
  2.923349e-01   8.143541e-13   3.072286e-03   3.667663e-15   49536
  3.029238e-01   7.483535e-13   3.039208e-03   3.272447e-15   52488
  3.135134e-01   7.011211e-13   3.084628e-03   2.926331e-15   57034
  3.241511e-01   6.346277e-13   3.061146e-03   2.562078e-15   60648
  3.347969e-01   6.001804e-13   3.076329e-03   2.360480e-15   65044
  3.454223e-01   5.581501e-13   3.057760e-03   2.114710e-15   68720
  3.560505e-01   5.174985e-13   3.078281e-03   1.903279e-15   73538
  3.667175e-01   4.828097e-13   3.076939e-03   1.723555e-15   78080
  3.773260e-01   4.558253e-13   3.039859e-03   1.595993e-15   81572
  3.879192e-01   4.271033e-13   3.081238e-03   1.463159e-15   87248
  3.985882e-01   3.998138e-13   3.084591e-03   1.316150e-15   92266
  4.092322e-01   3.780004e-13   3.063169e-03   1.215790e-15   96696
  4.198039e-01   3.553423e-13   3.037602e-03   1.129022e-15   100904
  4.303789e-01   3.376863e-13   3.065517e-03   1.028664e-15   107036
  4.410480e-01   3.183128e-13   3.089487e-03   9.442340e-16   113362
  4.517307e-01   3.035597e-13   3.072092e-03   8.819974e-16   118176
  4.623378e-01   2.876389e-13   3.054661e-03   8.206571e-16   122944
  4.729644e-01   2.732917e-13   3.083007e-03   7.640239e-16   129902
  4.836049e-01   2.614347e-13   3.061727e-03   7.079564e-16   134944
  4.942158e-01   2.479105e-13   3.064979e-03   6.610867e-16   140952
  5.048213e-01   2.379136e-13   3.064662e-03   6.207638e-16   147072
  5.154342e-01   2.268341e-13   3.060800e-03   5.810265e-16   153382
  5.260893e-01   2.174809e-13   3.082622e-03   5.404266e-16   160952
  5.367508e-01   2.067047e-13   3.070294e-03   5.090766e-16   166640
  5.473579e-01   1.986549e-13   3.057153e-03   4.786676e-16   172448
  5.579787e-01   1.900899e-13   3.077577e-03   4.522544e-16   180594
  5.686178e-01   1.837338e-13   3.060710e-03   4.256228e-16   186556
  5.792219e-01   1.755240e-13   3.063394e-03   4.003279e-16   193528
  5.898242e-01   1.694736e-13   3.060684e-03   3.783130e-16   200626
  6.004609e-01   1.621709e-13   3.076604e-03   3.549600e-16   209256
  6.111150e-01   1.563923e-13   3.069663e-03   3.381347e-16   216020
  6.217510e-01   1.515061e-13   3.075746e-03   3.208122e-16   223768
  6.323610e-01   1.463120e-13   3.055783e-03   3.045127e-16   230234
  6.429887e-01   1.413876e-13   3.074922e-03   2.881809e-16   239800
  6.536248e-01   1.358727e-13   3.063054e-03   2.727912e-16   246568
  6.642393e-01   1.324371e-13   3.068328e-03   2.623809e-16   254828
  6.748534e-01   1.268596e-13   3.064424e-03   2.471342e-16   263074
  6.854951e-01   1.230768e-13   3.071509e-03   2.353006e-16   272312
  6.961385e-01   1.196683e-13   3.070197e-03   2.259821e-16   280376
  7.067732e-01   1.156190e-13   3.071500e-03   2.146054e-16   288884
  7.174012e-01   1.120745e-13   3.068501e-03   2.045761e-16   297602
  7.280177e-01   1.085406e-13   3.057614e-03   1.961068e-16   305520
  7.386402e-01   1.054438e-13   3.075198e-03   1.877252e-16   315976
  7.492461e-01   1.021808e-13   3.052723e-03   1.799551e-16   322778
  7.598720e-01   9.954206e-14   3.080021e-03   1.718521e-16   335372
  7.705286e-01   9.618083e-14   3.068318e-03   1.642225e-16   343464
  7.811635e-01   9.345907e-14   3.070705e-03   1.572269e-16   352912
  7.917934e-01   9.130779e-14   3.070498e-03   1.512623e-16   362666
  8.024224e-01   8.831581e-14   3.063690e-03   1.450909e-16   371884
  8.130465e-01   8.613587e-14   3.069929e-03   1.393357e-16   382280
  8.236583e-01   8.402212e-14   3.060755e-03   1.350430e-16   390888
  8.342648e-01   8.199088e-14   3.067168e-03   1.298556e-16   402234
  8.448912e-01   7.960695e-14   3.064832e-03   1.237575e-16   412576
  8.555263e-01   7.745389e-14   3.071788e-03   1.190106e-16   423732
  8.661590e-01   7.555843e-14   3.068142e-03   1.145900e-16   433624
  8.767950e-01   7.387034e-14   3.072203e-03   1.107508e-16   445154
  8.874347e-01   7.176501e-14   3.069139e-03   1.064251e-16   455584
  8.980596e-01   6.999519e-14   3.064716e-03   1.022802e-16   465588
  9.086714e-01   6.817058e-14   3.065163e-03   9.862473e-17   476762
