# cross spectrum of phi(z1) and phi(z2)
# redshift z=1.093858
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   2.514253e-10   1.198114e-03   5.660302e-11   18
  1.686348e-02   2.977153e-10   2.897918e-03   2.843736e-11   152
  2.725284e-02   1.779063e-10   3.060867e-03   8.320153e-12   416
  3.742835e-02   9.743255e-11   2.912555e-03   3.651302e-12   770
  4.808679e-02   6.105890e-11   3.119650e-03   1.791613e-12   1364
  5.876109e-02   4.017995e-11   3.054550e-03   9.143090e-13   1976
  6.939824e-02   3.056198e-11   3.112555e-03   5.811841e-13   2792
  7.984642e-02   2.233484e-11   2.971805e-03   3.788249e-13   3578
  9.038229e-02   1.606214e-11   3.049521e-03   2.366975e-13   4724
  1.011318e-01   1.194583e-11   3.134595e-03   1.574581e-13   6032
  1.117485e-01   9.322119e-12   3.016599e-03   1.143875e-13   7072
  1.222702e-01   7.885000e-12   3.056387e-03   8.659941e-14   8634
  1.329722e-01   6.682018e-12   3.095256e-03   6.705880e-14   10336
  1.436677e-01   5.434339e-12   3.082009e-03   4.913532e-14   11940
  1.541872e-01   4.399647e-12   3.021465e-03   3.882609e-14   13490
  1.647185e-01   3.685918e-12   3.054444e-03   2.919405e-14   15656
  1.754149e-01   3.120576e-12   3.102608e-03   2.327694e-14   18008
  1.860920e-01   2.756246e-12   3.069464e-03   1.952055e-14   19964
  1.966957e-01   2.409847e-12   3.066093e-03   1.622917e-14   22354
  2.072851e-01   2.062645e-12   3.030819e-03   1.315022e-14   24648
  2.179134e-01   1.794184e-12   3.083109e-03   1.072432e-14   27592
  2.285517e-01   1.585840e-12   3.075318e-03   9.165398e-15   30152
  2.391687e-01   1.406654e-12   3.069056e-03   7.820484e-15   33046
  2.497808e-01   1.279118e-12   3.053846e-03   6.770881e-15   35992
  2.604233e-01   1.157542e-12   3.074764e-03   5.890902e-15   39304
  2.710722e-01   1.049961e-12   3.082145e-03   5.082081e-15   42608
  2.817050e-01   9.401525e-13   3.058267e-03   4.414021e-15   45758
  2.923349e-01   8.436937e-13   3.072286e-03   3.842883e-15   49536
  3.029238e-01   7.721333e-13   3.039208e-03   3.372260e-15   52488
  3.135134e-01   7.182835e-13   3.084628e-03   3.018270e-15   57034
  3.241511e-01   6.433037e-13   3.061146e-03   2.613029e-15   60648
  3.347969e-01   6.009847e-13   3.076329e-03   2.365079e-15   65044
  3.454223e-01   5.564075e-13   3.057760e-03   2.113769e-15   68720
  3.560505e-01   5.093512e-13   3.078281e-03   1.880058e-15   73538
  3.667175e-01   4.722230e-13   3.076939e-03   1.696360e-15   78080
  3.773260e-01   4.422434e-13   3.039859e-03   1.556288e-15   81572
  3.879192e-01   4.132244e-13   3.081238e-03   1.406855e-15   87248
  3.985882e-01   3.835619e-13   3.084591e-03   1.264709e-15   92266
  4.092322e-01   3.600918e-13   3.063169e-03   1.169914e-15   96696
  4.198039e-01   3.347020e-13   3.037602e-03   1.064771e-15   100904
  4.303789e-01   3.161339e-13   3.065517e-03   9.727554e-16   107036
  4.410480e-01   2.982045e-13   3.089487e-03   8.906349e-16   113362
  4.517307e-01   2.795117e-13   3.072092e-03   8.107692e-16   118176
  4.623378e-01   2.642867e-13   3.054661e-03   7.632317e-16   122944
  4.729644e-01   2.499039e-13   3.083007e-03   7.017736e-16   129902
  4.836049e-01   2.346812e-13   3.061727e-03   6.412136e-16   134944
  4.942158e-01   2.242381e-13   3.064979e-03   6.020394e-16   140952
  5.048213e-01   2.110115e-13   3.064662e-03   5.552525e-16   147072
  5.154342e-01   2.006909e-13   3.060800e-03   5.143342e-16   153382
  5.260893e-01   1.914034e-13   3.082622e-03   4.763005e-16   160952
  5.367508e-01   1.805953e-13   3.070294e-03   4.459610e-16   166640
  5.473579e-01   1.738805e-13   3.057153e-03   4.217855e-16   172448
  5.579787e-01   1.646429e-13   3.077577e-03   3.915218e-16   180594
  5.686178e-01   1.575258e-13   3.060710e-03   3.660666e-16   186556
  5.792219e-01   1.502152e-13   3.063394e-03   3.423039e-16   193528
  5.898242e-01   1.442497e-13   3.060684e-03   3.237081e-16   200626
  6.004609e-01   1.375293e-13   3.076604e-03   3.037447e-16   209256
  6.111150e-01   1.320391e-13   3.069663e-03   2.865919e-16   216020
  6.217510e-01   1.272387e-13   3.075746e-03   2.708964e-16   223768
  6.323610e-01   1.212116e-13   3.055783e-03   2.557095e-16   230234
  6.429887e-01   1.168816e-13   3.074922e-03   2.402178e-16   239800
  6.536248e-01   1.123155e-13   3.063054e-03   2.283061e-16   246568
  6.642393e-01   1.084346e-13   3.068328e-03   2.166328e-16   254828
  6.748534e-01   1.034904e-13   3.064424e-03   2.029451e-16   263074
  6.854951e-01   9.975952e-14   3.071509e-03   1.929271e-16   272312
  6.961385e-01   9.626238e-14   3.070197e-03   1.831673e-16   280376
  7.067732e-01   9.299211e-14   3.071500e-03   1.749915e-16   288884
  7.174012e-01   8.945655e-14   3.068501e-03   1.654175e-16   297602
  7.280177e-01   8.691672e-14   3.057614e-03   1.587190e-16   305520
  7.386402e-01   8.349919e-14   3.075198e-03   1.496229e-16   315976
  7.492461e-01   8.063772e-14   3.052723e-03   1.428445e-16   322778
  7.598720e-01   7.840879e-14   3.080021e-03   1.366729e-16   335372
  7.705286e-01   7.540447e-14   3.068318e-03   1.302314e-16   343464
  7.811635e-01   7.303163e-14   3.070705e-03   1.247221e-16   352912
