# cross spectrum of phi(z1) and phi(z2)
# redshift z=-0.000147
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   1.989020e-10   1.198114e-03   4.478036e-11   18
  1.686348e-02   2.349051e-10   2.897918e-03   2.242784e-11   152
  2.725284e-02   1.403365e-10   3.060867e-03   6.566924e-12   416
  3.742835e-02   7.667704e-11   2.912555e-03   2.880999e-12   770
  4.808679e-02   4.781140e-11   3.119650e-03   1.405544e-12   1364
  5.876109e-02   3.153772e-11   3.054550e-03   7.190875e-13   1976
  6.939824e-02   2.382477e-11   3.112555e-03   4.540552e-13   2792
  7.984642e-02   1.744000e-11   2.971805e-03   2.941302e-13   3578
  9.038229e-02   1.246299e-11   3.049521e-03   1.841955e-13   4724
  1.011318e-01   9.343521e-12   3.134595e-03   1.229260e-13   6032
  1.117485e-01   7.230424e-12   3.016599e-03   9.012338e-14   7072
  1.222702e-01   6.140037e-12   3.056387e-03   6.824709e-14   8634
  1.329722e-01   5.160147e-12   3.095256e-03   5.289402e-14   10336
  1.436677e-01   4.229053e-12   3.082009e-03   3.887322e-14   11940
  1.541872e-01   3.441728e-12   3.021465e-03   3.082086e-14   13490
  1.647185e-01   2.925636e-12   3.054444e-03   2.363479e-14   15656
  1.754149e-01   2.466096e-12   3.102608e-03   1.874733e-14   18008
  1.860920e-01   2.158593e-12   3.069464e-03   1.580408e-14   19964
  1.966957e-01   1.888924e-12   3.066093e-03   1.312615e-14   22354
  2.072851e-01   1.612710e-12   3.030819e-03   1.062652e-14   24648
  2.179134e-01   1.408498e-12   3.083109e-03   8.699093e-15   27592
  2.285517e-01   1.263531e-12   3.075318e-03   7.708004e-15   30152
  2.391687e-01   1.113687e-12   3.069056e-03   6.554179e-15   33046
  2.497808e-01   1.002961e-12   3.053846e-03   5.598444e-15   35992
  2.604233e-01   9.090780e-13   3.074764e-03   4.900601e-15   39304
  2.710722e-01   8.121804e-13   3.082145e-03   4.207721e-15   42608
  2.817050e-01   7.364854e-13   3.058267e-03   3.700935e-15   45758
  2.923349e-01   6.597658e-13   3.072286e-03   3.215756e-15   49536
  3.029238e-01   6.000417e-13   3.039208e-03   2.865655e-15   52488
  3.135134e-01   5.560424e-13   3.084628e-03   2.547497e-15   57034
  3.241511e-01   4.968084e-13   3.061146e-03   2.214604e-15   60648
  3.347969e-01   4.654443e-13   3.076329e-03   2.033983e-15   65044
  3.454223e-01   4.270188e-13   3.057760e-03   1.813138e-15   68720
  3.560505e-01   3.913735e-13   3.078281e-03   1.629084e-15   73538
  3.667175e-01   3.608615e-13   3.076939e-03   1.469655e-15   78080
  3.773260e-01   3.366035e-13   3.039859e-03   1.354131e-15   81572
  3.879192e-01   3.100185e-13   3.081238e-03   1.230727e-15   87248
  3.985882e-01   2.851068e-13   3.084591e-03   1.102978e-15   92266
  4.092322e-01   2.667390e-13   3.063169e-03   1.015704e-15   96696
  4.198039e-01   2.468291e-13   3.037602e-03   9.343131e-16   100904
  4.303789e-01   2.311051e-13   3.065517e-03   8.478263e-16   107036
  4.410480e-01   2.141429e-13   3.089487e-03   7.740064e-16   113362
  4.517307e-01   2.012393e-13   3.072092e-03   7.205390e-16   118176
  4.623378e-01   1.875044e-13   3.054661e-03   6.677574e-16   122944
  4.729644e-01   1.748431e-13   3.083007e-03   6.160100e-16   129902
  4.836049e-01   1.646355e-13   3.061727e-03   5.681690e-16   134944
  4.942158e-01   1.532708e-13   3.064979e-03   5.282211e-16   140952
  5.048213e-01   1.441171e-13   3.064662e-03   4.920284e-16   147072
  5.154342e-01   1.352295e-13   3.060800e-03   4.597773e-16   153382
  5.260893e-01   1.271755e-13   3.082622e-03   4.263239e-16   160952
  5.367508e-01   1.183381e-13   3.070294e-03   3.986127e-16   166640
  5.473579e-01   1.117187e-13   3.057153e-03   3.728025e-16   172448
  5.579787e-01   1.047119e-13   3.077577e-03   3.495943e-16   180594
  5.686178e-01   9.934407e-14   3.060710e-03   3.277488e-16   186556
  5.792219e-01   9.299317e-14   3.063394e-03   3.061406e-16   193528
  5.898242e-01   8.766008e-14   3.060684e-03   2.887775e-16   200626
  6.004609e-01   8.204165e-14   3.076604e-03   2.693047e-16   209256
  6.111150e-01   7.750135e-14   3.069663e-03   2.551044e-16   216020
  6.217510e-01   7.351330e-14   3.075746e-03   2.411159e-16   223768
  6.323610e-01   6.930162e-14   3.055783e-03   2.271882e-16   230234
  6.429887e-01   6.556670e-14   3.074922e-03   2.143136e-16   239800
  6.536248e-01   6.130573e-14   3.063054e-03   2.018591e-16   246568
  6.642393e-01   5.880461e-14   3.068328e-03   1.929719e-16   254828
  6.748534e-01   5.475599e-14   3.064424e-03   1.821046e-16   263074
  6.854951e-01   5.190167e-14   3.071509e-03   1.724121e-16   272312
  6.961385e-01   4.923025e-14   3.070197e-03   1.644088e-16   280376
  7.067732e-01   4.633009e-14   3.071500e-03   1.562854e-16   288884
  7.174012e-01   4.370664e-14   3.068501e-03   1.474450e-16   297602
  7.280177e-01   4.138337e-14   3.057614e-03   1.415688e-16   305520
  7.386402e-01   3.923806e-14   3.075198e-03   1.347701e-16   315976
  7.492461e-01   3.699397e-14   3.052723e-03   1.288213e-16   322778
  7.598720e-01   3.514250e-14   3.080021e-03   1.224183e-16   335372
  7.705286e-01   3.301776e-14   3.068318e-03   1.164163e-16   343464
  7.811635e-01   3.142996e-14   3.070705e-03   1.118022e-16   352912
  7.917934e-01   2.974359e-14   3.070498e-03   1.064904e-16   362666
